I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
29, 48, 19, -39, 4, 34, -78, -48, 58, 78, 68, 48, 
29, 48, 19, -39, 4, 34, -78, -48, 58, 78, 68, 48, 
29, 48, 19, -39, 4, 34, -78, -48, 58, 78, 68, 48, 
29, 48, 19, -39, 4, 34, -78, -48, 58, 78, 68, 48, 
19, 39, 19, -29, 0, 29, -73, -39, 68, 87, 73, 58, 
19, 39, 19, -29, 0, 29, -68, -39, 68, 87, 78, 58, 
19, 39, 19, -29, 0, 29, -63, -39, 68, 87, 82, 58, 
19, 39, 19, -29, 0, 29, -58, -39, 68, 87, 87, 58, 
29, 29, 0, -29, 14, 14, -68, -39, 68, 78, 82, 58, 
29, 29, 0, -29, 14, 14, -68, -39, 68, 78, 78, 58, 
29, 29, 0, -29, 14, 14, -68, -39, 68, 78, 73, 58, 
29, 29, 0, -29, 14, 14, -68, -39, 68, 78, 68, 58, 
19, 34, 14, -26, 2, 24, -58, -39, 68, 87, 78, 68, 
19, 39, 19, -29, 0, 29, -58, -39, 68, 87, 78, 68, 
19, 43, 24, -31, -2, 34, -58, -39, 68, 87, 78, 68, 
19, 48, 29, -34, -4, 39, -58, -39, 68, 87, 78, 68, 
24, 39, 14, -31, 4, 26, -63, -48, 58, 87, 68, 63, 
29, 39, 9, -34, 9, 24, -68, -48, 58, 87, 68, 58, 
34, 39, 4, -36, 14, 21, -73, -48, 58, 87, 68, 53, 
39, 39, 0, -39, 19, 19, -78, -48, 58, 87, 68, 48, 
34, 39, 4, -36, 14, 21, -68, -39, 68, 97, 73, 53, 
29, 39, 9, -34, 9, 24, -68, -39, 68, 97, 78, 58, 
24, 39, 14, -31, 4, 26, -68, -39, 68, 97, 82, 63, 
19, 39, 19, -29, 0, 29, -68, -39, 68, 97, 87, 68, 
29, 39, 9, -34, 9, 24, -68, -39, 58, 87, 82, 58, 
29, 39, 9, -34, 9, 24, -68, -39, 58, 87, 78, 58, 
29, 39, 9, -34, 9, 24, -68, -39, 58, 87, 73, 58, 
29, 39, 9, -34, 9, 24, -68, -39, 58, 87, 68, 58, 
19, 48, 29, -34, -4, 39, -68, -29, 63, 87, 73, 68, 
19, 48, 29, -34, -4, 39, -68, -29, 68, 87, 78, 68, 
19, 48, 29, -34, -4, 39, -68, -29, 73, 87, 82, 68, 
19, 48, 29, -34, -4, 39, -68, -29, 78, 87, 87, 68, 
29, 39, 9, -34, 9, 24, -68, -34, 73, 78, 82, 63, 
29, 39, 9, -34, 9, 24, -68, -39, 68, 78, 78, 58, 
29, 39, 9, -34, 9, 24, -68, -43, 63, 78, 73, 53, 
29, 39, 9, -34, 9, 24, -68, -48, 58, 78, 68, 48, 
19, 43, 24, -31, -2, 34, -68, -39, 68, 87, 73, 58, 
19, 48, 29, -34, -4, 39, -68, -39, 68, 87, 78, 58, 
19, 53, 34, -36, -7, 43, -68, -39, 68, 87, 82, 58, 
19, 58, 39, -39, -9, 48, -68, -39, 68, 87, 87, 58, 
24, 53, 29, -39, -2, 41, -68, -48, 58, 78, 82, 58, 
29, 48, 19, -39, 4, 34, -68, -48, 58, 78, 78, 58, 
34, 43, 9, -39, 12, 26, -68, -48, 58, 78, 73, 58, 
39, 39, 0, -39, 19, 19, -68, -48, 58, 78, 68, 58, 
29, 48, 19, -39, 4, 34, -68, -39, 68, 87, 78, 68, 
29, 48, 19, -39, 4, 34, -68, -39, 68, 87, 78, 68, 
29, 48, 19, -39, 4, 34, -68, -39, 68, 87, 78, 68, 
29, 48, 19, -39, 4, 34, -68, -39, 68, 87, 78, 68, 
39, 58, 19, -48, 9, 39, -78, -48, 58, 78, 68, 58, 
39, 58, 19, -48, 9, 39, -78, -48, 58, 78, 68, 58, 
39, 58, 19, -48, 9, 39, -78, -48, 58, 78, 68, 58, 
39, 58, 19, -48, 9, 39, -78, -48, 58, 78, 68, 58, 
29, 58, 29, -43, 0, 43, -68, -39, 68, 87, 78, 68, 
29, 58, 29, -43, 0, 43, -68, -39, 68, 87, 78, 68, 
29, 58, 29, -43, 0, 43, -68, -39, 68, 87, 78, 68, 
29, 58, 29, -43, 0, 43, -68, -39, 68, 87, 78, 68, 
39, 53, 14, -46, 12, 34, -78, -39, 58, 87, 78, 58, 
39, 48, 9, -43, 14, 29, -78, -39, 58, 87, 78, 58, 
39, 43, 4, -41, 17, 24, -78, -39, 58, 87, 78, 58, 
39, 39, 0, -39, 19, 19, -78, -39, 58, 87, 78, 58, 
29, 48, 19, -39, 4, 34, -68, -39, 68, 87, 78, 68, 
29, 48, 19, -39, 4, 34, -68, -39, 68, 87, 78, 68, 
29, 48, 19, -39, 4, 34, -68, -39, 68, 87, 78, 68, 
29, 48, 19, -39, 4, 34, -68, -39, 68, 87, 78, 68, 
