I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
19, 29, 9, -24, 4, 19, 29, 39, 43, 39, 4, -29, 
53, 53, 0, -53, 26, 26, -48, 14, 43, 48, 24, 0, 
73, 63, -9, -68, 41, 26, -87, 4, 34, 48, 24, 14, 
73, 73, 0, -73, 36, 36, -87, 4, 29, 63, 34, 14, 
68, 53, -14, -61, 41, 19, -63, 0, 14, 48, 24, 14, 
68, 39, -29, -53, 48, 4, -53, -14, 0, 34, 14, 9, 
68, 34, -34, -51, 51, 0, -48, -19, -4, 29, 4, 0, 
78, 34, -43, -56, 61, -4, -48, -19, -9, 19, 0, 0, 
78, 24, -53, -51, 65, -14, -48, -19, -19, 14, 0, -4, 
78, 29, -48, -53, 63, -9, -43, -19, -19, 14, 0, -4, 
73, 34, -39, -53, 56, -2, -34, -29, -14, 14, 0, 0, 
48, 34, -14, -41, 31, 9, -24, -29, -9, 19, 9, 0, 
29, 19, -9, -24, 19, 4, -14, -24, -9, 19, 0, 0, 
14, 9, -4, -12, 9, 2, -4, -14, -9, 19, -4, -9, 
4, 4, 0, -4, 2, 2, 4, -14, -9, 14, -9, -14, 
-24, -4, 19, 14, -21, 7, 19, -14, -9, 4, -19, -19, 
-58, -14, 43, 36, -51, 14, 34, -29, -24, -9, -39, -34, 
-92, -58, 34, 75, -63, -12, 53, -34, -43, -39, -73, -82, 
-107, -92, 14, 100, -61, -39, 58, -34, -63, -53, -87, -102, 
-112, -97, 14, 104, -63, -41, 58, -34, -63, -63, -92, -112, 
-112, -97, 14, 104, -63, -41, 58, -34, -63, -63, -92, -117, 
-112, -97, 14, 104, -63, -41, 63, -34, -63, -63, -97, -117, 
-112, -97, 14, 104, -63, -41, 68, -34, -63, -63, -102, -117, 
-117, -107, 9, 112, -63, -48, 73, -34, -63, -63, -102, -122, 
-117, -112, 4, 114, -61, -53, 73, -34, -63, -63, -102, -122, 
-117, -122, -4, 119, -56, -63, 73, -34, -63, -63, -102, -122, 
