I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-97, -87, 9, 92, -53, -39, 48, -39, -87, -97, -78, -78, 
-122, -53, 68, 87, -95, 7, 73, 0, -24, -68, -68, -73, 
-146, -19, 126, 82, -136, 53, 97, 39, 39, -39, -58, -68, 
-190, 14, 204, 87, -197, 109, 229, 170, 200, 19, -24, -53, 
-234, 48, 283, 92, -258, 165, 361, 302, 361, 78, 9, -39, 
-224, 126, 351, 48, -287, 239, 370, 302, 463, 200, 122, 53, 
-214, 204, 419, 4, -317, 312, 380, 302, 566, 322, 234, 146, 
-24, 336, 361, -156, -192, 348, 185, 136, 356, 444, 409, 331, 
165, 468, 302, -317, -68, 385, -9, -29, 146, 566, 585, 517, 
531, 663, 131, -597, 200, 397, -448, -366, -117, 766, 854, 810, 
897, 858, -39, -878, 468, 409, -888, -702, -380, 966, 1122, 1102, 
1298, 1000, -297, -1149, 797, 351, -1322, -1000, -448, 1185, 1376, 1371, 
1698, 1141, -556, -1420, 1127, 292, -1756, -1298, -517, 1405, 1629, 1639, 
1781, 800, -980, -1290, 1381, -90, -1664, -1210, -683, 1039, 1283, 1361, 
1864, 458, -1405, -1161, 1634, -473, -1571, -1122, -849, 673, 936, 1083, 
1629, 131, -1498, -880, 1564, -683, -1249, -932, -946, 200, 473, 678, 
1395, -195, -1590, -600, 1493, -893, -927, -741, -1044, -273, 9, 273, 
1122, -165, -1288, -478, 1205, -727, -785, -673, -990, -395, -112, 146, 
849, -136, -985, -356, 917, -561, -644, -605, -936, -517, -234, 19, 
683, -131, -814, -275, 749, -473, -522, -517, -810, -473, -234, -14, 
517, -126, -644, -195, 580, -385, -400, -429, -683, -429, -234, -48, 
375, -126, -502, -124, 439, -314, -302, -336, -551, -375, -224, -78, 
234, -126, -361, -53, 297, -244, -204, -244, -419, -322, -214, -107, 
131, -126, -258, -2, 195, -192, -112, -170, -322, -273, -195, -117, 
29, -126, -156, 48, 92, -141, -19, -97, -224, -224, -175, -126, 
-24, -136, -112, 80, 43, -124, 34, -34, -146, -175, -156, -126, 
-78, -146, -68, 112, -4, -107, 87, 29, -68, -126, -136, -126, 
-97, -151, -53, 124, -21, -102, 107, 48, -48, -122, -131, -131, 
-117, -156, -39, 136, -39, -97, 126, 68, -29, -117, -126, -136, 
-126, -156, -29, 141, -48, -92, 136, 73, -19, -117, -126, -136, 
-136, -156, -19, 146, -58, -87, 146, 78, -9, -117, -126, -136, 
-141, -156, -14, 148, -63, -85, 151, 78, -4, -112, -126, -131, 
-146, -156, -9, 151, -68, -82, 156, 78, 0, -107, -126, -126, 
-146, -156, -9, 151, -68, -82, 156, 87, 4, -107, -126, -126, 
-146, -156, -9, 151, -68, -82, 156, 97, 9, -107, -126, -126, 
-146, -156, -9, 151, -68, -82, 161, 97, 14, -107, -122, -126, 
-146, -156, -9, 151, -68, -82, 165, 97, 19, -107, -117, -126, 
-151, -151, 0, 151, -75, -75, 165, 97, 29, -97, -112, -122, 
-156, -146, 9, 151, -82, -68, 165, 97, 39, -87, -107, -117, 
-156, -146, 9, 151, -82, -68, 170, 102, 39, -82, -102, -117, 
-156, -146, 9, 151, -82, -68, 175, 107, 39, -78, -97, -117, 
-156, -146, 9, 151, -82, -68, 185, 112, 43, -78, -97, -117, 
-156, -146, 9, 151, -82, -68, 195, 117, 48, -78, -97, -117, 
-156, -146, 9, 151, -82, -68, 195, 117, 53, -78, -97, -117, 
-156, -146, 9, 151, -82, -68, 195, 117, 58, -78, -97, -117, 
-156, -151, 4, 153, -80, -73, 195, 122, 68, -73, -97, -117, 
-156, -156, 0, 156, -78, -78, 195, 126, 78, -68, -97, -117, 
-156, -156, 0, 156, -78, -78, 200, 131, 82, -68, -97, -117, 
-156, -156, 0, 156, -78, -78, 204, 136, 87, -68, -97, -117, 
-156, -156, 0, 156, -78, -78, 204, 141, 97, -63, -97, -117, 
-156, -156, 0, 156, -78, -78, 204, 146, 107, -58, -97, -117, 
-156, -151, 4, 153, -80, -73, 209, 151, 112, -53, -92, -117, 
-156, -146, 9, 151, -82, -68, 214, 156, 117, -48, -87, -117, 
-161, -146, 14, 153, -87, -65, 219, 161, 131, -48, -82, -117, 
-165, -146, 19, 156, -92, -63, 224, 165, 146, -48, -78, -117, 
-165, -146, 19, 156, -92, -63, 229, 175, 161, -39, -78, -112, 
-165, -146, 19, 156, -92, -63, 234, 185, 175, -29, -78, -107, 
-161, -136, 24, 148, -92, -56, 239, 190, 195, -19, -73, -102, 
-156, -126, 29, 141, -92, -48, 244, 195, 214, -9, -68, -97, 
-156, -117, 39, 136, -97, -39, 244, 204, 234, 9, -53, -87, 
-156, -107, 48, 131, -102, -29, 244, 214, 253, 29, -39, -78, 
-156, -107, 48, 131, -102, -29, 248, 219, 268, 34, -29, -73, 
-156, -107, 48, 131, -102, -29, 253, 224, 283, 39, -19, -68, 
-156, -107, 48, 131, -102, -29, 258, 234, 307, 53, -19, -63, 
-156, -107, 48, 131, -102, -29, 263, 244, 331, 68, -19, -58, 
-156, -92, 63, 124, -109, -14, 263, 248, 351, 82, -4, -53, 
-156, -78, 78, 117, -117, 0, 263, 253, 370, 97, 9, -48, 
-156, -53, 102, 104, -129, 24, 263, 253, 395, 117, 24, -34, 
-156, -29, 126, 92, -141, 48, 263, 253, 419, 136, 39, -19, 
-156, -24, 131, 90, -143, 53, 263, 253, 439, 141, 48, -9, 
-156, -19, 136, 87, -146, 58, 263, 253, 458, 146, 58, 0, 
-156, -4, 151, 80, -153, 73, 263, 253, 483, 170, 73, 9, 
-156, 9, 165, 73, -161, 87, 263, 253, 507, 195, 87, 19, 
-151, 24, 175, 63, -163, 100, 253, 248, 527, 209, 97, 34, 
-146, 39, 185, 53, -165, 112, 244, 244, 546, 224, 107, 48, 
