I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-29, 9, 39, 9, -34, 24, 0, -9, 19, 9, 0, 0, 
-29, 9, 39, 9, -34, 24, 0, -9, 19, 9, 0, 0, 
-29, 9, 39, 9, -34, 24, 0, -9, 19, 9, 0, 0, 
-34, 4, 39, 14, -36, 21, 0, -14, 19, 9, 0, 0, 
-39, 0, 39, 19, -39, 19, 0, -19, 19, 9, 0, 0, 
-39, 0, 39, 19, -39, 19, 0, -19, 19, 9, 0, -4, 
-39, 0, 39, 19, -39, 19, 0, -19, 19, 9, 0, -9, 
-39, 0, 39, 19, -39, 19, 0, -19, 24, 9, 0, -9, 
-39, 0, 39, 19, -39, 19, 0, -19, 29, 9, 0, -9, 
-34, 0, 34, 17, -34, 17, 0, -19, 29, 9, 0, -9, 
-29, 0, 29, 14, -29, 14, 0, -19, 29, 9, 0, -9, 
-29, 4, 34, 12, -31, 19, 0, -24, 24, 9, 0, -9, 
-29, 9, 39, 9, -34, 24, 0, -29, 19, 9, 0, -9, 
-29, 9, 39, 9, -34, 24, 0, -29, 19, 9, 0, -9, 
-29, 9, 39, 9, -34, 24, 0, -29, 19, 9, 0, -9, 
-29, 9, 39, 9, -34, 24, 0, -29, 19, 9, 0, -9, 
-29, 9, 39, 9, -34, 24, 0, -29, 19, 9, 0, -9, 
-34, 4, 39, 14, -36, 21, 0, -29, 19, 9, 0, -4, 
-39, 0, 39, 19, -39, 19, 0, -29, 19, 9, 0, 0, 
-39, 0, 39, 19, -39, 19, 0, -29, 19, 9, 0, 0, 
-39, 0, 39, 19, -39, 19, 0, -29, 19, 9, 0, 0, 
-39, 4, 43, 17, -41, 24, -4, -34, 14, 4, 0, -4, 
-39, 9, 48, 14, -43, 29, -9, -39, 9, 0, 0, -9, 
-39, 9, 48, 14, -43, 29, -9, -39, 9, 0, 0, -9, 
-39, 9, 48, 14, -43, 29, -9, -39, 9, 0, 0, -9, 
-39, 9, 48, 14, -43, 29, -9, -39, 9, 0, 0, -9, 
-39, 9, 48, 14, -43, 29, -9, -39, 9, 0, 0, -9, 
-39, 9, 48, 14, -43, 29, -9, -39, 9, 0, 0, -9, 
-39, 9, 48, 14, -43, 29, -9, -39, 9, 0, 0, -9, 
-39, 9, 48, 14, -43, 29, -9, -39, 9, 0, 0, -9, 
-39, 9, 48, 14, -43, 29, -9, -39, 9, 0, 0, -9, 
-39, 9, 48, 14, -43, 29, -9, -39, 14, 0, 0, -9, 
-39, 9, 48, 14, -43, 29, -9, -39, 19, 0, 0, -9, 
-39, 14, 53, 12, -46, 34, -9, -39, 19, 0, 0, -9, 
-39, 19, 58, 9, -48, 39, -9, -39, 19, 0, 0, -9, 
-39, 29, 68, 4, -53, 48, -9, -39, 19, 0, 0, -9, 
-39, 39, 78, 0, -58, 58, -9, -39, 19, 0, 0, -9, 
-39, 29, 68, 4, -53, 48, -4, -39, 19, 4, 0, -9, 
-39, 19, 58, 9, -48, 39, 0, -39, 19, 9, 0, -9, 
-39, 19, 58, 9, -48, 39, 0, -39, 19, 9, 0, -9, 
-39, 19, 58, 9, -48, 39, 0, -39, 19, 9, 0, -9, 
-39, 19, 58, 9, -48, 39, 0, -39, 19, 9, 0, -9, 
-39, 19, 58, 9, -48, 39, 0, -39, 19, 9, 0, -9, 
-39, 19, 58, 9, -48, 39, 0, -39, 19, 9, 0, -4, 
-39, 19, 58, 9, -48, 39, 0, -39, 19, 9, 0, 0, 
-39, 19, 58, 9, -48, 39, -4, -39, 19, 4, 0, 0, 
-39, 19, 58, 9, -48, 39, -9, -39, 19, 0, 0, 0, 
-43, 14, 58, 14, -51, 36, -9, -39, 19, 0, 0, -4, 
-48, 9, 58, 19, -53, 34, -9, -39, 19, 0, 0, -9, 
-48, 9, 58, 19, -53, 34, -4, -39, 19, 0, 0, -9, 
-48, 9, 58, 19, -53, 34, 0, -39, 19, 0, 0, -9, 
-48, 9, 58, 19, -53, 34, 0, -39, 19, 4, 0, -4, 
-48, 9, 58, 19, -53, 34, 0, -39, 19, 9, 0, 0, 
-48, 9, 58, 19, -53, 34, 0, -39, 19, 9, 4, 0, 
-48, 9, 58, 19, -53, 34, 0, -39, 19, 9, 9, 0, 
-48, 9, 58, 19, -53, 34, 0, -39, 19, 9, 9, 0, 
-48, 9, 58, 19, -53, 34, 0, -39, 19, 9, 9, 0, 
-48, 19, 68, 14, -58, 43, -4, -39, 19, 9, 9, 0, 
-48, 29, 78, 9, -63, 53, -9, -39, 19, 9, 9, 0, 
-48, 29, 78, 9, -63, 53, -19, -87, 19, 9, 9, 0, 
-48, 29, 78, 9, -63, 53, -29, -136, 19, 9, 9, 0, 
-39, 19, 58, 9, -48, 39, -9, -53, 19, 9, 9, 0, 
-29, 9, 39, 9, -34, 24, 9, 29, 19, 9, 9, 0, 
-43, 9, 53, 17, -48, 31, -4, -24, 19, 9, 9, 0, 
-58, 9, 68, 24, -63, 39, -19, -78, 19, 9, 9, 0, 
-58, 9, 68, 24, -63, 39, -29, -92, 19, 9, 9, 0, 
-58, 9, 68, 24, -63, 39, -39, -107, 19, 9, 9, 0, 
-58, 19, 78, 19, -68, 48, -43, -117, 19, 14, 14, 4, 
-58, 29, 87, 14, -73, 58, -48, -126, 19, 19, 19, 9, 
-58, 29, 87, 14, -73, 58, -58, -126, 19, 19, 19, 9, 
-63, 29, 92, 17, -78, 61, -63, -136, 14, 19, 19, 9, 
-68, 34, 102, 17, -85, 68, -73, -146, 14, 19, 24, 9, 
-73, 24, 97, 24, -85, 61, -73, -151, 14, 14, 24, 9, 
-78, 34, 112, 21, -95, 73, -68, -156, 14, 14, 19, 4, 
-92, 34, 126, 29, -109, 80, -58, -165, 9, 9, 14, 0, 
-102, 34, 136, 34, -119, 85, -43, -161, 14, 9, 14, 0, 
-107, 39, 146, 34, -126, 92, -43, -161, 19, 14, 19, 0, 
-107, 53, 161, 26, -134, 107, -48, -161, 19, 19, 19, 4, 
-107, 63, 170, 21, -139, 117, -63, -161, 19, 24, 24, 4, 
-102, 78, 180, 12, -141, 129, -82, -165, 19, 29, 29, 9, 
-97, 82, 180, 7, -139, 131, -92, -165, 19, 29, 39, 14, 
-82, 92, 175, -4, -129, 134, -112, -165, 0, 19, 24, 14, 
-68, 68, 136, 0, -102, 102, -122, -156, -19, 14, 14, 9, 
-63, 43, 107, 9, -85, 75, -112, -151, -24, 9, 14, 14, 
-48, 29, 78, 9, -63, 53, -102, -141, -19, 9, 19, 19, 
-34, 53, 87, -9, -61, 70, -102, -136, -14, 14, 29, 24, 
-24, 73, 97, -24, -61, 85, -102, -131, -14, 19, 34, 29, 
-19, 73, 92, -26, -56, 82, -112, -131, -9, 24, 39, 34, 
-4, 73, 78, -34, -41, 75, -117, -131, -4, 24, 39, 39, 
0, 78, 78, -39, -39, 78, -131, -141, -9, 24, 39, 39, 
0, 92, 92, -46, -46, 92, -136, -151, -19, 19, 34, 34, 
4, 97, 92, -51, -43, 95, -136, -156, -19, 19, 39, 43, 
29, 112, 82, -70, -26, 97, -141, -156, -14, 29, 48, 53, 
43, 112, 68, -78, -12, 90, -131, -141, 0, 29, 53, 58, 
58, 112, 53, -85, 2, 82, -117, -117, 19, 43, 63, 58, 
53, 73, 19, -63, 17, 46, -107, -131, -53, -34, 0, 24, 
29, 34, 4, -31, 12, 19, -102, -141, -112, -102, -43, -14, 
87, 146, 58, -117, 14, 102, -136, -102, 126, 180, 165, 136, 
19, 112, 92, -65, -36, 102, -68, -73, 63, 97, 97, 87, 
4, 112, 107, -58, -51, 109, -53, -68, 117, 146, 136, 107, 
-14, 63, 78, -24, -46, 70, -19, -19, 136, 122, 107, 78, 
-4, 4, 9, 0, -7, 7, -4, 53, 97, 58, 48, 39, 
9, -39, -48, 14, 29, -43, 24, 126, 34, -19, -4, 4, 
43, -78, -122, 17, 82, -100, 29, 170, -34, -87, -48, -19, 
43, -112, -156, 34, 100, -134, 53, 195, -82, -146, -92, -48, 
24, -131, -156, 53, 90, -143, 73, 209, -102, -180, -126, -78, 
14, -175, -190, 80, 102, -183, 102, 244, -141, -244, -180, -112, 
39, -190, -229, 75, 134, -209, 107, 268, -224, -283, -204, -126, 
82, -234, -317, 75, 200, -275, 97, 317, -346, -356, -248, -156, 
170, -297, -468, 63, 319, -383, 43, 287, -595, -483, -317, -175, 
214, -341, -556, 63, 385, -448, -4, 219, -805, -600, -395, -219, 
200, -395, -595, 97, 397, -495, -19, 161, -966, -727, -497, -307, 
229, -483, -712, 126, 470, -597, -53, 136, -1151, -873, -619, -395, 
331, -668, -1000, 168, 666, -834, -107, -19, -1542, -1200, -839, -536, 
458, -878, -1337, 209, 897, -1107, -219, -229, -1966, -1542, -1102, -702, 
624, -1044, -1668, 209, 1146, -1356, -302, -244, -2166, -1756, -1298, -824, 
785, -1146, -1932, 180, 1359, -1539, -361, -146, -2269, -1873, -1410, -893, 
893, -1239, -2132, 173, 1512, -1686, -400, -97, -2366, -1976, -1493, -951, 
971, -1293, -2264, 161, 1617, -1778, -448, -97, -2430, -2064, -1566, -1010, 
1054, -1293, -2347, 119, 1700, -1820, -502, -156, -2396, -2083, -1610, -1073, 
1063, -1288, -2352, 112, 1708, -1820, -512, -239, -2274, -2054, -1639, -1146, 
1058, -1278, -2337, 109, 1698, -1808, -414, -87, -2034, -1981, -1659, -1200, 
1029, -1234, -2264, 102, 1647, -1749, -366, -39, -1893, -1908, -1639, -1215, 
971, -1205, -2176, 117, 1573, -1690, -331, -53, -1766, -1810, -1571, -1210, 
897, -1127, -2025, 114, 1461, -1576, -297, -122, -1605, -1664, -1464, -1151, 
790, -961, -1751, 85, 1271, -1356, -292, -253, -1405, -1454, -1278, -1019, 
683, -819, -1503, 68, 1093, -1161, -268, -322, -1224, -1263, -1122, -912, 
673, -732, -1405, 29, 1039, -1068, -273, -361, -1102, -1122, -1015, -829, 
