I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-19, -19, 0, 19, -9, -9, -9, 29, -87, -97, -19, -29, 
-4, 4, 9, 0, -7, 7, -19, 43, -63, -68, 9, -14, 
9, 29, 19, -19, -4, 24, -29, 58, -39, -39, 39, 0, 
9, 53, 43, -31, -17, 48, -34, 63, -14, -14, 53, 4, 
9, 78, 68, -43, -29, 73, -39, 68, 9, 9, 68, 9, 
14, 78, 63, -46, -24, 70, -39, 78, 19, 14, 73, 14, 
19, 78, 58, -48, -19, 68, -39, 87, 29, 19, 78, 19, 
19, 82, 63, -51, -21, 73, -39, 87, 39, 24, 78, 19, 
19, 87, 68, -53, -24, 78, -39, 87, 48, 29, 78, 19, 
19, 97, 78, -58, -29, 87, -43, 87, 48, 34, 87, 24, 
19, 107, 87, -63, -34, 97, -48, 87, 48, 39, 97, 29, 
19, 107, 87, -63, -34, 97, -58, 87, 48, 39, 97, 29, 
19, 107, 87, -63, -34, 97, -68, 87, 48, 39, 97, 29, 
19, 107, 87, -63, -34, 97, -58, 92, 53, 43, 97, 29, 
19, 107, 87, -63, -34, 97, -48, 97, 58, 48, 97, 29, 
14, 107, 92, -61, -39, 100, -48, 97, 58, 48, 97, 29, 
9, 107, 97, -58, -43, 102, -48, 97, 58, 48, 97, 29, 
9, 107, 97, -58, -43, 102, -53, 92, 53, 48, 102, 29, 
9, 107, 97, -58, -43, 102, -58, 87, 48, 48, 107, 29, 
9, 107, 97, -58, -43, 102, -58, 82, 43, 39, 107, 34, 
9, 107, 97, -58, -43, 102, -58, 78, 39, 29, 107, 39, 
9, 97, 87, -53, -39, 92, -53, 78, 34, 29, 102, 39, 
9, 87, 78, -48, -34, 82, -48, 78, 29, 29, 97, 39, 
9, 87, 78, -48, -34, 82, -43, 73, 24, 24, 92, 39, 
9, 87, 78, -48, -34, 82, -39, 68, 19, 19, 87, 39, 
14, 92, 78, -53, -31, 85, -39, 63, 19, 19, 87, 39, 
19, 97, 78, -58, -29, 87, -39, 58, 19, 19, 87, 39, 
19, 97, 78, -58, -29, 87, -39, 48, 14, 19, 87, 39, 
19, 97, 78, -58, -29, 87, -39, 39, 9, 19, 87, 39, 
4, 92, 87, -48, -41, 90, -43, 29, 4, 19, 87, 34, 
-9, 87, 97, -39, -53, 92, -48, 19, 0, 19, 87, 29, 
-9, 87, 97, -39, -53, 92, -48, 19, -4, 14, 87, 29, 
-9, 87, 97, -39, -53, 92, -48, 19, -9, 9, 87, 29, 
-9, 82, 92, -36, -51, 87, -43, 19, -9, 4, 82, 24, 
-9, 78, 87, -34, -48, 82, -39, 19, -9, 0, 78, 19, 
-14, 78, 92, -31, -53, 85, -39, 19, -9, 0, 78, 19, 
-19, 78, 97, -29, -58, 87, -39, 19, -9, 0, 78, 19, 
-24, 82, 107, -29, -65, 95, -43, 19, -9, 4, 82, 24, 
-29, 87, 117, -29, -73, 102, -48, 19, -9, 9, 87, 29, 
-29, 87, 117, -29, -73, 102, -48, 19, -9, 9, 87, 29, 
-29, 87, 117, -29, -73, 102, -48, 19, -9, 9, 87, 29, 
-14, 87, 102, -36, -58, 95, -43, 19, -9, 4, 82, 29, 
0, 87, 87, -43, -43, 87, -39, 19, -9, 0, 78, 29, 
-9, 82, 92, -36, -51, 87, -34, 19, -4, 0, 78, 24, 
-19, 78, 97, -29, -58, 87, -29, 19, 0, 0, 78, 19, 
-19, 78, 97, -29, -58, 87, -29, 29, 0, 4, 78, 19, 
-19, 78, 97, -29, -58, 87, -29, 39, 0, 9, 78, 19, 
-19, 82, 102, -31, -61, 92, -34, 29, 0, 9, 78, 19, 
-19, 87, 107, -34, -63, 97, -39, 19, 0, 9, 78, 19, 
-14, 87, 102, -36, -58, 95, -39, 19, 0, 14, 78, 19, 
-9, 87, 97, -39, -53, 92, -39, 19, 0, 19, 78, 19, 
-9, 87, 97, -39, -53, 92, -29, 24, 4, 19, 78, 19, 
-9, 87, 97, -39, -53, 92, -19, 29, 9, 19, 78, 19, 
-9, 87, 97, -39, -53, 92, -19, 29, 9, 24, 82, 19, 
-9, 87, 97, -39, -53, 92, -19, 29, 9, 29, 87, 19, 
-4, 87, 92, -41, -48, 90, -24, 29, 9, 29, 87, 19, 
0, 87, 87, -43, -43, 87, -29, 29, 9, 29, 87, 19, 
0, 87, 87, -43, -43, 87, -29, 24, 9, 29, 87, 19, 
0, 87, 87, -43, -43, 87, -29, 19, 9, 29, 87, 19, 
-9, 87, 97, -39, -53, 92, -24, 19, 9, 34, 87, 19, 
-19, 87, 107, -34, -63, 97, -19, 19, 9, 39, 87, 19, 
-19, 87, 107, -34, -63, 97, -19, 19, 9, 39, 87, 14, 
-19, 87, 107, -34, -63, 97, -19, 19, 9, 39, 87, 9, 
-19, 82, 102, -31, -61, 92, -19, 19, 0, 24, 82, 9, 
-19, 78, 97, -29, -58, 87, -19, 19, -9, 9, 78, 9, 
-19, 78, 97, -29, -58, 87, -19, 24, 0, 19, 78, 14, 
-19, 78, 97, -29, -58, 87, -19, 29, 9, 29, 78, 19, 
-19, 78, 97, -29, -58, 87, -19, 29, 9, 29, 87, 24, 
-19, 78, 97, -29, -58, 87, -19, 29, 9, 29, 97, 29, 
-9, 78, 87, -34, -48, 82, -19, 19, 0, 29, 87, 29, 
0, 78, 78, -39, -39, 78, -19, 9, -9, 29, 78, 29, 
0, 78, 78, -39, -39, 78, -14, 9, -9, 29, 78, 24, 
0, 78, 78, -39, -39, 78, -9, 9, -9, 29, 78, 19, 
-4, 73, 78, -34, -41, 75, -9, 14, -4, 29, 78, 19, 
-9, 68, 78, -29, -43, 73, -9, 19, 0, 29, 78, 19, 
-9, 68, 78, -29, -43, 73, -9, 19, 0, 29, 78, 14, 
-9, 68, 78, -29, -43, 73, -9, 19, 0, 29, 78, 9, 
-19, 68, 87, -24, -53, 78, -9, 14, 0, 34, 78, 9, 
-29, 68, 97, -19, -63, 82, -9, 9, 0, 39, 78, 9, 
-4, 73, 78, -34, -41, 75, -9, 9, 0, 39, 78, 9, 
19, 78, 58, -48, -19, 68, -9, 9, 0, 39, 78, 9, 
4, 78, 73, -41, -34, 75, -9, 9, 0, 39, 78, 9, 
-9, 78, 87, -34, -48, 82, -9, 9, 0, 39, 78, 9, 
-9, 73, 82, -31, -46, 78, -14, 9, 0, 39, 78, 9, 
-9, 68, 78, -29, -43, 73, -14, 4, 0, 39, 73, 9, 
-14, 63, 78, -24, -46, 70, -19, 4, 0, 39, 68, 9, 
-14, 63, 78, -24, -46, 70, -19, 4, 0, 39, 78, 9, 
-9, 63, 73, -26, -41, 68, -14, 4, 0, 43, 78, 9, 
-9, 68, 78, -29, -43, 73, -9, 9, 0, 43, 78, 14, 
-9, 63, 73, -26, -41, 68, 4, 9, 0, 43, 78, 14, 
-9, 63, 73, -26, -41, 68, 9, 19, 4, 43, 87, 19, 
-4, 82, 87, -39, -46, 85, 19, 24, 9, 53, 78, 19, 
-4, 97, 102, -46, -53, 100, 24, 34, 34, 68, 87, 34, 
9, 117, 107, -63, -48, 112, 29, 48, 39, 73, 92, 39, 
29, 131, 102, -80, -36, 117, 39, 58, 48, 78, 102, 43, 
29, 151, 122, -90, -46, 136, 43, 58, 58, 82, 102, 43, 
39, 165, 126, -102, -43, 146, 48, 68, 68, 82, 102, 48, 
39, 165, 126, -102, -43, 146, 48, 68, 68, 82, 102, 53, 
39, 165, 126, -102, -43, 146, 34, 68, 63, 82, 102, 58, 
39, 151, 112, -95, -36, 131, 0, 48, 43, 68, 97, 53, 
34, 122, 87, -78, -26, 104, -14, 39, 39, 58, 92, 53, 
39, 82, 43, -61, -2, 63, -29, 29, 9, 34, 68, 34, 
39, 63, 24, -51, 7, 43, -39, 24, 0, 29, 63, 34, 
39, 53, 14, -46, 12, 34, -58, 4, -9, 19, 53, 24, 
39, 53, 14, -46, 12, 34, -63, -4, -24, 14, 53, 24, 
39, 53, 14, -46, 12, 34, -68, -14, -24, 9, 48, 29, 
39, 39, 0, -39, 19, 19, -82, -24, -39, 0, 43, 29, 
53, 29, -24, -41, 39, 2, -87, -29, -48, -4, 39, 24, 
53, 14, -39, -34, 46, -12, -92, -29, -48, -4, 39, 24, 
58, 29, -29, -43, 43, 0, -92, -24, -39, 0, 39, 19, 
58, 39, -19, -48, 39, 9, -78, -14, -19, 14, 48, 34, 
48, 53, 4, -51, 21, 29, -68, -4, -9, 19, 58, 39, 
48, 58, 9, -53, 19, 34, -63, 0, -9, 19, 58, 48, 
53, 63, 9, -58, 21, 36, -58, 0, -14, 19, 53, 39, 
34, 48, 14, -41, 9, 31, -43, 0, -14, 19, 48, 39, 
0, 29, 29, -14, -14, 29, -34, 0, -14, 14, 29, 4, 
-14, 14, 29, 0, -21, 21, -24, -4, -14, 9, 14, 0, 
-29, 4, 34, 12, -31, 19, -14, -4, -14, 9, 14, 0, 
-29, 0, 29, 14, -29, 14, -14, -4, -9, 9, 14, 0, 
-34, 0, 34, 17, -34, 17, -14, -4, -9, 19, 14, 4, 
-43, 0, 43, 21, -43, 21, -9, 0, -9, 24, 14, 9, 
-43, 0, 43, 21, -43, 21, -9, 0, -9, 24, 14, 9, 
-43, 0, 43, 21, -43, 21, -9, 0, -9, 24, 14, 9, 
-43, 4, 48, 19, -46, 26, -9, -4, -19, 24, 14, 9, 
-43, 4, 48, 19, -46, 26, -9, -4, -14, 29, 14, 9, 
-43, 4, 48, 19, -46, 26, 9, 0, -9, 19, 9, 4, 
-58, 24, 82, 17, -70, 53, 58, 68, 63, 63, 24, 4, 
-58, 141, 200, -41, -129, 170, 92, 200, 229, 195, 78, 14, 
-29, 322, 351, -146, -190, 336, 92, 366, 478, 395, 185, 58, 
34, 546, 512, -290, -239, 529, 58, 531, 780, 649, 346, 141, 
170, 858, 688, -514, -258, 773, 0, 829, 1171, 971, 551, 263, 
356, 1244, 888, -800, -265, 1066, -131, 1215, 1659, 1337, 766, 409, 
566, 1639, 1073, -1102, -253, 1356, -326, 1566, 2093, 1683, 1005, 590, 
800, 2010, 1210, -1405, -204, 1610, -649, 1742, 2410, 1966, 1234, 805, 
1029, 2244, 1215, -1637, -92, 1729, -1015, 1776, 2498, 2088, 1371, 976, 
1190, 2347, 1156, -1769, 17, 1751, -1273, 1742, 2440, 2054, 1405, 1088, 
1283, 2376, 1093, -1830, 95, 1734, -1390, 1639, 2274, 1971, 1420, 1176, 
1302, 2293, 990, -1798, 156, 1642, -1424, 1327, 1820, 1683, 1371, 1220, 
1293, 2127, 834, -1710, 229, 1481, -1454, 1000, 1361, 1381, 1288, 1229, 
1185, 1551, 366, -1368, 409, 958, -1385, 424, 649, 858, 912, 1078, 
985, 819, -165, -902, 575, 326, -1278, -463, -170, 297, 492, 829, 
780, 395, -385, -588, 583, 4, -971, -673, -434, 24, 268, 595, 
546, 131, -414, -339, 480, -141, -634, -605, -473, -117, 117, 405, 
302, -78, -380, -112, 341, -229, -380, -463, -424, -185, -43, 234, 
136, -122, -258, -7, 197, -190, -224, -336, -361, -180, -92, 141, 
14, -136, -151, 61, 82, -143, -97, -302, -341, -185, -97, 48, 
0, -161, -161, 80, 80, -161, -19, -263, -312, -185, -112, 9, 
-29, -180, -151, 104, 61, -165, -9, -204, -263, -165, -131, -14, 
-78, -200, -122, 139, 21, -161, 24, -161, -239, -156, -141, -24, 
-73, -204, -131, 139, 29, -168, 48, -156, -239, -151, -141, -29, 
-68, -209, -141, 139, 36, -175, 53, -151, -224, -146, -141, -29, 
-68, -214, -146, 141, 39, -180, 53, -151, -224, -146, -141, -39, 
-73, -214, -141, 143, 34, -178, 68, -136, -219, -136, -141, -34, 
-82, -209, -126, 146, 21, -168, 82, -122, -209, -131, -141, -34, 
-82, -204, -122, 143, 19, -163, 87, -117, -209, -126, -141, -34, 
-87, -200, -112, 143, 12, -156, 92, -112, -209, -126, -141, -34, 
-97, -200, -102, 148, 2, -151, 97, -107, -204, -117, -136, -29, 
-92, -200, -107, 146, 7, -153, 97, -107, -204, -117, -131, -29, 
