I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
39, 24, -14, -31, 26, 4, -146, -126, -131, -68, 19, 39, 
14, 39, 24, -26, -4, 31, -136, -117, -122, -53, 24, 39, 
-4, 53, 58, -24, -31, 56, -126, -117, -102, -39, 24, 39, 
-14, 53, 68, -19, -41, 61, -112, -107, -102, -39, 24, 34, 
-24, 39, 63, -7, -43, 51, -102, -107, -102, -43, 14, 24, 
-34, 14, 48, 9, -41, 31, -97, -112, -107, -53, 4, 14, 
-43, 0, 43, 21, -43, 21, -87, -112, -112, -63, 0, 4, 
-43, -4, 39, 24, -41, 17, -82, -112, -117, -63, 0, -4, 
-48, -4, 43, 26, -46, 19, -82, -107, -117, -63, 0, -9, 
-48, -4, 43, 26, -46, 19, -78, -102, -117, -68, -4, -9, 
-48, -9, 39, 29, -43, 14, -73, -97, -122, -68, -9, -9, 
-48, -14, 34, 31, -41, 9, -73, -97, -122, -73, -9, -9, 
-53, -14, 39, 34, -46, 12, -73, -97, -122, -73, -9, -9, 
-48, -14, 34, 31, -41, 9, -73, -97, -117, -73, -14, -9, 
-43, -14, 29, 29, -36, 7, -73, -102, -117, -73, -14, -9, 
-43, -14, 29, 29, -36, 7, -73, -102, -117, -68, -14, -9, 
-43, -9, 34, 26, -39, 12, -73, -102, -117, -68, -14, -14, 
-48, -9, 39, 29, -43, 14, -68, -102, -117, -68, -14, -19, 
-53, -9, 43, 31, -48, 17, -68, -102, -117, -68, -14, -24, 
-48, -9, 39, 29, -43, 14, -68, -102, -112, -63, -9, -19, 
-48, -4, 43, 26, -46, 19, -68, -102, -107, -63, -9, -19, 
-48, -4, 43, 26, -46, 19, -68, -97, -102, -58, -4, -19, 
-48, 0, 48, 24, -48, 24, -63, -97, -102, -58, 0, -19, 
-53, 0, 53, 26, -53, 26, -63, -97, -102, -63, -4, -9, 
-68, 0, 68, 34, -68, 34, -53, -102, -102, -78, -19, -14, 
-82, 9, 92, 36, -87, 51, -53, -131, -156, -151, -68, -39, 
-107, 34, 141, 36, -124, 87, -53, -180, -244, -263, -131, -68, 
-107, 58, 165, 24, -136, 112, -58, -219, -307, -302, -131, -58, 
-107, 92, 200, 7, -153, 146, -78, -239, -351, -292, -68, 4, 
-87, 141, 229, -26, -158, 185, -102, -263, -405, -253, 39, 97, 
-39, 195, 234, -78, -136, 214, -141, -312, -483, -151, 224, 224, 
14, 248, 234, -131, -109, 241, -190, -351, -556, 4, 448, 361, 
102, 317, 214, -209, -56, 265, -273, -366, -507, 287, 741, 527, 
239, 458, 219, -348, 9, 339, -409, -331, -214, 819, 1210, 785, 
409, 610, 200, -509, 104, 405, -644, -336, 48, 1356, 1654, 1044, 
575, 688, 112, -631, 231, 400, -917, -336, 175, 1698, 1873, 1195, 
