I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
195, -175, -370, -9, 283, -273, -692, -1385, -1551, -732, -195, 87, 
195, -175, -370, -9, 283, -273, -692, -1385, -1551, -732, -195, 87, 
195, -175, -370, -9, 283, -273, -692, -1385, -1551, -732, -195, 87, 
195, -175, -370, -9, 283, -273, -692, -1385, -1551, -732, -195, 87, 
122, -224, -346, 51, 234, -285, -580, -1215, -1434, -722, -234, 24, 
58, -263, -322, 102, 190, -292, -468, -1054, -1317, -712, -273, -29, 
-4, -302, -297, 153, 146, -300, -356, -893, -1200, -702, -312, -82, 
-68, -341, -273, 204, 102, -307, -244, -732, -1083, -692, -351, -136, 
-78, -312, -234, 195, 78, -273, -180, -575, -956, -624, -331, -141, 
-87, -292, -204, 190, 58, -248, -117, -429, -829, -566, -312, -146, 
-97, -273, -175, 185, 39, -224, -53, -283, -702, -507, -292, -151, 
-107, -253, -146, 180, 19, -200, 9, -136, -575, -448, -273, -156, 
-97, -229, -131, 163, 17, -180, 34, -107, -512, -395, -253, -141, 
-87, -214, -126, 151, 19, -170, 48, -87, -448, -351, -234, -136, 
-78, -200, -122, 139, 21, -161, 63, -68, -385, -307, -214, -131, 
-68, -185, -117, 126, 24, -151, 78, -48, -322, -263, -195, -126, 
-78, -170, -92, 124, 7, -131, 87, -34, -283, -239, -170, -117, 
-78, -156, -78, 117, 0, -117, 97, -19, -244, -214, -156, -107, 
-78, -141, -63, 109, -7, -102, 107, -4, -204, -190, -141, -97, 
-78, -126, -48, 102, -14, -87, 117, 9, -165, -165, -126, -87, 
-73, -126, -53, 100, -9, -90, 112, 4, -146, -146, -112, -78, 
-68, -126, -58, 97, -4, -92, 107, 0, -136, -136, -107, -78, 
-63, -126, -63, 95, 0, -95, 102, -4, -126, -126, -102, -78, 
-58, -126, -68, 92, 4, -97, 97, -9, -117, -117, -97, -78, 
-68, -122, -53, 95, -7, -87, 107, -4, -107, -117, -87, -78, 
-68, -117, -48, 92, -9, -82, 107, 0, -107, -117, -87, -78, 
-68, -112, -43, 90, -12, -78, 107, 4, -107, -117, -87, -78, 
-68, -107, -39, 87, -14, -73, 107, 9, -107, -117, -87, -78, 
-68, -117, -48, 92, -9, -82, 97, 9, -102, -112, -87, -68, 
-68, -117, -48, 92, -9, -82, 97, 9, -97, -107, -87, -68, 
-68, -117, -48, 92, -9, -82, 97, 9, -92, -102, -87, -68, 
-68, -117, -48, 92, -9, -82, 97, 9, -87, -97, -87, -68, 
-68, -117, -48, 92, -9, -82, 107, 9, -87, -107, -87, -78, 
-68, -117, -48, 92, -9, -82, 107, 9, -87, -107, -87, -78, 
-68, -117, -48, 92, -9, -82, 107, 9, -87, -107, -87, -78, 
-68, -117, -48, 92, -9, -82, 107, 9, -87, -107, -87, -78, 
-78, -117, -39, 97, -19, -78, 107, 14, -73, -92, -82, -68, 
-78, -117, -39, 97, -19, -78, 107, 19, -68, -87, -78, -68, 
-78, -117, -39, 97, -19, -78, 107, 24, -63, -82, -73, -68, 
-78, -117, -39, 97, -19, -78, 107, 29, -58, -78, -68, -68, 
-87, -107, -19, 97, -34, -63, 107, 29, -58, -87, -68, -68, 
-87, -107, -19, 97, -34, -63, 107, 29, -58, -87, -68, -68, 
-87, -107, -19, 97, -34, -63, 107, 29, -58, -87, -68, -68, 
-87, -107, -19, 97, -34, -63, 107, 29, -58, -87, -68, -68, 
-78, -117, -39, 97, -19, -78, 97, 19, -68, -97, -78, -78, 
-68, -117, -48, 92, -9, -82, 97, 19, -68, -97, -78, -78, 
-58, -117, -58, 87, 0, -87, 97, 19, -68, -97, -78, -78, 
-48, -117, -68, 82, 9, -92, 97, 19, -68, -97, -78, -78, 
-53, -117, -63, 85, 4, -90, 97, 29, -58, -87, -68, -68, 
-58, -117, -58, 87, 0, -87, 97, 29, -58, -87, -68, -68, 
-63, -117, -53, 90, -4, -85, 97, 29, -58, -87, -68, -68, 
-68, -117, -48, 92, -9, -82, 97, 29, -58, -87, -68, -68, 
-63, -112, -48, 87, -7, -80, 97, 39, -53, -78, -68, -58, 
-58, -107, -48, 82, -4, -78, 97, 39, -48, -78, -68, -58, 
-53, -102, -48, 78, -2, -75, 97, 39, -43, -78, -68, -58, 
-48, -97, -48, 73, 0, -73, 97, 39, -39, -78, -68, -58, 
-39, -87, -48, 63, 4, -68, 107, 48, -39, -78, -58, -58, 
-39, -87, -48, 63, 4, -68, 107, 48, -39, -78, -58, -58, 
-39, -87, -48, 63, 4, -68, 107, 48, -39, -78, -58, -58, 
-39, -87, -48, 63, 4, -68, 107, 48, -39, -78, -58, -58, 
-53, -92, -39, 73, -7, -65, 97, 58, -39, -78, -68, -58, 
-58, -97, -39, 78, -9, -68, 97, 58, -39, -78, -68, -58, 
-63, -102, -39, 82, -12, -70, 97, 58, -39, -78, -68, -58, 
-68, -107, -39, 87, -14, -73, 97, 58, -39, -78, -68, -58, 
-63, -97, -34, 80, -14, -65, 107, 68, -29, -68, -68, -58, 
-58, -97, -39, 78, -9, -68, 107, 68, -29, -68, -68, -58, 
-53, -97, -43, 75, -4, -70, 107, 68, -29, -68, -68, -58, 
-48, -97, -48, 73, 0, -73, 107, 68, -29, -68, -68, -58, 
-63, -97, -34, 80, -14, -65, 107, 73, -14, -58, -68, -48, 
-68, -97, -29, 82, -19, -63, 107, 78, -9, -58, -68, -48, 
-73, -97, -24, 85, -24, -61, 107, 82, -4, -58, -68, -48, 
-78, -97, -19, 87, -29, -58, 107, 87, 0, -58, -68, -48, 
-78, -107, -29, 92, -24, -68, 107, 92, -9, -58, -58, -48, 
-78, -107, -29, 92, -24, -68, 107, 97, -9, -58, -58, -48, 
-78, -107, -29, 92, -24, -68, 107, 102, -9, -58, -58, -48, 
-78, -107, -29, 92, -24, -68, 107, 107, -9, -58, -58, -48, 
-68, -102, -34, 85, -17, -68, 117, 112, 0, -58, -68, -48, 
-68, -97, -29, 82, -19, -63, 117, 117, 0, -58, -68, -48, 
-68, -92, -24, 80, -21, -58, 117, 122, 0, -58, -68, -48, 
-68, -87, -19, 78, -24, -53, 117, 126, 0, -58, -68, -48, 
-53, -78, -24, 65, -14, -51, 126, 131, 9, -48, -63, -58, 
-48, -78, -29, 63, -9, -53, 126, 136, 9, -48, -58, -58, 
-43, -78, -34, 61, -4, -56, 126, 141, 9, -48, -53, -58, 
-39, -78, -39, 58, 0, -58, 126, 146, 9, -48, -48, -58, 
-43, -68, -24, 56, -9, -46, 131, 161, 24, -43, -48, -48, 
-48, -68, -19, 58, -14, -43, 136, 175, 29, -39, -48, -48, 
-53, -68, -14, 61, -19, -41, 141, 190, 34, -34, -48, -48, 
-58, -68, -9, 63, -24, -39, 146, 204, 39, -29, -48, -48, 
-48, -58, -9, 53, -19, -34, 151, 214, 43, -19, -39, -39, 
-48, -58, -9, 53, -19, -34, 156, 224, 48, -19, -39, -39, 
-48, -58, -9, 53, -19, -34, 161, 234, 53, -19, -39, -39, 
-48, -58, -9, 53, -19, -34, 165, 244, 58, -19, -39, -39, 
-39, -48, -9, 43, -14, -29, 165, 263, 63, -9, -29, -29, 
-39, -48, -9, 43, -14, -29, 165, 273, 68, -9, -29, -29, 
-39, -48, -9, 43, -14, -29, 165, 283, 73, -9, -29, -29, 
-39, -48, -9, 43, -14, -29, 165, 292, 78, -9, -29, -29, 
-39, -39, 0, 39, -19, -19, 170, 317, 92, -4, -29, -29, 
-39, -39, 0, 39, -19, -19, 175, 331, 97, 0, -29, -29, 
-39, -39, 0, 39, -19, -19, 180, 346, 102, 4, -29, -29, 
-39, -39, 0, 39, -19, -19, 185, 361, 107, 9, -29, -29, 
-39, -34, 4, 36, -21, -14, 200, 380, 117, 14, -24, -24, 
-39, -29, 9, 34, -24, -9, 204, 400, 126, 19, -19, -19, 
-39, -24, 14, 31, -26, -4, 209, 419, 136, 24, -14, -14, 
-39, -19, 19, 29, -29, 0, 214, 439, 146, 29, -9, -9, 
-34, -14, 19, 24, -26, 2, 224, 458, 161, 34, 0, -9, 
-29, -9, 19, 19, -24, 4, 224, 478, 165, 39, 0, -9, 
-24, -4, 19, 14, -21, 7, 224, 497, 170, 43, 0, -9, 
-19, 0, 19, 9, -19, 9, 224, 517, 175, 48, 0, -9, 
-19, 9, 29, 4, -24, 19, 229, 536, 185, 58, 9, -4, 
-19, 9, 29, 4, -24, 19, 234, 556, 195, 58, 9, 0, 
-19, 9, 29, 4, -24, 19, 239, 575, 204, 58, 9, 4, 
-19, 9, 29, 4, -24, 19, 244, 595, 214, 58, 9, 9, 
-19, 19, 39, 0, -29, 29, 248, 614, 234, 63, 19, 9, 
-19, 19, 39, 0, -29, 29, 253, 634, 244, 68, 19, 9, 
-19, 19, 39, 0, -29, 29, 258, 653, 253, 73, 19, 9, 
-19, 19, 39, 0, -29, 29, 263, 673, 263, 78, 19, 9, 
-9, 29, 39, -9, -24, 34, 268, 692, 283, 87, 34, 14, 
-9, 39, 48, -14, -29, 43, 273, 712, 292, 97, 39, 19, 
-9, 48, 58, -19, -34, 53, 278, 732, 302, 107, 43, 24, 
-9, 58, 68, -24, -39, 63, 283, 751, 312, 117, 48, 29, 
4, 78, 73, -41, -34, 75, 297, 771, 326, 131, 58, 34, 
9, 87, 78, -48, -34, 82, 302, 790, 341, 136, 68, 39, 
14, 97, 82, -56, -34, 90, 307, 810, 356, 141, 78, 43, 
19, 107, 87, -63, -34, 97, 312, 829, 370, 146, 87, 48, 
14, 117, 102, -65, -43, 109, 307, 839, 380, 151, 97, 58, 
9, 117, 107, -63, -48, 112, 302, 849, 390, 156, 97, 58, 
4, 117, 112, -61, -53, 114, 297, 858, 400, 161, 97, 58, 
0, 117, 117, -58, -58, 117, 292, 868, 409, 165, 97, 58, 
0, 126, 126, -63, -63, 126, 283, 883, 429, 175, 102, 73, 
0, 136, 136, -68, -68, 136, 283, 888, 439, 185, 107, 78, 
