I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-29, 0, 29, 14, -29, 14, 9, -48, -68, -58, -48, -29, 
-29, 0, 29, 14, -29, 14, 9, -48, -68, -58, -48, -29, 
-29, 0, 29, 14, -29, 14, 9, -48, -68, -58, -48, -29, 
-29, 0, 29, 14, -29, 14, 9, -48, -68, -58, -48, -29, 
-29, 9, 39, 9, -34, 24, 9, -48, -68, -48, -39, -19, 
-29, 9, 39, 9, -34, 24, 9, -48, -68, -48, -39, -19, 
-29, 9, 39, 9, -34, 24, 9, -48, -68, -48, -39, -19, 
-29, 9, 39, 9, -34, 24, 9, -48, -68, -48, -39, -19, 
-34, 4, 39, 14, -36, 21, 9, -58, -78, -53, -43, -24, 
-39, 0, 39, 19, -39, 19, 9, -58, -78, -58, -48, -29, 
-43, -4, 39, 24, -41, 17, 9, -58, -78, -63, -53, -34, 
-48, -9, 39, 29, -43, 14, 9, -58, -78, -68, -58, -39, 
-58, -9, 48, 34, -53, 19, 9, -58, -87, -68, -48, -29, 
-58, -9, 48, 34, -53, 19, 9, -58, -87, -68, -48, -29, 
-58, -9, 48, 34, -53, 19, 9, -58, -87, -68, -48, -29, 
-58, -9, 48, 34, -53, 19, 9, -58, -87, -68, -48, -29, 
-58, -19, 39, 39, -48, 9, 9, -48, -87, -78, -58, -39, 
-58, -19, 39, 39, -48, 9, 9, -48, -87, -78, -58, -39, 
-58, -19, 39, 39, -48, 9, 9, -48, -87, -78, -58, -39, 
-58, -19, 39, 39, -48, 9, 9, -48, -87, -78, -58, -39, 
-43, -14, 29, 29, -36, 7, 9, -58, -87, -68, -58, -29, 
-39, -9, 29, 24, -34, 9, 9, -58, -87, -68, -58, -29, 
-34, -4, 29, 19, -31, 12, 9, -58, -87, -68, -58, -29, 
-29, 0, 29, 14, -29, 14, 9, -58, -87, -68, -58, -29, 
-34, -9, 24, 21, -29, 7, 9, -58, -97, -78, -58, -39, 
-39, -9, 29, 24, -34, 9, 9, -58, -97, -78, -58, -39, 
-43, -9, 34, 26, -39, 12, 9, -58, -97, -78, -58, -39, 
-48, -9, 39, 29, -43, 14, 9, -58, -97, -78, -58, -39, 
-48, -19, 29, 34, -39, 4, 0, -68, -107, -78, -58, -39, 
-48, -19, 29, 34, -39, 4, 0, -68, -107, -78, -58, -39, 
-48, -19, 29, 34, -39, 4, 0, -68, -107, -78, -58, -39, 
-48, -19, 29, 34, -39, 4, 0, -68, -107, -78, -58, -39, 
-63, -29, 34, 46, -48, 2, 0, -78, -107, -87, -68, -48, 
-68, -29, 39, 48, -53, 4, 0, -78, -107, -87, -68, -48, 
-73, -29, 43, 51, -58, 7, 0, -78, -107, -87, -68, -48, 
-78, -29, 48, 53, -63, 9, 0, -78, -107, -87, -68, -48, 
-63, -19, 43, 41, -53, 12, 0, -78, -117, -87, -68, -48, 
-58, -19, 39, 39, -48, 9, 0, -78, -117, -87, -68, -48, 
-53, -19, 34, 36, -43, 7, 0, -78, -117, -87, -68, -48, 
-48, -19, 29, 34, -39, 4, 0, -78, -117, -87, -68, -48, 
-53, -19, 34, 36, -43, 7, -9, -87, -107, -87, -68, -39, 
-58, -19, 39, 39, -48, 9, -9, -87, -107, -87, -68, -39, 
-63, -19, 43, 41, -53, 12, -9, -87, -107, -87, -68, -39, 
-68, -19, 48, 43, -58, 14, -9, -87, -107, -87, -68, -39, 
-58, 0, 58, 29, -58, 29, 0, -78, -102, -82, -63, -34, 
-48, 9, 58, 19, -53, 34, 0, -78, -97, -78, -58, -29, 
-39, 19, 58, 9, -48, 39, 0, -78, -92, -73, -53, -24, 
-29, 29, 58, 0, -43, 43, 0, -78, -87, -68, -48, -19, 
-34, 39, 73, -2, -53, 56, 0, -78, -82, -63, -43, -9, 
-39, 39, 78, 0, -58, 58, 0, -78, -78, -58, -39, -9, 
-43, 39, 82, 2, -63, 61, 0, -78, -73, -53, -34, -9, 
-48, 39, 87, 4, -68, 63, 0, -78, -68, -48, -29, -9, 
-43, 48, 92, -2, -68, 70, 0, -78, -78, -48, -19, 0, 
-39, 48, 87, -4, -63, 68, 0, -78, -78, -48, -19, 0, 
-34, 48, 82, -7, -58, 65, 0, -78, -78, -48, -19, 0, 
-29, 48, 78, -9, -53, 63, 0, -78, -78, -48, -19, 0, 
-19, 48, 68, -14, -43, 58, -9, -68, -73, -39, -9, 9, 
-19, 48, 68, -14, -43, 58, -9, -68, -68, -39, -9, 9, 
-19, 48, 68, -14, -43, 58, -9, -68, -63, -39, -9, 9, 
-19, 48, 68, -14, -43, 58, -9, -68, -58, -39, -9, 9, 
-14, 53, 68, -19, -41, 61, -14, -68, -48, -34, -4, 14, 
-9, 58, 68, -24, -39, 63, -19, -68, -48, -29, 0, 19, 
-4, 63, 68, -29, -36, 65, -24, -68, -48, -24, 4, 24, 
0, 68, 68, -34, -34, 68, -29, -68, -48, -19, 9, 29, 
9, 82, 73, -46, -31, 78, -43, -87, -48, -19, 0, 29, 
9, 87, 78, -48, -34, 82, -58, -97, -48, -19, 0, 29, 
9, 92, 82, -51, -36, 87, -73, -107, -48, -19, 0, 29, 
9, 97, 87, -53, -39, 92, -87, -117, -48, -19, 0, 29, 
9, 92, 82, -51, -36, 87, -92, -122, -63, -24, 0, 24, 
9, 87, 78, -48, -34, 82, -97, -126, -68, -29, 0, 19, 
9, 82, 73, -46, -31, 78, -107, -131, -73, -34, 0, 14, 
19, 87, 68, -53, -24, 78, -117, -131, -78, -39, 4, 14, 
39, 112, 73, -75, -17, 92, -122, -131, -73, -29, 0, 29, 
58, 117, 58, -87, 0, 87, -122, -131, -68, -24, 9, 34, 
73, 122, 48, -97, 12, 85, -117, -131, -58, -14, 19, 48, 
82, 136, 53, -109, 14, 95, -117, -131, -48, -4, 29, 48, 
73, 131, 58, -102, 7, 95, -107, -126, -43, 0, 34, 53, 
73, 131, 58, -102, 7, 95, -107, -122, -43, 0, 39, 58, 
82, 136, 53, -109, 14, 95, -107, -107, -39, 4, 43, 63, 
87, 141, 53, -114, 17, 97, -97, -97, -34, 14, 48, 73, 
82, 136, 53, -109, 14, 95, -107, -102, -48, 14, 39, 63, 
82, 126, 43, -104, 19, 85, -107, -107, -48, 4, 34, 58, 
73, 112, 39, -92, 17, 75, -97, -112, -48, 0, 34, 58, 
63, 92, 29, -78, 17, 61, -97, -117, -53, 0, 29, 53, 
58, 97, 39, -78, 9, 68, -97, -117, -43, 0, 29, 63, 
53, 102, 48, -78, 2, 75, -92, -117, -43, 0, 29, 58, 
34, 97, 63, -65, -14, 80, -87, -117, -48, -4, 19, 58, 
29, 87, 58, -58, -14, 73, -82, -117, -58, -14, 14, 48, 
34, 87, 53, -61, -9, 70, -58, -102, -58, -19, 0, 43, 
24, 78, 53, -51, -14, 65, -48, -97, -68, -34, -4, 29, 
9, 48, 39, -29, -14, 43, -29, -87, -78, -39, -14, 14, 
0, 34, 34, -17, -17, 34, -9, -82, -87, -53, -24, 0, 
-14, 14, 29, 0, -21, 21, 4, -73, -107, -73, -39, -9, 
-19, 4, 24, 7, -21, 14, 9, -73, -112, -78, -48, -14, 
-29, 0, 29, 14, -29, 14, 14, -73, -117, -87, -58, -24, 
-39, -9, 29, 24, -34, 9, 14, -73, -117, -87, -63, -29, 
-53, -29, 24, 41, -39, -2, 9, -87, -136, -102, -73, -43, 
-63, -34, 29, 48, -46, -2, 9, -87, -136, -107, -78, -43, 
