I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
561, 429, -131, -495, 346, 148, -366, 156, -361, 453, 649, 936, 
497, 317, -180, -407, 339, 68, -336, 92, -488, 253, 507, 839, 
434, 209, -224, -322, 329, -7, -312, 34, -585, 78, 385, 746, 
370, 97, -273, -234, 322, -87, -283, -9, -668, -73, 273, 653, 
322, 0, -322, -161, 322, -161, -234, -34, -697, -180, 156, 546, 
287, -82, -370, -102, 329, -226, -185, -34, -702, -263, 63, 453, 
258, -117, -375, -70, 317, -246, -146, -39, -688, -302, 14, 385, 
229, -117, -346, -56, 287, -231, -126, -34, -653, -292, -14, 346, 
214, -126, -341, -43, 278, -234, -107, -29, -595, -283, -29, 307, 
209, -112, -322, -48, 265, -217, -92, -14, -536, -258, -39, 278, 
185, -73, -258, -56, 222, -165, -82, -14, -468, -214, -19, 263, 
161, -29, -190, -65, 175, -109, -78, -34, -395, -180, 0, 263, 
131, -9, -141, -61, 136, -75, -68, -48, -346, -146, 0, 248, 
117, 19, -97, -68, 107, -39, -58, -58, -292, -122, 9, 239, 
97, 43, -53, -70, 75, -4, -48, -68, -253, -87, 14, 234, 
68, 58, -9, -63, 39, 24, -34, -87, -219, -63, 29, 224, 
39, 68, 29, -53, 4, 48, -14, -92, -185, -39, 39, 219, 
24, 58, 34, -41, -4, 46, 4, -78, -156, -24, 34, 195, 
19, 48, 29, -34, -4, 39, 24, -73, -136, -19, 24, 175, 
19, 34, 14, -26, 2, 24, 34, -58, -131, -24, 0, 146, 
19, 29, 9, -24, 4, 19, 43, -48, -122, -29, -19, 122, 
19, 24, 4, -21, 7, 14, 48, -48, -107, -34, -29, 107, 
14, 9, -4, -12, 9, 2, 53, -53, -107, -34, -34, 92, 
0, 0, 0, 0, 0, 0, 58, -53, -107, -34, -43, 87, 
0, -14, -14, 7, 7, -14, 63, -53, -112, -34, -39, 87, 
9, -14, -24, 2, 17, -19, 68, -43, -112, -39, -39, 82, 
24, -14, -39, -4, 31, -26, 68, -39, -117, -39, -39, 82, 
24, 0, -24, -12, 24, -12, 73, -34, -117, -39, -43, 82, 
14, 0, -14, -7, 14, -7, 73, -34, -112, -43, -43, 78, 
0, -14, -14, 7, 7, -14, 73, -39, -107, -48, -48, 68, 
-19, -19, 0, 19, -9, -9, 73, -39, -102, -43, -48, 63, 
-24, -19, 4, 21, -14, -7, 73, -34, -97, -43, -48, 58, 
-34, -19, 14, 26, -24, -2, 68, -34, -97, -39, -43, 58, 
-29, -14, 14, 21, -21, 0, 73, -34, -97, -39, -39, 58, 
-14, 4, 19, 4, -17, 12, 68, -24, -92, -34, -34, 63, 
4, 14, 9, -9, -2, 12, 68, -19, -92, -34, -24, 63, 
4, 14, 9, -9, -2, 12, 68, -14, -87, -29, -29, 63, 
0, 14, 14, -7, -7, 14, 78, -14, -82, -29, -34, 53, 
-9, 9, 19, 0, -14, 14, 78, -19, -73, -34, -34, 43, 
-19, 0, 19, 9, -19, 9, 78, -19, -73, -29, -39, 34, 
-24, -9, 14, 17, -19, 2, 82, -24, -73, -29, -39, 34, 
-24, -9, 14, 17, -19, 2, 82, -24, -78, -24, -34, 34, 
-14, 9, 24, 2, -19, 17, 82, -9, -78, -24, -34, 39, 
9, 24, 14, -17, -2, 19, 73, -9, -68, -14, -19, 39, 
14, 34, 19, -24, -2, 26, 78, -9, -63, -14, -19, 43, 
19, 39, 19, -29, 0, 29, 78, -9, -58, -14, -29, 43, 
19, 39, 19, -29, 0, 29, 82, -9, -53, -14, -29, 34, 
19, 39, 19, -29, 0, 29, 87, 0, -48, -14, -29, 29, 
19, 39, 19, -29, 0, 29, 87, 0, -43, -9, -29, 24, 
14, 34, 19, -24, -2, 26, 92, 4, -43, 0, -19, 24, 
9, 34, 24, -21, -7, 29, 92, 4, -48, 0, -19, 24, 
4, 29, 24, -17, -9, 26, 97, 9, -48, 0, -19, 19, 
4, 34, 29, -19, -12, 31, 102, 9, -43, 4, -19, 19, 
19, 43, 24, -31, -2, 34, 102, 9, -29, 4, -19, 19, 
29, 43, 14, -36, 7, 29, 102, 14, -24, 4, -24, 9, 
24, 39, 14, -31, 4, 26, 97, 14, -29, 0, -29, 4, 
14, 34, 19, -24, -2, 26, 102, 14, -29, -9, -34, -9, 
4, 24, 19, -14, -7, 21, 107, 24, -39, -9, -39, -19, 
0, 24, 24, -12, -12, 24, 107, 34, -39, -9, -34, -14, 
0, 14, 14, -7, -7, 14, 107, 39, -39, -9, -34, -14, 
9, 24, 14, -17, -2, 19, 117, 48, -39, 0, -34, -19, 
9, 24, 14, -17, -2, 19, 117, 48, -34, 0, -34, -14, 
9, 29, 19, -19, -4, 24, 122, 63, -19, 4, -29, -14, 
9, 29, 19, -19, -4, 24, 122, 58, -9, 4, -34, -19, 
0, 29, 29, -14, -14, 29, 122, 58, -14, 4, -29, -19, 
-9, 29, 39, -9, -24, 34, 122, 63, 0, 9, -24, -19, 
-14, 29, 43, -7, -29, 36, 122, 68, 4, 14, -19, -19, 
-14, 34, 48, -9, -31, 41, 126, 82, 0, 14, -14, -14, 
-9, 48, 58, -19, -34, 53, 122, 82, 9, 19, -14, 4, 
-14, 48, 63, -17, -39, 56, 122, 82, 14, 19, -9, 4, 
-19, 43, 63, -12, -41, 53, 122, 87, 19, 19, -9, -9, 
-19, 43, 63, -12, -41, 53, 117, 92, 19, 14, -19, -14, 
-19, 39, 58, -9, -39, 48, 122, 97, 19, 9, -24, -24, 
-34, 19, 53, 7, -43, 36, 122, 107, 19, 9, -24, -29, 
-43, 19, 63, 12, -53, 41, 117, 117, 19, 9, -24, -34, 
-48, 14, 63, 17, -56, 39, 112, 122, 19, 9, -24, -29, 
-43, 9, 53, 17, -48, 31, 112, 126, 19, 9, -29, -34, 
-48, 4, 53, 21, -51, 29, 107, 131, 14, 0, -34, -43, 
-58, 0, 58, 29, -58, 29, 107, 126, 14, -9, -43, -53, 
-73, -19, 53, 46, -63, 17, 112, 126, 19, -14, -48, -58, 
-73, -24, 48, 48, -61, 12, 112, 122, 19, -9, -53, -63, 
-73, -19, 53, 46, -63, 17, 102, 126, 19, -9, -53, -63, 
-68, -14, 53, 41, -61, 19, 92, 131, 19, -9, -48, -63, 
-78, -9, 68, 43, -73, 29, 82, 131, 24, 0, -48, -58, 
-78, 0, 78, 39, -78, 39, 78, 126, 19, 4, -43, -53, 
-78, 9, 87, 34, -82, 48, 73, 131, 24, 4, -43, -53, 
-78, 9, 87, 34, -82, 48, 63, 126, 34, 9, -39, -53, 
-78, 0, 78, 39, -78, 39, 53, 126, 29, 4, -43, -58, 
-82, 0, 82, 41, -82, 41, 53, 122, 34, 0, -39, -63, 
-87, -9, 78, 48, -82, 34, 48, 112, 43, 0, -43, -68, 
-87, -14, 73, 51, -80, 29, 43, 102, 39, 4, -43, -73, 
