I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-156, -9, 146, 82, -151, 68, 165, 175, 204, 107, 39, -19, 
-136, -9, 126, 73, -131, 58, 175, 190, 209, 122, 43, -24, 
-117, -9, 107, 63, -112, 48, 185, 204, 214, 136, 48, -29, 
-117, -29, 87, 73, -102, 29, 185, 224, 244, 146, 48, -29, 
-117, -48, 68, 82, -92, 9, 185, 244, 273, 156, 48, -29, 
-97, -24, 73, 61, -85, 24, 190, 268, 297, 185, 78, -4, 
-78, 0, 78, 39, -78, 39, 195, 292, 322, 214, 107, 19, 
-92, -9, 82, 51, -87, 36, 209, 346, 331, 224, 117, 39, 
-107, -19, 87, 63, -97, 34, 224, 400, 341, 234, 126, 58, 
-87, -19, 68, 53, -78, 24, 234, 448, 375, 263, 141, 43, 
-68, -19, 48, 43, -58, 14, 244, 497, 409, 292, 156, 29, 
-58, -19, 39, 39, -48, 9, 253, 531, 448, 317, 170, 43, 
-48, -19, 29, 34, -39, 4, 263, 566, 488, 341, 185, 58, 
-34, -19, 14, 26, -24, -2, 312, 619, 502, 361, 204, 68, 
-19, -19, 0, 19, -9, -9, 361, 673, 517, 380, 224, 78, 
-9, -34, -24, 21, 7, -29, 361, 756, 556, 405, 234, 82, 
0, -48, -48, 24, 24, -48, 361, 839, 595, 429, 244, 87, 
34, -48, -82, 7, 58, -65, 366, 917, 644, 478, 283, 112, 
68, -48, -117, -9, 92, -82, 370, 995, 692, 527, 322, 136, 
82, -48, -131, -17, 107, -90, 405, 1039, 722, 551, 341, 146, 
97, -48, -146, -24, 122, -97, 439, 1083, 751, 575, 361, 156, 
107, -63, -170, -21, 139, -117, 429, 1137, 766, 595, 375, 165, 
117, -78, -195, -19, 156, -136, 419, 1190, 780, 614, 390, 175, 
156, -53, -209, -51, 183, -131, 419, 1234, 810, 658, 424, 219, 
195, -29, -224, -82, 209, -126, 419, 1278, 839, 702, 458, 263, 
229, -9, -239, -109, 234, -124, 414, 1249, 839, 692, 458, 263, 
263, 9, -253, -136, 258, -122, 409, 1220, 839, 683, 458, 263, 
239, -9, -248, -114, 244, -129, 409, 1195, 805, 678, 473, 278, 
214, -29, -244, -92, 229, -136, 409, 1171, 771, 673, 488, 292, 
214, 0, -214, -107, 214, -107, 375, 1083, 727, 639, 463, 283, 
214, 29, -185, -122, 200, -78, 341, 995, 683, 605, 439, 273, 
214, 39, -175, -126, 195, -68, 307, 893, 629, 561, 414, 263, 
214, 48, -165, -131, 190, -58, 273, 790, 575, 517, 390, 253, 
170, 19, -151, -95, 161, -65, 244, 688, 512, 463, 346, 234, 
126, -9, -136, -58, 131, -73, 214, 585, 448, 409, 302, 214, 
107, 24, -82, -65, 95, -29, 175, 478, 370, 341, 248, 165, 
87, 58, -29, -73, 58, 14, 136, 370, 292, 273, 195, 117, 
68, 58, -9, -63, 39, 24, 107, 292, 253, 229, 165, 107, 
48, 58, 9, -53, 19, 34, 78, 214, 214, 185, 136, 97, 
24, 58, 34, -41, -4, 46, 63, 161, 175, 156, 112, 82, 
0, 58, 58, -29, -29, 58, 48, 107, 136, 126, 87, 68, 
-14, 43, 58, -14, -36, 51, 43, 43, 107, 87, 58, 43, 
-29, 29, 58, 0, -43, 43, 39, -19, 78, 48, 29, 19, 
-63, 9, 73, 26, -68, 41, 39, -29, 48, 29, 9, -4, 
-97, -9, 87, 53, -92, 39, 39, -39, 19, 9, -9, -29, 
-68, 29, 97, 19, -82, 63, 29, -48, 14, 9, -9, -14, 
-39, 68, 107, -14, -73, 87, 19, -58, 9, 9, -9, 0, 
-39, 58, 97, -9, -68, 78, 4, -78, 4, -4, -29, -19, 
-39, 48, 87, -4, -63, 68, -9, -97, 0, -19, -48, -39, 
-43, 34, 78, 4, -61, 56, 4, -97, -9, -19, -48, -39, 
-48, 19, 68, 14, -58, 43, 19, -97, -19, -19, -48, -39, 
-58, 19, 78, 19, -68, 48, 19, -78, -19, -19, -48, -39, 
-68, 19, 87, 24, -78, 53, 19, -58, -19, -19, -48, -39, 
-78, 19, 97, 29, -87, 58, 29, -68, -19, -24, -48, -43, 
-87, 19, 107, 34, -97, 63, 39, -78, -19, -29, -48, -48, 
-73, 19, 92, 26, -82, 56, 39, -87, -9, -29, -48, -48, 
-58, 19, 78, 19, -68, 48, 39, -97, 0, -29, -48, -48, 
-78, 14, 92, 31, -85, 53, 24, -78, 0, -29, -48, -58, 
-97, 9, 107, 43, -102, 58, 9, -58, 0, -29, -48, -68, 
-82, 4, 87, 39, -85, 46, 9, -58, 0, -19, -39, -53, 
-68, 0, 68, 34, -68, 34, 9, -58, 0, -9, -29, -39, 
-87, 0, 87, 43, -87, 43, 9, -58, 0, -9, -29, -34, 
-107, 0, 107, 53, -107, 53, 9, -58, 0, -9, -29, -29, 
-92, 4, 97, 43, -95, 51, 9, -58, 9, -4, -29, -29, 
-78, 9, 87, 34, -82, 48, 9, -58, 19, 0, -29, -29, 
-78, 19, 97, 29, -87, 58, 19, -58, 19, 0, -29, -29, 
-78, 29, 107, 24, -92, 68, 29, -58, 19, 0, -29, -29, 
-87, -14, 73, 51, -80, 29, 29, -68, 9, 0, -29, -29, 
-97, -58, 39, 78, -68, -9, 29, -78, 0, 0, -29, -29, 
