I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-585, -87, 497, 336, -541, 204, -87, 19, 19, -19, 156, -634, 
-585, -87, 497, 336, -541, 204, -92, 19, 19, -14, 156, -639, 
-585, -87, 497, 336, -541, 204, -97, 19, 19, -9, 156, -644, 
-585, -87, 497, 336, -541, 204, -97, 19, 19, -9, 161, -644, 
-585, -87, 497, 336, -541, 204, -97, 19, 19, -9, 165, -644, 
-585, -82, 502, 334, -544, 209, -97, 19, 24, -9, 165, -639, 
-585, -78, 507, 331, -546, 214, -97, 19, 29, -9, 165, -634, 
-585, -73, 512, 329, -549, 219, -97, 19, 29, -9, 165, -634, 
-585, -68, 517, 326, -551, 224, -97, 19, 29, -9, 165, -634, 
-585, -68, 517, 326, -551, 224, -97, 19, 29, -4, 165, -634, 
-585, -68, 517, 326, -551, 224, -97, 19, 29, 0, 165, -634, 
-590, -68, 522, 329, -556, 226, -97, 14, 34, 0, 165, -634, 
-595, -68, 527, 331, -561, 229, -97, 9, 39, 0, 165, -634, 
-595, -63, 531, 329, -563, 234, -97, 9, 39, 0, 165, -634, 
-595, -58, 536, 326, -566, 239, -97, 9, 39, 0, 165, -634, 
-595, -53, 541, 324, -568, 244, -97, 9, 39, 4, 175, -634, 
-595, -48, 546, 322, -570, 248, -97, 9, 39, 9, 185, -634, 
-600, -48, 551, 324, -575, 251, -97, 4, 43, 9, 190, -634, 
-605, -48, 556, 326, -580, 253, -97, 0, 48, 9, 195, -634, 
-610, -48, 561, 329, -585, 256, -97, -4, 48, 9, 195, -634, 
-614, -48, 566, 331, -590, 258, -97, -9, 48, 9, 195, -634, 
-619, -43, 575, 331, -597, 265, -97, -9, 48, 9, 190, -634, 
-624, -39, 585, 331, -605, 273, -97, -9, 48, 9, 185, -634, 
-634, -39, 595, 336, -614, 278, -92, -14, 48, 4, 185, -634, 
-644, -39, 605, 341, -624, 283, -87, -19, 48, 0, 185, -634, 
-649, -39, 610, 344, -629, 285, -82, -24, 48, 0, 185, -634, 
-653, -39, 614, 346, -634, 287, -78, -29, 48, 0, 185, -634, 
-668, -43, 624, 356, -646, 290, -78, -39, 48, -4, 180, -639, 
-683, -48, 634, 366, -658, 292, -78, -48, 48, -9, 175, -644, 
-692, -48, 644, 370, -668, 297, -68, -53, 48, -14, 170, -653, 
-702, -48, 653, 375, -678, 302, -58, -58, 48, -19, 165, -663, 
-717, -53, 663, 385, -690, 305, -53, -68, 43, -19, 165, -663, 
-732, -58, 673, 395, -702, 307, -48, -78, 39, -19, 165, -663, 
-751, -63, 688, 407, -719, 312, -39, -87, 39, -24, 161, -668, 
-771, -68, 702, 419, -736, 317, -29, -97, 39, -29, 156, -673, 
-785, -73, 712, 429, -749, 319, -19, -102, 39, -34, 146, -683, 
-800, -78, 722, 439, -761, 322, -9, -107, 39, -39, 136, -692, 
-824, -82, 741, 453, -783, 329, 0, -117, 39, -43, 126, -702, 
-849, -87, 761, 468, -805, 336, 9, -126, 39, -48, 117, -712, 
-858, -87, 771, 473, -814, 341, 14, -126, 39, -53, 107, -717, 
-868, -87, 780, 478, -824, 346, 19, -126, 39, -58, 97, -722, 
-883, -87, 795, 485, -839, 353, 24, -126, 39, -58, 97, -727, 
-897, -87, 810, 492, -854, 361, 29, -126, 39, -58, 97, -732, 
-902, -87, 814, 495, -858, 363, 34, -122, 48, -48, 102, -732, 
-907, -87, 819, 497, -863, 366, 39, -117, 58, -39, 107, -732, 
-907, -78, 829, 492, -868, 375, 39, -107, 63, -29, 112, -727, 
-907, -68, 839, 488, -873, 385, 39, -97, 68, -19, 117, -722, 
-897, -58, 839, 478, -868, 390, 34, -82, 78, -4, 131, -712, 
-888, -48, 839, 468, -863, 395, 29, -68, 87, 9, 146, -702, 
-858, -29, 829, 444, -844, 400, 19, -43, 92, 19, 161, -683, 
-829, -9, 819, 419, -824, 405, 9, -19, 97, 29, 175, -663, 
-790, 4, 795, 392, -793, 400, -24, -9, 97, 43, 190, -653, 
-751, 19, 771, 366, -761, 395, -58, 0, 97, 58, 204, -644, 
-702, 34, 736, 334, -719, 385, -78, 19, 97, 63, 219, -629, 
-653, 48, 702, 302, -678, 375, -97, 39, 97, 68, 234, -614, 
-619, 48, 668, 285, -644, 358, -122, 43, 92, 73, 248, -605, 
-585, 48, 634, 268, -610, 341, -146, 48, 87, 78, 263, -595, 
-551, 48, 600, 251, -575, 324, -165, 48, 73, 78, 263, -590, 
-517, 48, 566, 234, -541, 307, -185, 48, 58, 78, 263, -585, 
-497, 48, 546, 224, -522, 297, -200, 48, 43, 68, 258, -580, 
-478, 48, 527, 214, -502, 287, -214, 48, 29, 58, 253, -575, 
-468, 39, 507, 214, -488, 273, -219, 48, 19, 53, 253, -575, 
-458, 29, 488, 214, -473, 258, -224, 48, 9, 48, 253, -575, 
-448, 29, 478, 209, -463, 253, -229, 43, 4, 43, 248, -575, 
-439, 29, 468, 204, -453, 248, -234, 39, 0, 39, 244, -575, 
-434, 24, 458, 204, -446, 241, -239, 39, -4, 34, 244, -580, 
-429, 19, 448, 204, -439, 234, -244, 39, -9, 29, 244, -585, 
-429, 19, 448, 204, -439, 234, -244, 39, -9, 24, 244, -585, 
-429, 19, 448, 204, -439, 234, -244, 39, -9, 19, 244, -585, 
-429, 19, 448, 204, -439, 234, -244, 39, -9, 19, 244, -585, 
-429, 19, 448, 204, -439, 234, -244, 39, -9, 19, 244, -585, 
-424, 19, 444, 202, -434, 231, -248, 39, -9, 19, 244, -580, 
-419, 19, 439, 200, -429, 229, -253, 39, -9, 19, 244, -575, 
-419, 14, 434, 202, -427, 224, -253, 34, -9, 19, 239, -575, 
-419, 9, 429, 204, -424, 219, -253, 29, -9, 19, 234, -575, 
-419, 9, 429, 204, -424, 219, -253, 29, -9, 19, 234, -575, 
-419, 9, 429, 204, -424, 219, -253, 29, -9, 19, 234, -575, 
-424, 9, 434, 207, -429, 222, -248, 29, -4, 19, 234, -575, 
-429, 9, 439, 209, -434, 224, -244, 29, 0, 19, 234, -575, 
-429, 4, 434, 212, -431, 219, -244, 29, 0, 19, 234, -575, 
-429, 0, 429, 214, -429, 214, -244, 29, 0, 19, 234, -575, 
-429, 0, 429, 214, -429, 214, -244, 29, 0, 14, 229, -575, 
-429, 0, 429, 214, -429, 214, -244, 29, 0, 9, 224, -575, 
-434, 0, 434, 217, -434, 217, -244, 24, 0, 9, 224, -575, 
-439, 0, 439, 219, -439, 219, -244, 19, 0, 9, 224, -575, 
-439, 0, 439, 219, -439, 219, -244, 19, 0, 9, 224, -575, 
-439, 0, 439, 219, -439, 219, -244, 19, 0, 9, 224, -575, 
-439, 0, 439, 219, -439, 219, -244, 14, 4, 14, 229, -570, 
-439, 0, 439, 219, -439, 219, -244, 9, 9, 19, 234, -566, 
-439, 9, 448, 214, -444, 229, -244, 4, 14, 24, 239, -561, 
-439, 19, 458, 209, -448, 239, -244, 0, 19, 29, 244, -556, 
-444, 19, 463, 212, -453, 241, -244, 0, 19, 29, 244, -556, 
-448, 19, 468, 214, -458, 244, -244, 0, 19, 29, 244, -556, 
-448, 14, 463, 217, -456, 239, -244, 0, 19, 24, 239, -561, 
-448, 9, 458, 219, -453, 234, -244, 0, 19, 19, 234, -566, 
-448, 4, 453, 222, -451, 229, -244, 0, 19, 14, 229, -566, 
-448, 0, 448, 224, -448, 224, -244, 0, 19, 9, 224, -566, 
-448, 0, 448, 224, -448, 224, -244, 0, 19, 9, 219, -566, 
-448, 0, 448, 224, -448, 224, -244, 0, 19, 9, 214, -566, 
-448, 0, 448, 224, -448, 224, -244, 0, 19, 9, 214, -566, 
-448, 0, 448, 224, -448, 224, -244, 0, 19, 9, 214, -566, 
-448, -4, 444, 226, -446, 219, -244, 4, 14, 4, 214, -566, 
-448, -9, 439, 229, -444, 214, -244, 9, 9, 0, 214, -566, 
-444, -14, 429, 229, -436, 207, -244, 9, 9, 0, 204, -570, 
-439, -19, 419, 229, -429, 200, -244, 9, 9, 0, 195, -575, 
-439, -19, 419, 229, -429, 200, -244, 9, 9, 0, 195, -575, 
-439, -19, 419, 229, -429, 200, -244, 9, 9, 0, 195, -575, 
-434, -19, 414, 226, -424, 197, -244, 9, 9, -4, 195, -575, 
-429, -19, 409, 224, -419, 195, -244, 9, 9, -9, 195, -575, 
-429, -24, 405, 226, -417, 190, -244, 14, 4, -9, 190, -575, 
-429, -29, 400, 229, -414, 185, -244, 19, 0, -9, 185, -575, 
-424, -29, 395, 226, -409, 183, -244, 19, 0, -9, 185, -575, 
-419, -29, 390, 224, -405, 180, -244, 19, 0, -9, 185, -575, 
-419, -29, 390, 224, -405, 180, -244, 19, 0, -9, 185, -570, 
