I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
34, -141, -175, 53, 104, -158, -34, -58, -122, -131, -87, -53, 
34, -141, -175, 53, 104, -158, -34, -58, -122, -131, -87, -53, 
34, -141, -175, 53, 104, -158, -34, -68, -122, -126, -87, -53, 
34, -136, -170, 51, 102, -153, -34, -68, -122, -126, -87, -53, 
24, -136, -161, 56, 92, -148, -34, -68, -131, -126, -87, -63, 
24, -136, -161, 56, 92, -148, -34, -68, -136, -126, -87, -63, 
24, -136, -161, 56, 92, -148, -34, -68, -136, -126, -87, -58, 
24, -131, -156, 53, 90, -143, -34, -68, -131, -126, -87, -58, 
24, -131, -156, 53, 90, -143, -39, -63, -131, -126, -87, -63, 
24, -131, -156, 53, 90, -143, -34, -63, -131, -126, -87, -63, 
24, -136, -161, 56, 92, -148, -34, -58, -131, -126, -87, -63, 
24, -136, -161, 56, 92, -148, -34, -58, -131, -126, -87, -63, 
14, -146, -161, 65, 87, -153, -24, -48, -122, -126, -92, -63, 
14, -146, -161, 65, 87, -153, -19, -48, -122, -126, -92, -68, 
9, -151, -161, 70, 85, -156, -19, -43, -122, -131, -97, -73, 
9, -156, -165, 73, 87, -161, -14, -43, -122, -131, -97, -73, 
19, -146, -165, 63, 92, -156, -14, -39, -122, -131, -87, -63, 
14, -151, -165, 68, 90, -158, -9, -34, -122, -136, -87, -68, 
14, -151, -165, 68, 90, -158, -9, -34, -122, -136, -87, -68, 
4, -151, -156, 73, 80, -153, -4, -39, -122, -131, -87, -68, 
0, -151, -151, 75, 75, -151, -4, -39, -122, -131, -97, -68, 
0, -151, -151, 75, 75, -151, -4, -39, -122, -131, -97, -68, 
0, -151, -151, 75, 75, -151, -4, -43, -122, -136, -97, -63, 
0, -151, -151, 75, 75, -151, -4, -43, -122, -136, -97, -63, 
0, -151, -151, 75, 75, -151, -14, -43, -122, -126, -97, -73, 
0, -151, -151, 75, 75, -151, -14, -43, -122, -126, -97, -73, 
-4, -151, -146, 78, 70, -148, -9, -48, -122, -122, -97, -73, 
-4, -151, -146, 78, 70, -148, -9, -48, -117, -122, -92, -68, 
-4, -146, -141, 75, 68, -143, -9, -48, -117, -122, -92, -58, 
0, -146, -146, 73, 73, -146, -9, -48, -117, -117, -92, -58, 
0, -146, -146, 73, 73, -146, -9, -48, -117, -117, -92, -58, 
0, -146, -146, 73, 73, -146, -9, -48, -117, -117, -92, -58, 
0, -146, -146, 73, 73, -146, -9, -48, -117, -117, -92, -68, 
0, -146, -146, 73, 73, -146, -9, -48, -117, -117, -92, -68, 
0, -146, -146, 73, 73, -146, -9, -48, -112, -117, -92, -68, 
0, -146, -146, 73, 73, -146, -4, -34, -112, -117, -92, -68, 
0, -146, -146, 73, 73, -146, -4, -34, -107, -117, -92, -78, 
14, -146, -161, 65, 87, -153, -4, -19, -102, -112, -92, -78, 
14, -146, -161, 65, 87, -153, -4, 29, -92, -107, -92, -73, 
0, -126, -126, 63, 63, -126, 14, 117, -48, -82, -92, -82, 
-14, -102, -87, 58, 36, -95, 53, 244, 14, -58, -92, -82, 
-34, -73, -39, 53, 2, -56, 87, 405, 92, -14, -87, -82, 
-53, -24, 29, 39, -41, 2, 131, 634, 195, 34, -73, -87, 
-92, 29, 122, 31, -107, 75, 185, 893, 307, 82, -58, -92, 
-136, 87, 224, 24, -180, 156, 258, 1137, 419, 136, -53, -92, 
-175, 146, 322, 14, -248, 234, 317, 1302, 517, 185, -34, -92, 
-204, 190, 395, 7, -300, 292, 331, 1356, 590, 229, -9, -78, 
-209, 239, 448, -14, -329, 344, 312, 1249, 644, 287, 19, -48, 
-209, 326, 536, -58, -373, 431, 268, 1044, 732, 400, 92, 4, 
-204, 439, 644, -117, -424, 541, 214, 810, 849, 536, 195, 73, 
-190, 522, 712, -165, -451, 617, 141, 561, 932, 663, 287, 141, 
-161, 610, 771, -224, -466, 690, 48, 239, 990, 785, 370, 209, 
-97, 717, 814, -309, -456, 766, -82, -190, 1019, 912, 458, 287, 
14, 834, 819, -424, -402, 827, -234, -668, 1054, 1049, 585, 380, 
175, 966, 790, -570, -307, 878, -405, -1137, 1107, 1200, 707, 463, 
375, 1063, 688, -719, -156, 875, -590, -1517, 1137, 1322, 810, 536, 
624, 1141, 517, -883, 53, 829, -785, -1873, 1107, 1429, 912, 605, 
902, 1180, 278, -1041, 312, 729, -1024, -2215, 1044, 1542, 1019, 688, 
1190, 1185, -4, -1188, 597, 590, -1273, -2508, 956, 1644, 1132, 751, 
1434, 1132, -302, -1283, 868, 414, -1503, -2732, 858, 1737, 1220, 810, 
1537, 1073, -463, -1305, 1000, 305, -1634, -2864, 790, 1805, 1307, 858, 
1488, 936, -551, -1212, 1019, 192, -1664, -2884, 717, 1815, 1351, 888, 
1327, 727, -600, -1027, 963, 63, -1590, -2806, 570, 1698, 1332, 878, 
1151, 483, -668, -817, 910, -92, -1444, -2664, 341, 1464, 1249, 849, 
985, 239, -746, -612, 866, -253, -1283, -2503, 43, 1166, 1112, 785, 
810, 43, -766, -427, 788, -361, -1117, -2357, -224, 854, 946, 722, 
653, -82, -736, -285, 695, -409, -980, -2132, -409, 570, 785, 649, 
522, -195, -717, -163, 619, -456, -834, -1864, -614, 292, 595, 551, 
400, -287, -688, -56, 544, -488, -688, -1620, -766, 14, 405, 439, 
273, -302, -575, 14, 424, -439, -541, -1371, -746, -151, 248, 331, 
180, -312, -492, 65, 336, -402, -400, -1054, -629, -214, 126, 234, 
122, -331, -453, 104, 287, -392, -278, -771, -561, -283, 9, 136, 
78, -356, -434, 139, 256, -395, -195, -546, -517, -341, -82, 58, 
43, -356, -400, 156, 222, -378, -126, -370, -448, -341, -131, -4, 
24, -336, -361, 156, 192, -348, -82, -219, -385, -317, -161, -58, 
0, -312, -312, 156, 156, -312, -53, -112, -331, -307, -175, -92, 
-39, -292, -253, 165, 107, -273, -14, -48, -273, -292, -180, -112, 
-53, -268, -214, 161, 80, -241, 9, -9, -229, -278, -190, -117, 
-63, -248, -185, 156, 61, -217, 19, 9, -214, -268, -190, -117, 
-68, -239, -170, 153, 51, -204, 29, 24, -214, -253, -190, -122, 
-63, -234, -170, 148, 53, -202, 34, 34, -214, -234, -185, -122, 
-73, -224, -151, 148, 39, -187, 34, 63, -204, -229, -175, -117, 
-73, -224, -151, 148, 39, -187, 43, 82, -200, -229, -170, -117, 
-82, -219, -136, 151, 26, -178, 48, 92, -185, -229, -170, -112, 
-102, -219, -117, 161, 7, -168, 58, 112, -185, -229, -170, -112, 
-102, -214, -112, 158, 4, -163, 58, 117, -175, -229, -165, -112, 
-102, -209, -107, 156, 2, -158, 68, 126, -170, -229, -165, -112, 
-102, -209, -107, 156, 2, -158, 68, 141, -170, -229, -165, -112, 
-102, -219, -117, 161, 7, -168, 58, 136, -165, -239, -170, -117, 
-102, -214, -112, 158, 4, -163, 58, 146, -165, -239, -170, -117, 
-102, -214, -112, 158, 4, -163, 63, 146, -165, -234, -165, -117, 
-107, -214, -107, 161, 0, -161, 63, 151, -165, -234, -165, -117, 
-107, -204, -97, 156, -4, -151, 63, 161, -161, -224, -175, -112, 
-107, -200, -92, 153, -7, -146, 63, 165, -156, -224, -175, -112, 
-112, -200, -87, 156, -12, -143, 63, 165, -151, -224, -175, -112, 
-112, -200, -87, 156, -12, -143, 63, 161, -151, -219, -175, -112, 
-117, -195, -78, 156, -19, -136, 73, 165, -141, -219, -170, -112, 
-117, -195, -78, 156, -19, -136, 73, 165, -141, -219, -170, -112, 
-117, -195, -78, 156, -19, -136, 73, 170, -136, -219, -170, -112, 
-117, -190, -73, 153, -21, -131, 78, 175, -136, -219, -170, -112, 
-117, -200, -82, 158, -17, -141, 78, 180, -146, -214, -170, -112, 
-117, -200, -82, 158, -17, -141, 78, 175, -146, -214, -170, -107, 
-122, -200, -78, 161, -21, -139, 78, 175, -141, -214, -170, -107, 
-122, -195, -73, 158, -24, -134, 78, 175, -141, -214, -170, -107, 
-117, -185, -68, 151, -24, -126, 68, 170, -141, -214, -170, -107, 
-117, -180, -63, 148, -26, -122, 68, 165, -136, -214, -170, -107, 
-117, -180, -63, 148, -26, -122, 68, 165, -131, -209, -170, -107, 
-117, -180, -63, 148, -26, -122, 68, 156, -131, -209, -170, -107, 
-117, -175, -58, 146, -29, -117, 78, 161, -131, -219, -170, -107, 
-117, -175, -58, 146, -29, -117, 78, 156, -131, -219, -170, -107, 
-117, -175, -58, 146, -29, -117, 78, 151, -131, -214, -165, -107, 
-112, -175, -63, 143, -24, -119, 82, 146, -131, -214, -165, -107, 
-112, -170, -58, 141, -26, -114, 82, 141, -122, -214, -165, -107, 
-112, -170, -58, 141, -26, -114, 82, 136, -117, -214, -165, -107, 
-112, -170, -58, 141, -26, -114, 82, 136, -117, -214, -165, -107, 
-112, -165, -53, 139, -29, -109, 82, 141, -117, -214, -165, -107, 
-117, -165, -48, 141, -34, -107, 82, 136, -117, -204, -156, -107, 
-117, -165, -48, 141, -34, -107, 87, 131, -117, -204, -156, -107, 
-117, -165, -48, 141, -34, -107, 87, 126, -112, -200, -156, -107, 
-122, -161, -39, 141, -41, -100, 87, 126, -112, -200, -156, -102, 
-126, -161, -34, 143, -46, -97, 78, 117, -107, -190, -151, -92, 
-126, -161, -34, 143, -46, -97, 73, 122, -107, -185, -151, -92, 
-126, -156, -29, 141, -48, -92, 73, 122, -107, -185, -151, -92, 
-131, -156, -24, 143, -53, -90, 73, 122, -107, -180, -151, -92, 
-131, -146, -14, 139, -58, -80, 78, 122, -102, -190, -156, -102, 
-131, -146, -14, 139, -58, -80, 78, 122, -102, -190, -156, -102, 
-131, -141, -9, 136, -61, -75, 82, 117, -102, -185, -161, -102, 
-131, -141, -9, 136, -61, -75, 82, 117, -97, -185, -161, -102, 
-136, -136, 0, 136, -68, -68, 87, 117, -107, -195, -161, -102, 
-136, -136, 0, 136, -68, -68, 87, 117, -107, -195, -161, -102, 
-136, -136, 0, 136, -68, -68, 92, 117, -102, -190, -161, -107, 
-136, -131, 4, 134, -70, -63, 92, 117, -102, -190, -161, -107, 
-141, -141, 0, 141, -70, -70, 87, 107, -97, -180, -161, -107, 
-141, -141, 0, 141, -70, -70, 87, 107, -97, -180, -161, -107, 
-141, -131, 9, 136, -75, -61, 87, 107, -97, -180, -161, -107, 
-141, -126, 14, 134, -78, -56, 87, 107, -92, -175, -161, -107, 
-141, -126, 14, 134, -78, -56, 78, 112, -92, -175, -151, -107, 
-146, -126, 19, 136, -82, -53, 78, 107, -87, -170, -146, -107, 
-146, -126, 19, 136, -82, -53, 78, 102, -82, -170, -146, -107, 
-146, -122, 24, 134, -85, -48, 78, 102, -82, -170, -146, -107, 
-151, -117, 34, 134, -92, -41, 87, 107, -78, -165, -156, -102, 
-151, -117, 34, 134, -92, -41, 92, 112, -78, -165, -156, -102, 
-151, -112, 39, 131, -95, -36, 92, 112, -73, -156, -151, -102, 
-156, -107, 48, 131, -102, -29, 92, 122, -73, -156, -151, -102, 
-156, -102, 53, 129, -104, -24, 82, 131, -63, -165, -146, -102, 
-161, -97, 63, 129, -112, -17, 82, 136, -58, -161, -146, -102, 
-161, -92, 68, 126, -114, -12, 87, 141, -58, -161, -146, -102, 
-161, -87, 73, 124, -117, -7, 87, 156, -53, -151, -146, -102, 
-170, -97, 73, 134, -122, -12, 87, 170, -48, -146, -136, -107, 
-175, -92, 82, 134, -129, -4, 87, 180, -43, -146, -131, -102, 
-175, -87, 87, 131, -131, 0, 87, 190, -39, -141, -131, -102, 
-175, -82, 92, 129, -134, 4, 87, 200, -34, -136, -131, -102, 
-165, -73, 92, 119, -129, 9, 97, 214, -29, -136, -141, -102, 
-165, -68, 97, 117, -131, 14, 97, 224, -24, -131, -136, -102, 
-165, -63, 102, 114, -134, 19, 102, 234, -19, -126, -136, -102, 
-165, -58, 107, 112, -136, 24, 102, 244, -14, -122, -131, -102, 
-165, -63, 102, 114, -134, 19, 102, 253, 4, -117, -131, -102, 
-165, -58, 107, 112, -136, 24, 102, 268, 9, -112, -131, -97, 
-165, -53, 112, 109, -139, 29, 102, 283, 14, -112, -126, -97, 
-165, -48, 117, 107, -141, 34, 102, 297, 19, -107, -122, -97, 
-175, -39, 136, 107, -156, 48, 107, 317, 19, -102, -122, -97, 
-175, -34, 141, 104, -158, 53, 107, 322, 29, -97, -112, -92, 
-175, -29, 146, 102, -161, 58, 107, 331, 34, -92, -112, -92, 
-175, -24, 151, 100, -163, 63, 107, 341, 48, -87, -112, -92, 
-175, -19, 156, 97, -165, 68, 107, 356, 53, -82, -107, -87, 
-175, -14, 161, 95, -168, 73, 107, 370, 63, -73, -102, -82, 
-175, -4, 170, 90, -173, 82, 112, 385, 63, -68, -97, -82, 
-175, 0, 175, 87, -175, 87, 112, 395, 78, -68, -97, -82, 
-175, -4, 170, 90, -173, 82, 112, 395, 97, -48, -97, -78, 
-175, 4, 180, 85, -178, 92, 112, 405, 97, -43, -92, -78, 
-175, 9, 185, 82, -180, 97, 112, 414, 112, -34, -92, -78, 
-175, 14, 190, 80, -183, 102, 107, 424, 122, -29, -87, -73, 
-165, 29, 195, 68, -180, 112, 107, 434, 122, -29, -92, -73, 
-161, 34, 195, 63, -178, 114, 112, 444, 126, -24, -87, -68, 
-156, 39, 195, 58, -175, 117, 112, 448, 131, -19, -87, -68, 
-146, 43, 190, 51, -168, 117, 112, 453, 136, -14, -82, -63, 
-146, 48, 195, 48, -170, 122, 112, 458, 141, -4, -78, -73, 
-141, 53, 195, 43, -168, 124, 112, 463, 146, 0, -78, -68, 
-136, 53, 190, 41, -163, 122, 112, 463, 151, 4, -73, -58, 
-131, 58, 190, 36, -161, 124, 107, 468, 161, 9, -68, -58, 
-126, 53, 180, 36, -153, 117, 107, 478, 175, 14, -53, -58, 
-126, 58, 185, 34, -156, 122, 107, 483, 180, 19, -48, -53, 
-122, 63, 185, 29, -153, 124, 107, 488, 180, 24, -43, -53, 
-117, 63, 180, 26, -148, 122, 102, 488, 185, 29, -39, -53, 
