I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-126, -165, -39, 146, -43, -102, 146, 78, 185, -68, -87, -117, 
-146, -195, -48, 170, -48, -122, 151, 87, 209, -58, -87, -126, 
-165, -224, -58, 195, -53, -141, 156, 97, 234, -48, -87, -136, 
-165, -224, -58, 195, -53, -141, 161, 112, 273, -39, -87, -136, 
-165, -224, -58, 195, -53, -141, 165, 126, 312, -29, -87, -136, 
-165, -214, -48, 190, -58, -131, 170, 151, 356, -9, -82, -136, 
-165, -204, -39, 185, -63, -122, 175, 175, 400, 9, -78, -136, 
-175, -200, -24, 187, -75, -112, 185, 185, 444, 29, -78, -131, 
-185, -195, -9, 190, -87, -102, 195, 195, 488, 48, -78, -126, 
-185, -180, 4, 183, -95, -87, 204, 219, 522, 68, -73, -122, 
-185, -165, 19, 175, -102, -73, 214, 244, 556, 87, -68, -117, 
-185, -151, 34, 168, -109, -58, 214, 248, 585, 102, -63, -107, 
-185, -136, 48, 161, -117, -43, 214, 253, 614, 117, -58, -97, 
-185, -102, 82, 143, -134, -9, 209, 253, 629, 131, -48, -82, 
-185, -68, 117, 126, -151, 24, 204, 253, 644, 146, -39, -68, 
-170, -34, 136, 102, -153, 51, 200, 248, 649, 165, -14, -48, 
-156, 0, 156, 78, -156, 78, 195, 244, 653, 185, 9, -29, 
-156, 0, 156, 78, -156, 78, 175, 239, 653, 195, 19, -14, 
-156, 0, 156, 78, -156, 78, 156, 234, 653, 204, 29, 0, 
-146, 14, 161, 65, -153, 87, 136, 214, 629, 209, 39, 4, 
-136, 29, 165, 53, -151, 97, 117, 195, 605, 214, 48, 9, 
-122, 43, 165, 39, -143, 104, 97, 180, 575, 219, 68, 19, 
-107, 58, 165, 24, -136, 112, 78, 165, 546, 224, 87, 29, 
-92, 73, 165, 9, -129, 119, 58, 146, 497, 224, 102, 39, 
-78, 87, 165, -4, -122, 126, 39, 126, 448, 224, 117, 48, 
-63, 87, 151, -12, -107, 119, 19, 107, 395, 209, 122, 53, 
-48, 87, 136, -19, -92, 112, 0, 87, 341, 195, 126, 58, 
-29, 112, 141, -41, -85, 126, -9, 68, 278, 175, 126, 63, 
-9, 136, 146, -63, -78, 141, -19, 48, 214, 156, 126, 68, 
-4, 97, 102, -46, -53, 100, -39, 29, 185, 141, 126, 68, 
0, 58, 58, -29, -29, 58, -58, 9, 156, 126, 126, 68, 
0, 53, 53, -26, -26, 53, -58, 0, 117, 107, 122, 63, 
0, 48, 48, -24, -24, 48, -58, -9, 78, 87, 117, 58, 
4, 34, 29, -19, -12, 31, -63, -19, 58, 73, 107, 53, 
9, 19, 9, -14, 0, 14, -68, -29, 39, 58, 97, 48, 
14, 19, 4, -17, 4, 12, -68, -34, 9, 39, 87, 43, 
19, 19, 0, -19, 9, 9, -68, -39, -19, 19, 78, 39, 
19, 4, -14, -12, 17, -4, -68, -43, -19, 4, 73, 39, 
19, -9, -29, -4, 24, -19, -68, -48, -19, -9, 68, 39, 
34, 24, -9, -29, 21, 7, -68, -48, -39, -19, 63, 39, 
48, 58, 9, -53, 19, 34, -68, -48, -58, -29, 58, 39, 
29, 4, -24, -17, 26, -9, -68, -53, -58, -39, 48, 29, 
9, -48, -58, 19, 34, -53, -68, -58, -58, -48, 39, 19, 
4, -48, -53, 21, 29, -51, -68, -63, -58, -53, 34, 9, 
0, -48, -48, 24, 24, -48, -68, -68, -58, -58, 29, 0, 
0, -48, -48, 24, 24, -48, -68, -68, -63, -63, 24, 0, 
0, -48, -48, 24, 24, -48, -68, -68, -68, -68, 19, 0, 
0, -39, -39, 19, 19, -39, -68, -68, -78, -68, 19, 4, 
0, -29, -29, 14, 14, -29, -68, -68, -87, -68, 19, 9, 
0, -24, -24, 12, 12, -24, -63, -68, -78, -73, 24, 9, 
0, -19, -19, 9, 9, -19, -58, -68, -68, -78, 29, 9, 
0, -19, -19, 9, 9, -19, -53, -68, -68, -78, 29, 9, 
0, -19, -19, 9, 9, -19, -48, -68, -68, -78, 29, 9, 
0, -19, -19, 9, 9, -19, -43, -63, -58, -73, 24, 4, 
0, -19, -19, 9, 9, -19, -39, -58, -48, -68, 19, 0, 
-4, -24, -19, 14, 7, -21, -34, -53, -48, -68, 19, 0, 
-9, -29, -19, 19, 4, -24, -29, -48, -48, -68, 19, 0, 
-9, -29, -19, 19, 4, -24, -29, -48, -39, -58, 24, 0, 
-9, -29, -19, 19, 4, -24, -29, -48, -29, -48, 29, 0, 
-9, -29, -19, 19, 4, -24, -24, -43, -24, -43, 29, 0, 
-9, -29, -19, 19, 4, -24, -19, -39, -19, -39, 29, 0, 
-19, -53, -34, 36, 7, -43, -19, -39, -9, -39, 29, -4, 
-29, -78, -48, 53, 9, -63, -19, -39, 0, -39, 29, -9, 
-29, -63, -34, 46, 2, -48, -19, -39, 0, -34, 29, -9, 
-29, -48, -19, 39, -4, -34, -19, -39, 0, -29, 29, -9, 
-19, -43, -24, 31, 2, -34, -14, -34, 0, -24, 29, -4, 
-9, -39, -29, 24, 9, -34, -9, -29, 0, -19, 29, 0, 
-9, -39, -29, 24, 9, -34, -9, -29, 0, -14, 29, 0, 
-9, -39, -29, 24, 9, -34, -9, -29, 0, -9, 29, 0, 
-9, -39, -29, 24, 9, -34, -14, -29, 0, -9, 29, 0, 
-9, -39, -29, 24, 9, -34, -19, -29, 0, -9, 29, 0, 
-9, -39, -29, 24, 9, -34, -19, -29, -9, -9, 29, 0, 
-9, -39, -29, 24, 9, -34, -19, -29, -19, -9, 29, 0, 
-4, -29, -24, 17, 9, -26, -19, -29, -34, -9, 24, 0, 
0, -19, -19, 9, 9, -19, -19, -29, -48, -9, 19, 0, 
0, -19, -19, 9, 9, -19, -24, -34, -48, -14, 19, 0, 
0, -19, -19, 9, 9, -19, -29, -39, -48, -19, 19, 0, 
0, -29, -29, 14, 14, -29, -29, -39, -48, -19, 14, 0, 
0, -39, -39, 19, 19, -39, -29, -39, -48, -19, 9, 0, 
0, -39, -39, 19, 19, -39, -29, -43, -48, -24, 9, 0, 
0, -39, -39, 19, 19, -39, -29, -48, -48, -29, 9, 0, 
0, -34, -34, 17, 17, -34, -29, -48, -48, -29, 9, 0, 
0, -29, -29, 14, 14, -29, -29, -48, -48, -29, 9, 0, 
-4, -24, -19, 14, 7, -21, -19, -48, -48, -29, 9, 0, 
-9, -19, -9, 14, 0, -14, -9, -48, -48, -29, 9, 0, 
-9, -14, -4, 12, -2, -9, -9, -48, -43, -24, 14, 4, 
-9, -9, 0, 9, -4, -4, -9, -48, -39, -19, 19, 9, 
-9, -9, 0, 9, -4, -4, -9, -48, -34, -19, 19, 9, 
-9, -14, -4, 12, -2, -9, -14, -48, -29, -14, 14, 9, 
-9, -19, -9, 14, 0, -14, -19, -48, -29, -14, 14, 9, 
0, -29, -29, 14, 14, -29, -24, -48, -29, -14, 9, 9, 
9, 4, -4, -7, 7, 0, -24, -48, -24, -4, 19, 14, 
19, 34, 14, -26, 2, 24, -34, -53, -34, -4, 24, 24, 
24, 39, 14, -31, 4, 26, -53, -63, -19, 0, 34, 29, 
29, 58, 29, -43, 0, 43, -63, -68, -9, 4, 34, 39, 
43, 87, 43, -65, 0, 65, -73, -73, -34, 0, 39, 48, 
43, 92, 48, -68, -2, 70, -92, -78, -39, -4, 48, 58, 
58, 102, 43, -80, 7, 73, -107, -78, -53, -4, 48, 63, 
63, 107, 43, -85, 9, 75, -112, -92, -63, -4, 48, 73, 
63, 122, 58, -92, 2, 90, -122, -92, -53, -9, 43, 73, 
73, 146, 73, -109, 0, 109, -131, -92, -63, -9, 48, 82, 
87, 136, 48, -112, 19, 92, -136, -92, -58, -4, 53, 82, 
112, 175, 63, -143, 24, 119, -141, -92, -58, 4, 68, 97, 
112, 175, 63, -143, 24, 119, -151, -92, -68, 9, 68, 107, 
107, 156, 48, -131, 29, 102, -151, -97, -68, 9, 73, 107, 
92, 146, 53, -119, 19, 100, -151, -97, -68, 0, 73, 107, 
78, 136, 58, -107, 9, 97, -141, -92, -73, -4, 73, 107, 
73, 141, 68, -107, 2, 104, -122, -82, -97, -14, 63, 97, 
82, 156, 73, -119, 4, 114, -107, -78, -136, -29, 43, 82, 
48, 87, 39, -68, 4, 63, -92, -68, -122, -39, 9, 53, 
0, -4, -4, 2, 2, -4, -68, -63, -112, -63, -29, 0, 
-4, -53, -48, 29, 21, -51, -39, -53, -117, -68, -39, -14, 
0, -68, -68, 34, 34, -68, -34, -48, -126, -87, -58, -24, 
-4, -82, -78, 43, 36, -80, -24, -48, -146, -97, -73, -34, 
-9, -117, -107, 63, 48, -112, -19, -48, -151, -117, -82, -48, 
0, -78, -78, 39, 39, -78, -19, -48, -161, -117, -82, -43, 
9, -43, -53, 17, 31, -48, -14, -43, -156, -112, -78, -39, 
0, -53, -53, 26, 26, -53, -9, -43, -156, -112, -73, -39, 
-9, -78, -68, 43, 29, -73, -9, -39, -156, -112, -73, -39, 
-9, -87, -78, 48, 34, -82, -14, -39, -151, -112, -78, -48, 
-14, -87, -73, 51, 29, -80, -19, -39, -136, -117, -87, -48, 
-14, -102, -87, 58, 36, -95, -19, -39, -136, -117, -92, -53, 
-14, -122, -107, 68, 46, -114, -19, -39, -151, -122, -92, -53, 
-19, -122, -102, 70, 41, -112, -19, -39, -156, -126, -92, -48, 
-19, -97, -78, 58, 29, -87, -19, -34, -146, -131, -92, -48, 
-19, -112, -92, 65, 36, -102, -19, -34, -122, -126, -92, -48, 
-14, -112, -97, 63, 41, -104, -19, -29, -141, -126, -92, -43, 
-14, -73, -58, 43, 21, -65, -19, -29, -151, -122, -87, -43, 
-9, -39, -29, 24, 9, -34, -14, -24, -151, -117, -82, -34, 
-9, -53, -43, 31, 17, -48, -14, -24, -151, -112, -68, -29, 
-9, -63, -53, 36, 21, -58, -24, -29, -136, -102, -58, -24, 
-24, -34, -9, 29, -7, -21, -39, -68, -122, -87, -43, -19, 
-9, 39, 48, -14, -29, 43, -82, -136, -107, -53, 4, 4, 
4, 190, 185, -97, -90, 187, -165, -224, -53, 112, 161, 117, 
43, 419, 375, -231, -165, 397, -273, -302, 34, 414, 424, 253, 
180, 629, 448, -405, -134, 539, -473, -302, 82, 761, 707, 385, 
419, 893, 473, -656, -26, 683, -727, -229, 87, 1215, 1063, 541, 
697, 1137, 439, -917, 129, 788, -980, -102, 43, 1644, 1415, 702, 
1078, 1434, 356, -1256, 361, 895, -1346, 78, -170, 2005, 1727, 907, 
1434, 1546, 112, -1490, 661, 829, -1566, 297, -439, 2078, 1781, 995, 
1668, 1488, -180, -1578, 924, 653, -1620, 497, -692, 1873, 1595, 951, 
1698, 1127, -570, -1412, 1134, 278, -1517, 575, -946, 1366, 1166, 785, 
1581, 483, -1098, -1032, 1339, -307, -1224, 600, -1224, 458, 385, 429, 
1332, 34, -1298, -683, 1315, -631, -917, 419, -1468, -326, -185, 180, 
1019, -97, -1117, -461, 1068, -607, -707, 190, -1503, -810, -458, 73, 
741, -248, -990, -246, 866, -619, -473, 131, -1371, -932, -566, -29, 
483, -361, -844, -61, 663, -602, -248, 131, -1156, -941, -634, -126, 
283, -370, -653, 43, 468, -512, -92, 146, -893, -829, -595, -175, 
126, -312, -439, 92, 283, -375, 14, 146, -610, -629, -478, -175, 
-9, -302, -292, 156, 141, -297, 53, 170, -385, -429, -346, -161, 
-48, -258, -209, 153, 80, -234, 87, 185, -239, -302, -248, -146, 
-43, -234, -190, 139, 73, -212, 102, 161, -170, -273, -239, -146, 
-63, -214, -151, 139, 43, -183, 117, 122, -136, -248, -219, -131, 
-92, -219, -126, 156, 17, -173, 107, 87, -78, -195, -175, -131, 
-82, -195, -112, 139, 14, -153, 97, 43, -82, -190, -165, -107, 
-82, -165, -82, 124, 0, -124, 102, 48, -92, -190, -170, -107, 
-87, -136, -48, 112, -19, -92, 107, 53, -78, -190, -170, -107, 
-87, -190, -102, 139, 7, -146, 107, 48, -43, -175, -170, -112, 
-87, -258, -170, 173, 41, -214, 107, 39, -24, -175, -165, -117, 
-87, -195, -107, 141, 9, -151, 107, 39, -39, -175, -165, -112, 
-87, -151, -63, 119, -12, -107, 107, 34, -48, -170, -165, -112, 
-92, -161, -68, 126, -12, -114, 102, 29, -43, -165, -156, -102, 
-92, -161, -68, 126, -12, -114, 102, 29, -43, -161, -151, -92, 
-97, -185, -87, 141, -4, -136, 107, 29, -43, -151, -151, -102, 
-102, -204, -102, 153, 0, -153, 107, 29, -9, -146, -151, -112, 
-112, -190, -78, 151, -17, -134, 107, 24, -4, -141, -151, -112, 
-112, -170, -58, 141, -26, -114, 107, 24, 0, -131, -151, -107, 
-112, -170, -58, 141, -26, -114, 107, 24, 0, -126, -151, -107, 
-112, -175, -63, 143, -24, -119, 107, 24, 9, -122, -151, -107, 
-112, -185, -73, 148, -19, -129, 107, 19, 19, -112, -151, -102, 
-112, -165, -53, 139, -29, -109, 107, 14, 19, -112, -146, -97, 
-102, -136, -34, 119, -34, -85, 107, 19, 0, -112, -146, -87, 
-92, -107, -14, 100, -39, -61, 112, 19, -14, -117, -146, -78, 
-102, -156, -53, 129, -24, -104, 107, 24, 9, -117, -151, -97, 
-112, -204, -92, 158, -9, -148, 102, 24, 34, -117, -151, -112, 
-117, -180, -63, 148, -26, -122, 102, 24, 24, -122, -156, -117, 
-117, -161, -43, 139, -36, -102, 102, 29, 39, -126, -161, -117, 
-117, -175, -58, 146, -29, -117, 107, 24, 43, -126, -161, -117, 
-117, -185, -68, 151, -24, -126, 117, 29, 48, -126, -161, -126, 
-122, -185, -63, 153, -29, -124, 122, 34, 63, -126, -156, -126, 
-122, -175, -53, 148, -34, -114, 131, 39, 87, -126, -151, -126, 
-117, -180, -63, 148, -26, -122, 146, 48, 87, -117, -151, -122, 
-117, -175, -58, 146, -29, -117, 151, 63, 107, -107, -141, -117, 
-117, -146, -29, 131, -43, -87, 161, 78, 131, -107, -136, -112, 
-117, -107, 9, 112, -63, -48, 175, 87, 146, -97, -126, -97, 
-126, -117, 9, 122, -68, -53, 190, 102, 175, -92, -126, -102, 
-136, -156, -19, 146, -58, -87, 195, 122, 229, -78, -122, -112, 
-141, -151, -9, 146, -65, -80, 209, 141, 244, -68, -126, -117, 
-146, -175, -29, 161, -58, -102, 214, 156, 283, -58, -136, -122, 
-156, -170, -14, 163, -70, -92, 224, 185, 336, -39, -136, -126, 
-161, -165, -4, 163, -78, -85, 244, 209, 370, -24, -131, -126, 
-161, -151, 9, 156, -85, -70, 258, 229, 395, -4, -126, -126, 
-161, -151, 9, 156, -85, -70, 268, 248, 453, 9, -126, -126, 
-161, -151, 9, 156, -85, -70, 278, 273, 497, 29, -117, -122, 
-161, -122, 39, 141, -100, -41, 287, 297, 517, 53, -117, -117, 
-161, -102, 58, 131, -109, -21, 292, 307, 541, 78, -102, -107, 
-161, -97, 63, 129, -112, -17, 292, 317, 590, 102, -82, -82, 
-161, -87, 73, 124, -117, -7, 292, 326, 629, 122, -73, -68, 
-161, -73, 87, 117, -124, 7, 283, 326, 649, 131, -53, -58, 
-156, -24, 131, 90, -143, 53, 278, 331, 658, 156, -39, -34, 
-146, 34, 180, 56, -163, 107, 268, 331, 649, 170, -24, -14, 
-136, 43, 180, 46, -158, 112, 253, 331, 639, 175, -9, 4, 
-126, 58, 185, 34, -156, 122, 239, 326, 639, 195, 4, 19, 
-107, 73, 180, 17, -143, 126, 224, 317, 629, 200, 24, 24, 
-97, 78, 175, 9, -136, 126, 204, 302, 614, 200, 29, 29, 
-87, 82, 170, 2, -129, 126, 180, 283, 580, 204, 43, 39, 
-73, 102, 175, -14, -124, 139, 156, 263, 517, 209, 63, 43, 
-53, 117, 170, -31, -112, 143, 126, 234, 463, 204, 68, 53, 
-34, 117, 151, -41, -92, 134, 107, 214, 429, 195, 73, 58, 
-19, 102, 122, -41, -70, 112, 78, 185, 370, 185, 82, 63, 
0, 102, 102, -51, -51, 102, 48, 156, 297, 161, 82, 63, 
14, 97, 82, -56, -34, 90, 29, 136, 248, 146, 78, 63, 
29, 126, 97, -78, -34, 112, 19, 117, 200, 126, 73, 68, 
43, 112, 68, -78, -12, 90, 4, 97, 165, 107, 68, 68, 
53, 92, 39, -73, 7, 65, -9, 78, 112, 82, 63, 63, 
58, 92, 34, -75, 12, 63, -14, 58, 48, 63, 63, 68, 
63, 82, 19, -73, 21, 51, -19, 48, 29, 53, 63, 68, 
68, 78, 9, -73, 29, 43, -24, 34, -4, 34, 58, 73, 
73, 73, 0, -73, 36, 36, -34, 19, -24, 24, 58, 73, 
73, 68, -4, -70, 39, 31, -39, 9, -43, 14, 43, 73, 
73, 68, -4, -70, 39, 31, -39, -4, -68, -9, 39, 68, 
68, 24, -43, -46, 56, -9, -39, -9, -53, -19, 34, 53, 
63, 34, -29, -48, 46, 2, -39, -9, -82, -39, 24, 53, 
58, 9, -48, -34, 53, -19, -39, -14, -92, -48, 4, 39, 
58, 4, -53, -31, 56, -24, -39, -19, -87, -63, -4, 34, 
53, -19, -73, -17, 63, -46, -39, -19, -87, -63, -4, 29, 
53, -4, -58, -24, 56, -31, -34, -24, -97, -78, -14, 29, 
53, -4, -58, -24, 56, -31, -34, -24, -117, -78, -9, 29, 
48, -9, -58, -19, 53, -34, -34, -24, -122, -87, -14, 29, 
53, -9, -63, -21, 58, -36, -29, -24, -122, -92, -19, 29, 
53, -9, -63, -21, 58, -36, -24, -24, -131, -97, -24, 24, 
48, -4, -53, -21, 51, -29, -24, -29, -136, -102, -29, 19, 
43, 0, -43, -21, 43, -21, -19, -34, -131, -107, -34, 19, 
39, -4, -43, -17, 41, -24, -24, -34, -122, -112, -29, 9, 
39, -19, -58, -9, 48, -39, -29, -34, -112, -117, -29, 4, 
39, 0, -39, -19, 39, -19, -19, -34, -146, -117, -29, 4, 
34, -14, -48, -9, 41, -31, -14, -34, -126, -117, -29, 0, 
34, -14, -48, -9, 41, -31, -9, -29, -126, -122, -29, 9, 
34, -14, -48, -9, 41, -31, -4, -29, -126, -126, -34, 14, 
34, -19, -53, -7, 43, -36, 4, -29, -117, -122, -34, 4, 
34, -14, -48, -9, 41, -31, 4, -29, -117, -117, -34, 4, 
24, 0, -24, -12, 24, -12, 9, -29, -117, -122, -29, 4, 
19, -19, -39, 0, 29, -29, 9, -19, -102, -117, -24, -4, 
19, -19, -39, 0, 29, -29, 19, -14, -92, -107, -19, -9, 
19, -19, -39, 0, 29, -29, 19, -9, -92, -102, -9, -9, 
19, -39, -58, 9, 39, -48, 14, -4, -73, -92, -9, -14, 
19, -48, -68, 14, 43, -58, 14, 0, -73, -87, -9, -14, 
19, -39, -58, 9, 39, -48, 9, 4, -73, -87, -19, -14, 
19, -4, -24, -7, 21, -14, 4, 4, -73, -87, -19, 4, 
19, -14, -34, -2, 26, -24, 4, 4, -73, -78, -19, -4, 
19, -14, -34, -2, 26, -24, 4, 4, -63, -73, -19, -4, 
34, 4, -29, -19, 31, -12, 4, 4, -73, -73, -14, -4, 
48, 43, -4, -46, 26, 19, 4, 4, -73, -73, -14, 14, 
48, 9, -39, -29, 43, -14, 4, 4, -73, -68, -14, 24, 
48, -24, -73, -12, 61, -48, 4, 4, -82, -63, -9, 34, 
39, -14, -53, -12, 46, -34, 4, 4, -92, -63, -9, 19, 
29, -24, -53, -2, 41, -39, 4, 0, -87, -63, -9, 9, 
29, -19, -48, -4, 39, -34, 0, -9, -87, -63, -9, 9, 
29, -9, -39, -9, 34, -24, -4, -19, -97, -68, -4, 9, 
29, 4, -24, -17, 26, -9, -14, -19, -102, -73, -9, 4, 
29, 14, -14, -21, 21, 0, -19, -19, -102, -78, -14, 0, 
24, -39, -63, 7, 43, -51, -19, -19, -102, -78, -14, 0, 
24, -82, -107, 29, 65, -95, -24, -24, -102, -78, -14, -4, 
24, -53, -78, 14, 51, -65, -24, -24, -107, -78, -14, -4, 
24, -29, -53, 2, 39, -41, -24, -29, -112, -78, -14, 0, 
29, -24, -53, -2, 41, -39, -24, -29, -122, -78, -9, 4, 
39, -9, -48, -14, 43, -29, -24, -29, -131, -73, -9, 0, 
34, -9, -43, -12, 39, -26, -19, -29, -122, -73, -9, 0, 
29, -9, -39, -9, 34, -24, -19, -29, -117, -78, -9, 0, 
19, -29, -48, 4, 34, -39, -19, -34, -107, -73, -9, -9, 
9, -48, -58, 19, 34, -53, -19, -39, -97, -68, -9, -19, 
9, -24, -34, 7, 21, -29, -14, -39, -97, -63, -9, -4, 
9, -9, -19, 0, 14, -14, -9, -39, -92, -58, -9, 4, 
14, 4, -9, -9, 12, -2, -9, -39, -87, -53, -9, 14, 
19, 19, 0, -19, 9, 9, -4, -39, -87, -53, -9, 19, 
34, 29, -4, -31, 19, 12, -4, -34, -87, -53, -9, 19, 
43, 39, -4, -41, 24, 17, -4, -29, -73, -43, 0, 24, 
48, 53, 4, -51, 21, 29, -9, -34, -73, -34, 9, 34, 
53, 68, 14, -61, 19, 41, -29, -43, -58, -19, 29, 43, 
68, 112, 43, -90, 12, 78, -43, -48, -48, -9, 43, 63, 
92, 170, 78, -131, 7, 124, -53, -53, -68, -4, 58, 78, 
78, 136, 58, -107, 9, 97, -78, -58, -63, 0, 68, 87, 
73, 102, 29, -87, 21, 65, -97, -63, -63, 4, 68, 87, 
73, 107, 34, -90, 19, 70, -102, -82, -53, 4, 68, 82, 
73, 122, 48, -97, 12, 85, -112, -82, -43, 0, 68, 73, 
87, 165, 78, -126, 4, 122, -131, -82, -63, -4, 73, 82, 
107, 185, 78, -146, 14, 131, -146, -82, -63, -4, 73, 87, 
131, 239, 107, -185, 12, 173, -151, -87, -68, 4, 87, 112, 
131, 244, 112, -187, 9, 178, -161, -87, -78, 9, 87, 126, 
126, 224, 97, -175, 14, 161, -161, -87, -78, 19, 92, 126, 
122, 214, 92, -168, 14, 153, -161, -87, -78, 24, 92, 126, 
117, 204, 87, -161, 14, 146, -151, -82, -82, 24, 92, 126, 
97, 175, 78, -136, 9, 126, -136, -78, -82, 14, 82, 117, 
87, 156, 68, -122, 9, 112, -126, -78, -97, 0, 63, 102, 
63, 112, 48, -87, 7, 80, -112, -73, -97, -9, 43, 82, 
19, 43, 24, -31, -2, 34, -87, -73, -112, -34, 14, 34, 
-4, -4, 0, 4, -2, -2, -58, -63, -131, -43, -9, 4, 
-9, -53, -43, 31, 17, -48, -53, -63, -126, -68, -39, -24, 
-19, -102, -82, 61, 31, -92, -48, -68, -126, -78, -53, -43, 
-29, -117, -87, 73, 29, -102, -48, -68, -131, -97, -63, -48, 
