I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-39, -136, -97, 87, 29, -117, 126, 156, -78, -136, -146, -126, 
-39, -136, -97, 87, 29, -117, 126, 161, -68, -136, -146, -131, 
-39, -136, -97, 87, 29, -117, 126, 165, -58, -136, -146, -136, 
-39, -136, -97, 87, 29, -117, 126, 170, -58, -136, -146, -136, 
-39, -136, -97, 87, 29, -117, 126, 175, -58, -136, -146, -136, 
-39, -146, -107, 92, 34, -126, 141, 185, -43, -136, -141, -131, 
-39, -156, -117, 97, 39, -136, 156, 195, -29, -136, -136, -126, 
-34, -156, -122, 95, 43, -139, 156, 209, -29, -131, -136, -126, 
-29, -156, -126, 92, 48, -141, 156, 224, -29, -126, -136, -126, 
-29, -146, -117, 87, 43, -131, 161, 234, -19, -122, -131, -122, 
-29, -136, -107, 82, 39, -122, 165, 244, -9, -117, -126, -117, 
-29, -146, -117, 87, 43, -131, 175, 263, -4, -117, -126, -117, 
-29, -156, -126, 92, 48, -141, 185, 283, 0, -117, -126, -117, 
-19, -156, -136, 87, 58, -146, 195, 297, 9, -117, -131, -122, 
-9, -156, -146, 82, 68, -151, 204, 312, 19, -117, -136, -126, 
-4, -141, -136, 73, 65, -139, 204, 326, 34, -117, -136, -126, 
0, -126, -126, 63, 63, -126, 204, 341, 48, -117, -136, -126, 
4, -126, -131, 61, 68, -129, 224, 366, 63, -112, -126, -122, 
9, -126, -136, 58, 73, -131, 244, 390, 78, -107, -117, -117, 
14, -136, -151, 61, 82, -143, 244, 405, 82, -107, -117, -112, 
19, -146, -165, 63, 92, -156, 244, 419, 87, -107, -117, -107, 
19, -161, -180, 70, 100, -170, 258, 444, 112, -102, -117, -107, 
19, -175, -195, 78, 107, -185, 273, 468, 136, -97, -117, -107, 
24, -151, -175, 63, 100, -163, 273, 478, 146, -87, -112, -107, 
29, -126, -156, 48, 92, -141, 273, 488, 156, -78, -107, -107, 
34, -117, -151, 41, 92, -134, 273, 492, 170, -68, -102, -107, 
39, -107, -146, 34, 92, -126, 273, 497, 185, -58, -97, -107, 
58, -97, -156, 19, 107, -126, 273, 507, 200, -53, -87, -92, 
78, -87, -165, 4, 122, -126, 273, 517, 214, -48, -78, -78, 
82, -63, -146, -9, 114, -104, 258, 507, 214, -34, -68, -78, 
87, -39, -126, -24, 107, -82, 244, 497, 214, -19, -58, -78, 
97, -24, -122, -36, 109, -73, 234, 483, 224, -9, -53, -73, 
107, -9, -117, -48, 112, -63, 224, 468, 234, 0, -48, -68, 
112, 24, -87, -68, 100, -31, 209, 444, 248, 19, -29, -53, 
117, 58, -58, -87, 87, 0, 195, 419, 263, 39, -9, -39, 
117, 68, -48, -92, 82, 9, 170, 390, 244, 39, 0, -24, 
117, 78, -39, -97, 78, 19, 146, 361, 224, 39, 9, -9, 
107, 53, -53, -80, 80, 0, 122, 322, 219, 43, 19, 4, 
97, 29, -68, -63, 82, -19, 97, 283, 214, 48, 29, 19, 
97, 39, -58, -68, 78, -9, 82, 244, 200, 48, 29, 29, 
97, 48, -48, -73, 73, 0, 68, 204, 185, 48, 29, 39, 
92, 48, -43, -70, 68, 2, 48, 165, 156, 43, 29, 39, 
87, 48, -39, -68, 63, 4, 29, 126, 126, 39, 29, 39, 
68, 43, -24, -56, 46, 9, 0, 87, 112, 39, 24, 29, 
48, 39, -9, -43, 29, 14, -29, 48, 97, 39, 19, 19, 
39, 34, -4, -36, 21, 14, -29, 34, 73, 29, 19, 19, 
29, 29, 0, -29, 14, 14, -29, 19, 48, 19, 19, 19, 
24, 14, -9, -19, 17, 2, -29, 14, 29, 14, 14, 14, 
19, 0, -19, -9, 19, -9, -29, 9, 9, 9, 9, 9, 
-4, -14, -9, 9, 2, -12, -24, -4, 4, 0, 0, 4, 
-29, -29, 0, 29, -14, -14, -19, -19, 0, -9, -9, 0, 
-29, -43, -14, 36, -7, -29, -19, -24, -24, -24, -14, 0, 
-29, -58, -29, 43, 0, -43, -19, -29, -48, -39, -19, 0, 
-4, -29, -24, 17, 9, -26, -14, -29, -34, -39, -19, 0, 
19, 0, -19, -9, 19, -9, -9, -29, -19, -39, -19, 0, 
9, -9, -19, 0, 14, -14, -4, -24, -29, -39, -24, 0, 
0, -19, -19, 9, 9, -19, 0, -19, -39, -39, -29, 0, 
0, -19, -19, 9, 9, -19, 0, -19, -39, -39, -34, -4, 
