I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-9, -48, -39, 29, 14, -43, 19, 39, 0, -48, -58, -58, 
-14, -34, -19, 24, 2, -26, 19, 39, 0, -48, -58, -53, 
-19, -19, 0, 19, -9, -9, 19, 39, 0, -48, -58, -48, 
-39, -29, 9, 34, -24, -9, 19, 39, 0, -48, -58, -48, 
-58, -39, 19, 48, -39, -9, 19, 39, 0, -48, -58, -48, 
-43, -39, 4, 41, -24, -17, 19, 39, 0, -48, -58, -48, 
-29, -39, -9, 34, -9, -24, 19, 39, 0, -48, -58, -48, 
-19, -24, -4, 21, -7, -14, 19, 39, 0, -48, -53, -48, 
-9, -9, 0, 9, -4, -4, 19, 39, 0, -48, -48, -48, 
0, -4, -4, 2, 2, -4, 19, 39, 9, -39, -43, -43, 
9, 0, -9, -4, 9, -4, 19, 39, 19, -29, -39, -39, 
-9, 4, 14, 2, -12, 9, 14, 39, 24, -24, -34, -34, 
-29, 9, 39, 9, -34, 24, 9, 39, 29, -19, -29, -29, 
-19, 19, 39, 0, -29, 29, 9, 39, 39, -14, -24, -29, 
-9, 29, 39, -9, -24, 34, 9, 39, 48, -9, -19, -29, 
-9, 29, 39, -9, -24, 34, 9, 39, 48, -9, -19, -24, 
-9, 29, 39, -9, -24, 34, 9, 39, 48, -9, -19, -19, 
-9, 43, 53, -17, -31, 48, 0, 43, 53, -9, -14, -19, 
-9, 43, 53, -17, -31, 48, -19, 19, 43, -9, -14, -24, 
-9, 48, 58, -19, -34, 53, -43, 0, 39, -9, -19, -29, 
-14, 48, 63, -17, -39, 56, -48, -14, 34, -14, -19, -29, 
24, 48, 24, -36, 0, 36, -63, -14, 34, -14, -19, -24, 
34, 63, 29, -48, 2, 46, -78, -14, 34, -14, -19, -19, 
63, 73, 9, -68, 26, 41, -82, -14, 24, -14, -9, -9, 
82, 58, -24, -70, 53, 17, -97, -14, 0, -34, -24, -24, 
97, 43, -53, -70, 75, -4, -87, -9, -19, -39, -34, -29, 
102, 24, -78, -63, 90, -26, -73, 0, -19, -48, -39, -29, 
78, 24, -53, -51, 65, -14, -73, -14, -29, -53, -43, -29, 
68, 24, -43, -46, 56, -9, -63, -14, -29, -53, -53, -29, 
34, 9, -24, -21, 29, -7, -48, -9, -29, -53, -53, -29, 
19, 9, -9, -14, 14, 0, -29, -4, -24, -53, -53, -29, 
4, 4, 0, -4, 2, 2, -4, 19, -4, -39, -39, -29, 
4, 0, -4, -2, 4, -2, 4, 29, 0, -39, -34, -34, 
9, -4, -14, -2, 12, -9, 4, 29, 0, -39, -39, -34, 
4, -14, -19, 4, 12, -17, 9, 29, -9, -53, -48, -48, 
-9, -29, -19, 19, 4, -24, 29, 34, -14, -53, -53, -53, 
-9, -48, -39, 29, 14, -43, 34, 39, -24, -73, -73, -73, 
-29, -58, -29, 43, 0, -43, 39, 43, -29, -87, -87, -82, 
-48, -68, -19, 58, -14, -43, 43, 43, -29, -92, -92, -92, 
-48, -63, -14, 56, -17, -39, 43, 43, -34, -102, -102, -97, 
-48, -58, -9, 53, -19, -34, 43, 43, -34, -107, -107, -97, 
-48, -58, -9, 53, -19, -34, 48, 48, -29, -102, -102, -97, 
-48, -58, -9, 53, -19, -34, 53, 53, -24, -102, -102, -97, 
-48, -58, -9, 53, -19, -34, 58, 53, -24, -97, -102, -97, 
-63, -63, 0, 63, -31, -31, 63, 53, -24, -97, -107, -97, 
-48, -68, -19, 58, -14, -43, 63, 58, -24, -97, -102, -97, 
-43, -68, -24, 56, -9, -46, 63, 58, -24, -97, -97, -92, 
-39, -63, -24, 51, -7, -43, 63, 58, -29, -97, -97, -92, 
-34, -58, -24, 46, -4, -41, 63, 63, -34, -97, -102, -92, 
