I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-87, 78, 165, 4, -126, 122, -19, -19, 19, -136, -234, -195, 
-87, 78, 165, 4, -126, 122, -19, -19, 19, -136, -234, -195, 
-87, 78, 165, 4, -126, 122, -19, -19, 19, -136, -234, -195, 
-87, 78, 165, 4, -126, 122, -19, -19, 19, -136, -234, -195, 
-87, 78, 165, 4, -126, 122, -19, -19, 14, -151, -248, -209, 
-87, 78, 165, 4, -126, 122, -19, -19, 9, -156, -253, -214, 
-87, 78, 165, 4, -126, 122, -19, -19, 4, -161, -258, -219, 
-87, 78, 165, 4, -126, 122, -19, -19, 0, -165, -263, -224, 
-97, 73, 170, 12, -134, 122, -9, -19, -4, -170, -268, -234, 
-97, 68, 165, 14, -131, 117, -9, -19, -9, -175, -273, -234, 
-97, 63, 161, 17, -129, 112, -9, -19, -14, -180, -278, -234, 
-97, 58, 156, 19, -126, 107, -9, -19, -19, -185, -283, -234, 
-107, 48, 156, 29, -131, 102, 0, -19, -29, -190, -292, -244, 
-107, 48, 156, 29, -131, 102, 0, -19, -29, -195, -292, -244, 
-107, 48, 156, 29, -131, 102, 0, -19, -29, -200, -292, -244, 
-107, 48, 156, 29, -131, 102, 0, -19, -29, -204, -292, -244, 
-102, 43, 146, 29, -124, 95, 9, -19, -29, -195, -302, -244, 
-97, 39, 136, 29, -117, 87, 9, -19, -29, -195, -302, -244, 
-92, 34, 126, 29, -109, 80, 9, -19, -29, -195, -302, -244, 
-87, 29, 117, 29, -102, 73, 9, -19, -29, -195, -302, -244, 
-78, 19, 97, 29, -87, 58, 19, -19, -39, -185, -297, -234, 
-78, 19, 97, 29, -87, 58, 19, -19, -39, -185, -292, -234, 
-78, 19, 97, 29, -87, 58, 19, -19, -39, -185, -287, -234, 
-78, 19, 97, 29, -87, 58, 19, -19, -39, -185, -283, -234, 
-68, 9, 78, 29, -73, 43, 19, -9, -39, -175, -278, -229, 
-68, 9, 78, 29, -73, 43, 19, -9, -39, -175, -273, -224, 
-68, 9, 78, 29, -73, 43, 19, -9, -39, -175, -268, -219, 
