I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
19, 82, 63, -51, -21, 73, 29, 82, 58, 63, 58, 48, 
29, 131, 102, -80, -36, 117, 19, 87, 78, 78, 73, 63, 
34, 156, 122, -95, -43, 139, 9, 87, 78, 87, 87, 68, 
34, 156, 122, -95, -43, 139, -29, 58, 73, 87, 92, 78, 
39, 165, 126, -102, -43, 146, -68, 19, 68, 87, 102, 87, 
53, 180, 126, -117, -36, 153, -87, -9, 58, 87, 107, 102, 
73, 180, 107, -126, -17, 143, -112, -39, 34, 78, 107, 112, 
73, 156, 82, -114, -4, 119, -112, -53, 14, 63, 107, 117, 
68, 122, 53, -95, 7, 87, -107, -73, -4, 48, 87, 117, 
58, 92, 34, -75, 12, 63, -102, -78, -19, 34, 73, 97, 
39, 87, 48, -63, -4, 68, -73, -78, -19, 34, 68, 82, 
4, 68, 63, -36, -29, 65, -48, -68, -24, 29, 43, 48, 
-4, 29, 34, -12, -19, 31, -29, -63, -29, 9, 19, 14, 
-19, -29, -9, 24, -4, -19, -14, -63, -39, -29, -14, -9, 
-24, -53, -29, 39, 2, -41, -14, -63, -48, -34, -19, -19, 
-24, -43, -19, 34, -2, -31, -9, -63, -53, -34, -19, -19, 
-29, -43, -14, 36, -7, -29, -9, -68, -53, -34, -19, -19, 
-29, -43, -14, 36, -7, -29, -14, -68, -53, -34, -19, -24, 
-29, -48, -19, 39, -4, -34, -19, -68, -53, -34, -24, -24, 
-24, -48, -24, 36, 0, -36, -19, -68, -53, -34, -24, -24, 
-24, -48, -24, 36, 0, -36, -19, -68, -53, -34, -24, -24, 
-24, -43, -19, 34, -2, -31, -9, -68, -48, -29, -19, -19, 
-24, -39, -14, 31, -4, -26, -4, -63, -43, -24, -14, -14, 
-24, -39, -14, 31, -4, -26, -4, -63, -43, -19, -14, -14, 
-24, -39, -14, 31, -4, -26, -4, -63, -39, -19, -14, -14, 
-24, -43, -19, 34, -2, -31, 4, -68, -43, -29, -14, -14, 
-43, -39, 4, 41, -24, -17, 9, -48, -29, -19, -19, -14, 
-63, -19, 43, 41, -53, 12, 34, 14, 43, 39, 0, -19, 
-43, -4, 39, 24, -41, 17, 63, 126, 131, 136, 78, -9, 
9, 78, 68, -43, -29, 73, 68, 370, 317, 346, 263, 102, 
136, 141, 4, -139, 65, 73, 68, 492, 419, 507, 444, 253, 
302, 107, -195, -204, 248, -43, -14, 190, 292, 531, 566, 414, 
414, 161, -253, -287, 334, -46, -190, -395, 161, 566, 707, 575, 
527, 463, -63, -495, 295, 200, -473, -1166, 68, 805, 1024, 878, 
629, 678, 48, -653, 290, 363, -800, -1976, -165, 971, 1288, 1137, 
697, 527, -170, -612, 434, 178, -1141, -2664, -570, 805, 1190, 1141, 
551, 287, -263, -419, 407, 12, -1234, -2825, -893, 375, 795, 917, 
390, 9, -380, -200, 385, -185, -1078, -2425, -1024, -107, 292, 541, 
248, -122, -370, -63, 309, -246, -736, -1654, -897, -341, -34, 239, 
200, -68, -268, -65, 234, -168, -414, -956, -600, -224, -34, 170, 
161, -9, -170, -75, 165, -90, -229, -439, -278, -63, 43, 165, 
117, -9, -126, -53, 122, -68, -117, -165, -117, -34, 29, 82, 
82, -14, -97, -34, 90, -56, -29, -9, -68, -19, 19, 24, 
58, -14, -73, -21, 65, -43, 19, 63, -39, -14, 4, 9, 
39, -29, -68, -4, 53, -48, 43, 141, 14, -9, -24, -14, 
14, -29, -43, 7, 29, -36, 39, 141, 34, -9, -24, -19, 
0, -34, -34, 17, 17, -34, 34, 131, 14, -9, -24, -19, 
-14, -39, -24, 26, 4, -31, 43, 151, 14, -14, -29, -29, 
-29, -39, -9, 34, -9, -24, 53, 165, 34, -24, -34, -29, 
-34, -39, -4, 36, -14, -21, 58, 170, 43, -24, -34, -34, 
