I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-78, -78, 0, 78, -39, -39, 24, -122, -195, -136, -112, -122, 
-82, -92, -9, 87, -36, -51, 24, -122, -204, -156, -136, -141, 
-82, -112, -29, 97, -26, -70, 29, -122, -219, -175, -156, -161, 
-87, -126, -39, 107, -24, -82, 24, -126, -234, -190, -170, -170, 
-87, -126, -39, 107, -24, -82, 19, -136, -234, -190, -175, -170, 
-92, -131, -39, 112, -26, -85, 24, -141, -239, -190, -180, -175, 
-97, -141, -43, 119, -26, -92, 24, -141, -244, -195, -180, -180, 
-97, -141, -43, 119, -26, -92, 29, -141, -244, -195, -175, -175, 
-97, -146, -48, 122, -24, -97, 34, -136, -244, -190, -170, -175, 
-97, -141, -43, 119, -26, -92, 39, -136, -239, -190, -170, -175, 
-97, -141, -43, 119, -26, -92, 39, -136, -239, -190, -170, -175, 
-97, -141, -43, 119, -26, -92, 39, -136, -239, -190, -175, -180, 
-92, -151, -58, 122, -17, -104, 39, -136, -239, -190, -180, -185, 
-92, -156, -63, 124, -14, -109, 43, -136, -244, -200, -185, -190, 
-92, -146, -53, 119, -19, -100, 53, -131, -209, -195, -185, -190, 
-92, -126, -34, 109, -29, -80, 58, -34, -87, -131, -146, -165, 
-78, -92, -14, 85, -31, -53, 53, 87, 117, 0, -48, -97, 
-14, 29, 43, -7, -29, 36, -19, 68, 346, 224, 141, 63, 
87, 209, 122, -148, -17, 165, -126, 9, 629, 575, 448, 317, 
204, 370, 165, -287, 19, 268, -244, -19, 966, 956, 795, 605, 
326, 551, 224, -439, 51, 387, -380, -112, 1259, 1332, 1141, 893, 
434, 683, 248, -558, 92, 466, -522, -239, 1429, 1629, 1410, 1122, 
517, 697, 180, -607, 168, 439, -653, -414, 1307, 1639, 1493, 1215, 
536, 522, -14, -529, 275, 253, -732, -600, 834, 1268, 1307, 1112, 
507, 258, -248, -383, 378, 4, -800, -941, 107, 697, 951, 897, 
361, -39, -400, -161, 380, -219, -741, -1268, -824, -58, 434, 556, 
161, -117, -278, -21, 219, -197, -585, -1381, -1356, -488, 87, 297, 
-39, -87, -48, 63, 4, -68, -366, -1156, -1312, -527, -24, 180, 
-141, -78, 63, 109, -102, -7, -200, -902, -1137, -527, -126, 48, 
-156, -9, 146, 82, -151, 68, -146, -649, -941, -468, -161, -24, 
-156, -9, 146, 82, -151, 68, -87, -424, -751, -424, -200, -107, 
-131, -34, 97, 82, -114, 31, -58, -268, -614, -395, -224, -146, 
-112, -53, 58, 82, -85, 2, -24, -161, -492, -336, -224, -170, 
-102, -87, 14, 95, -58, -36, 34, -68, -370, -292, -224, -200, 
-92, -112, -19, 102, -36, -65, 78, 19, -278, -263, -219, -219, 
-82, -126, -43, 104, -19, -85, 92, 63, -209, -229, -209, -219, 
-78, -136, -58, 107, -9, -97, 92, 78, -175, -209, -204, -219, 
-73, -136, -63, 104, -4, -100, 102, 78, -161, -204, -204, -224, 
-73, -141, -68, 107, -2, -104, 107, 87, -141, -195, -200, -224, 
-73, -141, -68, 107, -2, -104, 107, 87, -126, -190, -195, -224, 
-73, -141, -68, 107, -2, -104, 107, 87, -117, -180, -190, -224, 
-73, -136, -63, 104, -4, -100, 107, 87, -107, -161, -185, -214, 
-73, -136, -63, 104, -4, -100, 107, 87, -102, -151, -180, -204, 
-68, -136, -68, 102, 0, -102, 107, 92, -87, -151, -175, -200, 
-63, -126, -63, 95, 0, -95, 107, 97, -78, -151, -170, -200, 
-63, -122, -58, 92, -2, -90, 102, 102, -68, -141, -165, -195, 
-63, -122, -58, 92, -2, -90, 102, 102, -58, -131, -161, -190, 
-58, -117, -58, 87, 0, -87, 102, 107, -48, -126, -151, -190, 
-58, -107, -48, 82, -4, -78, 102, 107, -34, -122, -151, -185, 
-53, -107, -53, 80, 0, -80, 97, 107, -29, -112, -146, -180, 
-48, -107, -58, 78, 4, -82, 92, 117, -14, -97, -131, -170, 
-43, -102, -58, 73, 7, -80, 92, 126, 9, -87, -126, -165, 
-43, -97, -53, 70, 4, -75, 87, 136, 24, -82, -117, -161, 
-39, -73, -34, 56, -2, -53, 87, 141, 39, -63, -107, -156, 
-29, -58, -29, 43, 0, -43, 87, 161, 63, -43, -92, -141, 
-19, -58, -39, 39, 9, -48, 82, 175, 97, -29, -78, -131, 
-14, -53, -39, 34, 12, -46, 82, 200, 136, -9, -58, -126, 
-14, -43, -29, 29, 7, -36, 82, 219, 170, 14, -39, -117, 
-4, -34, -29, 19, 12, -31, 78, 244, 214, 39, -19, -97, 
4, -19, -24, 7, 14, -21, 78, 283, 253, 63, 0, -82, 
19, -4, -24, -7, 21, -14, 73, 322, 297, 87, 24, -68, 
34, 19, -14, -26, 24, 2, 73, 356, 356, 122, 48, -48, 
43, 43, 0, -43, 21, 21, 68, 400, 424, 165, 68, -29, 
58, 68, 9, -63, 24, 39, 68, 448, 492, 214, 97, 4, 
68, 97, 29, -82, 19, 63, 63, 502, 566, 263, 141, 34, 
87, 122, 34, -104, 26, 78, 63, 546, 644, 317, 190, 53, 
107, 156, 48, -131, 29, 102, 58, 585, 717, 375, 234, 82, 
117, 185, 68, -151, 24, 126, 48, 610, 771, 424, 283, 122, 
131, 214, 82, -173, 24, 148, 39, 634, 819, 468, 326, 156, 
136, 234, 97, -185, 19, 165, 39, 653, 868, 512, 356, 190, 
151, 253, 102, -202, 24, 178, 34, 658, 893, 541, 390, 214, 
165, 273, 107, -219, 29, 190, 24, 658, 912, 566, 419, 234, 
180, 287, 107, -234, 36, 197, 19, 653, 922, 580, 439, 258, 
180, 292, 112, -236, 34, 202, 14, 639, 917, 590, 444, 268, 
180, 297, 117, -239, 31, 207, 4, 610, 897, 595, 453, 283, 
180, 302, 122, -241, 29, 212, -9, 570, 849, 580, 453, 283, 
170, 297, 126, -234, 21, 212, -19, 522, 795, 556, 439, 273, 
161, 292, 131, -226, 14, 212, -19, 473, 732, 512, 409, 258, 
151, 283, 131, -217, 9, 207, -24, 409, 658, 473, 380, 244, 
136, 253, 117, -195, 9, 185, -24, 356, 570, 424, 346, 214, 
117, 214, 97, -165, 9, 156, -29, 302, 483, 370, 307, 185, 
92, 185, 92, -139, 0, 139, -19, 244, 405, 312, 263, 156, 
68, 146, 78, -107, -4, 112, -9, 190, 331, 253, 219, 122, 
53, 112, 58, -82, -2, 85, -9, 141, 253, 204, 180, 92, 
34, 82, 48, -58, -7, 65, -9, 92, 175, 161, 141, 63, 
19, 63, 43, -41, -12, 53, -14, 63, 117, 112, 102, 34, 
9, 34, 24, -21, -7, 29, -14, 34, 68, 73, 63, 4, 
4, 24, 19, -14, -7, 21, -14, 4, 24, 39, 39, -9, 
-4, 9, 14, -2, -9, 12, -9, -14, -14, 14, 19, -29, 
-19, -9, 9, 14, -14, 0, -4, -19, -39, -14, -4, -48, 
-29, -19, 9, 24, -19, -4, -4, -34, -53, -39, -29, -63, 
-34, -34, 0, 34, -17, -17, 0, -43, -73, -48, -39, -78, 
-34, -48, -14, 41, -9, -31, 4, -53, -92, -58, -53, -92, 
-39, -53, -14, 46, -12, -34, 4, -53, -102, -73, -63, -92, 
-43, -63, -19, 53, -12, -41, 4, -53, -107, -82, -68, -97, 
-43, -63, -19, 53, -12, -41, 9, -63, -122, -87, -78, -102, 
-48, -63, -14, 56, -17, -39, 9, -68, -126, -87, -78, -102, 
-48, -63, -14, 56, -17, -39, 9, -68, -131, -92, -78, -102, 
-48, -63, -14, 56, -17, -39, 9, -68, -131, -92, -82, -107, 
-48, -73, -24, 61, -12, -48, 19, -68, -131, -92, -82, -107, 
-53, -82, -29, 68, -12, -56, 24, -68, -131, -92, -82, -107, 
-53, -82, -29, 68, -12, -56, 24, -68, -136, -92, -87, -112, 
-53, -82, -29, 68, -12, -56, 24, -68, -141, -97, -87, -117, 
-53, -78, -24, 65, -14, -51, 19, -63, -141, -102, -87, -117, 
-58, -73, -14, 65, -21, -43, 14, -63, -141, -102, -92, -117, 
-58, -68, -9, 63, -24, -39, 14, -63, -136, -102, -97, -117, 
-53, -68, -14, 61, -19, -41, 14, -63, -131, -102, -97, -117, 
-53, -68, -14, 61, -19, -41, 14, -58, -131, -97, -97, -107, 
-53, -68, -14, 61, -19, -41, 14, -58, -131, -92, -97, -97, 
-53, -68, -14, 61, -19, -41, 14, -58, -126, -87, -87, -92, 
-53, -68, -14, 61, -19, -41, 19, -58, -126, -82, -78, -87, 
-48, -68, -19, 58, -14, -43, 19, -58, -126, -82, -82, -92, 
-43, -68, -24, 56, -9, -46, 19, -53, -126, -82, -82, -92, 
-43, -68, -24, 56, -9, -46, 19, -53, -122, -82, -82, -92, 
-43, -68, -24, 56, -9, -46, 19, -53, -112, -82, -82, -92, 
-48, -68, -19, 58, -14, -43, 19, -53, -112, -82, -87, -97, 
-53, -68, -14, 61, -19, -41, 19, -53, -112, -82, -92, -102, 
-53, -68, -14, 61, -19, -41, 24, -53, -112, -82, -92, -102, 
-53, -68, -14, 61, -19, -41, 24, -53, -117, -82, -92, -102, 
-53, -68, -14, 61, -19, -41, 24, -53, -117, -82, -82, -92, 
-53, -73, -19, 63, -17, -46, 24, -53, -112, -78, -78, -82, 
-53, -73, -19, 63, -17, -46, 24, -58, -112, -78, -78, -82, 
-53, -73, -19, 63, -17, -46, 19, -58, -117, -78, -78, -82, 
-53, -78, -24, 65, -14, -51, 19, -58, -122, -78, -78, -87, 
-53, -78, -24, 65, -14, -51, 24, -63, -126, -78, -78, -92, 
-53, -78, -24, 65, -14, -51, 24, -63, -126, -82, -82, -92, 
-58, -78, -19, 68, -19, -48, 19, -68, -126, -97, -87, -92, 
-58, -78, -19, 68, -19, -48, 24, -68, -131, -97, -87, -92, 
-58, -82, -24, 70, -17, -53, 29, -73, -131, -102, -87, -97, 
-58, -82, -24, 70, -17, -53, 29, -78, -141, -97, -92, -92, 
-58, -82, -24, 70, -17, -53, 29, -78, -141, -92, -92, -87, 
-58, -87, -29, 73, -14, -58, 24, -73, -141, -92, -92, -87, 
-63, -97, -34, 80, -14, -65, 19, -73, -146, -97, -92, -92, 
-63, -97, -34, 80, -14, -65, 19, -73, -146, -97, -92, -92, 
-58, -97, -39, 78, -9, -68, 19, -78, -146, -97, -92, -92, 
-58, -92, -34, 75, -12, -63, 19, -82, -146, -97, -92, -87, 
-58, -87, -29, 73, -14, -58, 19, -82, -151, -102, -92, -82, 
-58, -87, -29, 73, -14, -58, 19, -82, -156, -102, -92, -87, 
-63, -92, -29, 78, -17, -61, 19, -82, -161, -107, -97, -87, 
-63, -92, -29, 78, -17, -61, 19, -87, -161, -112, -97, -87, 
-63, -92, -29, 78, -17, -61, 14, -87, -161, -117, -102, -87, 
-63, -92, -29, 78, -17, -61, 14, -87, -161, -117, -102, -87, 
-63, -92, -29, 78, -17, -61, 14, -92, -165, -117, -102, -87, 
-63, -92, -29, 78, -17, -61, 14, -92, -165, -112, -102, -87, 
-63, -92, -29, 78, -17, -61, 14, -92, -170, -112, -102, -87, 
-63, -97, -34, 80, -14, -65, 14, -92, -170, -112, -102, -92, 
-63, -97, -34, 80, -14, -65, 19, -97, -170, -117, -107, -92, 
-58, -92, -34, 75, -12, -63, 19, -97, -170, -117, -107, -87, 
-58, -92, -34, 75, -12, -63, 19, -97, -175, -117, -107, -87, 
-58, -92, -34, 75, -12, -63, 24, -97, -175, -117, -107, -87, 
-58, -97, -39, 78, -9, -68, 29, -97, -175, -117, -107, -87, 
-63, -97, -34, 80, -14, -65, 29, -97, -170, -117, -107, -87, 
-68, -97, -29, 82, -19, -63, 29, -97, -165, -117, -107, -87, 
-68, -97, -29, 82, -19, -63, 29, -97, -165, -117, -107, -82, 
-63, -92, -29, 78, -17, -61, 29, -92, -165, -117, -102, -78, 
-63, -92, -29, 78, -17, -61, 29, -92, -165, -117, -102, -78, 
-63, -92, -29, 78, -17, -61, 34, -92, -165, -112, -97, -78, 
-63, -73, -9, 68, -26, -41, 43, -82, -151, -102, -87, -68, 
-63, -48, 14, 56, -39, -17, 53, -78, -141, -92, -78, -63, 
-63, -34, 29, 48, -46, -2, 63, -68, -131, -82, -68, -58, 
-63, -29, 34, 46, -48, 2, 73, -58, -131, -78, -63, -48, 
-63, -14, 48, 39, -56, 17, 82, -48, -122, -68, -63, -48, 
-53, 0, 53, 26, -53, 26, 73, -48, -117, -63, -53, -39, 
-48, 0, 48, 24, -48, 24, 53, -53, -117, -63, -48, -39, 
-48, -9, 39, 29, -43, 14, 19, -78, -126, -63, -48, -39, 
-43, -9, 34, 26, -39, 12, -14, -107, -141, -63, -48, -39, 
-43, -24, 19, 34, -31, -2, -43, -131, -161, -78, -58, -39, 
-39, -14, 24, 26, -31, 4, -48, -136, -165, -78, -58, -29, 
-19, -4, 14, 12, -17, 4, -58, -136, -161, -78, -48, -19, 
4, 9, 4, -7, 0, 7, -78, -131, -141, -53, -24, 4, 
9, 39, 29, -24, -9, 34, -82, -117, -122, -19, 0, 34, 
19, 48, 29, -34, -4, 39, -82, -107, -112, -14, 14, 53, 
19, 53, 34, -36, -7, 43, -73, -102, -107, -9, 24, 63, 
19, 58, 39, -39, -9, 48, -73, -102, -102, -4, 29, 68, 
19, 68, 48, -43, -14, 58, -68, -102, -87, 4, 43, 82, 
19, 68, 48, -43, -14, 58, -48, -102, -82, 19, 58, 97, 
14, 53, 39, -34, -12, 46, -34, -97, -73, 19, 58, 107, 
0, 34, 34, -17, -17, 34, -19, -97, -102, 0, 39, 78, 
-29, -14, 14, 21, -21, 0, 4, -97, -136, -43, -9, 29, 
-53, -48, 4, 51, -29, -21, 19, -92, -161, -78, -39, -9, 
-73, -78, -4, 75, -34, -41, 24, -102, -180, -97, -68, -39, 
-82, -87, -4, 85, -39, -46, 34, -102, -185, -107, -82, -53, 
-82, -102, -19, 92, -31, -61, 34, -102, -195, -122, -102, -68, 
-78, -122, -43, 100, -17, -82, 39, -102, -204, -136, -117, -82, 
-78, -136, -58, 107, -9, -97, 39, -102, -214, -151, -126, -92, 
-78, -136, -58, 107, -9, -97, 34, -107, -214, -151, -126, -87, 
-78, -136, -58, 107, -9, -97, 34, -112, -219, -151, -131, -87, 
-82, -141, -58, 112, -12, -100, 34, -112, -224, -156, -131, -92, 
-87, -141, -53, 114, -17, -97, 34, -112, -224, -161, -136, -92, 
-87, -146, -58, 117, -14, -102, 34, -107, -224, -161, -141, -97, 
-87, -146, -58, 117, -14, -102, 39, -107, -219, -161, -141, -97, 
-87, -156, -68, 122, -9, -112, 43, -107, -219, -161, -146, -97, 
-87, -161, -73, 124, -7, -117, 48, -107, -219, -161, -151, -97, 
-78, -170, -92, 124, 7, -131, 48, -102, -204, -161, -151, -97, 
-73, -170, -97, 122, 12, -134, 48, -87, -185, -161, -151, -102, 
-63, -141, -78, 102, 7, -109, 48, -63, -107, -112, -117, -78, 
-48, -97, -48, 73, 0, -73, 43, 19, 53, -9, -48, -29, 
-14, -29, -14, 21, 0, -21, 9, 92, 292, 195, 107, 82, 
63, 117, 53, -90, 4, 85, -92, 39, 566, 517, 375, 297, 
165, 297, 131, -231, 17, 214, -204, -9, 883, 907, 717, 570, 
278, 458, 180, -368, 48, 319, -326, -19, 1254, 1317, 1078, 868, 
380, 585, 204, -483, 87, 395, -444, -112, 1459, 1625, 1346, 1107, 
468, 649, 180, -558, 143, 414, -561, -214, 1527, 1810, 1532, 1283, 
507, 610, 102, -558, 202, 356, -668, -375, 1268, 1664, 1517, 1307, 
483, 395, -87, -439, 285, 153, -717, -566, 624, 1127, 1220, 1141, 
424, 175, -248, -300, 336, -36, -746, -854, -78, 556, 863, 927, 
253, -68, -322, -92, 287, -195, -624, -1098, -936, -146, 375, 585, 
82, -126, -209, 21, 146, -168, -458, -1151, -1361, -507, 63, 341, 
-73, -87, -14, 80, -29, -51, -278, -902, -1224, -497, -24, 239, 
-141, -78, 63, 109, -102, -7, -146, -678, -1039, -492, -126, 117, 
-136, -19, 117, 78, -126, 48, -107, -468, -849, -448, -170, 48, 
-131, -29, 102, 80, -117, 36, -63, -283, -683, -409, -200, -29, 
-112, -53, 58, 82, -85, 2, -39, -175, -566, -370, -209, -58, 
-102, -73, 29, 87, -65, -21, 0, -102, -458, -317, -214, -82, 
-92, -107, -14, 100, -39, -61, 53, -19, -346, -278, -214, -112, 
-82, -126, -43, 104, -19, -85, 92, 53, -268, -253, -209, -126, 
-73, -131, -58, 102, -7, -95, 102, 78, -214, -219, -200, -122, 
-68, -136, -68, 102, 0, -102, 102, 87, -185, -200, -195, -122, 
-63, -136, -73, 100, 4, -104, 112, 87, -170, -195, -195, -126, 
-63, -141, -78, 102, 7, -109, 122, 97, -151, -185, -190, -122, 
-63, -141, -78, 102, 7, -109, 126, 97, -136, -180, -185, -117, 
-63, -141, -78, 102, 7, -109, 126, 97, -126, -170, -180, -117, 
-63, -136, -73, 100, 4, -104, 126, 97, -117, -161, -175, -112, 
-68, -136, -68, 102, 0, -102, 126, 97, -117, -161, -170, -107, 
-68, -136, -68, 102, 0, -102, 126, 102, -107, -151, -165, -102, 
-63, -126, -63, 95, 0, -95, 126, 102, -97, -141, -161, -102, 
-63, -122, -58, 92, -2, -90, 122, 102, -87, -131, -156, -97, 
-58, -122, -63, 90, 2, -92, 117, 102, -78, -122, -151, -92, 
-48, -117, -68, 82, 9, -92, 112, 107, -63, -117, -141, -92, 
-48, -102, -53, 75, 2, -78, 112, 107, -43, -112, -141, -87, 
-43, -92, -48, 68, 2, -70, 107, 112, -34, -102, -136, -82, 
-43, -87, -43, 65, 0, -65, 102, 126, -14, -92, -122, -73, 
-43, -82, -39, 63, -2, -61, 102, 136, 9, -87, -117, -68, 
-43, -82, -39, 63, -2, -61, 97, 146, 24, -82, -107, -63, 
-39, -73, -34, 56, -2, -53, 97, 151, 43, -63, -97, -58, 
-29, -68, -39, 48, 4, -53, 97, 170, 73, -39, -82, -43, 
-19, -58, -39, 39, 9, -48, 92, 185, 107, -19, -73, -34, 
-14, -43, -29, 29, 7, -36, 92, 209, 151, 0, -58, -29, 
-14, -34, -19, 24, 2, -26, 92, 234, 190, 24, -39, -19, 
-4, -24, -19, 14, 7, -21, 92, 263, 234, 48, -19, 0, 
4, -9, -14, 2, 9, -12, 97, 307, 283, 78, 0, 14, 
24, 4, -19, -14, 21, -7, 92, 351, 341, 112, 24, 29, 
43, 29, -14, -36, 29, 7, 92, 390, 405, 151, 53, 48, 
53, 53, 0, -53, 26, 26, 87, 439, 478, 195, 87, 68, 
68, 78, 9, -73, 29, 43, 87, 488, 551, 244, 126, 102, 
73, 107, 34, -90, 19, 70, 82, 541, 629, 297, 170, 136, 
87, 131, 43, -109, 21, 87, 82, 585, 707, 351, 214, 161, 
107, 165, 58, -136, 24, 112, 78, 624, 775, 405, 253, 190, 
