I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-39, -58, -19, 48, -9, -39, -9, -9, -39, -68, -29, -9, 
-39, -58, -19, 48, -9, -39, -9, -9, -39, -68, -29, -9, 
-39, -58, -19, 48, -9, -39, -9, -9, -39, -68, -29, -9, 
-39, -58, -19, 48, -9, -39, -9, -9, -39, -68, -29, -9, 
-63, -82, -19, 73, -21, -51, 4, -19, -43, -78, -48, -34, 
-78, -107, -29, 92, -24, -68, 9, -19, -48, -87, -58, -48, 
-92, -131, -39, 112, -26, -85, 14, -19, -53, -97, -68, -63, 
-107, -156, -48, 131, -29, -102, 19, -19, -58, -107, -78, -78, 
-97, -175, -78, 136, -9, -126, 34, -4, -63, -122, -92, -102, 
-97, -185, -87, 141, -4, -136, 39, 0, -68, -126, -107, -126, 
-97, -195, -97, 146, 0, -146, 43, 4, -73, -131, -122, -151, 
-97, -204, -107, 151, 4, -156, 48, 9, -78, -136, -136, -175, 
-78, -190, -112, 134, 17, -151, 53, 19, -68, -131, -146, -200, 
-68, -185, -117, 126, 24, -151, 58, 29, -68, -126, -156, -214, 
-58, -180, -122, 119, 31, -151, 63, 39, -68, -122, -165, -229, 
-48, -175, -126, 112, 39, -151, 68, 48, -68, -117, -175, -244, 
-9, -131, -122, 70, 56, -126, 63, 63, -48, -102, -161, -229, 
19, -97, -117, 39, 68, -107, 58, 68, -39, -87, -146, -214, 
48, -63, -112, 7, 80, -87, 53, 73, -29, -73, -131, -200, 
78, -29, -107, -24, 92, -68, 48, 78, -19, -58, -117, -185, 
68, -19, -87, -24, 78, -53, 34, 73, -14, -48, -102, -151, 
68, -9, -78, -29, 73, -43, 29, 68, -9, -39, -87, -126, 
68, 0, -68, -34, 68, -34, 24, 63, -4, -29, -73, -102, 
68, 9, -58, -39, 63, -24, 19, 58, 0, -19, -58, -78, 
43, -9, -53, -17, 48, -31, 4, 34, -9, -29, -39, -58, 
19, -19, -39, 0, 29, -29, 0, 19, -19, -29, -29, -39, 
-4, -29, -24, 17, 9, -26, -4, 4, -29, -29, -19, -19, 
-29, -39, -9, 34, -9, -24, -9, -9, -39, -29, -9, 0, 
-58, -78, -19, 68, -19, -48, -9, -24, -58, -48, -19, -4, 
-87, -107, -19, 97, -34, -63, -9, -39, -68, -58, -29, -9, 
-117, -136, -19, 126, -48, -78, -9, -53, -78, -68, -39, -14, 
-146, -165, -19, 156, -63, -92, -9, -68, -87, -78, -48, -19, 
-151, -180, -29, 165, -61, -104, -4, -68, -97, -82, -58, -24, 
-156, -185, -29, 170, -63, -107, 0, -68, -97, -87, -58, -29, 
-161, -190, -29, 175, -65, -109, 4, -68, -97, -92, -58, -34, 
-165, -195, -29, 180, -68, -112, 9, -68, -97, -97, -58, -39, 
-156, -175, -19, 165, -68, -97, 9, -58, -92, -92, -48, -29, 
-146, -165, -19, 156, -63, -92, 9, -58, -87, -87, -48, -29, 
-136, -156, -19, 146, -58, -87, 9, -58, -82, -82, -48, -29, 
-126, -146, -19, 136, -53, -82, 9, -58, -78, -78, -48, -29, 
-122, -141, -19, 131, -51, -80, 19, -48, -63, -63, -39, -39, 
-117, -136, -19, 126, -48, -78, 19, -48, -58, -58, -39, -39, 
-112, -131, -19, 122, -46, -75, 19, -48, -53, -53, -39, -39, 
-107, -126, -19, 117, -43, -73, 19, -48, -48, -48, -39, -39, 
-97, -117, -19, 107, -39, -68, 29, -34, -39, -39, -39, -43, 
-97, -117, -19, 107, -39, -68, 29, -29, -39, -39, -39, -48, 
-97, -117, -19, 107, -39, -68, 29, -24, -39, -39, -39, -53, 
-97, -117, -19, 107, -39, -68, 29, -19, -39, -39, -39, -58, 
-97, -122, -24, 109, -36, -73, 43, -14, -39, -39, -48, -68, 
-97, -126, -29, 112, -34, -78, 48, -9, -39, -39, -48, -68, 
-97, -131, -34, 114, -31, -82, 53, -4, -39, -39, -48, -68, 
-97, -136, -39, 117, -29, -87, 58, 0, -39, -39, -48, -68, 
-58, -92, -34, 75, -12, -63, 63, 19, -24, -9, -29, -53, 
-29, -58, -29, 43, 0, -43, 68, 29, -9, 9, -9, -39, 
0, -24, -24, 12, 12, -24, 73, 39, 4, 29, 9, -24, 
29, 9, -19, -19, 24, -4, 78, 48, 19, 48, 29, -9, 
92, 78, -14, -85, 53, 31, 63, 68, 58, 87, 68, 4, 
156, 136, -19, -146, 87, 58, 58, 87, 87, 126, 97, 19, 
219, 195, -24, -207, 122, 85, 53, 107, 117, 165, 126, 34, 
283, 253, -29, -268, 156, 112, 48, 126, 146, 204, 156, 48, 
351, 302, -48, -326, 200, 126, 9, 141, 161, 234, 190, 68, 
419, 351, -68, -385, 244, 141, -29, 156, 175, 263, 214, 78, 
488, 400, -87, -444, 287, 156, -68, 170, 190, 292, 239, 87, 
556, 448, -107, -502, 331, 170, -107, 185, 204, 322, 263, 97, 
