I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-9, 48, 58, -19, -34, 53, -9, -58, -107, -39, -29, 9, 
-9, 34, 43, -12, -26, 39, 0, -48, -82, -29, -29, -9, 
-9, 19, 29, -4, -19, 24, 9, -39, -58, -19, -29, -29, 
19, 29, 9, -24, 4, 19, -9, 14, 73, 87, 63, -19, 
48, 39, -9, -43, 29, 14, -29, 68, 204, 195, 156, -9, 
131, 185, 53, -158, 39, 119, -180, 43, 351, 473, 468, 126, 
214, 331, 117, -273, 48, 224, -331, 19, 497, 751, 780, 263, 
268, 517, 248, -392, 9, 383, -492, -200, 292, 839, 956, 405, 
322, 702, 380, -512, -29, 541, -653, -419, 87, 927, 1132, 546, 
297, 785, 488, -541, -95, 636, -868, -834, -805, 292, 639, 629, 
273, 868, 595, -570, -161, 732, -1083, -1249, -1698, -341, 146, 712, 
141, 732, 590, -436, -224, 661, -1366, -1708, -2801, -1307, -639, 624, 
9, 595, 585, -302, -287, 590, -1649, -2166, -3904, -2274, -1424, 536, 
-9, 204, 214, -97, -112, 209, -1449, -1932, -3586, -2254, -1517, 229, 
-29, -185, -156, 107, 63, -170, -1249, -1698, -3269, -2235, -1610, -78, 
-82, -239, -156, 161, 36, -197, -985, -1410, -2586, -1810, -1366, -156, 
-136, -292, -156, 214, 9, -224, -722, -1122, -1903, -1385, -1122, -234, 
-151, -224, -73, 187, -39, -148, -488, -868, -1410, -1010, -819, -190, 
-165, -156, 9, 161, -87, -73, -253, -614, -917, -634, -517, -146, 
-117, -73, 43, 95, -80, -14, -122, -419, -605, -434, -380, -97, 
-68, 9, 78, 29, -73, 43, 9, -224, -292, -234, -244, -48, 
-63, -9, 53, 36, -58, 21, 14, -180, -244, -170, -180, -48, 
-58, -29, 29, 43, -43, 0, 19, -136, -195, -107, -117, -48, 
-58, -9, 48, 34, -53, 19, 39, -87, -131, -87, -107, -39, 
-58, 9, 68, 24, -63, 39, 58, -39, -68, -68, -97, -29, 
-58, 9, 68, 24, -63, 39, 63, -29, -68, -58, -82, -29, 
-58, 9, 68, 24, -63, 39, 68, -19, -68, -48, -68, -29, 
-48, 9, 58, 19, -53, 34, 82, -14, -63, -48, -68, -29, 
-39, 9, 48, 14, -43, 29, 97, -9, -58, -48, -68, -29, 
-34, 14, 48, 9, -41, 31, 97, -4, -58, -34, -58, -24, 
-29, 19, 48, 4, -39, 34, 97, 0, -58, -19, -48, -19, 
-14, 24, 39, -4, -26, 31, 97, 9, -43, -19, -48, -19, 
0, 29, 29, -14, -14, 29, 97, 19, -29, -19, -48, -19, 
-9, 29, 39, -9, -24, 34, 97, 24, -29, -24, -53, -24, 
-19, 29, 48, -4, -34, 39, 97, 29, -29, -29, -58, -29, 
-24, 19, 43, 2, -34, 31, 117, 29, -34, -34, -68, -34, 
-29, 9, 39, 9, -34, 24, 136, 29, -39, -39, -78, -39, 
-39, -4, 34, 21, -36, 14, 122, 19, -39, -43, -78, -39, 
-48, -19, 29, 34, -39, 4, 107, 9, -39, -48, -78, -39, 
-73, -34, 39, 53, -56, 2, 107, 19, -39, -48, -78, -34, 
-97, -48, 48, 73, -73, 0, 107, 29, -39, -48, -78, -29, 
-68, -19, 48, 43, -58, 14, 126, 34, -19, -39, -73, -19, 
-39, 9, 48, 14, -43, 29, 146, 39, 0, -29, -68, -9, 
-39, -4, 34, 21, -36, 14, 146, 39, 0, -29, -68, -19, 
-39, -19, 19, 29, -29, 0, 146, 39, 0, -29, -68, -29, 
-48, -19, 29, 34, -39, 4, 151, 53, 0, -29, -73, -29, 
-58, -19, 39, 39, -48, 9, 156, 68, 0, -29, -78, -29, 
-73, -24, 48, 48, -61, 12, 161, 68, 0, -29, -78, -34, 
-87, -29, 58, 58, -73, 14, 165, 68, 0, -29, -78, -39, 
-63, -29, 34, 46, -48, 2, 165, 68, 4, -29, -78, -39, 
-39, -29, 9, 34, -24, -9, 165, 68, 9, -29, -78, -39, 
-39, -19, 19, 29, -29, 0, 170, 68, 14, -29, -78, -39, 
-39, -9, 29, 24, -34, 9, 175, 68, 19, -29, -78, -39, 
-48, -24, 24, 36, -36, 0, 175, 78, 19, -29, -82, -43, 
-58, -39, 19, 48, -39, -9, 175, 87, 19, -29, -87, -48, 
-63, -43, 19, 53, -41, -12, 175, 87, 19, -39, -97, -58, 
-68, -48, 19, 58, -43, -14, 175, 87, 19, -48, -107, -68, 
-68, -53, 14, 61, -41, -19, 190, 97, 29, -48, -107, -68, 
-68, -58, 9, 63, -39, -24, 204, 107, 39, -48, -107, -68, 
-68, -68, 0, 68, -34, -34, 214, 112, 43, -43, -107, -68, 
-68, -78, -9, 73, -29, -43, 224, 117, 48, -39, -107, -68, 
-68, -78, -9, 73, -29, -43, 224, 126, 58, -39, -112, -68, 
-68, -78, -9, 73, -29, -43, 224, 136, 68, -39, -117, -68, 
-82, -78, 4, 80, -43, -36, 224, 136, 73, -39, -117, -68, 
-97, -78, 19, 87, -58, -29, 224, 136, 78, -39, -117, -68, 
-97, -87, 9, 92, -53, -39, 234, 156, 92, -34, -117, -73, 
-97, -97, 0, 97, -48, -48, 244, 175, 107, -29, -117, -78, 
-87, -87, 0, 87, -43, -43, 258, 180, 117, -29, -117, -78, 
-78, -78, 0, 78, -39, -39, 273, 185, 126, -29, -117, -78, 
-78, -78, 0, 78, -39, -39, 292, 190, 136, -24, -122, -82, 
-78, -78, 0, 78, -39, -39, 312, 195, 146, -19, -126, -87, 
-73, -78, -4, 75, -34, -41, 322, 209, 165, -19, -131, -87, 
-68, -78, -9, 73, -29, -43, 331, 224, 185, -19, -136, -87, 
-68, -82, -14, 75, -26, -48, 331, 224, 185, -24, -146, -102, 
-68, -87, -19, 78, -24, -53, 331, 224, 185, -29, -156, -117, 
-102, -112, -9, 107, -46, -61, 331, 214, 185, -34, -165, -122, 
-136, -136, 0, 136, -68, -68, 331, 204, 185, -39, -175, -126, 
-136, -136, 0, 136, -68, -68, 336, 204, 190, -39, -185, -131, 
-136, -136, 0, 136, -68, -68, 341, 204, 195, -39, -195, -136, 
-126, -122, 4, 124, -65, -58, 366, 209, 200, -39, -195, -136, 
