I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-19, 68, 87, -24, -53, 78, 87, 92, 126, 122, 4, 0, 
-29, 68, 97, -19, -63, 82, 87, 102, 122, 131, 4, 4, 
-43, 73, 117, -14, -80, 95, 87, 107, 122, 141, 4, 4, 
-34, 73, 107, -19, -70, 90, 78, 107, 122, 131, 4, 4, 
-19, 68, 87, -24, -53, 78, 73, 102, 117, 122, 4, 4, 
-14, 58, 73, -21, -43, 65, 53, 97, 107, 117, 0, 4, 
-9, 48, 58, -19, -34, 53, 34, 82, 97, 112, 0, -4, 
-9, 43, 53, -17, -31, 48, 19, 68, 87, 102, -4, -4, 
-14, 39, 53, -12, -34, 46, 4, 53, 78, 97, -9, -4, 
-14, 29, 43, -7, -29, 36, 0, 58, 73, 97, -4, 0, 
-14, 14, 29, 0, -21, 21, 0, 53, 63, 92, -4, 0, 
-14, 9, 24, 2, -19, 17, -4, 48, 63, 92, -4, 4, 
-14, 9, 24, 2, -19, 17, -9, 48, 63, 92, -4, 4, 
-19, 19, 39, 0, -29, 29, -9, 53, 68, 87, -4, 0, 
-19, 24, 43, -2, -31, 34, -4, 53, 73, 82, -4, 0, 
-19, 14, 34, 2, -26, 24, -4, 24, 58, 82, -19, -9, 
-34, -9, 24, 21, -29, 7, -4, 9, 43, 68, -43, -34, 
-53, -29, 24, 41, -39, -2, 19, 34, 92, 53, -107, -82, 
-68, -53, 14, 61, -41, -19, 39, 78, 136, 63, -126, -117, 
-43, -97, -53, 70, 4, -75, 0, 48, 97, 48, -146, -146, 
53, -68, -122, 7, 87, -95, -204, -278, -107, 97, -24, -53, 
224, 117, -107, -170, 165, 4, -585, -741, -395, 283, 287, 190, 
414, 375, -39, -395, 226, 168, -1005, -1263, -751, 492, 634, 463, 
673, 634, -39, -653, 356, 297, -1415, -1722, -1239, 717, 990, 722, 
936, 883, -53, -910, 495, 414, -1708, -1956, -1512, 936, 1381, 1049, 
1034, 858, -175, -946, 605, 341, -1747, -2083, -1678, 683, 1361, 1205, 
985, 590, -395, -788, 690, 97, -1673, -2415, -2108, -92, 941, 1249, 
732, -14, -746, -358, 739, -380, -1532, -2932, -2766, -1444, 185, 1156, 
614, -424, -1039, -95, 827, -732, -1439, -2937, -2893, -2069, -366, 902, 
566, -741, -1307, 87, 936, -1024, -1234, -2400, -2527, -2025, -771, 502, 
507, -936, -1444, 214, 976, -1190, -995, -1971, -2171, -1917, -1010, 195, 
448, -873, -1322, 212, 885, -1098, -756, -1532, -1717, -1571, -927, 102, 
317, -673, -990, 178, 653, -832, -512, -1088, -1200, -1122, -727, 78, 
92, -483, -575, 195, 334, -529, -258, -717, -751, -736, -546, 14, 
-4, -366, -361, 185, 178, -363, -122, -483, -512, -522, -448, -34, 
-43, -283, -239, 163, 97, -261, -24, -283, -287, -326, -346, -73, 
-87, -219, -131, 153, 21, -175, 63, -122, -112, -165, -278, -112, 
-97, -161, -63, 129, -17, -112, 87, -39, -29, -82, -224, -112, 
-102, -122, -19, 112, -41, -70, 92, 19, 14, -24, -175, -112, 
-102, -107, -4, 104, -48, -56, 92, 43, 43, -4, -156, -112, 
-112, -97, 14, 104, -63, -41, 97, 63, 73, 14, -156, -126, 
-117, -107, 9, 112, -63, -48, 92, 68, 73, 9, -156, -136, 
-117, -107, 9, 112, -63, -48, 82, 63, 68, 4, -156, -136, 
-117, -112, 4, 114, -61, -53, 78, 63, 63, 4, -161, -141, 
-122, -112, 9, 117, -65, -51, 87, 73, 68, 4, -165, -151, 
-122, -122, 0, 122, -61, -61, 97, 87, 73, 14, -165, -161, 
-131, -122, 9, 126, -70, -56, 102, 87, 73, 24, -170, -165, 
-131, -126, 4, 129, -68, -61, 102, 92, 78, 14, -170, -165, 
-131, -131, 0, 131, -65, -65, 117, 97, 82, 14, -175, -170, 
-146, -141, 4, 143, -75, -68, 126, 102, 92, 29, -185, -180, 
-146, -141, 4, 143, -75, -68, 136, 117, 107, 24, -185, -175, 
-141, -141, 0, 141, -70, -70, 136, 117, 107, 19, -180, -180, 
-141, -141, 0, 141, -70, -70, 146, 122, 107, 14, -195, -195, 
-136, -151, -14, 143, -61, -82, 170, 141, 107, 14, -200, -195, 
-136, -161, -24, 148, -56, -92, 185, 141, 117, 14, -204, -195, 
-136, -161, -24, 148, -56, -92, 190, 146, 122, 9, -204, -204, 
-141, -165, -24, 153, -58, -95, 200, 161, 131, 9, -204, -209, 
-161, -175, -14, 168, -73, -95, 214, 175, 146, 14, -209, -209, 
-180, -180, 0, 180, -90, -90, 219, 190, 156, 14, -209, -214, 
-170, -180, -9, 175, -80, -95, 219, 200, 161, 14, -214, -229, 
-161, -180, -19, 170, -70, -100, 229, 224, 175, 14, -219, -239, 
-161, -180, -19, 170, -70, -100, 239, 239, 190, 14, -234, -248, 
-165, -180, -14, 173, -75, -97, 253, 258, 200, 14, -244, -253, 
-165, -180, -14, 173, -75, -97, 263, 287, 214, 19, -258, -263, 
-170, -180, -9, 175, -80, -95, 283, 322, 229, 19, -263, -273, 
-170, -180, -9, 175, -80, -95, 297, 346, 268, 34, -263, -287, 
-170, -175, -4, 173, -82, -90, 317, 375, 307, 53, -268, -302, 
-175, -165, 9, 170, -92, -78, 336, 444, 341, 73, -268, -302, 
-180, -156, 24, 168, -102, -65, 370, 507, 385, 87, -263, -307, 
-180, -136, 43, 158, -112, -46, 395, 556, 429, 117, -268, -307, 
-180, -122, 58, 151, -119, -31, 419, 614, 468, 136, -273, -317, 
-185, -117, 68, 151, -126, -24, 444, 673, 512, 161, -273, -331, 
-190, -102, 87, 146, -139, -7, 463, 732, 566, 190, -263, -351, 
-190, -92, 97, 141, -143, 2, 483, 795, 634, 224, -263, -361, 
-190, -63, 126, 126, -158, 31, 512, 854, 688, 253, -258, -346, 
-195, -39, 156, 117, -175, 58, 517, 897, 722, 287, -253, -346, 
-195, -24, 170, 109, -183, 73, 527, 946, 761, 322, -248, -341, 
-185, -19, 165, 102, -175, 73, 497, 971, 795, 346, -253, -346, 
-175, -9, 165, 92, -170, 78, 468, 985, 814, 366, -253, -351, 
-190, 0, 190, 95, -190, 95, 448, 995, 829, 375, -229, -356, 
-185, 19, 204, 82, -195, 112, 414, 1000, 844, 390, -209, -331, 
-175, 53, 229, 61, -202, 141, 400, 1000, 854, 409, -200, -312, 
-161, 87, 248, 36, -204, 168, 366, 961, 834, 424, -170, -273, 
-141, 107, 248, 17, -195, 178, 351, 912, 810, 429, -141, -248, 
-126, 126, 253, 0, -190, 190, 341, 868, 790, 439, -117, -224, 
-102, 141, 244, -19, -173, 192, 302, 790, 732, 419, -107, -200, 
-78, 156, 234, -39, -156, 195, 263, 712, 673, 400, -97, -175, 
-58, 156, 214, -48, -136, 185, 219, 619, 600, 370, -82, -146, 
