I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
29, -19, -48, -4, 39, -34, 29, 68, 39, 48, 29, 19, 
19, -34, -53, 7, 36, -43, 34, 53, 24, 24, 4, 0, 
9, -48, -58, 19, 34, -53, 39, 39, 9, 0, -19, -19, 
9, -53, -63, 21, 36, -58, 43, 39, 4, -4, -24, -19, 
9, -58, -68, 24, 39, -63, 48, 39, 0, -9, -29, -19, 
9, -58, -68, 24, 39, -63, 48, 39, -14, -24, -34, -24, 
9, -58, -68, 24, 39, -63, 48, 39, -29, -39, -39, -29, 
0, -68, -68, 34, 34, -68, 48, 39, -29, -43, -48, -39, 
-9, -78, -68, 43, 29, -73, 48, 39, -29, -48, -58, -48, 
-9, -82, -73, 46, 31, -78, 48, 43, -29, -48, -63, -48, 
-9, -87, -78, 48, 34, -82, 48, 48, -29, -48, -68, -48, 
-9, -87, -78, 48, 34, -82, 48, 48, -29, -48, -68, -48, 
-9, -87, -78, 48, 34, -82, 48, 48, -29, -48, -68, -48, 
-9, -73, -63, 41, 26, -68, 43, 34, -19, -39, -53, -39, 
-9, -58, -48, 34, 19, -53, 39, 19, -9, -29, -39, -29, 
-9, -48, -39, 29, 14, -43, 39, 14, -4, -29, -39, -29, 
-9, -39, -29, 24, 9, -34, 39, 9, 0, -29, -39, -29, 
-14, -39, -24, 26, 4, -31, 39, 9, 0, -29, -39, -29, 
-19, -39, -19, 29, 0, -29, 39, 9, 0, -29, -39, -29, 
-19, -34, -14, 26, -2, -24, 39, 9, 0, -24, -39, -29, 
-19, -29, -9, 24, -4, -19, 39, 9, 0, -19, -39, -29, 
-14, -24, -9, 19, -2, -17, 39, 14, 4, -14, -34, -24, 
-9, -19, -9, 14, 0, -14, 39, 19, 9, -9, -29, -19, 
-9, -19, -9, 14, 0, -14, 39, 19, 14, -9, -29, -19, 
-9, -19, -9, 14, 0, -14, 39, 19, 19, -9, -29, -19, 
-9, -19, -9, 14, 0, -14, 34, 19, 24, -9, -29, -19, 
-9, -14, -4, 12, -2, -9, 34, 19, 29, 0, -24, -19, 
-9, -14, -4, 12, -2, -9, 34, 19, 34, 4, -19, -19, 
-14, -19, -4, 17, -4, -12, 34, 19, 34, 9, -14, -24, 
-19, -19, 0, 19, -9, -9, 34, 19, 39, 9, -14, -24, 
-29, -19, 9, 24, -19, -4, 34, 19, 39, 9, -19, -24, 
-34, -14, 19, 24, -26, 2, 39, 19, 39, 9, -19, -24, 
-39, -14, 24, 26, -31, 4, 53, 19, 39, 9, -19, -24, 
-34, -14, 19, 24, -26, 2, 58, 19, 39, 9, -24, -24, 
-34, -19, 14, 26, -24, -2, 58, 19, 39, 9, -29, -24, 
-34, -19, 14, 26, -24, -2, 58, 19, 43, 14, -29, -24, 
-34, -9, 24, 21, -29, 7, 53, 19, 48, 19, -24, -24, 
-34, 4, 39, 14, -36, 21, 53, 19, 48, 29, -19, -24, 
-39, 9, 48, 14, -43, 29, 58, 19, 53, 29, -14, -24, 
-39, 19, 58, 9, -48, 39, 63, 19, 68, 34, -14, -24, 
-34, 24, 58, 4, -46, 41, 63, 19, 82, 39, -9, -19, 
-19, 34, 53, -7, -36, 43, 58, 24, 87, 43, -4, -14, 
-14, 43, 58, -14, -36, 51, 48, 24, 102, 53, 0, -9, 
-9, 53, 63, -21, -36, 58, 29, 24, 107, 53, 4, -4, 
-9, 58, 68, -24, -39, 63, 14, 9, 117, 48, 4, -4, 
-9, 58, 68, -24, -39, 63, 0, -9, 107, 48, -4, -4, 
-9, 58, 68, -24, -39, 63, -14, -24, 102, 43, -9, -9, 
-9, 53, 63, -21, -36, 58, -14, -24, 92, 29, -24, -24, 
-9, 48, 58, -19, -34, 53, -9, -24, 78, 24, -24, -24, 
-9, 24, 34, -7, -21, 29, -4, -19, 68, 19, -29, -24, 
-9, 0, 9, 4, -9, 4, 0, -9, 53, 9, -29, -29, 
