I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-292, 146, 439, 73, -366, 292, 312, 253, 829, 48, -48, -117, 
-297, 156, 453, 70, -375, 305, 302, 239, 819, 24, -63, -122, 
-302, 165, 468, 68, -385, 317, 292, 224, 810, 0, -78, -126, 
-302, 170, 473, 65, -387, 322, 278, 204, 780, -24, -97, -131, 
-302, 175, 478, 63, -390, 326, 263, 185, 751, -48, -117, -136, 
-297, 175, 473, 61, -385, 324, 244, 165, 717, -78, -131, -141, 
-292, 175, 468, 58, -380, 322, 224, 146, 683, -107, -146, -146, 
-278, 175, 453, 51, -366, 314, 204, 126, 629, -136, -165, -151, 
-263, 175, 439, 43, -351, 307, 185, 107, 575, -165, -185, -156, 
-248, 165, 414, 41, -331, 290, 161, 92, 522, -190, -200, -165, 
-234, 156, 390, 39, -312, 273, 136, 78, 468, -214, -214, -175, 
-219, 126, 346, 46, -283, 236, 126, 78, 409, -234, -224, -180, 
-204, 97, 302, 53, -253, 200, 117, 78, 351, -253, -234, -185, 
-185, 78, 263, 53, -224, 170, 107, 78, 297, -253, -234, -185, 
-165, 58, 224, 53, -195, 141, 97, 78, 244, -253, -234, -185, 
-151, 29, 180, 61, -165, 104, 92, 78, 200, -239, -214, -170, 
-136, 0, 136, 68, -136, 68, 87, 78, 156, -224, -195, -156, 
-117, -9, 107, 63, -112, 48, 78, 63, 126, -195, -165, -141, 
-97, -19, 78, 58, -87, 29, 68, 48, 97, -165, -136, -126, 
-82, -29, 53, 56, -68, 12, 63, 43, 73, -131, -107, -102, 
-68, -39, 29, 53, -48, -4, 58, 39, 48, -97, -78, -78, 
-58, -48, 9, 53, -34, -19, 53, 34, 34, -73, -53, -58, 
-48, -58, -9, 53, -19, -34, 48, 29, 19, -48, -29, -39, 
-43, -63, -19, 53, -12, -41, 43, 24, 14, -29, -4, -29, 
-39, -68, -29, 53, -4, -48, 39, 19, 9, -9, 19, -19, 
-39, -68, -29, 53, -4, -48, 39, 14, 0, 4, 29, -9, 
-39, -68, -29, 53, -4, -48, 39, 9, -9, 19, 39, 0, 
-39, -68, -29, 53, -4, -48, 39, 4, -9, 24, 48, 9, 
-39, -68, -29, 53, -4, -48, 39, 0, -9, 29, 58, 19, 
-34, -68, -34, 51, 0, -51, 39, 0, -14, 39, 63, 19, 
-29, -68, -39, 48, 4, -53, 39, 0, -19, 48, 68, 19, 
-29, -68, -39, 48, 4, -53, 39, 0, -19, 48, 73, 24, 
-29, -68, -39, 48, 4, -53, 39, 0, -19, 48, 78, 29, 
-29, -68, -39, 48, 4, -53, 39, 0, -24, 48, 78, 29, 
-29, -68, -39, 48, 4, -53, 39, 0, -29, 48, 78, 29, 
-29, -63, -34, 46, 2, -48, 39, 0, -29, 48, 78, 29, 
-29, -58, -29, 43, 0, -43, 39, 0, -29, 48, 78, 29, 
-29, -58, -29, 43, 0, -43, 39, 0, -29, 48, 78, 29, 
-29, -58, -29, 43, 0, -43, 39, 0, -29, 48, 78, 29, 
-29, -58, -29, 43, 0, -43, 39, 0, -29, 48, 78, 29, 
-29, -58, -29, 43, 0, -43, 39, 0, -29, 48, 78, 29, 
-29, -58, -29, 43, 0, -43, 39, 0, -29, 43, 78, 29, 
-29, -58, -29, 43, 0, -43, 39, 0, -29, 39, 78, 29, 
-29, -58, -29, 43, 0, -43, 39, 0, -29, 39, 78, 29, 
-29, -58, -29, 43, 0, -43, 39, 0, -29, 39, 78, 29, 
-29, -58, -29, 43, 0, -43, 39, 0, -29, 39, 73, 24, 
-29, -58, -29, 43, 0, -43, 39, 0, -29, 39, 68, 19, 
-29, -58, -29, 43, 0, -43, 39, 0, -29, 34, 68, 19, 
-29, -58, -29, 43, 0, -43, 39, 0, -29, 29, 68, 19, 
