I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
244, 488, 244, -366, 0, 366, -683, -1503, -936, -536, -341, 19, 
78, 336, 258, -207, -90, 297, -512, -1288, -858, -551, -409, -102, 
-87, 185, 273, -48, -180, 229, -341, -1073, -780, -566, -478, -224, 
-209, 53, 263, 78, -236, 158, -229, -888, -673, -512, -463, -268, 
-331, -78, 253, 204, -292, 87, -117, -702, -566, -458, -448, -312, 
-331, -122, 209, 226, -270, 43, -58, -551, -458, -375, -380, -283, 
-331, -165, 165, 248, -248, 0, 0, -400, -351, -292, -312, -253, 
-263, -146, 117, 204, -190, -14, 9, -258, -244, -209, -229, -190, 
-195, -126, 68, 161, -131, -29, 19, -117, -136, -126, -146, -126, 
-146, -102, 43, 124, -95, -29, 24, -53, -82, -87, -112, -97, 
-97, -78, 19, 87, -58, -29, 29, 9, -29, -48, -78, -68, 
-97, -73, 24, 85, -61, -24, 34, 39, -9, -34, -63, -63, 
-97, -68, 29, 82, -63, -19, 39, 68, 9, -19, -48, -58, 
-87, -68, 19, 78, -53, -24, 39, 68, 9, -19, -48, -58, 
-78, -68, 9, 73, -43, -29, 39, 68, 9, -19, -48, -58, 
-78, -73, 4, 75, -41, -34, 43, 73, 19, -14, -39, -53, 
-78, -78, 0, 78, -39, -39, 48, 78, 29, -9, -29, -48, 
-73, -78, -4, 75, -34, -41, 48, 82, 34, -4, -24, -43, 
-68, -78, -9, 73, -29, -43, 48, 87, 39, 0, -19, -39, 
-63, -73, -9, 68, -26, -41, 48, 92, 39, 4, -19, -34, 
-58, -68, -9, 63, -24, -39, 48, 97, 39, 9, -19, -29, 
-58, -68, -9, 63, -24, -39, 48, 97, 39, 9, -14, -29, 
-58, -68, -9, 63, -24, -39, 48, 97, 39, 9, -9, -29, 
-53, -63, -9, 58, -21, -36, 43, 97, 39, 9, -4, -24, 
-48, -58, -9, 53, -19, -34, 39, 97, 39, 9, 0, -19, 
-43, -53, -9, 48, -17, -31, 39, 97, 39, 9, 0, -19, 
-39, -48, -9, 43, -14, -29, 39, 97, 39, 9, 0, -19, 
-39, -48, -9, 43, -14, -29, 39, 97, 39, 14, 0, -14, 
-39, -48, -9, 43, -14, -29, 39, 97, 39, 19, 0, -9, 
-34, -43, -9, 39, -12, -26, 34, 97, 43, 19, 4, -4, 
-29, -39, -9, 34, -9, -24, 29, 97, 48, 19, 9, 0, 
-19, -39, -19, 29, 0, -29, 29, 102, 48, 24, 9, 0, 
-9, -39, -29, 24, 9, -34, 29, 107, 48, 29, 9, 0, 
-4, -39, -34, 21, 14, -36, 29, 112, 48, 29, 9, 0, 
0, -39, -39, 19, 19, -39, 29, 117, 48, 29, 9, 0, 
4, -39, -43, 17, 24, -41, 29, 122, 48, 29, 14, 4, 
9, -39, -48, 14, 29, -43, 29, 126, 48, 29, 19, 9, 
14, -39, -53, 12, 34, -46, 24, 131, 48, 34, 24, 14, 
19, -39, -58, 9, 39, -48, 19, 136, 48, 39, 29, 19, 
29, -34, -63, 2, 46, -48, 14, 141, 53, 39, 34, 19, 
39, -29, -68, -4, 53, -48, 9, 146, 58, 39, 39, 19, 
48, -19, -68, -14, 58, -43, 4, 146, 58, 39, 43, 24, 
58, -9, -68, -24, 63, -39, 0, 146, 58, 39, 48, 29, 
68, -9, -78, -29, 73, -43, 0, 151, 53, 39, 53, 34, 
78, -9, -87, -34, 82, -48, 0, 156, 48, 39, 58, 39, 
92, -4, -97, -43, 95, -51, -9, 165, 48, 34, 58, 39, 
107, 0, -107, -53, 107, -53, -19, 175, 48, 29, 58, 39, 
122, 4, -117, -63, 119, -56, -29, 180, 43, 29, 58, 43, 
136, 9, -126, -73, 131, -58, -39, 185, 39, 29, 58, 48, 
146, 19, -126, -82, 136, -53, -43, 185, 34, 34, 63, 53, 
156, 29, -126, -92, 141, -48, -48, 185, 29, 39, 68, 58, 
175, 34, -141, -104, 158, -53, -53, 195, 24, 39, 78, 68, 
195, 39, -156, -117, 175, -58, -58, 204, 19, 39, 87, 78, 
204, 43, -161, -124, 183, -58, -68, 209, 19, 39, 87, 82, 
214, 48, -165, -131, 190, -58, -78, 214, 19, 39, 87, 87, 
224, 53, -170, -139, 197, -58, -82, 214, 14, 39, 87, 87, 
234, 58, -175, -146, 204, -58, -87, 214, 9, 39, 87, 87, 
234, 68, -165, -151, 200, -48, -87, 209, 4, 34, 87, 87, 
234, 78, -156, -156, 195, -39, -87, 204, 0, 29, 87, 87, 
219, 78, -141, -148, 180, -31, -87, 195, 0, 29, 87, 87, 
204, 78, -126, -141, 165, -24, -87, 185, 0, 29, 87, 87, 
195, 73, -122, -134, 158, -24, -82, 180, 0, 29, 78, 82, 
185, 68, -117, -126, 151, -24, -78, 175, 0, 29, 68, 78, 
165, 58, -107, -112, 136, -24, -73, 161, 4, 29, 63, 68, 
146, 48, -97, -97, 122, -24, -68, 146, 9, 29, 58, 58, 
117, 43, -73, -80, 95, -14, -53, 136, 14, 29, 58, 53, 
87, 39, -48, -63, 68, -4, -39, 126, 19, 29, 58, 48, 
68, 29, -39, -48, 53, -4, -29, 112, 19, 29, 48, 43, 
48, 19, -29, -34, 39, -4, -19, 97, 19, 29, 39, 39, 
34, 4, -29, -19, 31, -12, -4, 87, 24, 24, 29, 24, 
19, -9, -29, -4, 24, -19, 9, 78, 29, 19, 19, 9, 
4, -19, -24, 7, 14, -21, 14, 68, 29, 19, 14, 4, 
-9, -29, -19, 19, 4, -24, 19, 58, 29, 19, 9, 0, 
-29, -29, 0, 29, -14, -14, 24, 53, 34, 14, 4, -4, 
-48, -29, 19, 39, -34, -4, 29, 48, 39, 9, 0, -9, 
-48, -29, 19, 39, -34, -4, 34, 43, 39, 9, -4, -9, 
-48, -29, 19, 39, -34, -4, 39, 39, 39, 9, -9, -9, 
-48, -34, 14, 41, -31, -9, 43, 39, 39, 4, -9, -14, 
-48, -39, 9, 43, -29, -14, 48, 39, 39, 0, -9, -19, 
-53, -39, 14, 46, -34, -12, 53, 39, 39, 0, -9, -19, 
-58, -39, 19, 48, -39, -9, 58, 39, 39, 0, -9, -19, 
-58, -39, 19, 48, -39, -9, 58, 34, 39, 4, -9, -19, 
-58, -39, 19, 48, -39, -9, 58, 29, 39, 9, -9, -19, 
-58, -39, 19, 48, -39, -9, 58, 29, 43, 14, -9, -19, 
-58, -39, 19, 48, -39, -9, 58, 29, 48, 19, -9, -19, 
-58, -43, 14, 51, -36, -14, 58, 34, 48, 19, -9, -19, 
-58, -48, 9, 53, -34, -19, 58, 39, 48, 19, -9, -19, 
-58, -48, 9, 53, -34, -19, 58, 39, 48, 19, -9, -19, 
-58, -48, 9, 53, -34, -19, 58, 39, 48, 19, -9, -19, 
-58, -43, 14, 51, -36, -14, 58, 39, 48, 19, -9, -19, 
-58, -39, 19, 48, -39, -9, 58, 39, 48, 19, -9, -19, 
-58, -39, 19, 48, -39, -9, 58, 39, 48, 19, -9, -19, 
-58, -39, 19, 48, -39, -9, 58, 39, 48, 19, -9, -19, 
-58, -34, 24, 46, -41, -4, 58, 39, 48, 19, -9, -19, 
-58, -29, 29, 43, -43, 0, 58, 39, 48, 19, -9, -19, 
-58, -29, 29, 43, -43, 0, 58, 43, 48, 19, -4, -19, 
-58, -29, 29, 43, -43, 0, 58, 48, 48, 19, 0, -19, 
-58, -29, 29, 43, -43, 0, 58, 48, 48, 19, 0, -19, 
-58, -29, 29, 43, -43, 0, 58, 48, 48, 19, 0, -19, 
-58, -34, 24, 46, -41, -4, 58, 48, 48, 19, -4, -19, 
-58, -39, 19, 48, -39, -9, 58, 48, 48, 19, -9, -19, 
-58, -39, 19, 48, -39, -9, 63, 48, 48, 19, -9, -19, 
-58, -39, 19, 48, -39, -9, 68, 48, 48, 19, -9, -19, 
