I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
117, 195, 78, -156, 19, 136, -136, 19, 273, 302, 497, 624, 
97, 165, 68, -131, 14, 117, -117, 14, 248, 273, 468, 600, 
78, 136, 58, -107, 9, 97, -97, 9, 224, 244, 439, 575, 
58, 112, 53, -85, 2, 82, -82, 9, 209, 209, 414, 561, 
39, 87, 48, -63, -4, 68, -68, 9, 195, 175, 390, 546, 
24, 73, 48, -48, -12, 61, -53, 14, 180, 161, 370, 527, 
9, 58, 48, -34, -19, 53, -39, 19, 165, 146, 351, 507, 
0, 43, 43, -21, -21, 43, -29, 19, 156, 126, 341, 497, 
-9, 29, 39, -9, -24, 34, -19, 19, 146, 107, 331, 488, 
-19, 19, 39, 0, -29, 29, -14, 19, 136, 97, 322, 483, 
-29, 9, 39, 9, -34, 24, -9, 19, 126, 87, 312, 478, 
-29, 0, 29, 14, -29, 14, -4, 19, 122, 78, 307, 468, 
-29, -9, 19, 19, -24, 4, 0, 19, 117, 68, 302, 458, 
-34, -14, 19, 24, -26, 2, 4, 19, 117, 58, 297, 458, 
-39, -19, 19, 29, -29, 0, 9, 19, 117, 48, 292, 458, 
-43, -19, 24, 31, -34, 2, 14, 19, 112, 43, 287, 453, 
-48, -19, 29, 34, -39, 4, 19, 19, 107, 39, 283, 448, 
-48, -24, 24, 36, -36, 0, 19, 24, 107, 34, 283, 448, 
-48, -29, 19, 39, -34, -4, 19, 29, 107, 29, 283, 448, 
-53, -29, 24, 41, -39, -2, 19, 29, 102, 29, 283, 448, 
-58, -29, 29, 43, -43, 0, 19, 29, 97, 29, 283, 448, 
-58, -29, 29, 43, -43, 0, 19, 29, 97, 24, 278, 448, 
-58, -29, 29, 43, -43, 0, 19, 29, 97, 19, 273, 448, 
-58, -29, 29, 43, -43, 0, 19, 29, 97, 19, 273, 448, 
-58, -29, 29, 43, -43, 0, 19, 29, 97, 19, 273, 448, 
-58, -29, 29, 43, -43, 0, 19, 24, 97, 19, 278, 448, 
-58, -29, 29, 43, -43, 0, 19, 19, 97, 19, 283, 448, 
-58, -29, 29, 43, -43, 0, 19, 19, 97, 19, 283, 448, 
-58, -29, 29, 43, -43, 0, 19, 19, 97, 19, 283, 448, 
-58, -24, 34, 41, -46, 4, 19, 19, 97, 19, 283, 448, 
-58, -19, 39, 39, -48, 9, 19, 19, 97, 19, 283, 448, 
-53, -19, 34, 36, -43, 7, 19, 19, 92, 19, 283, 453, 
-48, -19, 29, 34, -39, 4, 19, 19, 87, 19, 283, 458, 
-48, -19, 29, 34, -39, 4, 14, 14, 87, 14, 283, 458, 
-48, -19, 29, 34, -39, 4, 9, 9, 87, 9, 283, 458, 
-48, -19, 29, 34, -39, 4, 9, 9, 87, 9, 283, 458, 
-48, -19, 29, 34, -39, 4, 9, 9, 87, 9, 283, 458, 
-48, -19, 29, 34, -39, 4, 9, 9, 82, 9, 283, 458, 
-48, -19, 29, 34, -39, 4, 9, 9, 78, 9, 283, 458, 
-43, -19, 24, 31, -34, 2, 9, 4, 73, 4, 283, 458, 
-39, -19, 19, 29, -29, 0, 9, 0, 68, 0, 283, 458, 
-39, -19, 19, 29, -29, 0, 9, 0, 68, 0, 283, 458, 
-39, -19, 19, 29, -29, 0, 9, 0, 68, 0, 283, 458, 
-39, -19, 19, 29, -29, 0, 9, -4, 63, -4, 283, 453, 
-39, -19, 19, 29, -29, 0, 9, -9, 58, -9, 283, 448, 
-39, -24, 14, 31, -26, -4, 9, -9, 53, -9, 278, 448, 
-39, -29, 9, 34, -24, -9, 9, -9, 48, -9, 273, 448, 
-39, -29, 9, 34, -24, -9, 9, -4, 43, -14, 273, 444, 
-39, -29, 9, 34, -24, -9, 9, 0, 39, -19, 273, 439, 
-39, -29, 9, 34, -24, -9, 9, 0, 34, -19, 273, 439, 
-39, -29, 9, 34, -24, -9, 9, 0, 29, -19, 273, 439, 
-39, -29, 9, 34, -24, -9, 4, 0, 29, -24, 273, 439, 
-39, -29, 9, 34, -24, -9, 0, 0, 29, -29, 273, 439, 
-39, -29, 9, 34, -24, -9, 0, 0, 24, -29, 268, 439, 
-39, -29, 9, 34, -24, -9, 0, 0, 19, -29, 263, 439, 
-34, -29, 4, 31, -19, -12, 0, -4, 14, -29, 253, 439, 
-29, -29, 0, 29, -14, -14, 0, -9, 9, -29, 244, 439, 
-29, -29, 0, 29, -14, -14, 0, -9, 4, -34, 244, 439, 
-29, -29, 0, 29, -14, -14, 0, -9, 0, -39, 244, 439, 
-29, -34, -4, 31, -12, -19, 0, -9, -4, -39, 244, 434, 
-29, -39, -9, 34, -9, -24, 0, -9, -9, -39, 244, 429, 
-29, -39, -9, 34, -9, -24, 0, -9, -9, -43, 239, 429, 
-29, -39, -9, 34, -9, -24, 0, -9, -9, -48, 234, 429, 
-29, -39, -9, 34, -9, -24, 0, -9, -14, -48, 234, 424, 
-29, -39, -9, 34, -9, -24, 0, -9, -19, -48, 234, 419, 
-29, -39, -9, 34, -9, -24, 0, -9, -19, -53, 229, 419, 
-29, -39, -9, 34, -9, -24, 0, -9, -19, -58, 224, 419, 
-29, -39, -9, 34, -9, -24, 0, -9, -19, -58, 224, 419, 
-29, -39, -9, 34, -9, -24, 0, -9, -19, -58, 224, 419, 
-29, -39, -9, 34, -9, -24, 0, -4, -19, -58, 219, 419, 
-29, -39, -9, 34, -9, -24, 0, 0, -19, -58, 214, 419, 
-24, -39, -14, 31, -4, -26, 0, 0, -19, -58, 214, 414, 
-19, -39, -19, 29, 0, -29, 0, 0, -19, -58, 214, 409, 
-19, -39, -19, 29, 0, -29, 0, 0, -19, -58, 214, 409, 
-19, -39, -19, 29, 0, -29, 0, 0, -19, -58, 214, 409, 
-14, -39, -24, 26, 4, -31, 0, 0, -24, -58, 209, 409, 
-9, -39, -29, 24, 9, -34, 0, 0, -29, -58, 204, 409, 
-9, -39, -29, 24, 9, -34, 0, 0, -29, -58, 204, 405, 
-9, -39, -29, 24, 9, -34, 0, 0, -29, -58, 204, 400, 
-9, -39, -29, 24, 9, -34, 0, 0, -29, -58, 204, 400, 
-9, -39, -29, 24, 9, -34, 0, 0, -29, -58, 204, 400, 
-9, -39, -29, 24, 9, -34, 0, 0, -29, -58, 200, 400, 
-9, -39, -29, 24, 9, -34, 0, 0, -29, -58, 195, 400, 
-9, -34, -24, 21, 7, -29, 0, 0, -29, -58, 195, 395, 
-9, -29, -19, 19, 4, -24, 0, 0, -29, -58, 195, 390, 
-9, -29, -19, 19, 4, -24, 0, 0, -29, -58, 190, 390, 
-9, -29, -19, 19, 4, -24, 0, 0, -29, -58, 185, 390, 
