I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-58, -107, -48, 82, -4, -78, 19, -78, -58, -39, -48, 9, 
-58, -107, -48, 82, -4, -78, 19, -78, -58, -39, -48, 9, 
-58, -107, -48, 82, -4, -78, 19, -78, -58, -39, -48, 9, 
-58, -107, -48, 82, -4, -78, 19, -78, -58, -39, -48, 9, 
-48, -92, -43, 70, -2, -68, -9, -122, -58, -24, -29, 29, 
-39, -78, -39, 58, 0, -58, -39, -156, -58, -9, -9, 48, 
-29, -63, -34, 46, 2, -48, -68, -190, -58, 4, 9, 68, 
-19, -48, -29, 34, 4, -39, -97, -224, -58, 19, 29, 87, 
29, 0, -29, -14, 29, -14, -180, -326, -58, 78, 112, 170, 
68, 48, -19, -58, 43, 14, -253, -429, -58, 126, 195, 244, 
107, 97, -9, -102, 58, 43, -326, -531, -58, 175, 278, 317, 
146, 146, 0, -146, 73, 73, -400, -634, -58, 224, 361, 390, 
239, 234, -4, -236, 122, 114, -522, -771, -58, 317, 517, 546, 
322, 312, -9, -317, 165, 151, -634, -907, -58, 409, 663, 692, 
405, 390, -14, -397, 209, 187, -746, -1044, -58, 502, 810, 839, 
488, 468, -19, -478, 253, 224, -858, -1180, -58, 595, 956, 985, 
595, 536, -58, -566, 326, 239, -966, -1263, -48, 692, 1117, 1156, 
692, 605, -87, -649, 390, 258, -1063, -1346, -48, 780, 1278, 1317, 
790, 673, -117, -732, 453, 278, -1161, -1429, -48, 868, 1439, 1478, 
888, 741, -146, -814, 517, 297, -1259, -1512, -48, 956, 1600, 1639, 
941, 717, -224, -829, 583, 246, -1288, -1507, -92, 897, 1576, 1654, 
985, 692, -292, -839, 639, 200, -1307, -1503, -136, 849, 1551, 1659, 
1029, 668, -361, -849, 695, 153, -1327, -1498, -180, 800, 1527, 1664, 
1073, 644, -429, -858, 751, 107, -1346, -1493, -224, 751, 1503, 1668, 
1015, 512, -502, -763, 758, 4, -1259, -1424, -326, 517, 1229, 1439, 
966, 390, -575, -678, 771, -92, -1180, -1356, -429, 292, 966, 1220, 
917, 268, -649, -592, 783, -190, -1102, -1288, -531, 68, 702, 1000, 
868, 146, -722, -507, 795, -287, -1024, -1220, -634, -156, 439, 780, 
771, 48, -722, -409, 746, -336, -922, -1117, -668, -283, 253, 595, 
683, -39, -722, -322, 702, -380, -819, -1024, -692, -400, 68, 409, 
595, -126, -722, -234, 658, -424, -717, -932, -717, -517, -117, 224, 
507, -214, -722, -146, 614, -468, -614, -839, -741, -634, -302, 39, 
429, -229, -658, -100, 544, -444, -531, -746, -668, -590, -317, 0, 
361, -244, -605, -58, 483, -424, -458, -653, -605, -556, -322, -39, 
292, -258, -551, -17, 422, -405, -385, -561, -541, -522, -326, -78, 
224, -273, -497, 24, 361, -385, -312, -468, -478, -488, -331, -117, 
170, -268, -439, 48, 305, -353, -258, -395, -414, -434, -312, -126, 
126, -263, -390, 68, 258, -326, -204, -331, -361, -390, -292, -126, 
82, -258, -341, 87, 212, -300, -151, -268, -307, -346, -273, -126, 
39, -253, -292, 107, 165, -273, -97, -204, -253, -302, -253, -126, 
14, -234, -248, 109, 131, -241, -68, -161, -214, -268, -239, -122, 
-9, -224, -214, 117, 102, -219, -39, -126, -185, -244, -224, -117, 
-34, -214, -180, 124, 73, -197, -9, -92, -156, -219, -209, -112, 
-58, -204, -146, 131, 43, -175, 19, -58, -126, -195, -195, -107, 
-73, -190, -117, 131, 21, -153, 43, -29, -107, -170, -185, -102, 
-78, -175, -97, 126, 9, -136, 58, -9, -87, -156, -175, -97, 
-82, -161, -78, 122, -2, -119, 73, 9, -68, -141, -165, -92, 
-87, -146, -58, 117, -14, -102, 87, 29, -48, -126, -156, -87, 
-97, -141, -43, 119, -26, -92, 92, 48, -39, -107, -151, -82, 
-97, -136, -39, 117, -29, -87, 97, 58, -29, -97, -146, -78, 
-97, -131, -34, 114, -31, -82, 102, 68, -19, -87, -141, -73, 
-97, -126, -29, 112, -34, -78, 107, 78, -9, -78, -136, -68, 
-107, -117, -9, 112, -48, -63, 117, 87, -4, -73, -126, -58, 
-107, -117, -9, 112, -48, -63, 117, 87, 0, -68, -126, -58, 
-107, -117, -9, 112, -48, -63, 117, 87, 4, -63, -126, -58, 
-107, -117, -9, 112, -48, -63, 117, 87, 9, -58, -126, -58, 
-117, -117, 0, 117, -58, -58, 117, 97, 19, -48, -117, -58, 
-117, -117, 0, 117, -58, -58, 117, 97, 19, -48, -117, -58, 
-117, -117, 0, 117, -58, -58, 117, 97, 19, -48, -117, -58, 
-117, -117, 0, 117, -58, -58, 117, 97, 19, -48, -117, -58, 
-117, -107, 9, 112, -63, -48, 117, 97, 19, -39, -107, -58, 
-117, -107, 9, 112, -63, -48, 117, 97, 19, -39, -107, -58, 
-117, -107, 9, 112, -63, -48, 117, 97, 19, -39, -107, -58, 
-117, -107, 9, 112, -63, -48, 117, 97, 19, -39, -107, -58, 
-107, -97, 9, 102, -58, -43, 126, 107, 29, -29, -97, -58, 
-107, -97, 9, 102, -58, -43, 126, 107, 29, -29, -97, -58, 
-107, -97, 9, 102, -58, -43, 126, 107, 29, -29, -97, -58, 
-107, -97, 9, 102, -58, -43, 126, 107, 29, -29, -97, -58, 
-107, -87, 19, 97, -63, -34, 136, 112, 39, -19, -92, -58, 
-107, -87, 19, 97, -63, -34, 136, 117, 39, -19, -87, -58, 
-107, -87, 19, 97, -63, -34, 136, 122, 39, -19, -82, -58, 
-107, -87, 19, 97, -63, -34, 136, 126, 39, -19, -78, -58, 
-107, -87, 19, 97, -63, -34, 136, 126, 39, -9, -68, -48, 
-107, -87, 19, 97, -63, -34, 136, 126, 39, -9, -68, -48, 
-107, -87, 19, 97, -63, -34, 136, 126, 39, -9, -68, -48, 
-107, -87, 19, 97, -63, -34, 136, 126, 39, -9, -68, -48, 
-117, -87, 29, 102, -73, -29, 126, 136, 48, 0, -63, -48, 
-117, -87, 29, 102, -73, -29, 126, 136, 48, 0, -58, -48, 
-117, -87, 29, 102, -73, -29, 126, 136, 48, 0, -53, -48, 
-117, -87, 29, 102, -73, -29, 126, 136, 48, 0, -48, -48, 
-107, -78, 29, 92, -68, -24, 117, 126, 48, 0, -48, -48, 
-107, -78, 29, 92, -68, -24, 117, 126, 48, 0, -48, -48, 
-107, -78, 29, 92, -68, -24, 117, 126, 48, 0, -48, -48, 
-107, -78, 29, 92, -68, -24, 117, 126, 48, 0, -48, -48, 
-107, -78, 29, 92, -68, -24, 107, 117, 48, 0, -48, -48, 
-107, -78, 29, 92, -68, -24, 107, 117, 48, 0, -48, -48, 
-107, -78, 29, 92, -68, -24, 107, 117, 48, 0, -48, -48, 
-107, -78, 29, 92, -68, -24, 107, 117, 48, 0, -48, -48, 
-97, -78, 19, 87, -58, -29, 107, 117, 58, 9, -39, -48, 
-97, -78, 19, 87, -58, -29, 107, 117, 58, 9, -39, -48, 
-97, -78, 19, 87, -58, -29, 107, 117, 58, 9, -39, -48, 
-97, -78, 19, 87, -58, -29, 107, 117, 58, 9, -39, -48, 
-97, -78, 19, 87, -58, -29, 107, 117, 58, 9, -39, -48, 
-97, -78, 19, 87, -58, -29, 107, 117, 58, 9, -39, -48, 
-97, -78, 19, 87, -58, -29, 107, 117, 58, 9, -39, -48, 
-97, -78, 19, 87, -58, -29, 107, 117, 58, 9, -39, -48, 
-107, -87, 19, 97, -63, -34, 107, 126, 58, 9, -39, -48, 
-107, -87, 19, 97, -63, -34, 107, 126, 58, 9, -39, -48, 
-107, -87, 19, 97, -63, -34, 107, 126, 58, 9, -39, -48, 
-107, -87, 19, 97, -63, -34, 107, 126, 58, 9, -39, -48, 
-97, -78, 19, 87, -58, -29, 107, 136, 68, 9, -29, -48, 
-97, -78, 19, 87, -58, -29, 107, 136, 68, 9, -29, -48, 
-97, -78, 19, 87, -58, -29, 107, 136, 68, 9, -29, -48, 
-97, -78, 19, 87, -58, -29, 107, 136, 68, 9, -29, -48, 
-97, -87, 9, 92, -53, -39, 107, 146, 78, 19, -29, -39, 
-97, -87, 9, 92, -53, -39, 107, 146, 78, 19, -29, -39, 
-97, -87, 9, 92, -53, -39, 107, 146, 78, 19, -29, -39, 
-97, -87, 9, 92, -53, -39, 107, 146, 78, 19, -29, -39, 
-97, -87, 9, 92, -53, -39, 107, 136, 78, 19, -29, -39, 
-97, -87, 9, 92, -53, -39, 107, 136, 78, 19, -29, -39, 
-97, -87, 9, 92, -53, -39, 107, 136, 78, 19, -29, -39, 
-97, -87, 9, 92, -53, -39, 107, 136, 78, 19, -29, -39, 
-97, -78, 19, 87, -58, -29, 117, 136, 78, 19, -39, -39, 
-97, -78, 19, 87, -58, -29, 117, 136, 78, 19, -39, -39, 
-97, -78, 19, 87, -58, -29, 117, 136, 78, 19, -39, -39, 
-97, -78, 19, 87, -58, -29, 117, 136, 78, 19, -39, -39, 
-97, -78, 19, 87, -58, -29, 117, 146, 87, 29, -39, -39, 
-97, -78, 19, 87, -58, -29, 117, 146, 87, 29, -39, -39, 
-97, -78, 19, 87, -58, -29, 117, 146, 87, 29, -39, -39, 
-97, -78, 19, 87, -58, -29, 117, 146, 87, 29, -39, -39, 
-97, -78, 19, 87, -58, -29, 122, 156, 87, 29, -29, -39, 
-97, -78, 19, 87, -58, -29, 126, 156, 87, 29, -29, -39, 
-97, -78, 19, 87, -58, -29, 131, 156, 87, 29, -29, -39, 
-97, -78, 19, 87, -58, -29, 136, 156, 87, 29, -29, -39, 
-87, -68, 19, 78, -53, -24, 146, 165, 97, 34, -29, -29, 
-87, -68, 19, 78, -53, -24, 146, 165, 97, 39, -29, -29, 
-87, -68, 19, 78, -53, -24, 146, 165, 97, 43, -29, -29, 
-87, -68, 19, 78, -53, -24, 146, 165, 97, 48, -29, -29, 
-97, -78, 19, 87, -58, -29, 146, 175, 102, 58, -29, -29, 
-97, -78, 19, 87, -58, -29, 146, 175, 107, 58, -29, -29, 
-97, -78, 19, 87, -58, -29, 146, 175, 112, 58, -29, -29, 
-97, -78, 19, 87, -58, -29, 146, 175, 117, 58, -29, -29, 
-97, -78, 19, 87, -58, -29, 156, 185, 122, 63, -19, -19, 
-97, -78, 19, 87, -58, -29, 156, 185, 126, 68, -19, -19, 
-97, -78, 19, 87, -58, -29, 156, 185, 131, 73, -19, -19, 
-97, -78, 19, 87, -58, -29, 156, 185, 136, 78, -19, -19, 
-97, -68, 29, 82, -63, -19, 165, 190, 141, 87, -19, -19, 
-97, -68, 29, 82, -63, -19, 165, 195, 146, 87, -19, -19, 
-97, -68, 29, 82, -63, -19, 165, 200, 151, 87, -19, -19, 
-97, -68, 29, 82, -63, -19, 165, 204, 156, 87, -19, -19, 
-97, -58, 39, 78, -68, -9, 175, 209, 161, 92, -14, -9, 
-97, -58, 39, 78, -68, -9, 175, 214, 165, 97, -9, -9, 
-97, -58, 39, 78, -68, -9, 175, 219, 170, 102, -4, -9, 
-97, -58, 39, 78, -68, -9, 175, 224, 175, 107, 0, -9, 
-87, -48, 39, 68, -63, -4, 180, 239, 190, 112, 9, -19, 
-87, -48, 39, 68, -63, -4, 185, 244, 195, 117, 9, -19, 
-87, -48, 39, 68, -63, -4, 190, 248, 200, 122, 9, -19, 
-87, -48, 39, 68, -63, -4, 195, 253, 204, 126, 9, -19, 
-87, -39, 48, 63, -68, 4, 200, 263, 219, 141, 19, -9, 
-87, -39, 48, 63, -68, 4, 204, 273, 224, 146, 19, -9, 
-87, -39, 48, 63, -68, 4, 209, 283, 229, 151, 19, -9, 
-87, -39, 48, 63, -68, 4, 214, 292, 234, 156, 19, -9, 
-87, -29, 58, 58, -73, 14, 214, 307, 248, 170, 24, 0, 
-87, -29, 58, 58, -73, 14, 214, 312, 253, 175, 29, 0, 
-87, -29, 58, 58, -73, 14, 214, 317, 258, 180, 34, 0, 
-87, -29, 58, 58, -73, 14, 214, 322, 263, 185, 39, 0, 
-97, -24, 73, 61, -85, 24, 224, 336, 273, 204, 53, 9, 
-97, -19, 78, 58, -87, 29, 224, 341, 283, 214, 58, 9, 
-97, -14, 82, 56, -90, 34, 224, 346, 292, 224, 63, 9, 
-97, -9, 87, 53, -92, 39, 224, 351, 302, 234, 68, 9, 
-87, -4, 82, 46, -85, 39, 224, 356, 312, 248, 78, 14, 
-87, 0, 87, 43, -87, 43, 224, 361, 322, 253, 87, 19, 
-87, 4, 92, 41, -90, 48, 224, 366, 331, 258, 97, 24, 
-87, 9, 97, 39, -92, 53, 224, 370, 341, 263, 107, 29, 
-78, 14, 92, 31, -85, 53, 214, 375, 356, 273, 117, 34, 
-78, 19, 97, 29, -87, 58, 214, 380, 361, 283, 126, 39, 
-78, 24, 102, 26, -90, 63, 214, 385, 366, 292, 136, 43, 
-78, 29, 107, 24, -92, 68, 214, 390, 370, 302, 146, 48, 
-68, 34, 102, 17, -85, 68, 204, 400, 380, 312, 156, 63, 
-68, 39, 107, 14, -87, 73, 204, 400, 390, 322, 165, 68, 
-68, 43, 112, 12, -90, 78, 204, 400, 400, 331, 175, 73, 
-68, 48, 117, 9, -92, 82, 204, 400, 409, 341, 185, 78, 
-63, 63, 126, 0, -95, 95, 195, 400, 414, 351, 195, 82, 
-58, 68, 126, -4, -92, 97, 195, 400, 419, 361, 204, 87, 
-53, 73, 126, -9, -90, 100, 195, 400, 424, 370, 214, 92, 
-48, 78, 126, -14, -87, 102, 195, 400, 429, 380, 224, 97, 
-43, 82, 126, -19, -85, 104, 180, 395, 434, 395, 234, 112, 
-39, 87, 126, -24, -82, 107, 175, 390, 439, 400, 244, 117, 
-34, 92, 126, -29, -80, 109, 170, 385, 444, 405, 253, 122, 
-29, 97, 126, -34, -78, 112, 165, 380, 448, 409, 263, 126, 
-24, 112, 136, -43, -80, 124, 156, 366, 448, 419, 268, 141, 
-19, 117, 136, -48, -78, 126, 146, 361, 448, 419, 273, 146, 
-14, 122, 136, -53, -75, 129, 136, 356, 448, 419, 278, 151, 
-9, 126, 136, -58, -73, 131, 126, 351, 448, 419, 283, 156, 
4, 136, 131, -70, -63, 134, 117, 331, 444, 419, 287, 170, 
9, 136, 126, -73, -58, 131, 107, 322, 439, 419, 292, 175, 
14, 136, 122, -75, -53, 129, 97, 312, 434, 419, 297, 180, 
19, 136, 117, -78, -48, 126, 87, 302, 429, 419, 302, 185, 
24, 146, 122, -85, -48, 134, 73, 283, 414, 414, 312, 190, 
29, 146, 117, -87, -43, 131, 68, 273, 409, 409, 312, 195, 
34, 146, 112, -90, -39, 129, 63, 263, 405, 405, 312, 200, 
39, 146, 107, -92, -34, 126, 58, 253, 400, 400, 312, 204, 
48, 136, 87, -92, -19, 112, 43, 229, 385, 390, 307, 214, 
48, 136, 87, -92, -19, 112, 39, 214, 370, 380, 302, 214, 
48, 136, 87, -92, -19, 112, 34, 200, 356, 370, 297, 214, 
48, 136, 87, -92, -19, 112, 29, 185, 341, 361, 292, 214, 
48, 131, 82, -90, -17, 107, 14, 170, 317, 346, 283, 209, 
48, 126, 78, -87, -14, 102, 9, 156, 302, 331, 273, 204, 
48, 122, 73, -85, -12, 97, 4, 141, 287, 317, 263, 200, 
48, 117, 68, -82, -9, 92, 0, 126, 273, 302, 253, 195, 
43, 107, 63, -75, -9, 85, -4, 107, 248, 278, 239, 180, 
39, 97, 58, -68, -9, 78, -9, 97, 234, 263, 224, 175, 
34, 87, 53, -61, -9, 70, -14, 87, 219, 248, 209, 170, 
29, 78, 48, -53, -9, 63, -19, 78, 204, 234, 195, 165, 
19, 73, 53, -46, -17, 63, -29, 63, 190, 209, 180, 151, 
19, 68, 48, -43, -14, 58, -29, 58, 175, 195, 165, 146, 
19, 63, 43, -41, -12, 53, -29, 53, 161, 180, 151, 141, 
19, 58, 39, -39, -9, 48, -29, 48, 146, 165, 136, 136, 
9, 53, 43, -31, -17, 48, -29, 34, 126, 151, 117, 122, 
9, 48, 39, -29, -14, 43, -29, 29, 117, 136, 107, 117, 
9, 43, 34, -26, -12, 39, -29, 24, 107, 122, 97, 112, 
9, 39, 29, -24, -9, 34, -29, 19, 97, 107, 87, 107, 
4, 24, 19, -14, -7, 21, -29, 14, 78, 87, 78, 97, 
0, 19, 19, -9, -9, 19, -29, 9, 68, 78, 68, 87, 
-4, 14, 19, -4, -12, 17, -29, 4, 58, 68, 58, 78, 
-9, 9, 19, 0, -14, 14, -29, 0, 48, 58, 48, 68, 
-19, 4, 24, 7, -21, 14, -19, -9, 34, 48, 39, 63, 
-19, 0, 19, 9, -19, 9, -19, -9, 29, 39, 29, 58, 
-19, -4, 14, 12, -17, 4, -19, -9, 24, 29, 19, 53, 
-19, -9, 9, 14, -14, 0, -19, -9, 19, 19, 9, 48, 
-24, -14, 9, 19, -17, -2, -9, -19, 14, 4, -4, 43, 
-29, -19, 9, 24, -19, -4, -9, -19, 9, 0, -9, 39, 
-34, -24, 9, 29, -21, -7, -9, -19, 4, -4, -14, 34, 
-39, -29, 9, 34, -24, -9, -9, -19, 0, -9, -19, 29, 
-48, -39, 9, 43, -29, -14, 0, -19, -4, -14, -29, 24, 
