I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-117, -107, 9, 112, -63, -48, 126, 97, -19, -78, -97, -126, 
-117, -107, 9, 112, -63, -48, 126, 97, -19, -78, -97, -126, 
-117, -107, 9, 112, -63, -48, 126, 97, -19, -78, -97, -126, 
-117, -107, 9, 112, -63, -48, 126, 97, -19, -78, -97, -126, 
-126, -97, 29, 112, -78, -34, 126, 97, -19, -78, -97, -117, 
-126, -97, 29, 112, -78, -34, 126, 97, -19, -78, -97, -117, 
-126, -97, 29, 112, -78, -34, 126, 97, -19, -78, -97, -117, 
-126, -97, 29, 112, -78, -34, 126, 97, -19, -78, -97, -117, 
-126, -97, 29, 112, -78, -34, 126, 107, -9, -78, -97, -107, 
-126, -97, 29, 112, -78, -34, 126, 107, -9, -78, -97, -107, 
-126, -97, 29, 112, -78, -34, 126, 107, -9, -78, -97, -107, 
-126, -97, 29, 112, -78, -34, 126, 107, -9, -78, -97, -107, 
-126, -97, 29, 112, -78, -34, 126, 97, -9, -68, -87, -107, 
-126, -97, 29, 112, -78, -34, 126, 97, -9, -68, -87, -107, 
-126, -97, 29, 112, -78, -34, 126, 97, -9, -68, -87, -107, 
-126, -97, 29, 112, -78, -34, 126, 97, -9, -68, -87, -107, 
-117, -87, 29, 102, -73, -29, 126, 97, 0, -68, -87, -107, 
-117, -87, 29, 102, -73, -29, 126, 97, 0, -68, -87, -107, 
-117, -87, 29, 102, -73, -29, 126, 97, 0, -68, -87, -107, 
-117, -87, 29, 102, -73, -29, 126, 97, 0, -68, -87, -107, 
-117, -78, 39, 97, -78, -19, 126, 107, 9, -68, -87, -97, 
-117, -78, 39, 97, -78, -19, 126, 107, 9, -68, -87, -97, 
-117, -78, 39, 97, -78, -19, 126, 107, 9, -68, -87, -97, 
-117, -78, 39, 97, -78, -19, 126, 107, 9, -68, -87, -97, 
-126, -78, 48, 102, -87, -14, 126, 107, 19, -58, -87, -107, 
-126, -78, 48, 102, -87, -14, 126, 107, 19, -58, -87, -107, 
-126, -78, 48, 102, -87, -14, 126, 107, 19, -58, -87, -107, 
-126, -78, 48, 102, -87, -14, 126, 107, 19, -58, -87, -107, 
-117, -68, 48, 92, -82, -9, 117, 107, 29, -58, -78, -97, 
-117, -68, 48, 92, -82, -9, 117, 107, 29, -58, -78, -97, 
-117, -68, 48, 92, -82, -9, 117, 107, 29, -58, -78, -97, 
-117, -68, 48, 92, -82, -9, 117, 107, 29, -58, -78, -97, 
-117, -68, 48, 92, -82, -9, 117, 107, 29, -58, -78, -97, 
-117, -68, 48, 92, -82, -9, 117, 107, 29, -58, -78, -97, 
-117, -68, 48, 92, -82, -9, 117, 107, 29, -58, -78, -97, 
-117, -68, 48, 92, -82, -9, 117, 107, 29, -58, -78, -97, 
-126, -58, 68, 92, -97, 4, 117, 117, 39, -48, -78, -97, 
-126, -58, 68, 92, -97, 4, 117, 117, 39, -48, -78, -97, 
-126, -58, 68, 92, -97, 4, 117, 117, 39, -48, -78, -97, 
-126, -58, 68, 92, -97, 4, 117, 117, 39, -48, -78, -97, 
-126, -48, 78, 87, -102, 14, 117, 117, 48, -39, -68, -97, 
-126, -48, 78, 87, -102, 14, 117, 117, 48, -39, -68, -97, 
-126, -48, 78, 87, -102, 14, 117, 117, 48, -39, -68, -97, 
-126, -48, 78, 87, -102, 14, 117, 117, 48, -39, -68, -97, 
-126, -48, 78, 87, -102, 14, 117, 126, 58, -39, -68, -87, 
-126, -48, 78, 87, -102, 14, 117, 126, 58, -39, -68, -87, 
-126, -48, 78, 87, -102, 14, 117, 126, 58, -39, -68, -87, 
-126, -48, 78, 87, -102, 14, 117, 126, 58, -39, -68, -87, 
-126, -39, 87, 82, -107, 24, 117, 131, 58, -29, -68, -97, 
-126, -39, 87, 82, -107, 24, 117, 136, 58, -29, -68, -97, 
-126, -39, 87, 82, -107, 24, 117, 141, 58, -29, -68, -97, 
-126, -39, 87, 82, -107, 24, 117, 146, 58, -29, -68, -97, 
-126, -29, 97, 78, -112, 34, 117, 156, 63, -29, -58, -97, 
-126, -29, 97, 78, -112, 34, 117, 156, 68, -29, -58, -97, 
-126, -29, 97, 78, -112, 34, 117, 156, 73, -29, -58, -97, 
-126, -29, 97, 78, -112, 34, 117, 156, 78, -29, -58, -97, 
-136, -29, 107, 82, -122, 39, 117, 161, 87, -29, -58, -87, 
-136, -29, 107, 82, -122, 39, 117, 165, 87, -29, -58, -87, 
-136, -29, 107, 82, -122, 39, 117, 170, 87, -29, -58, -87, 
-136, -29, 107, 82, -122, 39, 117, 175, 87, -29, -58, -87, 
-136, -19, 117, 78, -126, 48, 126, 185, 92, -29, -58, -87, 
-136, -19, 117, 78, -126, 48, 126, 185, 97, -29, -58, -87, 
-136, -19, 117, 78, -126, 48, 126, 185, 102, -29, -58, -87, 
-136, -19, 117, 78, -126, 48, 126, 185, 107, -29, -58, -87, 
-146, -4, 141, 75, -143, 68, 126, 190, 117, -29, -68, -97, 
-146, 0, 146, 73, -146, 73, 126, 195, 117, -29, -68, -97, 
-146, 4, 151, 70, -148, 78, 126, 200, 117, -29, -68, -97, 
-146, 9, 156, 68, -151, 82, 126, 204, 117, -29, -68, -97, 
-146, 19, 165, 63, -156, 92, 126, 209, 126, -39, -78, -97, 
-146, 19, 165, 63, -156, 92, 126, 214, 126, -39, -78, -97, 
-146, 19, 165, 63, -156, 92, 126, 219, 126, -39, -78, -97, 
-146, 19, 165, 63, -156, 92, 126, 224, 126, -39, -78, -97, 
-151, 19, 170, 65, -161, 95, 136, 224, 126, -43, -78, -107, 
-156, 19, 175, 68, -165, 97, 136, 224, 126, -48, -78, -107, 
-161, 19, 180, 70, -170, 100, 136, 224, 126, -53, -78, -107, 
-165, 19, 185, 73, -175, 102, 136, 224, 126, -58, -78, -107, 
-180, 19, 200, 80, -190, 109, 146, 224, 122, -73, -92, -112, 
-185, 19, 204, 82, -195, 112, 146, 224, 117, -78, -97, -117, 
-190, 19, 209, 85, -200, 114, 146, 224, 112, -82, -102, -122, 
-195, 19, 214, 87, -204, 117, 146, 224, 107, -87, -107, -126, 
-200, 14, 214, 92, -207, 114, 156, 214, 92, -107, -117, -131, 
-204, 9, 214, 97, -209, 112, 156, 214, 87, -117, -126, -136, 
-209, 4, 214, 102, -212, 109, 156, 214, 82, -126, -136, -141, 
-214, 0, 214, 107, -214, 107, 156, 214, 78, -136, -146, -146, 
-229, -4, 224, 117, -226, 109, 156, 209, 68, -151, -165, -156, 
-234, -9, 224, 122, -229, 107, 156, 204, 58, -165, -175, -165, 
-239, -14, 224, 126, -231, 104, 156, 200, 48, -180, -185, -175, 
-244, -19, 224, 131, -234, 102, 156, 195, 39, -195, -195, -185, 
-253, -34, 219, 143, -236, 92, 161, 180, 19, -219, -214, -200, 
-263, -39, 224, 151, -244, 92, 165, 175, 9, -234, -224, -204, 
-273, -43, 229, 158, -251, 92, 170, 170, 0, -248, -234, -209, 
-283, -48, 234, 165, -258, 92, 175, 165, -9, -263, -244, -214, 
-297, -58, 239, 178, -268, 90, 185, 151, -34, -283, -263, -224, 
-302, -68, 234, 185, -268, 82, 185, 136, -48, -302, -273, -234, 
-307, -78, 229, 192, -268, 75, 185, 122, -63, -322, -283, -244, 
-312, -87, 224, 200, -268, 68, 185, 107, -78, -341, -292, -253, 
-317, -102, 214, 209, -265, 56, 195, 87, -102, -361, -317, -273, 
-322, -117, 204, 219, -263, 43, 195, 78, -117, -380, -331, -283, 
-326, -131, 195, 229, -261, 31, 195, 68, -131, -400, -346, -292, 
-331, -146, 185, 239, -258, 19, 195, 58, -146, -419, -361, -302, 
-346, -165, 180, 256, -263, 7, 195, 43, -170, -434, -370, -312, 
-351, -175, 175, 263, -263, 0, 195, 39, -185, -448, -380, -322, 
-356, -185, 170, 270, -263, -7, 195, 34, -200, -463, -390, -331, 
-361, -195, 165, 278, -263, -14, 195, 29, -214, -478, -400, -341, 
-351, -214, 136, 283, -244, -39, 204, 29, -224, -492, -414, -356, 
-351, -224, 126, 287, -239, -48, 204, 29, -234, -497, -419, -361, 
-351, -234, 117, 292, -234, -58, 204, 29, -244, -502, -424, -366, 
-351, -244, 107, 297, -229, -68, 204, 29, -253, -507, -429, -370, 
-341, -248, 92, 295, -217, -78, 200, 29, -258, -507, -439, -370, 
-331, -253, 78, 292, -204, -87, 195, 29, -263, -507, -439, -370, 
-322, -258, 63, 290, -192, -97, 190, 29, -268, -507, -439, -370, 
-312, -263, 48, 287, -180, -107, 185, 29, -273, -507, -439, -370, 
-297, -263, 34, 280, -165, -114, 180, 34, -263, -488, -419, -366, 
-283, -263, 19, 273, -151, -122, 175, 39, -263, -478, -409, -361, 
-268, -263, 4, 265, -136, -129, 170, 43, -263, -468, -400, -356, 
-253, -263, -9, 258, -122, -136, 165, 48, -263, -458, -390, -351, 
-229, -248, -19, 239, -104, -134, 151, 53, -244, -439, -375, -336, 
-214, -244, -29, 229, -92, -136, 146, 58, -234, -419, -361, -322, 
-200, -239, -39, 219, -80, -139, 141, 63, -224, -400, -346, -307, 
-185, -234, -48, 209, -68, -141, 136, 68, -214, -380, -331, -292, 
-161, -214, -53, 187, -53, -134, 126, 78, -195, -356, -302, -273, 
-146, -204, -58, 175, -43, -131, 117, 78, -185, -331, -283, -253, 
-131, -195, -63, 163, -34, -129, 107, 78, -175, -307, -263, -234, 
-117, -185, -68, 151, -24, -126, 97, 78, -165, -283, -244, -214, 
-102, -175, -73, 139, -14, -124, 87, 68, -151, -253, -224, -200, 
-87, -165, -78, 126, -4, -122, 78, 68, -136, -234, -204, -185, 
-73, -156, -82, 114, 4, -119, 68, 68, -122, -214, -185, -170, 
-58, -146, -87, 102, 14, -117, 58, 68, -107, -195, -165, -156, 
-48, -131, -82, 90, 17, -107, 43, 68, -97, -175, -151, -141, 
-39, -126, -87, 82, 24, -107, 39, 68, -87, -156, -136, -126, 
-29, -122, -92, 75, 31, -107, 34, 68, -78, -136, -122, -112, 
-19, -117, -97, 68, 39, -107, 29, 68, -68, -117, -107, -97, 
-4, -107, -102, 56, 48, -104, 24, 58, -53, -97, -92, -87, 
0, -97, -97, 48, 48, -97, 19, 58, -48, -87, -78, -78, 
4, -87, -92, 41, 48, -90, 14, 58, -43, -78, -63, -68, 
9, -78, -87, 34, 48, -82, 9, 58, -39, -68, -48, -58, 
14, -73, -87, 29, 51, -80, 4, 48, -29, -58, -43, -43, 
19, -68, -87, 24, 53, -78, 0, 48, -29, -48, -39, -39, 
24, -63, -87, 19, 56, -75, -4, 48, -29, -39, -34, -34, 
29, -58, -87, 14, 58, -73, -9, 48, -29, -29, -29, -29, 
39, -48, -87, 4, 63, -68, -9, 48, -24, -14, -14, -19, 
39, -48, -87, 4, 63, -68, -9, 48, -19, -9, -9, -19, 
39, -48, -87, 4, 63, -68, -9, 48, -14, -4, -4, -19, 
39, -48, -87, 4, 63, -68, -9, 48, -9, 0, 0, -19, 
39, -43, -82, 2, 61, -63, -19, 39, 0, 9, 9, -9, 
39, -39, -78, 0, 58, -58, -19, 39, 0, 9, 9, -9, 
39, -34, -73, -2, 56, -53, -19, 39, 0, 9, 9, -9, 
39, -29, -68, -4, 53, -48, -19, 39, 0, 9, 9, -9, 
48, -29, -78, -9, 63, -53, -19, 39, 0, 19, 19, 0, 
48, -29, -78, -9, 63, -53, -19, 39, 0, 19, 19, 0, 
48, -29, -78, -9, 63, -53, -19, 39, 0, 19, 19, 0, 
48, -29, -78, -9, 63, -53, -19, 39, 0, 19, 19, 0, 
48, -29, -78, -9, 63, -53, -19, 39, 9, 29, 19, 9, 
48, -29, -78, -9, 63, -53, -19, 39, 9, 29, 19, 9, 
48, -29, -78, -9, 63, -53, -19, 39, 9, 29, 19, 9, 
48, -29, -78, -9, 63, -53, -19, 39, 9, 29, 19, 9, 
39, -19, -58, -9, 48, -39, -19, 29, 19, 39, 29, 9, 
39, -19, -58, -9, 48, -39, -19, 29, 19, 39, 29, 9, 
39, -19, -58, -9, 48, -39, -19, 29, 19, 39, 29, 9, 
