I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
0, 39, 39, -19, -19, 39, -175, -87, 19, -9, 58, 117, 
0, 39, 39, -19, -19, 39, -175, -87, 19, -9, 58, 117, 
0, 39, 39, -19, -19, 39, -175, -87, 19, -9, 58, 117, 
0, 39, 39, -19, -19, 39, -175, -87, 19, -9, 58, 117, 
29, 97, 68, -63, -19, 82, -268, -190, 43, 53, 126, 175, 
58, 156, 97, -107, -19, 126, -361, -292, 68, 107, 185, 234, 
87, 214, 126, -151, -19, 170, -453, -395, 92, 161, 244, 292, 
117, 273, 156, -195, -19, 214, -546, -497, 117, 214, 302, 351, 
195, 419, 224, -307, -14, 322, -761, -829, 68, 312, 448, 507, 
273, 478, 204, -375, 34, 341, -829, -888, 48, 341, 497, 566, 
341, 546, 204, -444, 68, 375, -927, -985, 29, 370, 566, 653, 
400, 663, 263, -531, 68, 463, -1054, -1112, 19, 429, 673, 761, 
439, 780, 341, -610, 48, 561, -1180, -1229, 39, 527, 800, 907, 
468, 868, 400, -668, 34, 634, -1268, -1327, 39, 605, 927, 1054, 
468, 946, 478, -707, -4, 712, -1346, -1424, 29, 673, 1044, 1171, 
468, 1015, 546, -741, -39, 780, -1424, -1493, 19, 722, 1141, 1278, 
458, 1024, 566, -741, -53, 795, -1464, -1542, -19, 751, 1210, 1356, 
429, 985, 556, -707, -63, 771, -1444, -1571, -87, 722, 1210, 1405, 
361, 946, 585, -653, -112, 766, -1385, -1590, -146, 673, 1190, 1405, 
244, 897, 653, -570, -204, 775, -1288, -1610, -204, 595, 1141, 1385, 
117, 780, 663, -448, -273, 722, -1151, -1600, -341, 419, 1005, 1288, 
19, 585, 566, -302, -273, 575, -985, -1542, -546, 146, 761, 1102, 
-39, 331, 370, -146, -204, 351, -810, -1415, -761, -156, 478, 868, 
-29, 107, 136, -39, -82, 122, -644, -1229, -936, -419, 214, 634, 
0, -9, -9, 4, 4, -9, -536, -1063, -1034, -575, 29, 458, 
0, -48, -48, 24, 24, -48, -478, -927, -1054, -653, -87, 341, 
0, -87, -87, 43, 43, -87, -419, -810, -1005, -663, -146, 244, 
-9, -87, -78, 48, 34, -82, -341, -683, -897, -624, -165, 185, 
-29, -48, -19, 39, -4, -34, -263, -556, -741, -527, -136, 185, 
-68, -9, 58, 39, -63, 24, -195, -448, -614, -439, -97, 175, 
-97, 0, 97, 48, -97, 48, -146, -361, -527, -380, -87, 156, 
-107, 9, 117, 48, -112, 63, -117, -292, -448, -341, -87, 117, 
-107, 19, 126, 43, -117, 73, -78, -224, -370, -302, -97, 68, 
-136, 9, 146, 63, -141, 78, -19, -156, -302, -263, -107, 29, 
-156, -39, 117, 97, -136, 39, 48, -68, -234, -234, -107, 9, 
-136, -58, 78, 97, -107, 9, 78, -29, -195, -224, -97, -9, 
-107, -58, 48, 82, -78, -4, 78, -9, -195, -224, -117, -29, 
-87, -58, 29, 73, -58, -14, 87, 9, -195, -214, -117, -39, 
-78, -68, 9, 73, -43, -29, 97, 39, -165, -204, -117, -29, 
-68, -68, 0, 68, -34, -34, 107, 58, -156, -204, -117, -39, 
-68, -87, -19, 78, -24, -53, 117, 78, -156, -195, -117, -39, 
-58, -97, -39, 78, -9, -68, 107, 78, -156, -195, -117, -29, 
-58, -78, -19, 68, -19, -48, 107, 68, -156, -204, -126, -39, 
-58, -68, -9, 63, -24, -39, 107, 58, -156, -214, -126, -48, 
-73, -73, 0, 73, -36, -36, 117, 48, -165, -214, -136, -53, 
-78, -78, 0, 78, -39, -39, 117, 48, -165, -214, -136, -58, 
-82, -82, 0, 82, -41, -41, 117, 48, -165, -214, -136, -63, 
-87, -87, 0, 87, -43, -43, 117, 48, -165, -214, -136, -68, 
-97, -102, -4, 100, -46, -53, 126, 58, -156, -204, -136, -68, 
-97, -107, -9, 102, -43, -58, 126, 58, -156, -204, -136, -68, 
-97, -112, -14, 104, -41, -63, 126, 58, -156, -204, -136, -68, 
-97, -117, -19, 107, -39, -68, 126, 58, -156, -204, -136, -68, 
-87, -107, -19, 97, -34, -63, 126, 68, -146, -204, -136, -68, 
-87, -107, -19, 97, -34, -63, 126, 68, -146, -204, -136, -68, 
-87, -107, -19, 97, -34, -63, 126, 68, -146, -204, -136, -68, 
-87, -107, -19, 97, -34, -63, 126, 68, -146, -204, -136, -68, 
-87, -107, -19, 97, -34, -63, 136, 68, -136, -204, -136, -68, 
-87, -107, -19, 97, -34, -63, 136, 68, -136, -204, -136, -68, 
-87, -107, -19, 97, -34, -63, 136, 68, -136, -204, -136, -68, 
-87, -107, -19, 97, -34, -63, 136, 68, -136, -204, -136, -68, 
-87, -97, -9, 92, -39, -53, 126, 68, -146, -195, -136, -68, 
-87, -97, -9, 92, -39, -53, 126, 68, -146, -195, -136, -68, 
-87, -97, -9, 92, -39, -53, 126, 68, -146, -195, -136, -68, 
-87, -97, -9, 92, -39, -53, 126, 68, -146, -195, -136, -68, 
-97, -107, -9, 102, -43, -58, 136, 68, -146, -195, -136, -68, 
-97, -107, -9, 102, -43, -58, 136, 68, -146, -195, -136, -68, 
