I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-156, 19, 175, 68, -165, 97, 19, 68, 19, 39, 87, 78, 
-82, 14, 97, 34, -90, 56, 4, 58, 4, 24, 73, 63, 
-9, 9, 19, 0, -14, 14, -9, 48, -9, 9, 58, 48, 
9, 4, -4, -7, 7, 0, -14, 48, -19, 0, 43, 39, 
29, 0, -29, -14, 29, -14, -19, 48, -29, -9, 29, 29, 
-9, 0, 9, 4, -9, 4, -19, 58, -9, 9, 43, 43, 
-48, 0, 48, 24, -48, 24, -19, 68, 9, 29, 58, 58, 
-19, -4, 14, 12, -17, 4, -19, 68, 0, 19, 43, 48, 
9, -9, -19, 0, 14, -14, -19, 68, -9, 9, 29, 39, 
9, -9, -19, 0, 14, -14, -19, 68, -9, 9, 29, 39, 
9, -9, -19, 0, 14, -14, -19, 68, -9, 9, 29, 39, 
-39, -9, 29, 24, -34, 9, -14, 78, 0, 9, 39, 39, 
-87, -9, 78, 48, -82, 34, -9, 87, 9, 9, 48, 39, 
-34, -14, 19, 24, -26, 2, -9, 87, -4, 4, 39, 29, 
19, -19, -39, 0, 29, -29, -9, 87, -19, 0, 29, 19, 
39, -19, -58, -9, 48, -39, -19, 78, -34, -14, 14, 9, 
58, -19, -78, -19, 68, -48, -29, 68, -48, -29, 0, 0, 
-19, -29, -9, 24, -4, -19, -9, 87, -29, -14, 14, 24, 
-97, -39, 58, 68, -78, 9, 9, 107, -9, 0, 29, 48, 
-107, -43, 63, 75, -85, 9, 19, 107, 0, 14, 39, 48, 
-117, -48, 68, 82, -92, 9, 29, 107, 9, 29, 48, 48, 
-14, -48, -34, 31, 9, -41, 0, 92, -14, -4, 19, 24, 
87, -48, -136, -19, 112, -92, -29, 78, -39, -39, -9, 0, 
78, -48, -126, -14, 102, -87, -29, 78, -39, -39, -9, 0, 
68, -48, -117, -9, 92, -82, -29, 78, -39, -39, -9, 0, 
29, -48, -78, 9, 53, -63, -19, 82, -34, -29, 0, 19, 
-9, -48, -39, 29, 14, -43, -9, 87, -29, -19, 9, 39, 
-9, -53, -43, 31, 17, -48, -9, 87, -29, -19, 9, 29, 
-9, -58, -48, 34, 19, -53, -9, 87, -29, -19, 9, 19, 
4, -58, -63, 26, 34, -61, -9, 87, -29, -19, 9, 19, 
