I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-73, -87, -14, 80, -29, -51, 9, -58, -102, -87, -87, -78, 
-68, -82, -14, 75, -26, -48, 9, -58, -102, -87, -87, -78, 
-63, -78, -14, 70, -24, -46, 4, -58, -107, -87, -87, -78, 
-63, -78, -14, 70, -24, -46, 4, -58, -107, -92, -87, -78, 
-63, -73, -9, 68, -26, -41, 9, -58, -102, -97, -87, -78, 
-63, -73, -9, 68, -26, -41, 9, -58, -97, -97, -87, -78, 
-58, -73, -14, 65, -21, -43, 4, -58, -97, -97, -87, -73, 
-43, -48, -4, 46, -19, -26, 0, -58, -97, -92, -87, -68, 
-29, -43, -14, 36, -7, -29, -4, -58, -97, -87, -87, -63, 
-48, -73, -24, 61, -12, -48, 14, -58, -112, -107, -92, -82, 
-78, -92, -14, 85, -31, -53, 14, -68, -126, -136, -122, -107, 
-126, -78, 48, 102, -87, -14, 43, -82, -146, -170, -161, -141, 
-156, -73, 82, 114, -119, 4, 97, -78, -146, -185, -185, -161, 
-170, -34, 136, 102, -153, 51, 136, -78, -82, -156, -156, -131, 
-112, 82, 195, 14, -153, 139, 156, -58, 14, -34, -29, -19, 
-43, 268, 312, -112, -178, 290, 156, 19, 190, 200, 195, 165, 
156, 473, 317, -314, -80, 395, 68, 131, 336, 536, 536, 468, 
478, 771, 292, -624, 92, 531, -165, 165, 409, 941, 1005, 893, 
824, 1068, 244, -946, 290, 656, -566, 0, 390, 1342, 1468, 1327, 
1254, 1146, -107, -1200, 680, 519, -995, -175, 395, 1761, 1898, 1673, 
1517, 1098, -419, -1307, 968, 339, -1293, -375, 390, 1927, 2074, 1795, 
1410, 990, -419, -1200, 915, 285, -1400, -732, 268, 1751, 1922, 1732, 
1176, 732, -444, -954, 810, 143, -1283, -800, 87, 1254, 1449, 1361, 
834, 419, -414, -627, 624, 2, -951, -556, -92, 619, 766, 790, 
585, 244, -341, -414, 463, -48, -673, -361, -200, 258, 366, 434, 
390, 146, -244, -268, 317, -48, -414, -209, -248, 48, 156, 229, 
263, 107, -156, -185, 209, -24, -263, -126, -214, -29, 58, 122, 
170, 58, -112, -114, 141, -26, -170, -43, -161, -43, 19, 58, 
102, 24, -78, -63, 90, -26, -87, 9, -117, -58, -19, 4, 
39, -14, -53, -12, 46, -34, -9, 9, -73, -63, -39, -24, 
9, -34, -43, 12, 26, -39, 53, 9, -58, -78, -63, -53, 
-19, -53, -34, 36, 7, -43, 58, 9, -68, -92, -87, -82, 
-53, -73, -19, 63, -17, -46, 58, -4, -73, -107, -107, -102, 
-58, -73, -14, 65, -21, -43, 63, -4, -73, -117, -112, -107, 
-68, -78, -9, 73, -29, -43, 87, -4, -73, -122, -117, -112, 
-73, -92, -19, 82, -26, -56, 87, 4, -78, -122, -122, -122, 
-73, -92, -19, 82, -26, -56, 87, 9, -78, -126, -131, -126, 
-82, -102, -19, 92, -31, -61, 87, 4, -78, -126, -136, -126, 
-97, -107, -9, 102, -43, -58, 97, 4, -78, -131, -136, -126, 
-97, -107, -9, 102, -43, -58, 97, 9, -82, -131, -136, -131, 
-97, -112, -14, 104, -41, -63, 97, 9, -82, -131, -141, -131, 
-92, -102, -9, 97, -41, -56, 97, 4, -82, -141, -141, -131, 
-92, -97, -4, 95, -43, -51, 97, 4, -82, -141, -141, -136, 
-92, -107, -14, 100, -39, -61, 102, 9, -82, -141, -146, -141, 
-97, -117, -19, 107, -39, -68, 102, 9, -82, -146, -151, -146, 
-107, -117, -9, 112, -48, -63, 102, 4, -82, -146, -151, -146, 
-117, -117, 0, 117, -58, -58, 107, 4, -82, -146, -151, -146, 
-102, -112, -9, 107, -46, -61, 112, 9, -78, -151, -151, -146, 
-92, -112, -19, 102, -36, -65, 117, 9, -73, -151, -151, -146, 
