I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
9, -29, -39, 9, 24, -34, 0, 0, -58, -58, -48, -48, 
4, -24, -29, 9, 17, -26, 0, 0, -58, -58, -43, -43, 
0, -19, -19, 9, 9, -19, 0, 0, -58, -58, -39, -39, 
0, -19, -19, 9, 9, -19, -4, -4, -58, -58, -39, -39, 
0, -19, -19, 9, 9, -19, -9, -9, -58, -58, -39, -39, 
0, -19, -19, 9, 9, -19, -9, -9, -58, -53, -39, -39, 
0, -19, -19, 9, 9, -19, -9, -9, -58, -48, -39, -39, 
0, -19, -19, 9, 9, -19, -9, -14, -58, -48, -39, -34, 
0, -19, -19, 9, 9, -19, -9, -19, -58, -48, -39, -29, 
0, -14, -14, 7, 7, -14, -9, -19, -58, -48, -39, -29, 
0, -9, -9, 4, 4, -9, -9, -19, -58, -48, -39, -29, 
0, -9, -9, 4, 4, -9, -9, -19, -53, -48, -39, -29, 
0, -9, -9, 4, 4, -9, -9, -19, -48, -48, -39, -29, 
0, -9, -9, 4, 4, -9, -9, -19, -48, -48, -39, -29, 
0, -9, -9, 4, 4, -9, -9, -19, -48, -48, -39, -29, 
0, -9, -9, 4, 4, -9, -9, -19, -48, -48, -39, -29, 
0, -9, -9, 4, 4, -9, -9, -19, -48, -48, -39, -29, 
0, -9, -9, 4, 4, -9, -9, -19, -48, -48, -39, -29, 
0, -9, -9, 4, 4, -9, -9, -19, -48, -48, -39, -29, 
0, -9, -9, 4, 4, -9, -9, -19, -48, -48, -39, -34, 
0, -9, -9, 4, 4, -9, -9, -19, -48, -48, -39, -39, 
0, -9, -9, 4, 4, -9, -9, -19, -53, -48, -39, -39, 
0, -9, -9, 4, 4, -9, -9, -19, -58, -48, -39, -39, 
0, -9, -9, 4, 4, -9, -9, -19, -58, -43, -34, -34, 
0, -9, -9, 4, 4, -9, -9, -19, -58, -39, -29, -29, 
-4, -9, -4, 7, 0, -7, -9, -24, -53, -39, -29, -29, 
-9, -9, 0, 9, -4, -4, -9, -29, -48, -39, -29, -29, 
-9, -9, 0, 9, -4, -4, -9, -29, -48, -39, -29, -29, 
-9, -9, 0, 9, -4, -4, -9, -29, -48, -39, -29, -29, 
-9, -9, 0, 9, -4, -4, -9, -29, -48, -39, -29, -29, 
-9, -9, 0, 9, -4, -4, -9, -29, -48, -39, -29, -29, 
-9, -14, -4, 12, -2, -9, -9, -29, -48, -39, -29, -29, 
-9, -19, -9, 14, 0, -14, -9, -29, -48, -39, -29, -29, 
-9, -19, -9, 14, 0, -14, -9, -29, -53, -39, -34, -29, 
-9, -19, -9, 14, 0, -14, -9, -29, -58, -39, -39, -29, 
-9, -19, -9, 14, 0, -14, -9, -29, -58, -39, -39, -29, 
-9, -19, -9, 14, 0, -14, -9, -29, -58, -39, -39, -29, 
