I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-58, -151, -92, 104, 17, -122, 102, 107, -48, -112, -126, -161, 
-63, -156, -92, 109, 14, -124, 107, 107, -48, -112, -126, -161, 
-68, -156, -87, 112, 9, -122, 107, 112, -48, -112, -126, -165, 
-78, -151, -73, 114, -2, -112, 107, 117, -48, -107, -126, -170, 
-73, -151, -78, 112, 2, -114, 107, 117, -48, -107, -131, -165, 
-73, -151, -78, 112, 2, -114, 107, 117, -48, -107, -131, -161, 
-78, -146, -68, 112, -4, -107, 112, 117, -48, -112, -126, -161, 
-82, -141, -58, 112, -12, -100, 117, 117, -48, -112, -126, -156, 
-82, -146, -63, 114, -9, -104, 117, 122, -48, -112, -126, -161, 
-82, -146, -63, 114, -9, -104, 122, 126, -48, -107, -122, -161, 
-82, -146, -63, 114, -9, -104, 122, 131, -48, -112, -122, -161, 
-73, -136, -63, 104, -4, -100, 122, 131, -48, -107, -131, -161, 
-63, -136, -73, 100, 4, -104, 117, 131, -53, -112, -131, -161, 
-48, -136, -87, 92, 19, -112, 117, 131, -58, -117, -131, -170, 
-39, -131, -92, 85, 26, -112, 112, 131, -58, -117, -141, -175, 
-29, -131, -102, 80, 36, -117, 112, 131, -58, -117, -136, -165, 
-29, -131, -102, 80, 36, -117, 117, 136, -58, -117, -136, -165, 
-29, -131, -102, 80, 36, -117, 112, 141, -58, -122, -141, -161, 
-29, -136, -107, 82, 39, -122, 117, 146, -53, -122, -141, -161, 
-34, -136, -102, 85, 34, -119, 117, 151, -53, -122, -146, -165, 
-34, -136, -102, 85, 34, -119, 122, 151, -53, -122, -146, -170, 
-24, -136, -112, 80, 43, -124, 117, 156, -58, -122, -146, -170, 
-24, -131, -107, 78, 41, -119, 117, 156, -53, -122, -151, -170, 
-19, -131, -112, 75, 46, -122, 117, 156, -53, -122, -151, -170, 
-19, -136, -117, 78, 48, -126, 122, 161, -48, -126, -151, -165, 
-24, -141, -117, 82, 46, -129, 122, 165, -48, -122, -151, -161, 
-24, -146, -122, 85, 48, -134, 126, 165, -48, -122, -151, -156, 
-24, -146, -122, 85, 48, -134, 131, 175, -43, -122, -151, -146, 
-24, -146, -122, 85, 48, -134, 131, 180, -39, -117, -151, -151, 
-19, -151, -131, 85, 56, -141, 131, 180, -43, -122, -151, -146, 
-19, -151, -131, 85, 56, -141, 136, 185, -39, -122, -156, -146, 
-19, -151, -131, 85, 56, -141, 136, 190, -34, -122, -156, -141, 
-19, -151, -131, 85, 56, -141, 136, 190, -29, -122, -156, -136, 
-19, -151, -131, 85, 56, -141, 141, 204, -34, -126, -161, -126, 
-19, -156, -136, 87, 58, -146, 151, 209, -34, -122, -156, -126, 
-24, -165, -141, 95, 58, -153, 156, 214, -29, -126, -161, -122, 
-29, -165, -136, 97, 53, -151, 161, 219, -24, -122, -161, -122, 
-34, -165, -131, 100, 48, -148, 161, 229, -19, -122, -161, -122, 
-34, -165, -131, 100, 48, -148, 161, 234, -14, -126, -161, -112, 
-34, -165, -131, 100, 48, -148, 161, 234, -14, -122, -161, -117, 
-43, -170, -126, 107, 41, -148, 170, 239, -14, -131, -165, -112, 
-43, -175, -131, 109, 43, -153, 170, 244, -14, -131, -175, -112, 
-48, -175, -126, 112, 39, -151, 175, 244, -9, -131, -175, -117, 
-53, -180, -126, 117, 36, -153, 180, 248, -9, -131, -180, -122, 
-53, -180, -126, 117, 36, -153, 180, 253, 0, -131, -180, -126, 
-53, -180, -126, 117, 36, -153, 190, 253, 4, -136, -180, -131, 
-48, -180, -131, 114, 41, -156, 190, 258, 0, -141, -185, -126, 
-48, -180, -131, 114, 41, -156, 190, 253, 0, -141, -190, -131, 
-58, -185, -126, 122, 34, -156, 190, 258, 0, -146, -190, -131, 
-53, -185, -131, 119, 39, -158, 190, 263, 4, -146, -190, -141, 
-53, -185, -131, 119, 39, -158, 195, 268, 4, -146, -195, -141, 
-58, -185, -126, 122, 34, -156, 204, 273, 9, -151, -200, -141, 
-58, -180, -122, 119, 31, -151, 209, 273, 14, -151, -200, -146, 
-53, -180, -126, 117, 36, -153, 209, 273, 14, -156, -209, -156, 
-43, -180, -136, 112, 46, -158, 214, 278, 14, -156, -214, -156, 
-43, -180, -136, 112, 46, -158, 219, 283, 19, -161, -219, -161, 
-53, -185, -131, 119, 39, -158, 224, 287, 19, -161, -219, -161, 
-53, -190, -136, 122, 41, -163, 229, 292, 24, -165, -224, -170, 
-58, -190, -131, 124, 36, -161, 234, 297, 29, -165, -224, -170, 
-58, -190, -131, 124, 36, -161, 234, 302, 29, -165, -224, -170, 
-58, -185, -126, 122, 34, -156, 239, 307, 29, -170, -234, -175, 
-53, -190, -136, 122, 41, -163, 234, 302, 24, -175, -239, -180, 
-48, -180, -131, 114, 41, -156, 234, 302, 19, -175, -244, -185, 
-43, -180, -136, 112, 46, -158, 234, 302, 19, -185, -248, -190, 
-39, -180, -141, 109, 51, -161, 239, 302, 24, -185, -253, -190, 
-39, -180, -141, 109, 51, -161, 244, 307, 24, -190, -253, -195, 
-39, -185, -146, 112, 53, -165, 248, 307, 24, -195, -248, -190, 
-48, -185, -136, 117, 43, -161, 248, 312, 24, -195, -253, -195, 
-48, -190, -141, 119, 46, -165, 253, 317, 24, -195, -253, -190, 
-53, -190, -136, 122, 41, -163, 253, 317, 24, -200, -258, -190, 
-53, -185, -131, 119, 39, -158, 248, 317, 19, -200, -258, -200, 
-48, -195, -146, 122, 48, -170, 253, 317, 14, -209, -263, -200, 
-48, -190, -141, 119, 46, -165, 253, 312, 14, -209, -263, -200, 
-53, -190, -136, 122, 41, -163, 244, 307, 9, -209, -258, -195, 
-53, -195, -141, 124, 43, -168, 244, 307, 9, -214, -258, -195, 
-53, -185, -131, 119, 39, -158, 239, 302, 4, -219, -258, -190, 
-58, -190, -131, 124, 36, -161, 244, 302, 4, -219, -258, -185, 
-58, -195, -136, 126, 39, -165, 244, 302, 0, -224, -253, -185, 
-58, -195, -136, 126, 39, -165, 244, 297, -9, -224, -253, -185, 
-58, -190, -131, 124, 36, -161, 239, 287, -14, -224, -258, -185, 
-48, -190, -141, 119, 46, -165, 234, 283, -14, -224, -258, -185, 
-48, -190, -141, 119, 46, -165, 224, 278, -19, -224, -253, -180, 
-53, -185, -131, 119, 39, -158, 219, 273, -19, -224, -248, -180, 
-53, -185, -131, 119, 39, -158, 219, 263, -19, -224, -248, -175, 
-53, -180, -126, 117, 36, -153, 219, 258, -24, -224, -239, -161, 
-53, -180, -126, 117, 36, -153, 214, 253, -24, -214, -239, -156, 
-58, -175, -117, 117, 29, -146, 204, 248, -24, -214, -234, -156, 
-53, -180, -126, 117, 36, -153, 204, 239, -29, -214, -229, -146, 
-53, -170, -117, 112, 31, -143, 190, 229, -29, -209, -229, -141, 
-53, -170, -117, 112, 31, -143, 185, 219, -29, -200, -214, -136, 
-53, -165, -112, 109, 29, -139, 175, 214, -29, -190, -209, -126, 
-58, -161, -102, 109, 21, -131, 170, 204, -29, -185, -190, -112, 
-53, -146, -92, 100, 19, -119, 165, 190, -34, -175, -185, -107, 
-48, -141, -92, 95, 21, -117, 156, 180, -39, -165, -175, -97, 
-43, -131, -87, 87, 21, -109, 146, 175, -34, -156, -161, -82, 
-29, -117, -87, 73, 29, -102, 136, 165, -34, -151, -151, -78, 
-19, -107, -87, 63, 34, -97, 122, 151, -34, -136, -141, -73, 
-9, -97, -87, 53, 39, -92, 107, 136, -29, -131, -131, -63, 
-9, -87, -78, 48, 34, -82, 97, 126, -29, -122, -117, -58, 
-9, -78, -68, 43, 29, -73, 87, 112, -24, -112, -107, -48, 
-14, -73, -58, 43, 21, -65, 78, 102, -24, -102, -97, -43, 
-14, -73, -58, 43, 21, -65, 68, 97, -29, -97, -92, -39, 
