I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-9, 78, 87, -34, -48, 82, -9, -9, 341, -87, 0, -9, 
-9, 78, 87, -34, -48, 82, -9, -4, 341, -87, 0, -9, 
-9, 78, 87, -34, -48, 82, -9, 0, 341, -87, 0, -9, 
-4, 78, 82, -36, -43, 80, -9, 0, 341, -87, 0, -14, 
0, 78, 78, -39, -39, 78, -9, 0, 341, -87, 0, -19, 
0, 73, 73, -36, -36, 73, -9, 0, 341, -87, 0, -19, 
0, 68, 68, -34, -34, 68, -9, 0, 341, -87, 0, -19, 
0, 63, 63, -31, -31, 63, -9, 0, 341, -87, 0, -19, 
0, 58, 58, -29, -29, 58, -9, 0, 341, -87, 0, -19, 
0, 58, 58, -29, -29, 58, -9, -4, 341, -82, 0, -19, 
0, 58, 58, -29, -29, 58, -9, -9, 341, -78, 0, -19, 
0, 53, 53, -26, -26, 53, -9, -9, 341, -78, 0, -19, 
0, 48, 48, -24, -24, 48, -9, -9, 341, -78, 0, -19, 
0, 48, 48, -24, -24, 48, -9, -9, 336, -78, 0, -19, 
0, 48, 48, -24, -24, 48, -9, -9, 331, -78, 0, -19, 
4, 43, 39, -24, -17, 41, -9, -4, 331, -78, 0, -19, 
9, 39, 29, -24, -9, 34, -9, 0, 331, -78, 0, -19, 
14, 34, 19, -24, -2, 26, -9, 4, 326, -82, -4, -24, 
19, 29, 9, -24, 4, 19, -9, 9, 322, -87, -9, -29, 
19, 29, 9, -24, 4, 19, -9, 14, 322, -87, -9, -29, 
29, 48, 19, -39, 4, 34, -14, 14, 331, -73, 0, -19, 
43, 73, 29, -58, 7, 51, -19, 14, 346, -63, 9, -9, 
68, 112, 43, -90, 12, 78, -34, 14, 366, -48, 24, 9, 
82, 112, 29, -97, 26, 70, -43, 14, 385, -29, 43, 19, 
87, 117, 29, -102, 29, 73, -58, 14, 385, -24, 48, 29, 
92, 122, 29, -107, 31, 75, -73, 14, 385, -14, 58, 34, 
92, 126, 34, -109, 29, 80, -78, 9, 385, -14, 58, 39, 
92, 126, 34, -109, 29, 80, -87, 0, 385, -14, 53, 39, 
92, 117, 24, -104, 34, 70, -87, 0, 375, -14, 48, 39, 
82, 87, 4, -85, 39, 46, -78, -4, 361, -29, 39, 29, 
78, 68, -9, -73, 43, 29, -73, -9, 341, -43, 29, 24, 
73, 63, -9, -68, 41, 26, -68, -14, 336, -48, 29, 19, 
68, 58, -9, -63, 39, 24, -63, -14, 326, -43, 24, 14, 
53, 43, -9, -48, 31, 17, -58, -14, 326, -48, 19, 14, 
43, 34, -9, -39, 26, 12, -53, -14, 326, -48, 14, 14, 
34, 29, -4, -31, 19, 12, -48, -14, 331, -48, 19, 14, 
4, 19, 14, -12, -4, 17, -43, -24, 326, -53, 14, 4, 
-14, -4, 9, 9, -12, 2, -34, -24, 322, -53, 9, 0, 
-24, -29, -4, 26, -9, -17, -19, -24, 317, -53, 0, -4, 
-24, -39, -14, 31, -4, -26, -14, -19, 302, -63, -9, -9, 
-29, -43, -14, 36, -7, -29, -4, -9, 302, -68, -9, -14, 
-29, -43, -14, 36, -7, -29, -4, -9, 297, -68, -9, -9, 
-29, -43, -14, 36, -7, -29, -4, -9, 297, -63, -9, -4, 
-29, -43, -14, 36, -7, -29, -9, -9, 297, -58, -9, -9, 
-29, -43, -14, 36, -7, -29, -14, -9, 302, -58, -9, -9, 
-24, -43, -19, 34, -2, -31, -14, -4, 302, -58, -9, -4, 
-24, -39, -14, 31, -4, -26, -14, -4, 302, -58, -9, 0, 
-24, -39, -14, 31, -4, -26, -14, -4, 302, -53, -9, 4, 
-24, -39, -14, 31, -4, -26, -14, -4, 302, -48, -9, 4, 
-19, -39, -19, 29, 0, -29, -14, -4, 302, -48, -9, 4, 
-19, -39, -19, 29, 0, -29, -14, 0, 292, -48, -9, 4, 
-19, -39, -19, 29, 0, -29, -14, 0, 292, -43, -4, 9, 
-19, -34, -14, 26, -2, -24, -14, 0, 292, -43, -4, 9, 
-19, -29, -9, 24, -4, -19, -14, 0, 297, -43, 0, 14, 
-19, -29, -9, 24, -4, -19, -14, 0, 302, -39, 4, 14, 
