I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-244, -224, 19, 234, -131, -102, 29, 107, -117, -370, -468, -439, 
-244, -224, 19, 234, -131, -102, 29, 107, -117, -370, -468, -439, 
-244, -224, 19, 234, -131, -102, 29, 107, -117, -370, -468, -439, 
-244, -224, 19, 234, -131, -102, 29, 107, -117, -370, -468, -439, 
-248, -224, 24, 236, -136, -100, 43, 117, -117, -385, -478, -444, 
-253, -224, 29, 239, -141, -97, 48, 117, -117, -390, -488, -448, 
-258, -224, 34, 241, -146, -95, 53, 117, -117, -395, -497, -453, 
-263, -224, 39, 244, -151, -92, 58, 117, -117, -400, -507, -458, 
-268, -229, 39, 248, -153, -95, 58, 126, -126, -409, -527, -468, 
-273, -234, 39, 253, -156, -97, 58, 126, -126, -419, -536, -478, 
-278, -239, 39, 258, -158, -100, 58, 126, -126, -429, -546, -488, 
-283, -244, 39, 263, -161, -102, 58, 126, -126, -439, -556, -497, 
-287, -234, 53, 261, -170, -90, 58, 126, -136, -458, -570, -517, 
-292, -234, 58, 263, -175, -87, 58, 126, -136, -468, -585, -527, 
-297, -234, 63, 265, -180, -85, 58, 126, -136, -478, -600, -536, 
-302, -234, 68, 268, -185, -82, 58, 126, -136, -488, -614, -546, 
-317, -239, 78, 278, -197, -80, 63, 131, -146, -497, -634, -556, 
-322, -244, 78, 283, -200, -82, 68, 136, -146, -507, -644, -566, 
-326, -248, 78, 287, -202, -85, 73, 141, -146, -517, -653, -575, 
-331, -253, 78, 292, -204, -87, 78, 146, -146, -527, -663, -585, 
-336, -268, 68, 302, -202, -100, 87, 151, -136, -541, -673, -600, 
-341, -283, 58, 312, -200, -112, 97, 156, -136, -546, -683, -605, 
-346, -297, 48, 322, -197, -124, 107, 161, -136, -551, -692, -610, 
-351, -312, 39, 331, -195, -136, 117, 165, -136, -556, -702, -614, 
-356, -322, 34, 339, -195, -143, 126, 175, -146, -570, -722, -624, 
-361, -322, 39, 341, -200, -141, 126, 175, -146, -575, -732, -634, 
-366, -322, 43, 344, -204, -139, 126, 175, -146, -580, -741, -644, 
-370, -322, 48, 346, -209, -136, 126, 175, -146, -585, -751, -653, 
-370, -307, 63, 339, -217, -122, 126, 175, -156, -600, -761, -673, 
-370, -302, 68, 336, -219, -117, 126, 175, -156, -605, -771, -683, 
-370, -297, 73, 334, -222, -112, 126, 175, -156, -610, -780, -692, 
-370, -292, 78, 331, -224, -107, 126, 175, -156, -614, -790, -702, 
-370, -292, 78, 331, -224, -107, 126, 180, -141, -605, -790, -702, 
-370, -292, 78, 331, -224, -107, 126, 185, -136, -605, -790, -702, 
-370, -292, 78, 331, -224, -107, 126, 190, -131, -605, -790, -702, 
-370, -292, 78, 331, -224, -107, 126, 195, -126, -605, -790, -702, 
-366, -273, 92, 319, -229, -90, 117, 195, -122, -600, -785, -702, 
-361, -263, 97, 312, -229, -82, 117, 195, -117, -595, -780, -702, 
-356, -253, 102, 305, -229, -75, 117, 195, -112, -590, -775, -702, 
-351, -244, 107, 297, -229, -68, 117, 195, -107, -585, -771, -702, 
-336, -248, 87, 292, -212, -80, 126, 204, -82, -561, -756, -683, 
-331, -253, 78, 292, -204, -87, 126, 214, -68, -546, -741, -673, 
-326, -258, 68, 292, -197, -95, 126, 224, -53, -531, -727, -663, 
-322, -263, 58, 292, -190, -102, 126, 234, -39, -517, -712, -653, 
-307, -253, 53, 280, -180, -100, 122, 234, -24, -488, -683, -629, 
-302, -244, 58, 273, -180, -92, 117, 234, -9, -468, -663, -614, 
-297, -234, 63, 265, -180, -85, 112, 234, 4, -448, -644, -600, 
-292, -224, 68, 258, -180, -78, 107, 234, 19, -429, -624, -585, 
-283, -190, 92, 236, -187, -48, 97, 229, 34, -405, -595, -561, 
-273, -165, 107, 219, -190, -29, 87, 224, 39, -390, -575, -546, 
-263, -141, 122, 202, -192, -9, 78, 219, 43, -375, -556, -531, 
-253, -117, 136, 185, -195, 9, 68, 214, 48, -361, -536, -517, 
-234, -126, 107, 180, -170, -9, 63, 204, 58, -322, -502, -488, 
-224, -126, 97, 175, -161, -14, 58, 204, 68, -292, -468, -458, 
-214, -126, 87, 170, -151, -19, 53, 204, 78, -263, -434, -429, 
-204, -126, 78, 165, -141, -24, 48, 204, 87, -234, -400, -400, 
-195, -107, 87, 151, -141, -9, 39, 185, 87, -209, -366, -375, 
-185, -87, 97, 136, -141, 4, 29, 175, 87, -195, -341, -351, 
-175, -68, 107, 122, -141, 19, 19, 165, 87, -180, -317, -326, 
-165, -48, 117, 107, -141, 34, 9, 156, 87, -165, -292, -302, 
-156, -34, 122, 95, -139, 43, -9, 136, 78, -151, -263, -283, 
-146, -19, 126, 82, -136, 53, -19, 126, 78, -136, -244, -263, 
-136, -4, 131, 70, -134, 63, -29, 117, 78, -122, -224, -244, 
-126, 9, 136, 58, -131, 73, -39, 107, 78, -107, -204, -224, 
-112, 14, 126, 48, -119, 70, -53, 92, 68, -92, -185, -204, 
-107, 19, 126, 43, -117, 73, -58, 87, 68, -78, -165, -185, 
-102, 24, 126, 39, -114, 75, -63, 82, 68, -63, -146, -165, 
-97, 29, 126, 34, -112, 78, -68, 78, 68, -48, -126, -146, 
-92, 43, 136, 24, -114, 90, -73, 68, 58, -34, -102, -131, 
-87, 48, 136, 19, -112, 92, -78, 58, 58, -29, -87, -117, 
-82, 53, 136, 14, -109, 95, -82, 48, 58, -24, -73, -102, 
-78, 58, 136, 9, -107, 97, -87, 39, 58, -19, -58, -87, 
-63, 68, 131, -2, -97, 100, -97, 34, 48, -4, -39, -73, 
-58, 68, 126, -4, -92, 97, -97, 29, 48, 0, -29, -58, 
-53, 68, 122, -7, -87, 95, -97, 24, 48, 4, -19, -43, 
-48, 68, 117, -9, -82, 92, -97, 19, 48, 9, -9, -29, 
-39, 78, 117, -19, -78, 97, -112, 4, 34, 19, -4, -24, 
-39, 87, 126, -24, -82, 107, -117, 0, 29, 19, 0, -19, 
-39, 97, 136, -29, -87, 117, -122, -4, 24, 19, 4, -14, 
-39, 107, 146, -34, -92, 126, -126, -9, 19, 19, 9, -9, 
-29, 102, 131, -36, -80, 117, -117, -19, 19, 29, 24, 4, 
-29, 97, 126, -34, -78, 112, -117, -19, 19, 29, 29, 9, 
-29, 92, 122, -31, -75, 107, -117, -19, 19, 29, 34, 14, 
-29, 87, 117, -29, -73, 102, -117, -19, 19, 29, 39, 19, 
-24, 97, 122, -36, -73, 109, -122, -24, 4, 19, 39, 29, 
-19, 107, 126, -43, -73, 117, -126, -29, 0, 19, 39, 29, 
-14, 117, 131, -51, -73, 124, -131, -34, -4, 19, 39, 29, 
-9, 126, 136, -58, -73, 131, -136, -39, -9, 19, 39, 29, 
0, 122, 122, -61, -61, 122, -136, -39, -9, 29, 48, 39, 
0, 117, 117, -58, -58, 117, -136, -39, -9, 29, 48, 39, 
0, 112, 112, -56, -56, 112, -136, -39, -9, 29, 48, 39, 
0, 107, 107, -53, -53, 107, -136, -39, -9, 29, 48, 39, 
0, 117, 117, -58, -58, 117, -146, -48, -14, 19, 39, 29, 
0, 117, 117, -58, -58, 117, -146, -48, -19, 19, 39, 29, 
0, 117, 117, -58, -58, 117, -146, -48, -24, 19, 39, 29, 
0, 117, 117, -58, -58, 117, -146, -48, -29, 19, 39, 29, 
0, 117, 117, -58, -58, 117, -146, -58, -39, 9, 39, 29, 
0, 117, 117, -58, -58, 117, -146, -58, -39, 9, 39, 29, 
0, 117, 117, -58, -58, 117, -146, -58, -39, 9, 39, 29, 
0, 117, 117, -58, -58, 117, -146, -58, -39, 9, 39, 29, 
-9, 126, 136, -58, -73, 131, -146, -58, -39, 0, 39, 19, 
-9, 126, 136, -58, -73, 131, -146, -58, -39, 0, 39, 19, 
-9, 126, 136, -58, -73, 131, -146, -58, -39, 0, 39, 19, 
-9, 126, 136, -58, -73, 131, -146, -58, -39, 0, 39, 19, 
0, 131, 131, -65, -65, 131, -156, -63, -43, 0, 29, 9, 
0, 136, 136, -68, -68, 136, -156, -68, -48, 0, 29, 9, 
0, 141, 141, -70, -70, 141, -156, -73, -53, 0, 29, 9, 
0, 146, 146, -73, -73, 146, -156, -78, -58, 0, 29, 9, 
0, 131, 131, -65, -65, 131, -156, -68, -53, 9, 39, 19, 
0, 126, 126, -63, -63, 126, -156, -68, -48, 9, 39, 19, 
0, 122, 122, -61, -61, 122, -156, -68, -43, 9, 39, 19, 
0, 117, 117, -58, -58, 117, -156, -68, -39, 9, 39, 19, 
0, 112, 112, -56, -56, 112, -146, -58, -34, 19, 48, 29, 
0, 107, 107, -53, -53, 107, -146, -58, -29, 19, 48, 29, 
0, 102, 102, -51, -51, 102, -146, -58, -24, 19, 48, 29, 
0, 97, 97, -48, -48, 97, -146, -58, -19, 19, 48, 29, 
-4, 107, 112, -51, -58, 109, -146, -48, -19, 19, 48, 29, 
-9, 107, 117, -48, -63, 112, -146, -48, -19, 19, 48, 29, 
-14, 107, 122, -46, -68, 114, -146, -48, -19, 19, 48, 29, 
-19, 107, 126, -43, -73, 117, -146, -48, -19, 19, 48, 29, 
-29, 122, 151, -46, -90, 136, -146, -48, -19, 19, 39, 19, 
-29, 126, 156, -48, -92, 141, -146, -48, -19, 19, 39, 19, 
-29, 131, 161, -51, -95, 146, -146, -48, -19, 19, 39, 19, 
-29, 136, 165, -53, -97, 151, -146, -48, -19, 19, 39, 19, 
-19, 126, 146, -53, -82, 136, -136, -48, -19, 29, 48, 19, 
-19, 126, 146, -53, -82, 136, -136, -48, -19, 29, 48, 19, 
-19, 126, 146, -53, -82, 136, -136, -48, -19, 29, 48, 19, 
-19, 126, 146, -53, -82, 136, -136, -48, -19, 29, 48, 19, 
-19, 107, 126, -43, -73, 117, -131, -34, -14, 34, 58, 24, 
-19, 97, 117, -39, -68, 107, -126, -29, -9, 39, 58, 29, 
-19, 87, 107, -34, -63, 97, -122, -24, -4, 43, 58, 34, 
-19, 78, 97, -29, -58, 87, -117, -19, 0, 48, 58, 39, 
-14, 92, 107, -39, -61, 100, -122, -24, -9, 39, 53, 24, 
-9, 107, 117, -48, -63, 112, -126, -29, -9, 39, 48, 19, 
-4, 122, 126, -58, -65, 124, -131, -34, -9, 39, 43, 14, 
0, 136, 136, -68, -68, 136, -136, -39, -9, 39, 39, 9, 
-9, 146, 156, -68, -82, 151, -136, -34, -9, 29, 29, 0, 
-9, 156, 165, -73, -87, 161, -136, -29, -9, 29, 29, 0, 
-9, 165, 175, -78, -92, 170, -136, -24, -9, 29, 29, 0, 
-9, 175, 185, -82, -97, 180, -136, -19, -9, 29, 29, 0, 
-9, 161, 170, -75, -90, 165, -122, -4, 0, 43, 43, 14, 
-9, 146, 156, -68, -82, 151, -117, 0, 9, 48, 48, 19, 
-9, 131, 141, -61, -75, 136, -112, 4, 19, 53, 53, 24, 
-9, 117, 126, -53, -68, 122, -107, 9, 29, 58, 58, 29, 
0, 126, 126, -63, -63, 126, -97, 19, 39, 58, 48, 29, 
0, 126, 126, -63, -63, 126, -97, 19, 39, 58, 48, 29, 
0, 126, 126, -63, -63, 126, -97, 19, 39, 58, 48, 29, 
0, 126, 126, -63, -63, 126, -97, 19, 39, 58, 48, 29, 
9, 117, 107, -63, -48, 112, -92, 24, 43, 68, 58, 39, 
9, 117, 107, -63, -48, 112, -87, 29, 48, 68, 58, 39, 
9, 117, 107, -63, -48, 112, -82, 34, 53, 68, 58, 39, 
9, 117, 107, -63, -48, 112, -78, 39, 58, 68, 58, 39, 
9, 126, 117, -68, -53, 122, -78, 39, 58, 58, 48, 29, 
9, 126, 117, -68, -53, 122, -78, 39, 58, 58, 48, 29, 
9, 126, 117, -68, -53, 122, -78, 39, 58, 58, 48, 29, 
9, 126, 117, -68, -53, 122, -78, 39, 58, 58, 48, 29, 
9, 141, 131, -75, -61, 136, -87, 39, 48, 48, 43, 24, 
9, 146, 136, -78, -63, 141, -87, 39, 48, 48, 39, 19, 
9, 151, 141, -80, -65, 146, -87, 39, 48, 48, 34, 14, 
9, 156, 146, -82, -68, 151, -87, 39, 48, 48, 29, 9, 
9, 151, 141, -80, -65, 146, -78, 39, 48, 48, 29, 9, 
9, 146, 136, -78, -63, 141, -78, 39, 48, 48, 29, 9, 
9, 141, 131, -75, -61, 136, -78, 39, 48, 48, 29, 9, 
9, 136, 126, -73, -58, 131, -78, 39, 48, 48, 29, 9, 
4, 131, 126, -68, -61, 129, -73, 48, 53, 48, 29, 9, 
0, 126, 126, -63, -63, 126, -68, 48, 58, 48, 29, 9, 
-4, 122, 126, -58, -65, 124, -63, 48, 63, 48, 29, 9, 
-9, 117, 126, -53, -68, 122, -58, 48, 68, 48, 29, 9, 
-9, 107, 117, -48, -63, 112, -68, 48, 58, 43, 19, 0, 
-9, 107, 117, -48, -63, 112, -68, 48, 58, 39, 19, 0, 
-9, 107, 117, -48, -63, 112, -68, 48, 58, 34, 19, 0, 
-9, 107, 117, -48, -63, 112, -68, 48, 58, 29, 19, 0, 
-9, 117, 126, -53, -68, 122, -78, 43, 48, 19, 9, -4, 
-9, 117, 126, -53, -68, 122, -78, 39, 48, 19, 9, -9, 
-9, 117, 126, -53, -68, 122, -78, 34, 48, 19, 9, -14, 
-9, 117, 126, -53, -68, 122, -78, 29, 48, 19, 9, -19, 
-9, 117, 126, -53, -68, 122, -87, 19, 39, 9, 0, -29, 
-9, 117, 126, -53, -68, 122, -87, 19, 39, 9, 0, -29, 
-9, 117, 126, -53, -68, 122, -87, 19, 39, 9, 0, -29, 
-9, 117, 126, -53, -68, 122, -87, 19, 39, 9, 0, -29, 
-9, 107, 117, -48, -63, 112, -87, 9, 39, 9, 0, -29, 
-9, 97, 107, -43, -58, 102, -87, 9, 39, 9, 0, -29, 
-9, 87, 97, -39, -53, 92, -87, 9, 39, 9, 0, -29, 
-9, 78, 87, -34, -48, 82, -87, 9, 39, 9, 0, -29, 
-9, 87, 97, -39, -53, 92, -97, 0, 34, 0, -9, -34, 
-9, 97, 107, -43, -58, 102, -97, 0, 29, 0, -9, -39, 
-9, 107, 117, -48, -63, 112, -97, 0, 24, 0, -9, -43, 
-9, 117, 126, -53, -68, 122, -97, 0, 19, 0, -9, -48, 
-9, 107, 117, -48, -63, 112, -97, 9, 29, 0, -9, -39, 
-9, 97, 107, -43, -58, 102, -97, 9, 29, 0, -9, -39, 
-9, 87, 97, -39, -53, 92, -97, 9, 29, 0, -9, -39, 
-9, 78, 87, -34, -48, 82, -97, 9, 29, 0, -9, -39, 
0, 78, 78, -39, -39, 78, -97, 0, 19, 0, -9, -39, 
0, 78, 78, -39, -39, 78, -97, 0, 19, 0, -9, -39, 
0, 78, 78, -39, -39, 78, -97, 0, 19, 0, -9, -39, 
0, 78, 78, -39, -39, 78, -97, 0, 19, 0, -9, -39, 
-9, 87, 97, -39, -53, 92, -107, -9, 9, -9, -19, -48, 
-9, 97, 107, -43, -58, 102, -107, -9, 9, -9, -19, -48, 
-9, 107, 117, -48, -63, 112, -107, -9, 9, -9, -19, -48, 
-9, 117, 126, -53, -68, 122, -107, -9, 9, -9, -19, -48, 
-9, 112, 122, -51, -65, 117, -107, -19, 0, -9, -9, -39, 
-9, 107, 117, -48, -63, 112, -107, -19, 0, -9, -9, -39, 
-9, 102, 112, -46, -61, 107, -107, -19, 0, -9, -9, -39, 
-9, 97, 107, -43, -58, 102, -107, -19, 0, -9, -9, -39, 
-9, 82, 92, -36, -51, 87, -97, -9, 0, 0, 0, -29, 
-9, 78, 87, -34, -48, 82, -97, -9, 0, 0, 0, -29, 
-9, 73, 82, -31, -46, 78, -97, -9, 0, 0, 0, -29, 
-9, 68, 78, -29, -43, 73, -97, -9, 0, 0, 0, -29, 
0, 82, 82, -41, -41, 82, -102, -14, -14, -4, -4, -39, 
0, 97, 97, -48, -48, 97, -107, -19, -19, -9, -9, -39, 
0, 112, 112, -56, -56, 112, -112, -24, -24, -14, -14, -39, 
0, 126, 126, -63, -63, 126, -117, -29, -29, -19, -19, -39, 
-9, 136, 146, -63, -78, 141, -117, -39, -29, -29, -19, -39, 
-9, 136, 146, -63, -78, 141, -117, -39, -29, -29, -19, -39, 
-9, 136, 146, -63, -78, 141, -117, -39, -29, -29, -19, -39, 
-9, 136, 146, -63, -78, 141, -117, -39, -29, -29, -19, -39, 
-9, 126, 136, -58, -73, 131, -117, -39, -29, -19, -19, -29, 
-9, 126, 136, -58, -73, 131, -117, -39, -29, -19, -19, -29, 
-9, 126, 136, -58, -73, 131, -117, -39, -29, -19, -19, -29, 
-9, 126, 136, -58, -73, 131, -117, -39, -29, -19, -19, -29, 
0, 122, 122, -61, -61, 122, -112, -39, -29, -9, -14, -29, 
0, 117, 117, -58, -58, 117, -107, -39, -29, -9, -9, -29, 
0, 112, 112, -56, -56, 112, -102, -39, -29, -9, -4, -29, 
0, 107, 107, -53, -53, 107, -97, -39, -29, -9, 0, -29, 
-9, 107, 117, -48, -63, 112, -97, -29, -29, -19, -9, -19, 
-9, 107, 117, -48, -63, 112, -97, -29, -29, -19, -9, -19, 
-9, 107, 117, -48, -63, 112, -97, -29, -29, -19, -9, -19, 
-9, 107, 117, -48, -63, 112, -97, -29, -29, -19, -9, -19, 
-9, 122, 131, -56, -70, 126, -107, -39, -29, -19, -9, -29, 
-9, 126, 136, -58, -73, 131, -107, -39, -29, -19, -9, -29, 
-9, 131, 141, -61, -75, 136, -107, -39, -29, -19, -9, -29, 
-9, 136, 146, -63, -78, 141, -107, -39, -29, -19, -9, -29, 
-19, 126, 146, -53, -82, 136, -107, -48, -39, -29, -19, -29, 
-19, 126, 146, -53, -82, 136, -107, -48, -39, -29, -19, -29, 
-19, 126, 146, -53, -82, 136, -107, -48, -39, -29, -19, -29, 
-19, 126, 146, -53, -82, 136, -107, -48, -39, -29, -19, -29, 
-19, 117, 136, -48, -78, 126, -117, -48, -39, -39, -29, -39, 
-19, 117, 136, -48, -78, 126, -117, -48, -39, -39, -29, -39, 
-19, 117, 136, -48, -78, 126, -117, -48, -39, -39, -29, -39, 
-19, 117, 136, -48, -78, 126, -117, -48, -39, -39, -29, -39, 
-19, 97, 117, -39, -68, 107, -112, -39, -34, -34, -24, -29, 
-19, 87, 107, -34, -63, 97, -107, -39, -29, -29, -19, -29, 
-19, 78, 97, -29, -58, 87, -102, -39, -24, -24, -14, -29, 
-19, 68, 87, -24, -53, 78, -97, -39, -19, -19, -9, -29, 
-29, 82, 112, -26, -70, 97, -102, -53, -34, -24, -24, -34, 
-29, 97, 126, -34, -78, 112, -107, -58, -39, -29, -29, -39, 
-29, 112, 141, -41, -85, 126, -112, -63, -43, -34, -34, -43, 
-29, 126, 156, -48, -92, 141, -117, -68, -48, -39, -39, -48, 
-29, 117, 146, -43, -87, 131, -117, -68, -39, -39, -29, -48, 
-29, 117, 146, -43, -87, 131, -117, -68, -39, -39, -29, -48, 
-29, 117, 146, -43, -87, 131, -117, -68, -39, -39, -29, -48, 
-29, 117, 146, -43, -87, 131, -117, -68, -39, -39, -29, -48, 
-19, 122, 141, -51, -80, 131, -117, -68, -39, -39, -39, -58, 
-19, 126, 146, -53, -82, 136, -117, -68, -39, -39, -39, -58, 
-19, 131, 151, -56, -85, 141, -117, -68, -39, -39, -39, -58, 
-19, 136, 156, -58, -87, 146, -117, -68, -39, -39, -39, -58, 
-19, 151, 170, -65, -95, 161, -126, -78, -48, -48, -48, -68, 
-19, 156, 175, -68, -97, 165, -126, -78, -48, -48, -48, -68, 
-19, 161, 180, -70, -100, 170, -126, -78, -48, -48, -48, -68, 
-19, 165, 185, -73, -102, 175, -126, -78, -48, -48, -48, -68, 
-9, 156, 165, -73, -87, 161, -126, -68, -48, -48, -39, -58, 
-9, 156, 165, -73, -87, 161, -126, -68, -48, -48, -39, -58, 
-9, 156, 165, -73, -87, 161, -126, -68, -48, -48, -39, -58, 
-9, 156, 165, -73, -87, 161, -126, -68, -48, -48, -39, -58, 
-9, 141, 151, -65, -80, 146, -122, -58, -39, -43, -29, -48, 
-9, 136, 146, -63, -78, 141, -117, -58, -39, -39, -29, -48, 
-9, 131, 141, -61, -75, 136, -112, -58, -39, -34, -29, -48, 
-9, 126, 136, -58, -73, 131, -107, -58, -39, -29, -29, -48, 
-9, 126, 136, -58, -73, 131, -107, -48, -39, -29, -19, -48, 
-9, 126, 136, -58, -73, 131, -107, -48, -39, -29, -19, -48, 
-9, 126, 136, -58, -73, 131, -107, -48, -39, -29, -19, -48, 
-9, 126, 136, -58, -73, 131, -107, -48, -39, -29, -19, -48, 
-9, 122, 131, -56, -70, 126, -107, -58, -39, -29, -19, -39, 
