I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-48, 48, 97, 0, -73, 73, 97, 156, 429, 331, 48, -87, 
-48, 48, 97, 0, -73, 73, 97, 156, 429, 331, 48, -87, 
-48, 48, 97, 0, -73, 73, 97, 156, 429, 331, 48, -87, 
-48, 48, 97, 0, -73, 73, 97, 156, 429, 331, 48, -87, 
-58, 53, 112, 2, -85, 82, 97, 170, 448, 356, 68, -82, 
-58, 58, 117, 0, -87, 87, 97, 175, 468, 370, 78, -78, 
-58, 63, 122, -2, -90, 92, 97, 180, 488, 385, 87, -73, 
-58, 68, 126, -4, -92, 97, 97, 185, 507, 400, 97, -68, 
-53, 82, 136, -14, -95, 109, 97, 190, 527, 419, 112, -63, 
-48, 87, 136, -19, -92, 112, 97, 195, 546, 439, 126, -58, 
-43, 92, 136, -24, -90, 114, 97, 200, 566, 458, 141, -53, 
-39, 97, 136, -29, -87, 117, 97, 204, 585, 478, 156, -48, 
-48, 112, 161, -31, -104, 136, 87, 209, 605, 507, 180, -39, 
-48, 117, 165, -34, -107, 141, 87, 214, 624, 527, 195, -29, 
-48, 122, 170, -36, -109, 146, 87, 219, 644, 546, 209, -19, 
-48, 126, 175, -39, -112, 151, 87, 224, 663, 566, 224, -9, 
-43, 146, 190, -51, -117, 168, 78, 229, 688, 590, 253, 0, 
-39, 156, 195, -58, -117, 175, 78, 234, 712, 614, 273, 9, 
-34, 165, 200, -65, -117, 183, 78, 239, 736, 639, 292, 19, 
-29, 175, 204, -73, -117, 190, 78, 244, 761, 663, 312, 29, 
-29, 195, 224, -82, -126, 209, 73, 248, 790, 697, 346, 43, 
-29, 204, 234, -87, -131, 219, 68, 253, 810, 722, 370, 58, 
-29, 214, 244, -92, -136, 229, 63, 258, 829, 746, 395, 73, 
-29, 224, 253, -97, -141, 239, 58, 263, 849, 771, 419, 87, 
-24, 244, 268, -109, -146, 256, 53, 273, 878, 805, 453, 102, 
-19, 253, 273, -117, -146, 263, 48, 273, 897, 829, 478, 117, 
-14, 263, 278, -124, -146, 270, 43, 273, 917, 854, 502, 131, 
-9, 273, 283, -131, -146, 278, 39, 273, 936, 878, 527, 146, 
0, 297, 297, -148, -148, 297, 34, 278, 961, 912, 556, 165, 
0, 312, 312, -156, -156, 312, 29, 283, 976, 936, 585, 185, 
0, 326, 326, -163, -163, 326, 24, 287, 990, 961, 614, 204, 
0, 341, 341, -170, -170, 341, 19, 292, 1005, 985, 644, 224, 
14, 356, 341, -185, -163, 348, 9, 283, 1015, 1005, 678, 248, 
19, 370, 351, -195, -165, 361, 0, 283, 1024, 1024, 702, 263, 
24, 385, 361, -204, -168, 373, -9, 283, 1034, 1044, 727, 278, 
29, 400, 370, -214, -170, 385, -19, 283, 1044, 1063, 751, 292, 
29, 409, 380, -219, -175, 395, -34, 278, 1044, 1073, 780, 312, 
29, 419, 390, -224, -180, 405, -39, 273, 1044, 1083, 800, 331, 
29, 429, 400, -229, -185, 414, -43, 268, 1044, 1093, 819, 351, 
29, 439, 409, -234, -190, 424, -48, 263, 1044, 1102, 839, 370, 
43, 453, 409, -248, -183, 431, -58, 253, 1024, 1093, 849, 390, 
48, 458, 409, -253, -180, 434, -68, 244, 1005, 1083, 858, 400, 
53, 463, 409, -258, -178, 436, -78, 234, 985, 1073, 868, 409, 
58, 468, 409, -263, -175, 439, -87, 224, 966, 1063, 878, 419, 
68, 458, 390, -263, -161, 424, -92, 204, 932, 1034, 863, 434, 
68, 458, 390, -263, -161, 424, -97, 195, 897, 1005, 858, 439, 
68, 458, 390, -263, -161, 424, -102, 185, 863, 976, 854, 444, 
