I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
87, 97, 9, -92, 39, 53, -87, -68, -19, -9, 48, 87, 
82, 82, 0, -82, 41, 41, -87, -78, -29, -14, 39, 82, 
78, 68, -9, -73, 43, 29, -87, -87, -39, -19, 29, 78, 
68, 63, -4, -65, 36, 29, -82, -92, -39, -24, 29, 73, 
58, 58, 0, -58, 29, 29, -78, -97, -39, -29, 29, 68, 
48, 53, 4, -51, 21, 29, -73, -97, -39, -29, 24, 63, 
39, 48, 9, -43, 14, 29, -68, -97, -39, -29, 19, 58, 
34, 43, 9, -39, 12, 26, -58, -97, -39, -29, 19, 53, 
29, 39, 9, -34, 9, 24, -48, -97, -39, -29, 19, 48, 
19, 39, 19, -29, 0, 29, -43, -102, -39, -29, 14, 43, 
9, 39, 29, -24, -9, 34, -39, -107, -39, -29, 9, 39, 
0, 34, 34, -17, -17, 34, -29, -107, -34, -24, 9, 39, 
-9, 29, 39, -9, -24, 34, -19, -107, -29, -19, 9, 39, 
-19, 29, 48, -4, -34, 39, -14, -107, -29, -19, 9, 34, 
-29, 29, 58, 0, -43, 43, -9, -107, -29, -19, 9, 29, 
-29, 29, 58, 0, -43, 43, -9, -107, -29, -19, 9, 29, 
-29, 29, 58, 0, -43, 43, -9, -107, -29, -19, 9, 29, 
-19, 39, 58, -9, -39, 48, -14, -107, -24, -14, 14, 29, 
-9, 48, 58, -19, -34, 53, -19, -107, -19, -9, 19, 29, 
-4, 63, 68, -29, -36, 65, -39, -112, -19, -9, 24, 29, 
0, 78, 78, -39, -39, 78, -58, -117, -19, -9, 29, 29, 
4, 78, 73, -41, -34, 75, -68, -122, -19, -9, 29, 29, 
9, 78, 68, -43, -29, 73, -82, -126, -24, -9, 24, 29, 
14, 82, 68, -48, -26, 75, -97, -136, -29, -9, 24, 29, 
24, 87, 63, -56, -19, 75, -112, -136, -34, -14, 19, 29, 
34, 82, 48, -58, -7, 65, -117, -141, -43, -19, 19, 29, 
39, 78, 39, -58, 0, 58, -117, -146, -48, -19, 19, 34, 
48, 68, 19, -58, 14, 43, -122, -146, -63, -29, 9, 34, 
48, 53, 4, -51, 21, 29, -122, -146, -68, -39, 4, 39, 
53, 43, -9, -48, 31, 17, -117, -141, -68, -39, 4, 34, 
53, 29, -24, -41, 39, 2, -107, -136, -73, -48, -4, 29, 
53, 14, -39, -34, 46, -12, -107, -136, -78, -48, -9, 29, 
53, 0, -53, -26, 53, -26, -102, -131, -82, -48, -19, 29, 
43, -9, -53, -17, 48, -31, -97, -131, -82, -58, -24, 24, 
19, -39, -58, 9, 39, -48, -82, -131, -92, -68, -39, 9, 
-9, -68, -58, 39, 24, -63, -73, -136, -97, -82, -48, -4, 
-19, -87, -68, 53, 24, -78, -63, -136, -102, -92, -58, -14, 
-19, -92, -73, 56, 26, -82, -58, -136, -112, -102, -68, -14, 
-19, -102, -82, 61, 31, -92, -53, -136, -112, -102, -78, -9, 
-14, -102, -87, 58, 36, -95, -53, -136, -112, -107, -78, -9, 
-9, -112, -102, 61, 46, -107, -53, -136, -117, -112, -82, -9, 
-9, -117, -107, 63, 48, -112, -53, -136, -117, -112, -82, -9, 
-9, -122, -112, 65, 51, -117, -48, -136, -117, -112, -87, -9, 
-4, -122, -117, 63, 56, -119, -53, -136, -117, -112, -87, -9, 
-4, -126, -122, 65, 58, -124, -53, -136, -117, -117, -87, -4, 
0, -131, -131, 65, 65, -131, -53, -131, -122, -117, -87, -4, 
0, -131, -131, 65, 65, -131, -53, -126, -122, -117, -87, -4, 
0, -136, -136, 68, 68, -136, -53, -122, -122, -117, -87, -4, 
0, -136, -136, 68, 68, -136, -48, -122, -122, -117, -92, -4, 
4, -136, -141, 65, 73, -139, -48, -126, -126, -122, -92, -4, 
4, -136, -141, 65, 73, -139, -48, -126, -131, -126, -92, 0, 
9, -136, -146, 63, 78, -141, -43, -126, -126, -126, -92, 0, 
9, -136, -146, 63, 78, -141, -43, -126, -126, -126, -92, 0, 
14, -136, -151, 61, 82, -143, -43, -122, -126, -126, -92, 0, 
14, -136, -151, 61, 82, -143, -39, -117, -126, -126, -92, 4, 
24, -136, -161, 56, 92, -148, -43, -112, -126, -122, -92, 4, 
29, -136, -165, 53, 97, -151, -39, -102, -117, -122, -92, 4, 
34, -136, -170, 51, 102, -153, -34, -78, -97, -107, -92, 9, 
39, -131, -170, 46, 104, -151, 0, -4, -34, -63, -68, 29, 
48, -102, -151, 26, 100, -126, 39, 63, 58, 4, -29, 43, 
58, -39, -97, -9, 78, -68, 78, 112, 195, 112, 29, 68, 
170, 63, -107, -117, 139, -21, 73, 229, 336, 248, 126, 170, 
395, 195, -200, -295, 297, -2, -122, 258, 336, 292, 204, 307, 
741, 258, -483, -500, 612, -112, -517, 141, 48, 165, 204, 468, 
1112, 287, -824, -700, 968, -268, -966, -68, -322, -14, 200, 624, 
1424, 351, -1073, -888, 1249, -361, -1278, -292, -644, -190, 180, 751, 
1693, 483, -1210, -1088, 1451, -363, -1571, -483, -834, -268, 204, 897, 
1952, 585, -1366, -1268, 1659, -390, -1800, -610, -971, -317, 224, 1034, 
2230, 697, -1532, -1464, 1881, -417, -2064, -771, -1176, -414, 273, 1190, 
2488, 771, -1717, -1629, 2103, -473, -2322, -1058, -1478, -595, 268, 1332, 
2747, 824, -1922, -1786, 2335, -549, -2532, -1342, -1766, -785, 239, 1468, 
2971, 873, -2098, -1922, 2535, -612, -2737, -1581, -1976, -893, 224, 1586, 
3132, 893, -2239, -2013, 2686, -673, -2869, -1771, -2166, -1005, 204, 1664, 
3201, 893, -2308, -2047, 2754, -707, -2888, -1966, -2361, -1151, 175, 1688, 
3196, 873, -2322, -2034, 2759, -724, -2884, -2122, -2508, -1288, 126, 1693, 
3172, 795, -2376, -1983, 2774, -790, -2874, -2215, -2571, -1381, 78, 1698, 
3118, 727, -2391, -1922, 2754, -832, -2806, -2274, -2591, -1405, 58, 1698, 
3006, 692, -2313, -1849, 2659, -810, -2684, -2347, -2591, -1415, 68, 1693, 
2854, 678, -2176, -1766, 2515, -749, -2576, -2415, -2532, -1405, 82, 1668, 
2698, 649, -2049, -1673, 2374, -700, -2474, -2420, -2405, -1337, 136, 1649, 
2513, 605, -1908, -1559, 2210, -651, -2347, -2435, -2269, -1239, 180, 1615, 
2298, 566, -1732, -1432, 2015, -583, -2176, -2425, -2147, -1151, 209, 1586, 
2122, 527, -1595, -1324, 1859, -534, -2020, -2376, -2020, -1088, 219, 1571, 
2020, 453, -1566, -1237, 1793, -556, -1903, -2249, -1883, -1049, 200, 1561, 
1952, 351, -1600, -1151, 1776, -624, -1800, -2108, -1805, -1039, 156, 1556, 
1859, 229, -1629, -1044, 1744, -700, -1659, -2000, -1786, -1068, 34, 1522, 
1771, 131, -1639, -951, 1705, -753, -1522, -1864, -1712, -1078, -117, 1507, 
1732, 43, -1688, -888, 1710, -822, -1429, -1654, -1581, -1083, -195, 1478, 
1693, -9, -1703, -841, 1698, -856, -1322, -1439, -1444, -1039, -234, 1434, 
1625, -53, -1678, -785, 1651, -866, -1190, -1283, -1356, -971, -292, 1400, 
1586, -53, -1639, -766, 1612, -846, -1098, -1137, -1263, -917, -346, 1361, 
1571, -78, -1649, -746, 1610, -863, -1029, -936, -1122, -888, -356, 1307, 
1522, -92, -1615, -714, 1568, -854, -946, -766, -1005, -829, -361, 1215, 
1454, -102, -1556, -675, 1505, -829, -844, -683, -951, -775, -370, 1107, 
1390, -112, -1503, -639, 1446, -807, -756, -610, -883, -727, -400, 985, 
1317, -131, -1449, -592, 1383, -790, -688, -497, -780, -702, -414, 858, 
1166, -136, -1302, -514, 1234, -719, -580, -400, -673, -649, -414, 707, 
985, -141, -1127, -422, 1056, -634, -439, -331, -580, -546, -409, 541, 
771, -161, -932, -305, 851, -546, -302, -258, -473, -458, -385, 380, 
585, -161, -746, -212, 666, -453, -209, -175, -341, -395, -351, 234, 
395, -175, -570, -109, 483, -373, -102, -73, -204, -307, -312, 92, 
195, -180, -375, -7, 285, -278, 34, -4, -122, -209, -283, -29, 
4, -195, -200, 95, 102, -197, 146, 48, -14, -122, -244, -112, 
-175, -224, -48, 200, -63, -136, 239, 141, 102, -73, -209, -224, 
-341, -239, 102, 290, -222, -68, 317, 219, 200, -9, -185, -317, 
-463, -253, 209, 358, -336, -21, 414, 258, 239, 68, -161, -351, 
-507, -258, 248, 383, -378, -4, 453, 273, 268, 92, -151, -361, 
-517, -253, 263, 385, -390, 4, 458, 307, 297, 92, -122, -375, 
-527, -258, 268, 392, -397, 4, 468, 341, 322, 102, -112, -390, 
-546, -258, 287, 402, -417, 14, 478, 341, 322, 112, -112, -395, 
-566, -258, 307, 412, -436, 24, 483, 341, 331, 122, -117, -395, 
-570, -258, 312, 414, -441, 26, 502, 361, 341, 122, -117, -400, 
-580, -258, 322, 419, -451, 31, 517, 385, 366, 136, -117, -414, 
-600, -263, 336, 431, -468, 36, 531, 395, 380, 146, -112, -419, 
-619, -263, 356, 441, -488, 46, 546, 409, 390, 156, -112, -424, 
