I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-9, -9, 0, 9, -4, -4, -58, -29, -48, -48, -48, -19, 
-4, -9, -4, 7, 0, -7, -58, -24, -43, -48, -43, -14, 
0, -9, -9, 4, 4, -9, -58, -19, -39, -48, -39, -9, 
0, -9, -9, 4, 4, -9, -58, -19, -39, -43, -39, -9, 
0, -9, -9, 4, 4, -9, -58, -19, -39, -39, -39, -9, 
0, -9, -9, 4, 4, -9, -58, -19, -39, -39, -34, -9, 
0, -9, -9, 4, 4, -9, -58, -19, -39, -39, -29, -9, 
0, -9, -9, 4, 4, -9, -58, -19, -39, -39, -24, -4, 
0, -9, -9, 4, 4, -9, -58, -19, -39, -39, -19, 0, 
-4, -9, -4, 7, 0, -7, -58, -19, -39, -39, -19, 0, 
-9, -9, 0, 9, -4, -4, -58, -19, -39, -39, -19, 0, 
-9, -9, 0, 9, -4, -4, -58, -19, -43, -39, -24, 0, 
-9, -9, 0, 9, -4, -4, -58, -19, -48, -39, -29, 0, 
-4, -9, -4, 7, 0, -7, -58, -19, -48, -39, -29, 0, 
0, -9, -9, 4, 4, -9, -58, -19, -48, -39, -29, 0, 
4, 9, 4, -7, 0, 7, -53, -19, -39, -29, -14, 4, 
9, 29, 19, -19, -4, 24, -48, -19, -29, -19, 0, 9, 
9, 39, 29, -24, -9, 34, -43, -14, -19, -14, 0, 14, 
9, 48, 39, -29, -14, 43, -39, -9, -9, -9, 0, 19, 
9, 58, 48, -34, -19, 53, -39, -9, -4, -4, 4, 19, 
9, 68, 58, -39, -24, 63, -39, -9, 0, 0, 9, 19, 
9, 78, 68, -43, -29, 73, -39, -9, 9, 9, 14, 29, 
9, 87, 78, -48, -34, 82, -39, -9, 19, 19, 19, 39, 
19, 102, 82, -61, -31, 92, -53, -14, 19, 19, 24, 43, 
29, 117, 87, -73, -29, 102, -68, -19, 19, 19, 29, 48, 
34, 117, 82, -75, -24, 100, -78, -24, 9, 19, 29, 48, 
39, 117, 78, -78, -19, 97, -87, -29, 0, 19, 29, 48, 
43, 97, 53, -70, -4, 75, -97, -34, -14, 4, 19, 48, 
48, 78, 29, -63, 9, 53, -107, -39, -29, -9, 9, 48, 
48, 53, 4, -51, 21, 29, -107, -43, -43, -24, 0, 39, 
48, 29, -19, -39, 34, 4, -107, -48, -58, -39, -9, 29, 
39, 24, -14, -31, 26, 4, -97, -48, -58, -39, -9, 24, 
29, 19, -9, -24, 19, 4, -87, -48, -58, -39, -9, 19, 
24, 14, -9, -19, 17, 2, -82, -48, -63, -43, -19, 14, 
19, 9, -9, -14, 14, 0, -78, -48, -68, -48, -29, 9, 
9, 0, -9, -4, 9, -4, -73, -48, -73, -53, -34, 0, 
0, -9, -9, 4, 4, -9, -68, -48, -78, -58, -39, -9, 
-4, -34, -29, 19, 12, -31, -68, -53, -82, -68, -43, -24, 
-9, -58, -48, 34, 19, -53, -68, -58, -87, -78, -48, -39, 
-9, -63, -53, 36, 21, -58, -63, -58, -92, -82, -58, -39, 
-9, -68, -58, 39, 24, -63, -58, -58, -97, -87, -68, -39, 
-9, -68, -58, 39, 24, -63, -58, -58, -97, -87, -68, -39, 
-9, -68, -58, 39, 24, -63, -58, -58, -97, -87, -68, -39, 
-9, -68, -58, 39, 24, -63, -48, -53, -92, -82, -68, -39, 
-9, -68, -58, 39, 24, -63, -39, -48, -87, -78, -68, -39, 
-9, -68, -58, 39, 24, -63, -39, -48, -87, -78, -63, -39, 
-9, -68, -58, 39, 24, -63, -39, -48, -87, -78, -58, -39, 
-14, -68, -53, 41, 19, -61, -34, -48, -87, -78, -58, -39, 
-19, -68, -48, 43, 14, -58, -29, -48, -87, -78, -58, -39, 
-19, -78, -58, 48, 19, -68, 4, -9, -63, -68, -58, -48, 
-19, -87, -68, 53, 24, -78, 39, 29, -39, -58, -58, -58, 
-9, -43, -34, 26, 12, -39, 9, 63, 34, 43, 34, 0, 
0, 0, 0, 0, 0, 0, -19, 97, 107, 146, 126, 58, 
131, 180, 48, -156, 41, 114, -263, 24, 97, 287, 356, 283, 
263, 361, 97, -312, 82, 229, -507, -48, 87, 429, 585, 507, 
502, 507, 4, -505, 248, 256, -790, -82, -78, 473, 766, 751, 
