I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-9, 0, 9, 4, -9, 4, -9, -9, 0, 0, 0, 0, 
-9, 0, 9, 4, -9, 4, -9, -9, 0, 0, 0, 0, 
-9, 0, 9, 4, -9, 4, -9, -9, 0, 0, 0, 0, 
-4, 0, 4, 2, -4, 2, -9, -9, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, -9, -9, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, -9, -9, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, -9, -9, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, -9, -9, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, -9, -9, 0, 0, 0, 0, 
-4, -4, 0, 4, -2, -2, -9, -9, 0, -4, 0, 0, 
-9, -9, 0, 9, -4, -4, -9, -9, 0, -9, 0, 0, 
-9, -9, 0, 9, -4, -4, -9, -9, 0, -9, 0, 0, 
-9, -9, 0, 9, -4, -4, -9, -9, 0, -9, 0, 0, 
-9, -9, 0, 9, -4, -4, -9, -9, 0, -4, -4, 0, 
-9, -9, 0, 9, -4, -4, -9, -9, 0, 0, -9, 0, 
-9, -9, 0, 9, -4, -4, -9, -9, 0, 0, -9, 0, 
-9, -9, 0, 9, -4, -4, -9, -4, 0, 0, -9, 0, 
-9, -9, 0, 9, -4, -4, -9, -4, 0, 0, -9, 0, 
-4, -9, -4, 7, 0, -7, -9, -4, 0, 0, -9, 0, 
-4, -4, 0, 4, -2, -2, -9, -4, 0, 0, -9, 0, 
-4, 0, 4, 2, -4, 2, -4, -4, 4, 4, -9, 0, 
-4, 0, 4, 2, -4, 2, 0, 0, 4, 4, -4, 0, 
-4, 9, 14, -2, -9, 12, 4, 4, 14, 9, 4, 4, 
-4, 19, 24, -7, -14, 21, 4, 9, 14, 9, 4, 4, 
4, 34, 29, -19, -12, 31, 19, 19, 24, 24, 19, 19, 
14, 43, 29, -29, -7, 36, 24, 24, 34, 29, 19, 19, 
19, 53, 34, -36, -7, 43, 29, 29, 39, 34, 24, 19, 
