I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-263, 29, 292, 117, -278, 161, 117, 253, 234, -39, -136, -146, 
-253, 39, 292, 107, -273, 165, 107, 244, 234, -34, -136, -146, 
-244, 48, 292, 97, -268, 170, 97, 234, 234, -29, -136, -146, 
-234, 53, 287, 90, -261, 170, 97, 234, 239, -29, -136, -141, 
-224, 58, 283, 82, -253, 170, 97, 234, 244, -29, -136, -136, 
-209, 63, 273, 73, -241, 168, 92, 234, 244, -29, -131, -131, 
-195, 68, 263, 63, -229, 165, 87, 234, 244, -29, -126, -126, 
-170, 78, 248, 46, -209, 163, 73, 224, 239, -29, -126, -122, 
-146, 87, 234, 29, -190, 161, 58, 214, 234, -29, -126, -117, 
-131, 87, 219, 21, -175, 153, 48, 204, 224, -29, -117, -112, 
-117, 87, 204, 14, -161, 146, 39, 195, 214, -29, -107, -107, 
-97, 92, 190, 2, -143, 141, 29, 190, 204, -34, -102, -97, 
-78, 97, 175, -9, -126, 136, 19, 185, 195, -39, -97, -87, 
-58, 97, 156, -19, -107, 126, 0, 161, 180, -39, -87, -73, 
-39, 97, 136, -29, -87, 117, -19, 136, 165, -39, -78, -58, 
-29, 92, 122, -31, -75, 107, -24, 131, 161, -34, -63, -48, 
-19, 87, 107, -34, -63, 97, -29, 126, 156, -29, -48, -39, 
-9, 87, 97, -39, -53, 92, -39, 112, 136, -29, -43, -34, 
0, 87, 87, -43, -43, 87, -48, 97, 117, -29, -39, -29, 
0, 78, 78, -39, -39, 78, -48, 78, 112, -29, -29, -24, 
0, 68, 68, -34, -34, 68, -48, 58, 107, -29, -19, -19, 
0, 53, 53, -26, -26, 53, -48, 58, 97, -29, -19, -19, 
0, 39, 39, -19, -19, 39, -48, 58, 87, -29, -19, -19, 
-9, 39, 48, -14, -29, 43, -53, 48, 78, -29, -19, -19, 
-19, 39, 58, -9, -39, 48, -58, 39, 68, -29, -19, -19, 
-19, 29, 48, -4, -34, 39, -58, 34, 58, -29, -14, -19, 
-19, 19, 39, 0, -29, 29, -58, 29, 48, -29, -9, -19, 
-34, 14, 48, 9, -41, 31, -48, 29, 48, -29, -9, -24, 
-48, 9, 58, 19, -53, 34, -39, 29, 48, -29, -9, -29, 
-53, 4, 58, 24, -56, 31, -39, 29, 43, -34, -14, -29, 
-58, 0, 58, 29, -58, 29, -39, 29, 39, -39, -19, -29, 
-58, -4, 53, 31, -56, 24, -34, 29, 34, -39, -19, -29, 
-58, -9, 48, 34, -53, 19, -29, 29, 29, -39, -19, -29, 
-63, -14, 48, 39, -56, 17, -24, 29, 24, -43, -19, -29, 
-68, -19, 48, 43, -58, 14, -19, 29, 19, -48, -19, -29, 
-68, -19, 48, 43, -58, 14, -19, 29, 19, -48, -24, -34, 
-68, -19, 48, 43, -58, 14, -19, 29, 19, -48, -29, -39, 
-68, -19, 48, 43, -58, 14, -19, 29, 14, -48, -29, -39, 
-68, -19, 48, 43, -58, 14, -19, 29, 9, -48, -29, -39, 
-73, -24, 48, 48, -61, 12, -14, 29, 9, -48, -29, -34, 
-78, -29, 48, 53, -63, 9, -9, 29, 9, -48, -29, -29, 
-78, -29, 48, 53, -63, 9, -9, 29, 9, -48, -29, -29, 
-78, -29, 48, 53, -63, 9, -9, 29, 9, -48, -29, -29, 
-82, -29, 53, 56, -68, 12, -9, 29, 9, -53, -34, -34, 
-87, -29, 58, 58, -73, 14, -9, 29, 9, -58, -39, -39, 
-87, -29, 58, 58, -73, 14, -9, 24, 14, -58, -39, -43, 
-87, -29, 58, 58, -73, 14, -9, 19, 19, -58, -39, -48, 
-87, -34, 53, 61, -70, 9, -9, 19, 19, -58, -39, -48, 
-87, -39, 48, 63, -68, 4, -9, 19, 19, -58, -39, -48, 
-92, -39, 53, 65, -73, 7, -4, 24, 24, -58, -39, -48, 
-97, -39, 58, 68, -78, 9, 0, 29, 29, -58, -39, -48, 
-102, -39, 63, 70, -82, 12, 0, 29, 29, -58, -43, -53, 
-107, -39, 68, 73, -87, 14, 0, 29, 29, -58, -48, -58, 
-112, -39, 73, 75, -92, 17, 4, 29, 34, -53, -48, -58, 
-117, -39, 78, 78, -97, 19, 9, 29, 39, -48, -48, -58, 
-122, -39, 82, 80, -102, 21, 9, 29, 39, -48, -48, -58, 
-126, -39, 87, 82, -107, 24, 9, 29, 39, -48, -48, -58, 
-131, -39, 92, 85, -112, 26, 9, 29, 43, -43, -48, -58, 
-136, -39, 97, 87, -117, 29, 9, 29, 48, -39, -48, -58, 
-136, -34, 102, 85, -119, 34, 14, 29, 48, -34, -48, -63, 
-136, -29, 107, 82, -122, 39, 19, 29, 48, -29, -48, -68, 
-136, -29, 107, 82, -122, 39, 19, 34, 58, -24, -48, -68, 
-136, -29, 107, 82, -122, 39, 19, 39, 68, -19, -48, -68, 
-141, -29, 112, 85, -126, 41, 24, 39, 68, -14, -48, -68, 
-146, -29, 117, 87, -131, 43, 29, 39, 68, -9, -48, -68, 
-146, -29, 117, 87, -131, 43, 29, 39, 68, -9, -48, -73, 
-146, -29, 117, 87, -131, 43, 29, 39, 68, -9, -48, -78, 
-151, -29, 122, 90, -136, 46, 34, 48, 73, -9, -48, -78, 
-156, -29, 126, 92, -141, 48, 39, 58, 78, -9, -48, -78, 
-156, -29, 126, 92, -141, 48, 39, 58, 78, -9, -48, -78, 
-156, -29, 126, 92, -141, 48, 39, 58, 78, -9, -48, -78, 
-156, -24, 131, 90, -143, 53, 39, 53, 78, -4, -48, -78, 
-156, -19, 136, 87, -146, 58, 39, 48, 78, 0, -48, -78, 
-156, -19, 136, 87, -146, 58, 39, 48, 82, 9, -43, -68, 
-156, -19, 136, 87, -146, 58, 39, 48, 87, 19, -39, -58, 
-156, -24, 131, 90, -143, 53, 39, 48, 87, 19, -34, -58, 
-156, -29, 126, 92, -141, 48, 39, 48, 87, 19, -29, -58, 
-156, -29, 126, 92, -141, 48, 39, 48, 82, 19, -29, -58, 
-156, -29, 126, 92, -141, 48, 39, 48, 78, 19, -29, -58, 
-156, -29, 126, 92, -141, 48, 39, 43, 78, 19, -34, -58, 
-156, -29, 126, 92, -141, 48, 39, 39, 78, 19, -39, -58, 
-146, -29, 117, 87, -131, 43, 39, 39, 78, 19, -39, -58, 
-136, -29, 107, 82, -122, 39, 39, 39, 78, 19, -39, -58, 
-136, -29, 107, 82, -122, 39, 39, 39, 78, 19, -39, -58, 
-136, -29, 107, 82, -122, 39, 39, 39, 78, 19, -39, -58, 
-141, -29, 112, 85, -126, 41, 39, 39, 78, 19, -39, -58, 
-146, -29, 117, 87, -131, 43, 39, 39, 78, 19, -39, -58, 
-146, -29, 117, 87, -131, 43, 39, 39, 78, 19, -39, -58, 
-146, -29, 117, 87, -131, 43, 39, 39, 78, 19, -39, -58, 
-146, -29, 117, 87, -131, 43, 39, 34, 73, 14, -39, -63, 
-146, -29, 117, 87, -131, 43, 39, 29, 68, 9, -39, -68, 
-146, -24, 122, 85, -134, 48, 39, 29, 68, 9, -39, -68, 
-146, -19, 126, 82, -136, 53, 39, 29, 68, 9, -39, -68, 
-146, -19, 126, 82, -136, 53, 39, 24, 68, 9, -39, -68, 
-146, -19, 126, 82, -136, 53, 39, 19, 68, 9, -39, -68, 
-141, -19, 122, 80, -131, 51, 39, 19, 68, 9, -34, -63, 
-136, -19, 117, 78, -126, 48, 39, 19, 68, 9, -29, -58, 
-136, -24, 112, 80, -124, 43, 39, 19, 63, 9, -29, -53, 
-136, -29, 107, 82, -122, 39, 39, 19, 58, 9, -29, -48, 
-136, -29, 107, 82, -122, 39, 43, 24, 58, 14, -29, -48, 
-136, -29, 107, 82, -122, 39, 48, 29, 58, 19, -29, -48, 
-126, -4, 122, 65, -124, 58, 48, 29, 68, 29, -24, -43, 
-117, 19, 136, 48, -126, 78, 48, 29, 78, 39, -19, -39, 
-117, 9, 126, 53, -122, 68, 48, 29, 82, 43, -9, -34, 
-112, 9, 122, 51, -117, 65, 43, 29, 87, 48, 0, -29, 
-107, 14, 122, 46, -114, 68, 43, 34, 92, 53, 4, -24, 
-102, 19, 122, 41, -112, 70, 43, 34, 92, 53, 9, -24, 
-92, 24, 117, 34, -104, 70, 43, 34, 92, 58, 9, -24, 
-92, 14, 107, 39, -100, 61, 43, 34, 87, 58, 4, -29, 
-87, 9, 97, 39, -92, 53, 43, 39, 82, 53, 4, -29, 
-82, 4, 87, 39, -85, 46, 43, 39, 78, 48, 4, -29, 
-78, -4, 73, 41, -75, 34, 34, 29, 63, 43, -4, -29, 
-73, -19, 53, 46, -63, 17, 24, 24, 53, 34, -9, -39, 
-73, -34, 39, 53, -56, 2, 14, 19, 39, 24, -19, -43, 
-78, -34, 43, 56, -61, 4, 9, 0, 24, 4, -34, -48, 
-92, -43, 48, 68, -70, 2, 9, 0, 24, 0, -34, -53, 
-102, -48, 53, 75, -78, 2, 14, 4, 19, -4, -48, -58, 
-107, -48, 58, 78, -82, 4, 24, 4, 19, -4, -48, -58, 
-107, -53, 53, 80, -80, 0, 29, 4, 19, -4, -48, -58, 
-107, -53, 53, 80, -80, 0, 34, 4, 19, -9, -53, -58, 
-112, -53, 58, 82, -85, 2, 39, 0, 19, -9, -53, -53, 
-107, -43, 63, 75, -85, 9, 29, 0, 19, -4, -53, -53, 
-102, -39, 63, 70, -82, 12, 24, -9, 14, 0, -48, -48, 
-102, -29, 73, 65, -87, 21, 14, -14, 14, 0, -43, -48, 
-92, -29, 63, 61, -78, 17, 14, -14, 19, 4, -39, -43, 
-82, -19, 63, 51, -73, 21, 9, -19, 24, 14, -39, -39, 
-63, -14, 48, 39, -56, 17, 0, -19, 34, 29, -29, -29, 
-63, -14, 48, 39, -56, 17, 0, -19, 39, 29, -24, -24, 
-68, -14, 53, 41, -61, 19, 9, -14, 39, 29, -24, -39, 
-97, -29, 68, 63, -82, 19, 24, -4, 43, 24, -29, -43, 
-136, -48, 87, 92, -112, 19, 53, 4, 43, 9, -39, -53, 
-156, -58, 97, 107, -126, 19, 58, 9, 39, 4, -53, -63, 
-161, -73, 87, 117, -124, 7, 68, 9, 34, 4, -53, -68, 
-161, -73, 87, 117, -124, 7, 68, 9, 29, 0, -58, -68, 
-156, -73, 82, 114, -119, 4, 68, 9, 29, 0, -58, -68, 
-156, -73, 82, 114, -119, 4, 68, 9, 34, 0, -53, -53, 
-156, -73, 82, 114, -119, 4, 68, 9, 39, 4, -53, -43, 
-156, -73, 82, 114, -119, 4, 68, 14, 39, 4, -48, -53, 
-156, -73, 82, 114, -119, 4, 68, 19, 39, 4, -43, -63, 
-156, -73, 82, 114, -119, 4, 73, 19, 34, 4, -43, -63, 
-161, -73, 87, 117, -124, 7, 78, 19, 29, 4, -43, -63, 
-161, -73, 87, 117, -124, 7, 78, 19, 34, 9, -43, -58, 
-156, -68, 87, 112, -122, 9, 78, 19, 34, 9, -43, -53, 
-151, -58, 92, 104, -122, 17, 82, 24, 48, 19, -39, -53, 
-146, -48, 97, 97, -122, 24, 87, 34, 87, 48, -29, -48, 
-146, -39, 107, 92, -126, 34, 97, 53, 131, 78, -19, -48, 
-131, -29, 102, 80, -117, 36, 87, 68, 131, 92, -14, -48, 
-68, -4, 63, 36, -65, 29, 4, 9, 112, 131, 48, -9, 
68, 97, 29, -82, 19, 63, -170, -136, 87, 244, 200, 107, 
253, 283, 29, -268, 112, 156, -414, -351, 78, 453, 448, 297, 
536, 385, -151, -461, 344, 117, -600, -497, -58, 614, 732, 536, 
912, 395, -517, -653, 714, -61, -678, -463, -248, 780, 1049, 775, 
1337, 395, -941, -866, 1139, -273, -761, -409, -385, 976, 1356, 1010, 
1805, 463, -1342, -1134, 1573, -439, -888, -414, -473, 1185, 1712, 1298, 
2166, 561, -1605, -1363, 1886, -522, -1044, -458, -517, 1278, 1942, 1551, 
2371, 605, -1766, -1488, 2069, -580, -1156, -507, -580, 1180, 1976, 1649, 
2410, 546, -1864, -1478, 2137, -658, -1166, -527, -795, 771, 1771, 1610, 
2405, 317, -2088, -1361, 2247, -885, -1058, -468, -1127, 97, 1263, 1356, 
2308, 53, -2254, -1180, 2281, -1100, -917, -419, -1385, -497, 697, 1029, 
1952, -126, -2078, -912, 2015, -1102, -795, -478, -1410, -854, 209, 697, 
1615, -190, -1805, -712, 1710, -997, -688, -512, -1312, -966, -136, 458, 
1390, -244, -1634, -573, 1512, -939, -605, -483, -1200, -976, -326, 234, 
1176, -302, -1478, -436, 1327, -890, -507, -424, -1058, -917, -444, 53, 
946, -366, -1312, -290, 1129, -839, -356, -331, -907, -868, -551, -156, 
707, -400, -1107, -153, 907, -753, -209, -234, -756, -795, -619, -322, 
497, -380, -878, -58, 688, -629, -136, -180, -619, -673, -556, -307, 
190, -278, -468, 43, 329, -373, -63, -131, -366, -424, -390, -214, 
29, -156, -185, 63, 107, -170, -14, -87, -175, -239, -263, -161, 
-73, -107, -34, 90, -19, -70, 53, -29, -43, -131, -175, -126, 
-126, -107, 19, 117, -73, -43, 102, 29, -4, -82, -146, -122, 
-141, -117, 24, 129, -82, -46, 126, 73, 14, -48, -141, -126, 
-161, -112, 48, 136, -104, -31, 126, 63, 39, -34, -131, -131, 
-180, -102, 78, 141, -129, -12, 126, 58, 73, -9, -126, -131, 
-190, -97, 92, 143, -141, -2, 141, 73, 78, -9, -117, -122, 
-195, -102, 92, 148, -143, -4, 151, 82, 78, -14, -117, -117, 
-200, -102, 97, 151, -148, -2, 151, 87, 87, -4, -112, -117, 
-204, -102, 102, 153, -153, 0, 156, 87, 102, 0, -112, -122, 
-204, -92, 112, 148, -158, 9, 151, 82, 102, 4, -107, -126, 
-204, -92, 112, 148, -158, 9, 146, 82, 102, 14, -107, -126, 
-204, -92, 112, 148, -158, 9, 146, 82, 102, 14, -107, -126, 
-209, -92, 117, 151, -163, 12, 151, 82, 107, 19, -102, -126, 
-209, -92, 117, 151, -163, 12, 156, 82, 107, 14, -97, -126, 
-209, -87, 122, 148, -165, 17, 161, 82, 112, 9, -97, -126, 
-209, -87, 122, 148, -165, 17, 161, 87, 117, 9, -97, -126, 
-209, -92, 117, 151, -163, 12, 165, 87, 117, 9, -97, -126, 
-209, -92, 117, 151, -163, 12, 165, 82, 117, 9, -107, -126, 
-214, -87, 126, 151, -170, 19, 165, 78, 117, 9, -112, -126, 
-214, -87, 126, 151, -170, 19, 170, 82, 122, 9, -107, -122, 
-214, -87, 126, 151, -170, 19, 175, 82, 122, 14, -107, -122, 
-214, -92, 122, 153, -168, 14, 175, 82, 122, 14, -112, -122, 
-214, -92, 122, 153, -168, 14, 180, 82, 122, 9, -112, -122, 
-214, -87, 126, 151, -170, 19, 190, 87, 131, 9, -112, -126, 
-219, -87, 131, 153, -175, 21, 195, 87, 131, 9, -117, -131, 
-219, -87, 131, 153, -175, 21, 209, 87, 131, 4, -117, -131, 
-224, -87, 136, 156, -180, 24, 209, 92, 131, -4, -117, -131, 
-224, -87, 136, 156, -180, 24, 214, 92, 131, -4, -117, -131, 
-224, -87, 136, 156, -180, 24, 214, 87, 131, -4, -122, -136, 
-224, -87, 136, 156, -180, 24, 219, 92, 141, -4, -122, -141, 
-224, -87, 136, 156, -180, 24, 224, 92, 141, -4, -122, -141, 
-224, -87, 136, 156, -180, 24, 234, 102, 146, -4, -122, -141, 
-229, -82, 146, 156, -187, 31, 244, 107, 151, -9, -131, -146, 
-229, -82, 146, 156, -187, 31, 248, 112, 156, -9, -136, -146, 
-229, -78, 151, 153, -190, 36, 248, 117, 156, -9, -141, -146, 
-229, -82, 146, 156, -187, 31, 253, 122, 161, -9, -141, -151, 
-234, -87, 146, 161, -190, 29, 258, 122, 161, -4, -141, -156, 
-239, -78, 161, 158, -200, 41, 258, 126, 170, -4, -151, -156, 
-239, -78, 161, 158, -200, 41, 263, 136, 180, -4, -151, -156, 
-239, -73, 165, 156, -202, 46, 268, 131, 185, 0, -151, -161, 
-239, -58, 180, 148, -209, 61, 268, 136, 190, 0, -151, -161, 
-239, -53, 185, 146, -212, 65, 268, 141, 195, 4, -156, -161, 
-239, -48, 190, 143, -214, 70, 268, 141, 200, 4, -156, -161, 
-239, -48, 190, 143, -214, 70, 268, 146, 204, 0, -161, -165, 
-239, -53, 185, 146, -212, 65, 273, 156, 209, -4, -170, -165, 
-239, -58, 180, 148, -209, 61, 273, 156, 214, -4, -180, -161, 
-234, -53, 180, 143, -207, 63, 273, 156, 219, -4, -185, -161, 
-219, -29, 190, 124, -204, 80, 268, 161, 219, 0, -185, -165, 
-209, -4, 204, 107, -207, 100, 263, 161, 224, 0, -185, -170, 
-200, -4, 195, 102, -197, 95, 258, 161, 224, 0, -185, -170, 
-190, -9, 180, 100, -185, 85, 248, 161, 224, -4, -185, -170, 
-180, 0, 180, 90, -180, 90, 244, 151, 224, -4, -185, -161, 
-175, 9, 185, 82, -180, 97, 229, 141, 224, -4, -180, -161, 
-151, 14, 165, 68, -158, 90, 224, 136, 219, -4, -180, -151, 
-131, 24, 156, 53, -143, 90, 214, 131, 209, -4, -175, -146, 
-122, 24, 146, 48, -134, 85, 204, 126, 204, -14, -170, -136, 
-102, 29, 131, 36, -117, 80, 195, 117, 200, -19, -165, -141, 
-78, 29, 107, 24, -92, 68, 185, 107, 195, -19, -151, -117, 
-58, 34, 92, 12, -75, 63, 170, 92, 185, -19, -141, -87, 
-39, 39, 78, 0, -58, 58, 156, 78, 170, -29, -136, -78, 
-19, 39, 58, -9, -39, 48, 146, 58, 156, -34, -126, -68, 
-9, 34, 43, -12, -26, 39, 141, 43, 146, -24, -112, -58, 
-4, 24, 29, -9, -17, 26, 131, 29, 136, -14, -102, -48, 
4, 24, 19, -14, -7, 21, 117, 24, 126, -9, -87, -34, 
4, 19, 14, -12, -4, 17, 112, 14, 112, -9, -73, -24, 
9, 19, 9, -14, 0, 14, 107, -4, 102, -9, -63, -14, 
14, 14, 0, -14, 7, 7, 107, -14, 92, -9, -53, -9, 
14, 14, 0, -14, 7, 7, 102, -29, 78, -4, -43, -9, 
9, 4, -4, -7, 7, 0, 102, -34, 68, -4, -29, -4, 
4, -4, -9, 0, 7, -7, 102, -43, 68, 0, -24, -4, 
0, -4, -4, 2, 2, -4, 107, -48, 63, 0, -24, -9, 
-9, -4, 4, 7, -7, 0, 107, -53, 53, 0, -24, -9, 
-14, -4, 9, 9, -12, 2, 107, -58, 48, 0, -24, -14, 
-14, -9, 4, 12, -9, -2, 107, -63, 39, -4, -24, -14, 
-19, -19, 0, 19, -9, -9, 112, -63, 39, -4, -19, -14, 
-34, -24, 9, 29, -21, -7, 112, -63, 34, -4, -19, -14, 
-43, -29, 14, 36, -29, -7, 117, -63, 29, -14, -24, -9, 
-43, -29, 14, 36, -29, -7, 117, -68, 29, -14, -24, -9, 
-53, -34, 19, 43, -36, -7, 122, -73, 29, -14, -24, -9, 
-48, -34, 14, 41, -31, -9, 122, -73, 19, -19, -29, -19, 
-43, -34, 9, 39, -26, -12, 126, -73, 14, -19, -29, -19, 
-53, -39, 14, 46, -34, -12, 126, -68, 14, -24, -29, -24, 
-53, -43, 9, 48, -31, -17, 126, -63, 9, -24, -39, -29, 
-53, -43, 9, 48, -31, -17, 126, -63, 4, -29, -39, -29, 
-53, -48, 4, 51, -29, -21, 122, -63, 0, -29, -39, -29, 
-53, -53, 0, 53, -26, -26, 126, -63, 0, -29, -43, -29, 
-58, -58, 0, 58, -29, -29, 126, -68, -4, -34, -43, -29, 
-58, -58, 0, 58, -29, -29, 126, -68, -4, -34, -43, -34, 
-58, -58, 0, 58, -29, -29, 126, -63, -4, -34, -43, -39, 
-63, -53, 9, 58, -36, -21, 126, -63, -9, -39, -53, -39, 
-63, -48, 14, 56, -39, -17, 126, -68, -14, -43, -63, -43, 
-68, -48, 19, 58, -43, -14, 131, -68, -14, -43, -63, -43, 
-73, -48, 24, 61, -48, -12, 136, -68, -14, -43, -63, -43, 
-78, -58, 19, 68, -48, -19, 141, -63, -14, -43, -58, -48, 
-82, -63, 19, 73, -51, -21, 141, -53, -9, -43, -58, -48, 
-87, -63, 24, 75, -56, -19, 146, -53, -9, -43, -58, -48, 
-87, -63, 24, 75, -56, -19, 151, -53, -9, -43, -58, -53, 
-82, -58, 24, 70, -53, -17, 151, -58, 0, -43, -58, -53, 
-82, -53, 29, 68, -56, -12, 151, -63, 4, -48, -63, -53, 
-87, -48, 39, 68, -63, -4, 146, -63, 9, -48, -63, -53, 
-92, -43, 48, 68, -70, 2, 146, -63, 9, -43, -63, -53, 
-92, -39, 53, 65, -73, 7, 146, -63, 9, -39, -63, -63, 
-97, -39, 58, 68, -78, 9, 151, -63, 19, -29, -63, -63, 
-92, -43, 48, 68, -70, 2, 156, -58, 24, -29, -63, -63, 
-92, -43, 48, 68, -70, 2, 156, -48, 29, -24, -68, -63, 
-97, -39, 58, 68, -78, 9, 156, -39, 34, -24, -68, -63, 
-97, -39, 58, 68, -78, 9, 156, -34, 39, -29, -68, -58, 
-102, -48, 53, 75, -78, 2, 156, -29, 39, -29, -63, -58, 
-112, -48, 63, 80, -87, 7, 161, -29, 39, -24, -63, -53, 
-117, -39, 78, 78, -97, 19, 161, -39, 39, -19, -63, -58, 
-117, -29, 87, 73, -102, 29, 161, -43, 43, -9, -63, -68, 
-112, -29, 82, 70, -97, 26, 161, -43, 43, -9, -63, -78, 
-112, -29, 82, 70, -97, 26, 156, -43, 43, -4, -63, -78, 
-112, -39, 73, 75, -92, 17, 156, -34, 48, -4, -63, -73, 
-112, -39, 73, 75, -92, 17, 165, -34, 53, -9, -63, -73, 
-112, -29, 82, 70, -97, 26, 161, -34, 48, -4, -58, -73, 
-112, -29, 82, 70, -97, 26, 151, -39, 43, -4, -58, -73, 
-112, -29, 82, 70, -97, 26, 151, -39, 43, -4, -63, -68, 
-112, -34, 78, 73, -95, 21, 156, -34, 48, -4, -68, -68, 
-112, -34, 78, 73, -95, 21, 156, -34, 48, -9, -68, -68, 
-112, -29, 82, 70, -97, 26, 151, -34, 43, -9, -68, -68, 
-112, -29, 82, 70, -97, 26, 151, -34, 43, -9, -68, -68, 
-112, -29, 82, 70, -97, 26, 146, -34, 43, -9, -63, -68, 
-112, -29, 82, 70, -97, 26, 146, -34, 43, -9, -63, -68, 
-107, -29, 78, 68, -92, 24, 146, -34, 43, -9, -63, -63, 
-107, -34, 73, 70, -90, 19, 146, -43, 43, -9, -63, -63, 
-102, -39, 63, 70, -82, 12, 146, -43, 43, -9, -63, -58, 
-102, -34, 68, 68, -85, 17, 141, -39, 39, -14, -58, -58, 
-107, -34, 73, 70, -90, 19, 141, -39, 39, -14, -53, -58, 
-107, -53, 53, 80, -80, 0, 141, -39, 39, -9, -53, -58, 
-102, -43, 58, 73, -80, 7, 141, -39, 39, -9, -53, -63, 
-107, -39, 68, 73, -87, 14, 141, -39, 34, -9, -58, -63, 
-112, -39, 73, 75, -92, 17, 141, -43, 34, -9, -58, -63, 
-112, -34, 78, 73, -95, 21, 141, -43, 34, -14, -58, -58, 
-112, -34, 78, 73, -95, 21, 141, -43, 34, -14, -58, -58, 
-107, -34, 73, 70, -90, 19, 141, -43, 29, -19, -63, -53, 
-107, -34, 73, 70, -90, 19, 141, -43, 29, -19, -63, -48, 
-107, -34, 73, 70, -90, 19, 136, -43, 29, -19, -58, -48, 
-107, -34, 73, 70, -90, 19, 131, -43, 29, -19, -58, -48, 
-102, -24, 78, 63, -90, 26, 131, -43, 29, -19, -58, -48, 
-102, -14, 87, 58, -95, 36, 131, -43, 29, -19, -58, -53, 
-102, -24, 78, 63, -90, 26, 126, -43, 24, -24, -58, -58, 
-97, -34, 63, 65, -80, 14, 126, -43, 24, -29, -58, -58, 
-102, -24, 78, 63, -90, 26, 126, -43, 24, -29, -58, -58, 
-107, -29, 78, 68, -92, 24, 122, -43, 24, -29, -58, -53, 
-102, -34, 68, 68, -85, 17, 122, -39, 19, -29, -53, -48, 
-97, -39, 58, 68, -78, 9, 126, -39, 19, -29, -48, -48, 
-97, -39, 58, 68, -78, 9, 126, -39, 19, -29, -48, -48, 
-97, -39, 58, 68, -78, 9, 126, -39, 19, -29, -48, -48, 
-92, -29, 63, 61, -78, 17, 126, -39, 24, -29, -53, -48, 
-87, -19, 68, 53, -78, 24, 126, -34, 34, -24, -48, -43, 
-82, -9, 73, 46, -78, 31, 126, -34, 43, -19, -48, -39, 
-82, 4, 87, 39, -85, 46, 122, -34, 58, -9, -43, -34, 
-82, 19, 102, 31, -92, 61, 117, -34, 63, 4, -29, -34, 
-73, 29, 102, 21, -87, 65, 112, -29, 63, 19, -14, -29, 
-73, 14, 87, 29, -80, 51, 112, -24, 63, 19, -14, -29, 
-68, 9, 78, 29, -73, 43, 112, -19, 63, 14, -14, -29, 
-63, 4, 68, 29, -65, 36, 122, -14, 58, 9, -14, -24, 
-58, 0, 58, 29, -58, 29, 122, -19, 43, 4, -24, -19, 
-53, -9, 43, 31, -48, 17, 112, -24, 34, -4, -29, -29, 
-53, -24, 29, 39, -41, 2, 102, -29, 19, -14, -34, -34, 
-48, -14, 34, 31, -41, 9, 92, -48, 4, -29, -43, -39, 
-53, -14, 39, 34, -46, 12, 87, -48, 4, -29, -43, -43, 
-63, -29, 34, 46, -48, 2, 92, -43, 0, -34, -58, -48, 
-68, -39, 29, 53, -48, -4, 97, -43, 0, -34, -58, -48, 
-73, -48, 24, 61, -48, -12, 97, -43, -4, -43, -63, -48, 
-78, -53, 24, 65, -51, -14, 97, -43, -9, -58, -73, -53, 
