I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-58, -97, -39, 78, -9, -68, -48, -107, -136, -117, -87, -87, 
-58, -102, -43, 80, -7, -73, -48, -107, -136, -117, -92, -87, 
-58, -107, -48, 82, -4, -78, -48, -107, -136, -117, -97, -87, 
-58, -107, -48, 82, -4, -78, -48, -107, -131, -117, -97, -87, 
-58, -107, -48, 82, -4, -78, -48, -107, -126, -117, -97, -87, 
-53, -102, -48, 78, -2, -75, -48, -107, -126, -117, -97, -87, 
-48, -97, -48, 73, 0, -73, -48, -107, -126, -117, -97, -87, 
-48, -97, -48, 73, 0, -73, -48, -112, -126, -117, -97, -87, 
-48, -97, -48, 73, 0, -73, -48, -117, -126, -117, -97, -87, 
-48, -102, -53, 75, 2, -78, -48, -117, -131, -117, -97, -87, 
-48, -107, -58, 78, 4, -82, -48, -117, -136, -117, -97, -87, 
-48, -107, -58, 78, 4, -82, -48, -117, -136, -117, -102, -87, 
-48, -107, -58, 78, 4, -82, -48, -117, -136, -117, -107, -87, 
-48, -107, -58, 78, 4, -82, -48, -117, -136, -122, -107, -87, 
-48, -107, -58, 78, 4, -82, -48, -117, -136, -126, -107, -87, 
-48, -107, -58, 78, 4, -82, -48, -117, -136, -126, -107, -87, 
-48, -107, -58, 78, 4, -82, -48, -117, -136, -126, -107, -87, 
-48, -107, -58, 78, 4, -82, -48, -117, -136, -126, -107, -82, 
-48, -107, -58, 78, 4, -82, -48, -117, -136, -126, -107, -78, 
-48, -112, -63, 80, 7, -87, -48, -117, -141, -126, -107, -78, 
-48, -117, -68, 82, 9, -92, -48, -117, -146, -126, -107, -78, 
-48, -122, -73, 85, 12, -97, -48, -117, -146, -126, -107, -82, 
-48, -126, -78, 87, 14, -102, -48, -117, -146, -126, -107, -87, 
-48, -126, -78, 87, 14, -102, -48, -117, -146, -131, -107, -92, 
-48, -126, -78, 87, 14, -102, -48, -117, -146, -136, -107, -97, 
-48, -126, -78, 87, 14, -102, -53, -122, -151, -136, -107, -97, 
-48, -126, -78, 87, 14, -102, -58, -126, -156, -136, -107, -97, 
-53, -126, -73, 90, 9, -100, -58, -126, -156, -136, -107, -97, 
-58, -126, -68, 92, 4, -97, -58, -126, -156, -136, -107, -97, 
-58, -126, -68, 92, 4, -97, -58, -126, -156, -136, -107, -97, 
-58, -126, -68, 92, 4, -97, -58, -126, -156, -136, -107, -97, 
-53, -126, -73, 90, 9, -100, -58, -131, -161, -141, -112, -97, 
-48, -126, -78, 87, 14, -102, -58, -136, -165, -146, -117, -97, 
-48, -126, -78, 87, 14, -102, -58, -136, -165, -146, -117, -97, 
-48, -126, -78, 87, 14, -102, -58, -136, -165, -146, -117, -97, 
-48, -126, -78, 87, 14, -102, -58, -136, -165, -146, -117, -97, 
-48, -126, -78, 87, 14, -102, -58, -136, -165, -146, -117, -97, 
-48, -126, -78, 87, 14, -102, -58, -136, -165, -146, -117, -97, 
-48, -126, -78, 87, 14, -102, -58, -136, -165, -146, -117, -97, 
-48, -126, -78, 87, 14, -102, -58, -136, -165, -146, -117, -97, 
-48, -122, -73, 85, 12, -97, -58, -131, -165, -146, -117, -97, 
-48, -122, -73, 85, 12, -97, -53, -131, -161, -141, -112, -97, 
-48, -112, -63, 80, 7, -87, -53, -126, -151, -141, -112, -92, 
-43, -107, -63, 75, 9, -85, -48, -126, -151, -136, -112, -92, 
-34, -107, -73, 70, 19, -90, -48, -126, -151, -126, -112, -92, 
-34, -107, -73, 70, 19, -90, -39, -112, -146, -126, -102, -92, 
-29, -102, -73, 65, 21, -87, -29, -102, -131, -122, -97, -87, 
-29, -102, -73, 65, 21, -87, -24, -102, -131, -122, -97, -87, 
-29, -107, -78, 68, 24, -92, -19, -102, -131, -126, -92, -87, 
-29, -107, -78, 68, 24, -92, -19, -102, -136, -126, -97, -92, 
-29, -112, -82, 70, 26, -97, -19, -102, -136, -122, -102, -92, 
-24, -112, -87, 68, 31, -100, -19, -97, -131, -126, -102, -87, 
-9, -112, -102, 61, 46, -107, -19, -82, -117, -117, -92, -78, 
4, -107, -112, 51, 58, -109, -24, -73, -112, -112, -82, -63, 
14, -82, -97, 34, 56, -90, -24, -68, -112, -102, -78, -53, 
14, -73, -87, 29, 51, -80, -48, -82, -117, -112, -78, -53, 
14, -73, -87, 29, 51, -80, -73, -107, -131, -112, -82, -53, 
19, -78, -97, 29, 58, -87, -92, -131, -141, -122, -82, -58, 
19, -78, -97, 29, 58, -87, -102, -146, -151, -131, -87, -63, 
24, -78, -102, 26, 63, -90, -97, -146, -151, -131, -87, -63, 
24, -73, -97, 24, 61, -85, -78, -136, -146, -126, -82, -63, 
24, -82, -107, 29, 65, -95, -73, -126, -141, -122, -78, -63, 
29, -92, -122, 31, 75, -107, -73, -122, -146, -126, -82, -68, 
19, -107, -126, 43, 73, -117, -73, -126, -146, -136, -92, -73, 
9, -122, -131, 56, 70, -126, -78, -131, -161, -146, -107, -92, 
-4, -126, -122, 65, 58, -124, -78, -131, -161, -151, -112, -97, 
-29, -131, -102, 80, 36, -117, -63, -126, -161, -151, -112, -97, 
-39, -141, -102, 90, 31, -122, -63, -126, -165, -151, -122, -107, 
-43, -151, -107, 97, 31, -129, -63, -136, -175, -161, -122, -112, 
-43, -156, -112, 100, 34, -134, -58, -141, -180, -170, -126, -112, 
-43, -156, -112, 100, 34, -134, -58, -146, -180, -170, -131, -117, 
-43, -151, -107, 97, 31, -129, -58, -146, -180, -170, -131, -117, 
-43, -151, -107, 97, 31, -129, -58, -141, -180, -170, -136, -117, 
-48, -146, -97, 97, 24, -122, -58, -136, -180, -170, -136, -112, 
-53, -151, -97, 102, 21, -124, -53, -136, -180, -170, -136, -107, 
-58, -170, -112, 114, 26, -141, -48, -136, -190, -185, -151, -126, 
-73, -248, -175, 161, 51, -212, -14, -112, -224, -244, -214, -180, 
-82, -370, -287, 226, 102, -329, 48, -78, -268, -331, -312, -268, 
-97, -468, -370, 283, 136, -419, 136, -19, -292, -405, -395, -351, 
-117, -536, -419, 326, 151, -478, 263, 68, -302, -473, -473, -419, 
-102, -522, -419, 312, 158, -470, 351, 180, -253, -448, -468, -419, 
-19, -414, -395, 217, 187, -405, 468, 453, -4, -253, -322, -326, 
117, -195, -312, 39, 214, -253, 497, 585, 297, 53, -73, -136, 
283, 214, -68, -248, 175, 73, 375, 492, 629, 527, 356, 200, 
405, 732, 326, -568, 39, 529, 58, 278, 1000, 1083, 897, 639, 
488, 1176, 688, -832, -100, 932, -156, 185, 1371, 1586, 1361, 1010, 
507, 1537, 1029, -1022, -261, 1283, -488, 34, 1708, 2025, 1751, 1312, 
492, 1903, 1410, -1198, -458, 1656, -971, -151, 1932, 2371, 2069, 1576, 
429, 1976, 1546, -1202, -558, 1761, -1322, -444, 1727, 2278, 2054, 1605, 
292, 1722, 1429, -1007, -568, 1576, -1512, -922, 897, 1610, 1668, 1405, 
122, 1273, 1151, -697, -514, 1212, -1551, -1385, -107, 668, 1039, 1029, 
34, 932, 897, -483, -431, 915, -1503, -1517, -570, 161, 605, 722, 
-29, 683, 712, -326, -370, 697, -1298, -1337, -644, -39, 346, 497, 
-78, 448, 527, -185, -302, 488, -976, -1029, -575, -156, 141, 287, 
-78, 312, 390, -117, -234, 351, -634, -678, -400, -146, 58, 175, 
-73, 195, 268, -61, -170, 231, -390, -424, -268, -117, 19, 97, 
-58, 92, 151, -17, -104, 122, -248, -263, -185, -87, -14, 34, 
-58, 0, 58, 29, -58, 29, -146, -170, -141, -82, -39, 0, 
-58, -53, 4, 56, -31, -24, -78, -122, -122, -92, -58, -24, 
-63, -73, -9, 68, -26, -41, -53, -102, -131, -122, -78, -39, 
-63, -102, -39, 82, -12, -70, -39, -82, -131, -126, -87, -53, 
-58, -107, -48, 82, -4, -78, -34, -63, -131, -126, -97, -68, 
-58, -117, -58, 87, 0, -87, -14, -48, -131, -131, -112, -87, 
-53, -131, -78, 92, 12, -104, 0, -34, -126, -141, -117, -92, 
-48, -136, -87, 92, 19, -112, 14, -19, -126, -146, -117, -92, 
-48, -141, -92, 95, 21, -117, 19, -9, -122, -141, -117, -92, 
-43, -141, -97, 92, 26, -119, 24, -4, -122, -141, -122, -97, 
-48, -151, -102, 100, 26, -126, 34, 4, -117, -136, -122, -97, 
-53, -156, -102, 104, 24, -129, 39, 14, -112, -131, -117, -97, 
-53, -156, -102, 104, 24, -129, 48, 24, -102, -131, -117, -97, 
-53, -156, -102, 104, 24, -129, 48, 34, -102, -122, -112, -97, 
-53, -151, -97, 102, 21, -124, 58, 39, -97, -122, -112, -92, 
-43, -146, -102, 95, 29, -124, 68, 53, -87, -122, -112, -92, 
-43, -141, -97, 92, 26, -119, 68, 63, -82, -122, -112, -92, 
-39, -141, -102, 90, 31, -122, 73, 73, -78, -117, -112, -92, 
-34, -136, -102, 85, 34, -119, 87, 87, -68, -107, -112, -87, 
-29, -131, -102, 80, 36, -117, 97, 102, -58, -102, -107, -87, 
-29, -131, -102, 80, 36, -117, 107, 117, -43, -97, -97, -87, 
-24, -131, -107, 78, 41, -119, 117, 131, -29, -92, -97, -87, 
-24, -126, -102, 75, 39, -114, 122, 141, -24, -82, -92, -78, 
-24, -122, -97, 73, 36, -109, 126, 161, -9, -78, -87, -73, 
-19, -122, -102, 70, 41, -112, 136, 180, 9, -68, -78, -68, 
-19, -126, -107, 73, 43, -117, 146, 200, 19, -63, -73, -63, 
-14, -122, -107, 68, 46, -114, 156, 224, 29, -53, -73, -63, 
-9, -122, -112, 65, 51, -117, 175, 248, 48, -43, -63, -68, 
-4, -112, -107, 58, 51, -109, 195, 278, 63, -34, -58, -68, 
4, -102, -107, 48, 56, -104, 214, 302, 82, -19, -48, -58, 
9, -92, -102, 41, 56, -97, 224, 331, 107, -4, -39, -48, 
9, -87, -97, 39, 53, -92, 239, 366, 126, 14, -24, -43, 
19, -78, -97, 29, 58, -87, 263, 400, 156, 34, -14, -34, 
29, -68, -97, 19, 63, -82, 278, 434, 180, 48, 0, -29, 
34, -63, -97, 14, 65, -80, 292, 468, 204, 73, 24, -19, 
48, -53, -102, 2, 75, -78, 302, 497, 229, 97, 43, -9, 
48, -39, -87, -4, 68, -63, 317, 531, 263, 117, 58, 4, 
58, -24, -82, -17, 70, -53, 331, 561, 292, 141, 78, 24, 
68, -9, -78, -29, 73, -43, 341, 595, 322, 170, 97, 39, 
82, 14, -68, -48, 75, -26, 351, 614, 341, 190, 117, 48, 
92, 29, -63, -61, 78, -17, 361, 644, 370, 214, 136, 63, 
