I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-39, -39, 0, 39, -19, -19, 9, 9, 9, -19, -19, 0, 
-39, -39, 0, 39, -19, -19, 9, 9, 9, -19, -19, 0, 
-39, -39, 0, 39, -19, -19, 9, 9, 9, -19, -19, 0, 
-39, -39, 0, 39, -19, -19, 9, 9, 9, -19, -19, 0, 
-48, -39, 9, 43, -29, -14, 9, 9, 0, -19, -19, 0, 
-48, -39, 9, 43, -29, -14, 9, 9, 0, -19, -19, 0, 
-48, -39, 9, 43, -29, -14, 9, 9, 0, -19, -19, 0, 
-48, -39, 9, 43, -29, -14, 9, 9, 0, -19, -19, 0, 
-39, -29, 9, 34, -24, -9, 9, 9, 0, -19, -19, -9, 
-39, -29, 9, 34, -24, -9, 9, 9, 0, -19, -19, -9, 
-39, -29, 9, 34, -24, -9, 9, 9, 0, -19, -19, -9, 
-39, -29, 9, 34, -24, -9, 9, 9, 0, -19, -19, -9, 
-48, -39, 9, 43, -29, -14, 19, 0, 0, -19, -29, -19, 
-48, -39, 9, 43, -29, -14, 19, 0, 0, -19, -29, -19, 
-48, -39, 9, 43, -29, -14, 19, 0, 0, -19, -29, -19, 
-48, -39, 9, 43, -29, -14, 19, 0, 0, -19, -29, -19, 
-58, -39, 19, 48, -39, -9, 19, 9, 9, -9, -29, -19, 
-58, -39, 19, 48, -39, -9, 19, 9, 9, -9, -29, -19, 
-58, -39, 19, 48, -39, -9, 19, 9, 9, -9, -29, -19, 
-58, -39, 19, 48, -39, -9, 19, 9, 9, -9, -29, -19, 
-48, -43, 4, 46, -26, -19, 9, 9, 0, -19, -29, -24, 
-48, -48, 0, 48, -24, -24, 9, 9, 0, -19, -29, -29, 
-48, -53, -4, 51, -21, -29, 9, 9, 0, -19, -29, -34, 
-48, -58, -9, 53, -19, -34, 9, 9, 0, -19, -29, -39, 
-43, -48, -4, 46, -19, -26, 0, 9, 9, -29, -34, -39, 
-39, -48, -9, 43, -14, -29, 0, 9, 9, -29, -39, -39, 
-34, -48, -14, 41, -9, -31, 0, 9, 9, -29, -43, -39, 
-29, -48, -19, 39, -4, -34, 0, 9, 9, -29, -48, -39, 
-29, -58, -29, 43, 0, -43, 9, 9, 9, -39, -58, -29, 
-29, -58, -29, 43, 0, -43, 9, 9, 9, -39, -58, -29, 
-29, -58, -29, 43, 0, -43, 9, 9, 9, -39, -58, -29, 
-29, -58, -29, 43, 0, -43, 9, 9, 9, -39, -58, -29, 
-29, -48, -19, 39, -4, -34, 19, 19, 9, -29, -48, -29, 
-29, -48, -19, 39, -4, -34, 19, 19, 9, -29, -48, -29, 
-29, -48, -19, 39, -4, -34, 19, 19, 9, -29, -48, -29, 
-29, -48, -19, 39, -4, -34, 19, 19, 9, -29, -48, -29, 
-39, -58, -19, 48, -9, -39, 29, 9, 0, -29, -43, -19, 
-39, -58, -19, 48, -9, -39, 29, 9, 0, -29, -39, -19, 
-39, -58, -19, 48, -9, -39, 29, 9, 0, -29, -34, -19, 
-39, -58, -19, 48, -9, -39, 29, 9, 0, -29, -29, -19, 
-39, -58, -19, 48, -9, -39, 19, 9, 9, -19, -19, -29, 
-39, -58, -19, 48, -9, -39, 19, 9, 9, -19, -19, -29, 
-39, -58, -19, 48, -9, -39, 19, 9, 9, -19, -19, -29, 
-39, -58, -19, 48, -9, -39, 19, 9, 9, -19, -19, -29, 
-39, -58, -19, 48, -9, -39, 19, 9, 0, -29, -19, -19, 
-39, -58, -19, 48, -9, -39, 19, 9, 0, -29, -19, -19, 
-39, -58, -19, 48, -9, -39, 19, 9, 0, -29, -19, -19, 
-39, -58, -19, 48, -9, -39, 19, 9, 0, -29, -19, -19, 
-48, -58, -9, 53, -19, -34, 19, 9, 0, -19, -19, -19, 
-48, -58, -9, 53, -19, -34, 19, 9, 0, -19, -19, -19, 
-48, -58, -9, 53, -19, -34, 19, 9, 0, -19, -19, -19, 
-48, -58, -9, 53, -19, -34, 19, 9, 0, -19, -19, -19, 
-48, -58, -9, 53, -19, -34, 9, 0, -9, -29, -29, -9, 
-48, -58, -9, 53, -19, -34, 9, 0, -9, -29, -29, -9, 
-48, -58, -9, 53, -19, -34, 9, 0, -9, -29, -29, -9, 
-48, -58, -9, 53, -19, -34, 9, 0, -9, -29, -29, -9, 
-48, -48, 0, 48, -24, -24, 9, -9, -19, -29, -34, 0, 
-48, -48, 0, 48, -24, -24, 9, -9, -19, -29, -39, 0, 
-48, -48, 0, 48, -24, -24, 9, -9, -19, -29, -43, 0, 
-48, -48, 0, 48, -24, -24, 9, -9, -19, -29, -48, 0, 
-39, -48, -9, 43, -14, -29, 0, 0, -19, -39, -39, 0, 
-39, -48, -9, 43, -14, -29, 0, 0, -19, -39, -39, 0, 
-39, -48, -9, 43, -14, -29, 0, 0, -19, -39, -39, 0, 
-39, -48, -9, 43, -14, -29, 0, 0, -19, -39, -39, 0, 
-39, -48, -9, 43, -14, -29, 0, -9, -19, -39, -39, 9, 
-39, -48, -9, 43, -14, -29, 0, -9, -19, -39, -39, 9, 
-39, -48, -9, 43, -14, -29, 0, -9, -19, -39, -39, 9, 
-39, -48, -9, 43, -14, -29, 0, -9, -19, -39, -39, 9, 
-48, -39, 9, 43, -29, -14, 0, -9, -19, -39, -34, 19, 
-48, -39, 9, 43, -29, -14, 0, -9, -19, -39, -29, 19, 
-48, -39, 9, 43, -29, -14, 0, -9, -19, -39, -24, 19, 
-48, -39, 9, 43, -29, -14, 0, -9, -19, -39, -19, 19, 
-58, -39, 19, 48, -39, -9, 0, -19, -19, -39, -29, 19, 
-58, -39, 19, 48, -39, -9, 0, -19, -19, -39, -29, 19, 
-58, -39, 19, 48, -39, -9, 0, -19, -19, -39, -29, 19, 
-58, -39, 19, 48, -39, -9, 0, -19, -19, -39, -29, 19, 
-58, -48, 9, 53, -34, -19, 0, -29, -29, -39, -39, 19, 
-58, -48, 9, 53, -34, -19, 0, -29, -29, -39, -39, 19, 
-58, -48, 9, 53, -34, -19, 0, -29, -29, -39, -39, 19, 
-58, -48, 9, 53, -34, -19, 0, -29, -29, -39, -39, 19, 
-53, -43, 9, 48, -31, -17, -9, -19, -29, -39, -29, 9, 
-48, -39, 9, 43, -29, -14, -9, -19, -29, -39, -29, 9, 
-43, -34, 9, 39, -26, -12, -9, -19, -29, -39, -29, 9, 
-39, -29, 9, 34, -24, -9, -9, -19, -29, -39, -29, 9, 
-34, -19, 14, 26, -24, -2, -9, -9, -29, -39, -29, 9, 
-29, -19, 9, 24, -19, -4, -9, -9, -29, -39, -29, 9, 
-24, -19, 4, 21, -14, -7, -9, -9, -29, -39, -29, 9, 
-19, -19, 0, 19, -9, -9, -9, -9, -29, -39, -29, 9, 
-19, -19, 0, 19, -9, -9, -9, -9, -29, -29, -19, 19, 
-19, -19, 0, 19, -9, -9, -9, -9, -29, -29, -19, 19, 
-19, -19, 0, 19, -9, -9, -9, -9, -29, -29, -19, 19, 
-19, -19, 0, 19, -9, -9, -9, -9, -29, -29, -19, 19, 
-24, -24, 0, 24, -12, -12, -9, -19, -39, -39, -19, 9, 
-29, -29, 0, 29, -14, -14, -9, -19, -39, -39, -19, 9, 
-34, -34, 0, 34, -17, -17, -9, -19, -39, -39, -19, 9, 
-39, -39, 0, 39, -19, -19, -9, -19, -39, -39, -19, 9, 
-48, -48, 0, 48, -24, -24, -9, -19, -39, -48, -29, 9, 
-48, -48, 0, 48, -24, -24, -9, -19, -39, -48, -29, 9, 
-48, -48, 0, 48, -24, -24, -9, -19, -39, -48, -29, 9, 
-48, -48, 0, 48, -24, -24, -9, -19, -39, -48, -29, 9, 
-48, -48, 0, 48, -24, -24, 0, -19, -29, -39, -29, 9, 
-48, -48, 0, 48, -24, -24, 0, -19, -29, -39, -29, 9, 
-48, -48, 0, 48, -24, -24, 0, -19, -29, -39, -29, 9, 
