I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
126, 9, -117, -68, 122, -53, -39, 126, 146, 78, 58, 87, 
117, -19, -136, -48, 126, -78, -39, 107, 131, 53, 34, 63, 
107, -48, -156, -29, 131, -102, -39, 87, 117, 29, 9, 39, 
97, -48, -146, -24, 122, -97, -39, 97, 117, 29, 9, 39, 
87, -48, -136, -19, 112, -92, -39, 107, 117, 29, 9, 39, 
87, -48, -136, -19, 112, -92, -29, 117, 122, 34, 4, 39, 
87, -48, -136, -19, 112, -92, -19, 126, 126, 39, 0, 39, 
87, -39, -126, -24, 107, -82, -19, 131, 136, 39, -9, 29, 
87, -29, -117, -29, 102, -73, -19, 136, 146, 39, -19, 19, 
87, -29, -117, -29, 102, -73, -14, 141, 146, 43, -19, 9, 
87, -29, -117, -29, 102, -73, -9, 146, 146, 48, -19, 0, 
92, -24, -117, -34, 104, -70, 9, 161, 161, 73, 4, 9, 
97, -19, -117, -39, 107, -68, 29, 175, 175, 97, 29, 19, 
97, -14, -112, -41, 104, -63, 39, 180, 185, 97, 29, 29, 
97, -9, -107, -43, 102, -58, 48, 185, 195, 97, 29, 39, 
97, 4, -92, -51, 95, -43, 53, 190, 200, 97, 29, 39, 
97, 19, -78, -58, 87, -29, 58, 195, 204, 97, 29, 39, 
97, 29, -68, -63, 82, -19, 73, 204, 209, 102, 34, 43, 
97, 39, -58, -68, 78, -9, 87, 214, 214, 107, 39, 48, 
126, 43, -82, -85, 104, -19, 92, 219, 214, 112, 39, 48, 
156, 48, -107, -102, 131, -29, 97, 224, 214, 117, 39, 48, 
136, 53, -82, -95, 109, -14, 102, 224, 219, 117, 39, 48, 
117, 58, -58, -87, 87, 0, 107, 224, 224, 117, 39, 48, 
141, 82, -58, -112, 100, 12, 107, 224, 229, 122, 48, 53, 
165, 107, -58, -136, 112, 24, 107, 224, 234, 126, 58, 58, 
151, 117, -34, -134, 92, 41, 73, 214, 234, 126, 63, 63, 
136, 126, -9, -131, 73, 58, 39, 204, 234, 126, 68, 68, 
136, 126, -9, -131, 73, 58, -4, 180, 229, 126, 78, 73, 
136, 126, -9, -131, 73, 58, -48, 156, 224, 126, 87, 78, 
151, 122, -29, -136, 90, 46, -63, 141, 214, 126, 92, 87, 
165, 117, -48, -141, 107, 34, -78, 126, 204, 126, 97, 97, 
165, 112, -53, -139, 109, 29, -78, 117, 195, 122, 97, 97, 
161, 102, -58, -131, 109, 21, -78, 112, 185, 117, 92, 97, 
156, 92, -63, -124, 109, 14, -78, 107, 180, 112, 87, 102, 
156, 87, -68, -122, 112, 9, -73, 102, 175, 102, 82, 97, 
117, 63, -53, -90, 85, 4, -68, 102, 175, 87, 68, 78, 
82, 24, -58, -53, 70, -17, -53, 102, 165, 78, 43, 58, 
53, -14, -68, -19, 61, -41, -43, 97, 151, 58, 29, 43, 
29, -53, -82, 12, 56, -68, -43, 92, 136, 43, 14, 19, 
