I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-87, 39, 126, 24, -107, 82, 117, 165, 87, 9, -9, -19, 
-82, 39, 122, 21, -102, 80, 117, 165, 92, 9, -9, -19, 
-78, 39, 117, 19, -97, 78, 117, 165, 97, 9, -9, -19, 
-78, 43, 122, 17, -100, 82, 117, 165, 102, 14, -9, -14, 
-78, 48, 126, 14, -102, 87, 117, 165, 107, 19, -9, -9, 
-78, 48, 126, 14, -102, 87, 112, 165, 112, 24, -9, -9, 
-78, 48, 126, 14, -102, 87, 107, 165, 117, 29, -9, -9, 
-78, 48, 126, 14, -102, 87, 107, 165, 117, 34, -4, -9, 
-78, 48, 126, 14, -102, 87, 107, 165, 117, 39, 0, -9, 
-78, 53, 131, 12, -104, 92, 112, 170, 122, 39, 0, -9, 
-78, 58, 136, 9, -107, 97, 117, 175, 126, 39, 0, -9, 
-78, 58, 136, 9, -107, 97, 117, 180, 126, 39, 0, -9, 
-78, 58, 136, 9, -107, 97, 117, 185, 126, 39, 0, -9, 
-78, 58, 136, 9, -107, 97, 122, 185, 136, 43, 4, -4, 
-78, 58, 136, 9, -107, 97, 126, 185, 146, 48, 9, 0, 
-78, 63, 141, 7, -109, 102, 126, 195, 151, 53, 9, 4, 
-78, 68, 146, 4, -112, 107, 126, 204, 156, 58, 9, 9, 
-73, 78, 151, -2, -112, 114, 126, 214, 165, 68, 14, 14, 
-68, 87, 156, -9, -112, 122, 126, 224, 175, 78, 19, 19, 
-63, 87, 151, -12, -107, 119, 126, 229, 185, 82, 24, 19, 
-58, 87, 146, -14, -102, 117, 126, 234, 195, 87, 29, 19, 
-58, 97, 156, -19, -107, 126, 126, 244, 209, 97, 39, 29, 
-58, 107, 165, -24, -112, 136, 126, 253, 224, 107, 48, 39, 
-48, 112, 161, -31, -104, 136, 126, 263, 234, 117, 53, 39, 
-39, 117, 156, -39, -97, 136, 126, 273, 244, 126, 58, 39, 
-34, 126, 161, -46, -97, 143, 122, 287, 263, 141, 63, 48, 
-29, 136, 165, -53, -97, 151, 117, 302, 283, 156, 68, 58, 
-29, 151, 180, -61, -104, 165, 117, 317, 297, 175, 87, 68, 
-29, 165, 195, -68, -112, 180, 117, 331, 312, 195, 107, 78, 
-9, 180, 190, -85, -100, 185, 112, 346, 336, 209, 122, 87, 
9, 195, 185, -102, -87, 190, 107, 361, 361, 224, 136, 97, 
14, 214, 200, -114, -92, 207, 107, 380, 385, 253, 151, 107, 
19, 234, 214, -126, -97, 224, 107, 400, 409, 283, 165, 117, 
34, 253, 219, -143, -92, 236, 107, 424, 444, 312, 185, 141, 
48, 273, 224, -161, -87, 248, 107, 448, 478, 341, 204, 165, 
63, 297, 234, -180, -85, 265, 97, 473, 512, 380, 234, 185, 
78, 322, 244, -200, -82, 283, 87, 497, 546, 419, 263, 204, 
102, 351, 248, -226, -73, 300, 82, 527, 585, 453, 297, 229, 
126, 380, 253, -253, -63, 317, 78, 556, 624, 488, 331, 253, 
151, 414, 263, -283, -56, 339, 63, 575, 658, 531, 361, 283, 
175, 448, 273, -312, -48, 361, 48, 595, 692, 575, 390, 312, 
