I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
214, -185, -400, -14, 307, -292, -253, -468, -1415, -956, -468, 0, 
117, -185, -302, 34, 209, -244, -161, -326, -1239, -902, -492, -78, 
19, -185, -204, 82, 112, -195, -68, -185, -1063, -849, -517, -156, 
19, -112, -131, 46, 75, -122, -19, -58, -756, -610, -375, -112, 
19, -39, -58, 9, 39, -48, 29, 68, -448, -370, -234, -68, 
4, -63, -68, 29, 36, -65, 53, 126, -331, -292, -200, -87, 
-9, -87, -78, 48, 34, -82, 78, 185, -214, -214, -165, -107, 
-39, -97, -58, 68, 9, -78, 87, 170, -151, -170, -146, -107, 
-68, -107, -39, 87, -14, -73, 97, 156, -87, -126, -126, -107, 
-53, -87, -34, 70, -9, -61, 78, 97, -87, -122, -126, -107, 
-39, -68, -29, 53, -4, -48, 58, 39, -87, -117, -126, -107, 
-63, -68, -4, 65, -29, -36, 58, 29, -73, -117, -126, -107, 
-87, -68, 19, 78, -53, -24, 58, 19, -58, -117, -126, -107, 
-63, -48, 14, 56, -39, -17, 53, 14, -58, -112, -122, -107, 
-39, -29, 9, 34, -24, -9, 48, 9, -58, -107, -117, -107, 
-58, -43, 14, 51, -36, -14, 48, 9, -53, -107, -117, -107, 
-78, -58, 19, 68, -48, -19, 48, 9, -48, -107, -117, -107, 
-87, -58, 29, 73, -58, -14, 48, 9, -48, -102, -117, -107, 
-97, -58, 39, 78, -68, -9, 48, 9, -48, -97, -117, -107, 
-82, -58, 24, 70, -53, -17, 48, 9, -39, -92, -112, -107, 
-68, -58, 9, 63, -39, -24, 48, 9, -29, -87, -107, -107, 
-68, -53, 14, 61, -41, -19, 48, 9, -29, -82, -107, -102, 
-68, -48, 19, 58, -43, -14, 48, 9, -29, -78, -107, -97, 
-48, -39, 9, 43, -29, -14, 48, 9, -19, -73, -97, -92, 
-29, -29, 0, 29, -14, -14, 48, 9, -9, -68, -87, -87, 
-39, -29, 9, 34, -24, -9, 43, 9, -4, -63, -87, -87, 
-48, -29, 19, 39, -34, -4, 39, 9, 0, -58, -87, -87, 
-48, -29, 19, 39, -34, -4, 39, 9, 4, -53, -82, -87, 
-48, -29, 19, 39, -34, -4, 39, 9, 9, -48, -78, -87, 
-58, -34, 24, 46, -41, -4, 39, 9, 14, -48, -78, -87, 
-68, -39, 29, 53, -48, -4, 39, 9, 19, -48, -78, -87, 
-68, -39, 29, 53, -48, -4, 39, 14, 29, -43, -78, -87, 
-68, -39, 29, 53, -48, -4, 39, 19, 39, -39, -78, -87, 
-53, -24, 29, 39, -41, 2, 39, 29, 53, -19, -63, -78, 
-39, -9, 29, 24, -34, 9, 39, 39, 68, 0, -48, -68, 
-39, -9, 29, 24, -34, 9, 39, 43, 82, 9, -43, -63, 
-39, -9, 29, 24, -34, 9, 39, 48, 97, 19, -39, -58, 
-29, 0, 29, 14, -29, 14, 34, 53, 107, 29, -29, -53, 
-19, 9, 29, 4, -24, 19, 29, 58, 117, 39, -19, -48, 
-14, 14, 29, 0, -21, 21, 29, 68, 136, 53, -4, -39, 
-9, 19, 29, -4, -19, 24, 29, 78, 156, 68, 9, -29, 
0, 29, 29, -14, -14, 29, 24, 78, 170, 82, 19, -19, 
9, 39, 29, -24, -9, 34, 19, 78, 185, 97, 29, -9, 
19, 48, 29, -34, -4, 39, 19, 92, 209, 117, 43, 0, 
29, 58, 29, -43, 0, 43, 19, 107, 234, 136, 58, 9, 
34, 78, 43, -56, -4, 61, 14, 117, 258, 161, 73, 24, 
39, 97, 58, -68, -9, 78, 9, 126, 283, 185, 87, 39, 
48, 107, 58, -78, -4, 82, 0, 136, 307, 200, 102, 48, 
58, 117, 58, -87, 0, 87, -9, 146, 331, 214, 117, 58, 
63, 126, 63, -95, 0, 95, -9, 156, 356, 239, 131, 68, 
68, 136, 68, -102, 0, 102, -9, 165, 380, 263, 146, 78, 
78, 151, 73, -114, 2, 112, -14, 175, 400, 278, 161, 87, 
87, 165, 78, -126, 4, 122, -19, 185, 419, 292, 175, 97, 
97, 175, 78, -136, 9, 126, -24, 185, 439, 307, 185, 107, 
107, 185, 78, -146, 14, 131, -29, 185, 458, 322, 195, 117, 
112, 204, 92, -158, 9, 148, -34, 190, 463, 326, 200, 126, 
117, 224, 107, -170, 4, 165, -39, 195, 468, 331, 204, 136, 
122, 229, 107, -175, 7, 168, -43, 195, 473, 331, 204, 136, 
126, 234, 107, -180, 9, 170, -48, 195, 478, 331, 204, 136, 
126, 234, 107, -180, 9, 170, -48, 190, 478, 326, 200, 136, 
126, 234, 107, -180, 9, 170, -48, 185, 478, 322, 195, 136, 
136, 248, 112, -192, 12, 180, -53, 180, 468, 307, 185, 131, 
146, 263, 117, -204, 14, 190, -58, 175, 458, 292, 175, 126, 
146, 253, 107, -200, 19, 180, -58, 161, 434, 273, 165, 126, 
146, 244, 97, -195, 24, 170, -58, 146, 409, 253, 156, 126, 
136, 234, 97, -185, 19, 165, -58, 131, 375, 229, 136, 117, 
126, 224, 97, -175, 14, 161, -58, 117, 341, 204, 117, 107, 
117, 219, 102, -168, 7, 161, -58, 97, 302, 165, 97, 97, 
107, 214, 107, -161, 0, 161, -58, 78, 263, 126, 78, 87, 
78, 170, 92, -124, -7, 131, -58, 53, 209, 87, 48, 58, 
48, 126, 78, -87, -14, 102, -58, 29, 156, 48, 19, 29, 
34, 112, 78, -73, -21, 95, -53, 19, 126, 19, 0, 14, 
19, 97, 78, -58, -29, 87, -48, 9, 97, -9, -19, 0, 
