I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
39, 810, 771, -424, -366, 790, 9, 204, 1015, 1678, 1210, 663, 
131, 1010, 878, -570, -373, 944, 9, 356, 1361, 2235, 1576, 868, 
224, 1210, 985, -717, -380, 1098, 9, 507, 1708, 2791, 1942, 1073, 
322, 1171, 849, -746, -263, 1010, 82, 707, 1771, 2581, 1878, 1127, 
419, 1132, 712, -775, -146, 922, 156, 907, 1834, 2371, 1815, 1180, 
497, 424, -73, -461, 285, 175, 214, 834, 1224, 1278, 1098, 829, 
575, -283, -858, -146, 717, -570, 273, 761, 614, 185, 380, 478, 
497, -590, -1088, 46, 793, -839, -234, -224, -434, -653, -165, 170, 
419, -897, -1317, 239, 868, -1107, -741, -1210, -1483, -1493, -712, -136, 
331, -1015, -1346, 341, 839, -1180, -1010, -1566, -1786, -1668, -922, -317, 
244, -1132, -1376, 444, 810, -1254, -1278, -1922, -2088, -1844, -1132, -497, 
214, -1229, -1444, 507, 829, -1337, -1263, -1761, -1986, -1756, -1146, -566, 
185, -1327, -1512, 570, 849, -1420, -1249, -1600, -1883, -1668, -1161, -634, 
170, -1210, -1381, 519, 775, -1295, -1073, -1346, -1625, -1459, -1044, -590, 
156, -1093, -1249, 468, 702, -1171, -897, -1093, -1366, -1249, -927, -546, 
151, -883, -1034, 366, 592, -958, -697, -858, -1088, -1015, -751, -429, 
146, -673, -819, 263, 483, -746, -497, -624, -810, -780, -575, -312, 
117, -541, -658, 212, 387, -600, -370, -463, -614, -605, -448, -229, 
87, -409, -497, 161, 292, -453, -244, -302, -419, -429, -322, -146, 
39, -326, -366, 143, 202, -346, -136, -190, -287, -317, -244, -107, 
-9, -244, -234, 126, 112, -239, -29, -78, -156, -204, -165, -68, 
-29, -209, -180, 119, 75, -195, 4, -34, -97, -151, -136, -68, 
-48, -175, -126, 112, 39, -151, 39, 9, -39, -97, -107, -68, 
-53, -156, -102, 104, 24, -129, 63, 24, -19, -92, -107, -68, 
-58, -136, -78, 97, 9, -107, 87, 39, 0, -87, -107, -68, 
-58, -136, -78, 97, 9, -107, 92, 53, 14, -78, -102, -63, 
-58, -136, -78, 97, 9, -107, 97, 68, 29, -68, -97, -58, 
-58, -131, -73, 95, 7, -102, 107, 78, 43, -53, -78, -39, 
-58, -126, -68, 92, 4, -97, 117, 87, 58, -39, -58, -19, 
-68, -126, -58, 97, -4, -92, 117, 87, 63, -34, -58, -9, 
-78, -126, -48, 102, -14, -87, 117, 87, 68, -29, -58, 0, 
-78, -112, -34, 95, -21, -73, 122, 92, 68, -29, -58, -24, 
-78, -97, -19, 87, -29, -58, 126, 97, 68, -29, -58, -48, 
