I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
0, 87, 87, -43, -43, 87, 87, 302, 263, 253, 175, 87, 
29, 102, 73, -65, -21, 87, 87, 302, 263, 258, 180, 92, 
58, 117, 58, -87, 0, 87, 87, 302, 263, 263, 185, 97, 
58, 117, 58, -87, 0, 87, 73, 297, 258, 263, 185, 97, 
58, 117, 58, -87, 0, 87, 58, 292, 253, 263, 185, 97, 
73, 117, 43, -95, 14, 80, 53, 283, 248, 253, 180, 97, 
87, 117, 29, -102, 29, 73, 48, 273, 244, 244, 175, 97, 
97, 122, 24, -109, 36, 73, 43, 263, 229, 234, 165, 92, 
107, 126, 19, -117, 43, 73, 39, 253, 214, 224, 156, 87, 
126, 126, 0, -126, 63, 63, 34, 239, 209, 214, 146, 87, 
146, 126, -19, -136, 82, 53, 29, 224, 204, 204, 136, 87, 
122, 92, -29, -107, 75, 31, 19, 200, 180, 185, 122, 73, 
97, 58, -39, -78, 68, 9, 9, 175, 156, 165, 107, 58, 
97, 58, -39, -78, 68, 9, 4, 156, 141, 151, 97, 53, 
97, 58, -39, -78, 68, 9, 0, 136, 126, 136, 87, 48, 
87, 58, -29, -73, 58, 14, -4, 122, 112, 122, 82, 39, 
78, 58, -19, -68, 48, 19, -9, 107, 97, 107, 78, 29, 
73, 48, -24, -61, 48, 12, -14, 78, 73, 82, 53, 14, 
68, 39, -29, -53, 48, 4, -19, 48, 48, 58, 29, 0, 
63, 19, -43, -41, 53, -12, -19, 48, 43, 39, 19, -4, 
58, 0, -58, -29, 58, -29, -19, 48, 39, 19, 9, -9, 
48, 0, -48, -24, 48, -24, -19, 29, 24, 9, 0, -14, 
39, 0, -39, -19, 39, -19, -19, 9, 9, 0, -9, -19, 
29, 0, -29, -14, 29, -14, -14, 9, 9, -4, -9, -19, 
19, 0, -19, -9, 19, -9, -9, 9, 9, -9, -9, -19, 
34, 9, -24, -21, 29, -7, 0, 4, 4, -19, -19, -24, 
48, 19, -29, -34, 39, -4, 9, 0, 0, -29, -29, -29, 
24, -4, -29, -9, 26, -17, -4, -9, -9, -34, -43, -43, 
0, -29, -29, 14, 14, -29, -19, -19, -19, -39, -58, -58, 
-9, -29, -19, 19, 4, -24, -19, -19, -24, -39, -58, -58, 
-19, -29, -9, 24, -4, -19, -19, -19, -29, -39, -58, -58, 
-19, -34, -14, 26, -2, -24, -14, -19, -29, -43, -58, -63, 
-19, -39, -19, 29, 0, -29, -9, -19, -29, -48, -58, -68, 
