I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-29, 195, 224, -82, -126, 209, -283, -322, -253, -97, 87, 29, 
-53, 87, 141, -17, -97, 114, -180, -244, -195, -92, 39, -39, 
-78, -19, 58, 48, -68, 19, -78, -165, -136, -87, -9, -107, 
-68, -48, 19, 58, -43, -14, -48, -112, -92, -78, -19, -136, 
-58, -78, -19, 68, -19, -48, -19, -58, -48, -68, -29, -165, 
-58, -82, -24, 70, -17, -53, -9, -58, -48, -63, -29, -170, 
-58, -87, -29, 73, -14, -58, 0, -58, -48, -58, -29, -175, 
-58, -102, -43, 80, -7, -73, 9, -53, -34, -58, -34, -180, 
-58, -117, -58, 87, 0, -87, 19, -48, -19, -58, -39, -185, 
-58, -126, -68, 92, 4, -97, 24, -43, -19, -58, -39, -185, 
-58, -136, -78, 97, 9, -107, 29, -39, -19, -58, -39, -185, 
-58, -136, -78, 97, 9, -107, 34, -34, -14, -58, -39, -190, 
-58, -136, -78, 97, 9, -107, 39, -29, -9, -58, -39, -195, 
-58, -131, -73, 95, 7, -102, 39, -29, -9, -58, -43, -200, 
-58, -126, -68, 92, 4, -97, 39, -29, -9, -58, -48, -204, 
-58, -126, -68, 92, 4, -97, 34, -29, -9, -58, -48, -204, 
-58, -126, -68, 92, 4, -97, 29, -29, -9, -58, -48, -204, 
-58, -122, -63, 90, 2, -92, 29, -29, -9, -53, -48, -209, 
-58, -117, -58, 87, 0, -87, 29, -29, -9, -48, -48, -214, 
-58, -117, -58, 87, 0, -87, 34, -29, -9, -48, -48, -214, 
-58, -117, -58, 87, 0, -87, 39, -29, -9, -48, -48, -214, 
-58, -122, -63, 90, 2, -92, 39, -29, -4, -53, -48, -219, 
-58, -126, -68, 92, 4, -97, 39, -29, 0, -58, -48, -224, 
-58, -131, -73, 95, 7, -102, 39, -29, 0, -58, -43, -224, 
-58, -136, -78, 97, 9, -107, 39, -29, 0, -58, -39, -224, 
-63, -136, -73, 100, 4, -104, 39, -29, -4, -53, -39, -224, 
-68, -136, -68, 102, 0, -102, 39, -29, -9, -48, -39, -224, 
-68, -136, -68, 102, 0, -102, 39, -29, -9, -48, -39, -229, 
