I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-19, -34, -14, 26, -2, -24, -14, -39, -39, -19, -14, -19, 
-19, -34, -14, 26, -2, -24, -14, -39, -43, -19, -14, -14, 
-19, -24, -4, 21, -7, -14, -14, -39, -48, -14, -4, 0, 
-19, -19, 0, 19, -9, -9, -14, -43, -39, -9, 0, 4, 
-19, -14, 4, 17, -12, -4, -14, -43, -34, -9, 0, 4, 
-14, -9, 4, 12, -9, -2, -14, -43, -34, -9, 0, 4, 
-9, -4, 4, 7, -7, 0, -14, -43, -39, -9, 0, 4, 
-9, 0, 9, 4, -9, 4, -14, -48, -34, -4, 0, 4, 
-9, 14, 24, -2, -17, 19, -24, -48, -29, 0, 0, 14, 
-4, 19, 24, -7, -14, 21, -29, -58, -29, 4, 9, 19, 
-4, 24, 29, -9, -17, 26, -34, -58, -29, 4, 14, 19, 
0, 24, 24, -12, -12, 24, -43, -58, -43, 0, 14, 19, 
14, 24, 9, -19, 2, 17, -53, -58, -48, -4, 14, 24, 
24, 24, 0, -24, 12, 12, -53, -58, -48, 0, 14, 29, 
34, 34, 0, -34, 17, 17, -53, -48, -39, 9, 14, 29, 
39, 34, -4, -36, 21, 14, -43, -34, -34, 9, 19, 29, 
39, 34, -4, -36, 21, 14, -39, -24, -29, 9, 19, 29, 
34, 24, -9, -29, 21, 7, -24, -24, -24, 9, 9, 19, 
24, 19, -4, -21, 14, 7, -9, -19, -24, 9, 4, 14, 
9, 4, -4, -7, 7, 0, 0, -19, -29, 0, 0, 9, 
0, -9, -9, 4, 4, -9, 9, -19, -39, -14, -14, 0, 
-9, -29, -19, 19, 4, -24, 9, -29, -39, -24, -24, -9, 
-9, -43, -34, 26, 12, -39, 14, -34, -48, -34, -29, -19, 
483, 453, -29, -468, 256, 212, 517, 468, 448, 463, 473, 478, 
980, 951, -29, -966, 505, 461, 1019, 971, 946, 961, 976, 976, 
483, 458, -24, -470, 253, 217, 517, 468, 453, 463, 478, 478, 
-14, -34, -19, 24, 2, -26, 14, -34, -39, -34, -19, -19, 
