I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-107, -39, 68, 73, -87, 14, 9, 0, -19, -29, -39, -9, 
-92, -29, 63, 61, -78, 17, 9, 0, -14, -29, -29, -9, 
-78, -19, 58, 48, -68, 19, 9, 0, -9, -29, -19, -9, 
-73, -19, 53, 46, -63, 17, 9, 4, -9, -24, -19, -9, 
-68, -19, 48, 43, -58, 14, 4, 4, -4, -19, -19, -9, 
-63, -19, 43, 41, -53, 12, 4, 9, -4, -14, -19, -9, 
-78, -14, 63, 46, -70, 24, 0, 9, 4, -4, -19, -4, 
-43, 0, 43, 21, -43, 21, 0, 14, 4, 0, -14, -4, 
-19, 14, 34, 2, -26, 24, 0, 19, 9, 9, -9, 0, 
-29, 19, 48, 4, -39, 34, 0, 19, 19, 9, -9, 0, 
-29, 24, 53, 2, -41, 39, 4, 19, 19, 4, -4, 0, 
-53, 24, 78, 14, -65, 51, 4, 29, 29, 9, 0, 4, 
-58, 19, 78, 19, -68, 48, 4, 29, 34, 14, 0, 9, 
-53, 34, 87, 9, -70, 61, -9, 24, 34, 19, 14, 14, 
-43, 48, 92, -2, -68, 70, -34, 14, 34, 24, 14, 19, 
-24, 63, 87, -19, -56, 75, -48, 4, 39, 29, 19, 24, 
9, 78, 68, -43, -29, 73, -73, -4, 39, 29, 9, 24, 
24, 97, 73, -61, -24, 85, -82, -4, 34, 29, 19, 43, 
24, 97, 73, -61, -24, 85, -102, -19, 29, 29, 19, 43, 
19, 97, 78, -58, -29, 87, -107, -24, 29, 34, 29, 58, 
9, 102, 92, -56, -41, 97, -102, -24, 24, 34, 39, 68, 
9, 102, 92, -56, -41, 97, -97, -24, 24, 29, 39, 68, 
14, 97, 82, -56, -34, 90, -87, -19, 19, 24, 34, 63, 
29, 73, 43, -51, -7, 58, -78, -14, 14, 24, 29, 58, 
43, 53, 9, -48, 17, 31, -82, -14, -4, 4, 14, 39, 
43, 34, -9, -39, 26, 12, -68, -14, -14, -9, -4, 24, 
14, 24, 9, -19, 2, 17, -48, -19, -19, -14, -14, 4, 
-39, 9, 48, 14, -43, 29, -19, -19, -14, -14, -19, -4, 
-68, 0, 68, 34, -68, 34, 0, -19, -14, -24, -29, -14, 
-117, -14, 102, 65, -109, 43, 9, -4, -9, -19, -19, -9, 
-156, -19, 136, 87, -146, 58, 29, 9, -9, -19, -24, -4, 
-92, -19, 73, 56, -82, 26, 29, 0, -14, -19, -39, -14, 
-19, -9, 9, 14, -14, 0, 29, -9, -14, -29, -53, -29, 
-53, -24, 29, 39, -41, 2, 19, -14, -29, -34, -53, -29, 
-97, -39, 58, 68, -78, 9, 9, -14, -39, -39, -53, -29, 
-43, -39, 4, 41, -24, -17, 0, -19, -43, -39, -53, -29, 
9, -39, -48, 14, 29, -43, -4, -24, -43, -39, -53, -29, 
-29, -39, -9, 34, -9, -24, -4, -34, -43, -39, -63, -48, 
-34, -39, -4, 36, -14, -21, -4, -43, -48, -39, -73, -68, 
-78, -43, 34, 61, -56, -4, 4, -34, -43, -29, -58, -43, 
-122, -43, 78, 82, -100, 17, 14, -24, -34, -19, -53, -19, 
-73, -39, 34, 56, -53, -2, 14, -24, -34, -19, -43, -29, 
-29, -34, -4, 31, -12, -19, 14, -24, -34, -19, -43, -39, 
-53, -34, 19, 43, -36, -7, 14, -19, -24, -14, -43, -39, 
