I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
0, -29, -29, 14, 14, -29, 68, 146, -39, -19, -19, -9, 
9, -24, -34, 7, 21, -29, 73, 151, -39, -19, -14, -9, 
19, -19, -39, 0, 29, -29, 78, 156, -39, -19, -9, -9, 
24, -14, -39, -4, 31, -26, 82, 161, -39, -19, -9, -4, 
29, -9, -39, -9, 34, -24, 87, 165, -39, -19, -9, 0, 
34, -4, -39, -14, 36, -21, 87, 165, -39, -19, -9, 0, 
39, 0, -39, -19, 39, -19, 87, 165, -39, -19, -9, 0, 
39, 0, -39, -19, 39, -19, 87, 165, -39, -19, -9, 0, 
39, 0, -39, -19, 39, -19, 87, 165, -39, -19, -9, 0, 
34, 0, -34, -17, 34, -17, 82, 165, -39, -19, -9, 0, 
29, 0, -29, -14, 29, -14, 78, 165, -39, -19, -9, 0, 
29, 0, -29, -14, 29, -14, 78, 165, -34, -19, -9, 0, 
29, 0, -29, -14, 29, -14, 78, 165, -29, -19, -9, 0, 
29, 0, -29, -14, 29, -14, 82, 161, -29, -19, -9, 0, 
29, 0, -29, -14, 29, -14, 87, 156, -29, -19, -9, 0, 
29, 4, -24, -17, 26, -9, 87, 156, -24, -19, -9, 0, 
29, 9, -19, -19, 24, -4, 87, 156, -19, -19, -9, 0, 
39, 14, -24, -26, 31, -4, 87, 151, -19, -19, -9, 4, 
48, 19, -29, -34, 39, -4, 87, 146, -19, -19, -9, 9, 
34, 19, -14, -26, 24, 2, 87, 141, -19, -19, -4, 9, 
19, 19, 0, -19, 9, 9, 87, 136, -19, -19, 0, 9, 
19, 19, 0, -19, 9, 9, 87, 131, -19, -19, 0, 9, 
19, 19, 0, -19, 9, 9, 87, 126, -19, -19, 0, 9, 
24, 29, 4, -26, 9, 17, 92, 126, -19, -19, 4, 14, 
29, 39, 9, -34, 9, 24, 97, 126, -19, -19, 9, 19, 
29, 39, 9, -34, 9, 24, 97, 126, -19, -19, 9, 24, 
29, 39, 9, -34, 9, 24, 97, 126, -19, -19, 9, 29, 
34, 43, 9, -39, 12, 26, 97, 122, -14, -14, 14, 29, 
39, 48, 9, -43, 14, 29, 97, 117, -9, -9, 19, 29, 
43, 58, 14, -51, 14, 36, 87, 117, -4, -9, 19, 39, 
48, 68, 19, -58, 14, 43, 78, 117, 0, -9, 19, 48, 
58, 82, 24, -70, 17, 53, 68, 117, 0, -4, 29, 53, 
68, 97, 29, -82, 19, 63, 58, 117, 0, 0, 39, 58, 
68, 107, 39, -87, 14, 73, 48, 112, 4, 4, 43, 68, 
68, 117, 48, -92, 9, 82, 39, 107, 9, 9, 48, 78, 
78, 122, 43, -100, 17, 82, 19, 97, 14, 14, 48, 78, 
87, 126, 39, -107, 24, 82, 0, 87, 19, 19, 48, 78, 
87, 126, 39, -107, 24, 82, -9, 78, 19, 24, 48, 78, 
87, 126, 39, -107, 24, 82, -19, 68, 19, 29, 48, 78, 
73, 122, 48, -97, 12, 85, -24, 58, 24, 29, 48, 73, 
58, 117, 58, -87, 0, 87, -29, 48, 29, 29, 48, 68, 
39, 102, 63, -70, -12, 82, -34, 34, 29, 29, 39, 58, 
19, 87, 68, -53, -24, 78, -39, 19, 29, 29, 29, 48, 
14, 73, 58, -43, -21, 65, -39, 4, 34, 29, 19, 39, 
9, 58, 48, -34, -19, 53, -39, -9, 39, 29, 9, 29, 
4, 53, 48, -29, -21, 51, -34, -19, 43, 29, 4, 19, 
0, 48, 48, -24, -24, 48, -29, -29, 48, 29, 0, 9, 
-29, 29, 58, 0, -43, 43, -29, -39, 48, 29, -4, 0, 
-58, 9, 68, 24, -63, 39, -29, -48, 48, 29, -9, -9, 
-58, 0, 58, 29, -58, 29, -29, -53, 48, 24, -14, -14, 
-58, -9, 48, 34, -53, 19, -29, -58, 48, 19, -19, -19, 
-63, -19, 43, 41, -53, 12, -29, -63, 48, 14, -24, -24, 
-68, -29, 39, 48, -53, 4, -29, -68, 48, 9, -29, -29, 
-68, -29, 39, 48, -53, 4, -29, -68, 48, 9, -29, -29, 
-68, -29, 39, 48, -53, 4, -29, -68, 48, 9, -29, -29, 
-68, -34, 34, 51, -51, 0, -29, -73, 43, 4, -34, -34, 
-68, -39, 29, 53, -48, -4, -29, -78, 39, 0, -39, -39, 
-78, -43, 34, 61, -56, -4, -29, -78, 39, 0, -39, -43, 
-87, -48, 39, 68, -63, -4, -29, -78, 39, 0, -39, -48, 
-87, -48, 39, 68, -63, -4, -24, -78, 39, 0, -39, -48, 
-87, -48, 39, 68, -63, -4, -19, -78, 39, 0, -39, -48, 
-82, -48, 34, 65, -58, -7, -19, -78, 39, 0, -39, -48, 
-78, -48, 29, 63, -53, -9, -19, -78, 39, 0, -39, -48, 
-78, -53, 24, 65, -51, -14, -24, -82, 34, -4, -43, -48, 
-78, -58, 19, 68, -48, -19, -29, -87, 29, -9, -48, -48, 
-82, -58, 24, 70, -53, -17, -29, -87, 29, -9, -48, -48, 
-87, -58, 29, 73, -58, -14, -29, -87, 29, -9, -48, -48, 
-87, -58, 29, 73, -58, -14, -24, -87, 34, -4, -43, -48, 
-87, -58, 29, 73, -58, -14, -19, -87, 39, 0, -39, -48, 
-87, -53, 34, 70, -61, -9, -19, -87, 39, 0, -39, -43, 
-87, -48, 39, 68, -63, -4, -19, -87, 39, 0, -39, -39, 
-82, -43, 39, 63, -61, -2, -19, -87, 34, 0, -39, -39, 
-78, -39, 39, 58, -58, 0, -19, -87, 29, 0, -39, -39, 
