I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
9, -19, -29, 4, 19, -24, 19, 19, 9, -9, -19, -9, 
9, -19, -29, 4, 19, -24, 19, 19, 9, -9, -19, -9, 
9, -19, -29, 4, 19, -24, 19, 19, 9, -9, -19, -9, 
9, -19, -29, 4, 19, -24, 19, 19, 9, -9, -19, -9, 
19, -19, -39, 0, 29, -29, 9, 19, 9, -19, -19, -19, 
19, -19, -39, 0, 29, -29, 9, 19, 9, -19, -19, -19, 
19, -19, -39, 0, 29, -29, 9, 19, 9, -19, -19, -19, 
19, -19, -39, 0, 29, -29, 9, 19, 9, -19, -19, -19, 
29, -14, -43, -7, 36, -29, 0, 19, 9, -19, -19, -9, 
29, -9, -39, -9, 34, -24, 0, 19, 9, -19, -19, -9, 
29, -4, -34, -12, 31, -19, 0, 19, 9, -19, -19, -9, 
29, 0, -29, -14, 29, -14, 0, 19, 9, -19, -19, -9, 
34, 9, -24, -21, 29, -7, 0, 29, 9, -29, -19, -9, 
39, 9, -29, -24, 34, -9, 0, 29, 9, -29, -19, -9, 
43, 9, -34, -26, 39, -12, 0, 29, 9, -29, -19, -9, 
48, 9, -39, -29, 43, -14, 0, 29, 9, -29, -19, -9, 
53, 9, -43, -31, 48, -17, -9, 39, 19, -19, -19, 0, 
58, 9, -48, -34, 53, -19, -9, 39, 19, -19, -19, 0, 
63, 9, -53, -36, 58, -21, -9, 39, 19, -19, -19, 0, 
68, 9, -58, -39, 63, -24, -9, 39, 19, -19, -19, 0, 
73, 19, -53, -46, 63, -17, -19, 48, 9, -29, -29, -9, 
78, 19, -58, -48, 68, -19, -19, 48, 9, -29, -29, -9, 
82, 19, -63, -51, 73, -21, -19, 48, 9, -29, -29, -9, 
87, 19, -68, -53, 78, -24, -19, 48, 9, -29, -29, -9, 
92, 24, -68, -58, 80, -21, -29, 53, 19, -19, -19, -9, 
97, 29, -68, -63, 82, -19, -29, 58, 19, -19, -19, -9, 
102, 34, -68, -68, 85, -17, -29, 63, 19, -19, -19, -9, 
107, 39, -68, -73, 87, -14, -29, 68, 19, -19, -19, -9, 
117, 43, -73, -80, 95, -14, -34, 73, 9, -24, -29, 0, 
126, 48, -78, -87, 102, -14, -39, 78, 9, -29, -29, 0, 
136, 53, -82, -95, 109, -14, -43, 82, 9, -34, -29, 0, 
146, 58, -87, -102, 117, -14, -48, 87, 9, -39, -29, 0, 
161, 58, -102, -109, 131, -21, -58, 97, 9, -29, -19, 0, 
165, 58, -107, -112, 136, -24, -58, 97, 9, -29, -19, 0, 
170, 58, -112, -114, 141, -26, -58, 97, 9, -29, -19, 0, 
175, 58, -117, -117, 146, -29, -58, 97, 9, -29, -19, 0, 
185, 63, -122, -124, 153, -29, -68, 102, 4, -43, -29, 0, 
195, 68, -126, -131, 161, -29, -68, 107, 0, -48, -29, 0, 
204, 73, -131, -139, 168, -29, -68, 112, -4, -53, -29, 0, 
214, 78, -136, -146, 175, -29, -68, 117, -9, -58, -29, 0, 
224, 82, -141, -153, 183, -29, -73, 126, -19, -58, -39, 0, 
234, 87, -146, -161, 190, -29, -78, 126, -19, -58, -39, 0, 
244, 92, -151, -168, 197, -29, -82, 126, -19, -58, -39, 0, 
253, 97, -156, -175, 204, -29, -87, 126, -19, -58, -39, 0, 
268, 97, -170, -183, 219, -36, -97, 131, -24, -73, -48, 0, 
273, 97, -175, -185, 224, -39, -97, 136, -29, -78, -48, 0, 
278, 97, -180, -187, 229, -41, -97, 141, -34, -82, -48, 0, 
283, 97, -185, -190, 234, -43, -97, 146, -39, -87, -48, 0, 
297, 97, -200, -197, 248, -51, -107, 156, -43, -92, -58, 0, 
302, 97, -204, -200, 253, -53, -107, 156, -48, -97, -58, 0, 
307, 97, -209, -202, 258, -56, -107, 156, -53, -102, -58, 0, 
312, 97, -214, -204, 263, -58, -107, 156, -58, -107, -58, 0, 
317, 97, -219, -207, 268, -61, -112, 165, -73, -117, -63, -4, 
322, 97, -224, -209, 273, -63, -117, 165, -78, -126, -68, -9, 
326, 97, -229, -212, 278, -65, -122, 165, -82, -136, -73, -14, 
331, 97, -234, -214, 283, -68, -126, 165, -87, -146, -78, -19, 
331, 92, -239, -212, 285, -73, -126, 165, -102, -161, -82, -29, 
331, 87, -244, -209, 287, -78, -126, 165, -107, -165, -87, -29, 
331, 82, -248, -207, 290, -82, -126, 165, -112, -170, -92, -29, 
331, 78, -253, -204, 292, -87, -126, 165, -117, -175, -97, -29, 
