I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-19, -39, -19, 29, 0, -29, 9, -19, -29, -39, -39, -29, 
-19, -39, -19, 29, 0, -29, 9, -19, -29, -39, -39, -29, 
-19, -39, -19, 29, 0, -29, 9, -19, -29, -39, -39, -29, 
-19, -39, -19, 29, 0, -29, 9, -19, -29, -39, -39, -29, 
-19, -29, -9, 24, -4, -19, 9, -19, -19, -34, -34, -19, 
-19, -29, -9, 24, -4, -19, 9, -19, -19, -29, -29, -19, 
-19, -29, -9, 24, -4, -19, 9, -19, -19, -24, -24, -19, 
-19, -29, -9, 24, -4, -19, 9, -19, -19, -19, -19, -19, 
-19, -24, -4, 21, -7, -14, 9, -19, -9, -9, -4, -9, 
-19, -19, 0, 19, -9, -9, 9, -19, -9, -9, 0, -9, 
-19, -14, 4, 17, -12, -4, 9, -19, -9, -9, 4, -9, 
-19, -9, 9, 14, -14, 0, 9, -19, -9, -9, 9, -9, 
-19, 0, 19, 9, -19, 9, 19, -19, 0, 0, 19, 0, 
-19, 0, 19, 9, -19, 9, 19, -19, 0, 0, 19, 0, 
-19, 0, 19, 9, -19, 9, 19, -19, 0, 0, 19, 0, 
-19, 0, 19, 9, -19, 9, 19, -19, 0, 0, 19, 0, 
-19, 0, 19, 9, -19, 9, 9, -19, -9, 0, 9, -9, 
-19, 0, 19, 9, -19, 9, 9, -19, -9, 0, 9, -9, 
-19, 0, 19, 9, -19, 9, 9, -19, -9, 0, 9, -9, 
-19, 0, 19, 9, -19, 9, 9, -19, -9, 0, 9, -9, 
-14, -9, 4, 12, -9, -2, 4, -19, -19, -4, 4, -19, 
-9, -9, 0, 9, -4, -4, 0, -19, -19, -9, 0, -19, 
-4, -9, -4, 7, 0, -7, -4, -19, -19, -14, -4, -19, 
0, -9, -9, 4, 4, -9, -9, -19, -19, -19, -9, -19, 
9, -9, -19, 0, 14, -14, -14, -19, -29, -19, -14, -19, 
9, -9, -19, 0, 14, -14, -19, -19, -29, -19, -19, -19, 
9, -9, -19, 0, 14, -14, -24, -19, -29, -19, -24, -19, 
14, -14, -29, 0, 21, -21, -34, -19, -34, -24, -29, -24, 
4, -19, -24, 7, 14, -21, -48, -19, -43, -29, -29, -19, 
9, -19, -29, 4, 19, -24, -53, -19, -43, -29, -34, -19, 
9, -24, -34, 7, 21, -29, -53, -19, -48, -34, -39, -19, 
9, -29, -39, 9, 24, -34, -53, -19, -53, -39, -43, -19, 
0, -34, -34, 17, 17, -34, -53, -14, -58, -43, -39, -24, 
9, -39, -48, 14, 29, -43, -58, -14, -63, -43, -43, -24, 
9, -39, -48, 14, 29, -43, -58, -14, -68, -48, -43, -29, 
9, -43, -53, 17, 31, -48, -58, -4, -73, -48, -48, -29, 
14, -53, -68, 19, 41, -61, -48, -4, -73, -58, -39, -29, 
19, -53, -73, 17, 46, -63, -48, 0, -73, -58, -39, -29, 
19, -53, -73, 17, 46, -63, -48, 0, -73, -58, -39, -29, 
19, -53, -73, 17, 46, -63, -43, 0, -73, -58, -34, -29, 
19, -53, -73, 17, 46, -63, -43, 0, -82, -63, -39, -29, 
19, -48, -68, 14, 43, -58, -43, 0, -78, -63, -34, -24, 
19, -39, -58, 9, 39, -48, -43, 0, -73, -53, -39, -19, 
19, -34, -53, 7, 36, -43, -43, 0, -68, -53, -39, -14, 
14, -43, -58, 14, 36, -51, -43, 0, -63, -53, -34, -14, 
14, -34, -48, 9, 31, -41, -43, -4, -58, -48, -24, -9, 
9, -29, -39, 9, 24, -34, -39, -4, -58, -43, -24, -9, 
4, -29, -34, 12, 19, -31, -29, -4, -58, -39, -19, -4, 
-9, -19, -9, 14, 0, -14, -29, -4, -43, -39, -14, -4, 
-9, -19, -9, 14, 0, -14, -24, -4, -43, -39, -14, -4, 
-14, -19, -4, 17, -4, -12, -19, -4, -43, -34, -14, -4, 
-19, -24, -4, 21, -7, -14, -14, -14, -39, -34, -19, -4, 
-14, -24, -9, 19, -2, -17, -19, -9, -39, -29, -19, -9, 
-19, -34, -14, 26, -2, -24, -9, -9, -39, -29, -19, -14, 
-24, -39, -14, 31, -4, -26, -4, -14, -39, -34, -29, -19, 
-29, -43, -14, 36, -7, -29, 0, -14, -43, -43, -34, -24, 
-39, -58, -19, 48, -9, -39, 9, -14, -48, -53, -48, -29, 
-39, -68, -29, 53, -4, -48, 14, -14, -48, -58, -53, -34, 
-48, -73, -24, 61, -12, -48, 19, -14, -53, -63, -58, -39, 
-48, -78, -29, 63, -9, -53, 19, -14, -58, -68, -63, -43, 
-48, -82, -34, 65, -7, -58, 19, -24, -68, -63, -58, -48, 
-48, -87, -39, 68, -4, -63, 19, -24, -73, -63, -63, -48, 
-53, -92, -39, 73, -7, -65, 19, -19, -73, -63, -63, -48, 
-53, -97, -43, 75, -4, -70, 19, -19, -73, -68, -63, -48, 
-53, -97, -43, 75, -4, -70, 24, -19, -73, -68, -63, -48, 
-53, -102, -48, 78, -2, -75, 24, -19, -78, -68, -63, -53, 
-58, -102, -43, 80, -7, -73, 24, -19, -78, -68, -68, -53, 
-58, -102, -43, 80, -7, -73, 24, -19, -78, -73, -68, -53, 
-48, -102, -53, 75, 2, -78, 19, -19, -78, -73, -58, -63, 
-48, -102, -53, 75, 2, -78, 19, -19, -78, -73, -58, -63, 
-48, -102, -53, 75, 2, -78, 19, -19, -82, -73, -63, -63, 
-48, -102, -53, 75, 2, -78, 19, -19, -82, -73, -63, -63, 
-48, -107, -58, 78, 4, -82, 29, -19, -78, -73, -78, -53, 
-48, -107, -58, 78, 4, -82, 29, -19, -78, -73, -78, -53, 
-48, -107, -58, 78, 4, -82, 34, -19, -78, -73, -78, -58, 
-48, -107, -58, 78, 4, -82, 34, -19, -82, -73, -78, -58, 
-48, -92, -43, 70, -2, -68, 34, -19, -73, -73, -73, -58, 
-53, -92, -39, 73, -7, -65, 34, -19, -68, -73, -73, -58, 
