I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-126, -117, 9, 122, -68, -53, -9, -29, -68, -204, -244, -126, 
-126, -117, 9, 122, -68, -53, -9, -29, -68, -204, -244, -126, 
-126, -117, 9, 122, -68, -53, -9, -29, -68, -204, -244, -126, 
-126, -117, 9, 122, -68, -53, -9, -29, -68, -204, -244, -126, 
-122, -112, 9, 117, -65, -51, -14, -39, -58, -185, -219, -107, 
-117, -107, 9, 112, -63, -48, -19, -39, -58, -165, -195, -97, 
-112, -102, 9, 107, -61, -46, -24, -39, -58, -146, -170, -87, 
-107, -97, 9, 102, -58, -43, -29, -39, -58, -126, -146, -78, 
-102, -92, 9, 97, -56, -41, -34, -48, -48, -117, -126, -63, 
-97, -87, 9, 92, -53, -39, -39, -48, -48, -107, -117, -58, 
-92, -82, 9, 87, -51, -36, -43, -48, -48, -97, -107, -53, 
-87, -78, 9, 82, -48, -34, -48, -48, -48, -87, -97, -48, 
-82, -73, 9, 78, -46, -31, -58, -58, -48, -68, -82, -34, 
-78, -68, 9, 73, -43, -29, -58, -58, -48, -58, -68, -29, 
-73, -63, 9, 68, -41, -26, -58, -58, -48, -48, -53, -24, 
-68, -58, 9, 63, -39, -24, -58, -58, -48, -39, -39, -19, 
-58, -48, 9, 53, -34, -19, -58, -58, -43, -24, -24, -14, 
-58, -48, 9, 53, -34, -19, -58, -58, -39, -19, -19, -9, 
-58, -48, 9, 53, -34, -19, -58, -58, -34, -14, -14, -4, 
-58, -48, 9, 53, -34, -19, -58, -58, -29, -9, -9, 0, 
-68, -39, 29, 53, -48, -4, -58, -58, -29, -4, 0, 9, 
-68, -39, 29, 53, -48, -4, -58, -58, -29, 0, 9, 9, 
-68, -39, 29, 53, -48, -4, -58, -58, -29, 4, 19, 9, 
-68, -39, 29, 53, -48, -4, -58, -58, -29, 9, 29, 9, 
-63, -29, 34, 46, -48, 2, -58, -48, -19, 19, 39, 14, 
-58, -29, 29, 43, -43, 0, -58, -48, -19, 19, 39, 19, 
-53, -29, 24, 41, -39, -2, -58, -48, -19, 19, 39, 24, 
-48, -29, 19, 39, -34, -4, -58, -48, -19, 19, 39, 29, 
-58, -29, 29, 43, -43, 0, -58, -48, -19, 29, 48, 29, 
-58, -29, 29, 43, -43, 0, -58, -48, -19, 29, 48, 29, 
-58, -29, 29, 43, -43, 0, -58, -48, -19, 29, 48, 29, 
-58, -29, 29, 43, -43, 0, -58, -48, -19, 29, 48, 29, 
-68, -34, 34, 51, -51, 0, -58, -48, -19, 29, 48, 29, 
-68, -39, 29, 53, -48, -4, -58, -48, -19, 29, 48, 29, 
-68, -43, 24, 56, -46, -9, -58, -48, -19, 29, 48, 29, 
-68, -48, 19, 58, -43, -14, -58, -48, -19, 29, 48, 29, 
-63, -43, 19, 53, -41, -12, -58, -48, -19, 39, 48, 29, 
-58, -39, 19, 48, -39, -9, -58, -48, -19, 39, 48, 29, 
-53, -34, 19, 43, -36, -7, -58, -48, -19, 39, 48, 29, 
-48, -29, 19, 39, -34, -4, -58, -48, -19, 39, 48, 29, 
-48, -29, 19, 39, -34, -4, -48, -48, -9, 43, 53, 29, 
-48, -29, 19, 39, -34, -4, -48, -48, -9, 48, 58, 29, 
-48, -29, 19, 39, -34, -4, -48, -48, -9, 53, 63, 29, 
-48, -29, 19, 39, -34, -4, -48, -48, -9, 58, 68, 29, 
-53, -39, 14, 46, -34, -12, -58, -39, 0, 58, 68, 39, 
-58, -39, 19, 48, -39, -9, -58, -39, 0, 58, 68, 39, 
-63, -39, 24, 51, -43, -7, -58, -39, 0, 58, 68, 39, 
-68, -39, 29, 53, -48, -4, -58, -39, 0, 58, 68, 39, 
-68, -39, 29, 53, -48, -4, -48, -39, 9, 58, 68, 29, 
-68, -39, 29, 53, -48, -4, -48, -39, 9, 58, 68, 29, 
-68, -39, 29, 53, -48, -4, -48, -39, 9, 58, 68, 29, 
-68, -39, 29, 53, -48, -4, -48, -39, 9, 58, 68, 29, 
-73, -39, 34, 56, -53, -2, -48, -39, 19, 68, 58, 19, 
-78, -39, 39, 58, -58, 0, -48, -39, 19, 68, 58, 19, 
-82, -39, 43, 61, -63, 2, -48, -39, 19, 68, 58, 19, 
-87, -39, 48, 63, -68, 4, -48, -39, 19, 68, 58, 19, 
-78, -29, 48, 53, -63, 9, -39, -29, 19, 78, 58, 19, 
-78, -29, 48, 53, -63, 9, -39, -29, 19, 78, 58, 19, 
-78, -29, 48, 53, -63, 9, -39, -29, 19, 78, 58, 19, 
-78, -29, 48, 53, -63, 9, -39, -29, 19, 78, 58, 19, 
-68, -24, 43, 46, -56, 9, -39, -29, 29, 78, 58, 19, 
-68, -19, 48, 43, -58, 14, -39, -29, 29, 78, 58, 19, 
-68, -14, 53, 41, -61, 19, -39, -29, 29, 78, 58, 19, 
-68, -9, 58, 39, -63, 24, -39, -29, 29, 78, 58, 19, 
-78, -14, 63, 46, -70, 24, -39, -29, 29, 87, 58, 19, 
-78, -19, 58, 48, -68, 19, -39, -29, 29, 87, 58, 19, 
-78, -24, 53, 51, -65, 14, -39, -29, 29, 87, 58, 19, 
-78, -29, 48, 53, -63, 9, -39, -29, 29, 87, 58, 19, 
-68, -29, 39, 48, -53, 4, -39, -29, 29, 78, 68, 19, 
-68, -29, 39, 48, -53, 4, -39, -29, 29, 78, 68, 19, 
-68, -29, 39, 48, -53, 4, -39, -29, 29, 78, 68, 19, 
-68, -29, 39, 48, -53, 4, -39, -29, 29, 78, 68, 19, 
-68, -29, 39, 48, -53, 4, -39, -29, 29, 78, 68, 29, 
-68, -29, 39, 48, -53, 4, -39, -29, 29, 78, 68, 29, 
-68, -29, 39, 48, -53, 4, -39, -29, 29, 78, 68, 29, 
-68, -29, 39, 48, -53, 4, -39, -29, 29, 78, 68, 29, 
-68, -29, 39, 48, -53, 4, -39, -39, 29, 78, 68, 19, 
-68, -29, 39, 48, -53, 4, -39, -39, 29, 78, 68, 19, 
-68, -29, 39, 48, -53, 4, -39, -39, 29, 78, 68, 19, 
-68, -29, 39, 48, -53, 4, -39, -39, 29, 78, 68, 19, 
-78, -29, 48, 53, -63, 9, -39, -29, 39, 87, 68, 19, 
-78, -29, 48, 53, -63, 9, -39, -29, 39, 87, 68, 19, 
-78, -29, 48, 53, -63, 9, -39, -29, 39, 87, 68, 19, 
-78, -29, 48, 53, -63, 9, -39, -29, 39, 87, 68, 19, 
-78, -39, 39, 58, -58, 0, -29, -29, 29, 78, 63, 9, 
-78, -39, 39, 58, -58, 0, -29, -29, 29, 78, 58, 9, 
-78, -39, 39, 58, -58, 0, -29, -29, 29, 78, 53, 9, 
-78, -39, 39, 58, -58, 0, -29, -29, 29, 78, 48, 9, 
-68, -29, 39, 48, -53, 4, -39, -29, 29, 78, 53, 19, 
-68, -29, 39, 48, -53, 4, -39, -29, 29, 78, 58, 19, 
-68, -29, 39, 48, -53, 4, -39, -29, 29, 78, 63, 19, 
-68, -29, 39, 48, -53, 4, -39, -29, 29, 78, 68, 19, 
-68, -29, 39, 48, -53, 4, -39, -29, 19, 78, 68, 19, 
-68, -29, 39, 48, -53, 4, -39, -29, 19, 78, 68, 19, 
-68, -29, 39, 48, -53, 4, -39, -29, 19, 78, 68, 19, 
-68, -29, 39, 48, -53, 4, -39, -29, 19, 78, 68, 19, 
-63, -19, 43, 41, -53, 12, -39, -29, 19, 68, 68, 19, 
-58, -19, 39, 39, -48, 9, -39, -29, 19, 68, 68, 19, 
-53, -19, 34, 36, -43, 7, -39, -29, 19, 68, 68, 19, 
-48, -19, 29, 34, -39, 4, -39, -29, 19, 68, 68, 19, 
-58, -29, 29, 43, -43, 0, -48, -39, 9, 68, 58, 19, 
-58, -29, 29, 43, -43, 0, -48, -39, 9, 68, 58, 19, 
-58, -29, 29, 43, -43, 0, -48, -39, 9, 68, 58, 19, 
-58, -29, 29, 43, -43, 0, -48, -39, 9, 68, 58, 19, 
-58, -39, 19, 48, -39, -9, -48, -29, 0, 58, 58, 19, 
-58, -39, 19, 48, -39, -9, -48, -29, 0, 58, 58, 19, 
-58, -39, 19, 48, -39, -9, -48, -29, 0, 58, 58, 19, 
-58, -39, 19, 48, -39, -9, -48, -29, 0, 58, 58, 19, 
-58, -29, 29, 43, -43, 0, -48, -39, 9, 68, 68, 19, 
-58, -29, 29, 43, -43, 0, -48, -39, 9, 68, 68, 19, 
-58, -29, 29, 43, -43, 0, -48, -39, 9, 68, 68, 19, 
-58, -29, 29, 43, -43, 0, -48, -39, 9, 68, 68, 19, 
-48, -29, 19, 39, -34, -4, -48, -39, 0, 58, 68, 19, 
-48, -29, 19, 39, -34, -4, -48, -39, 0, 58, 68, 19, 
-48, -29, 19, 39, -34, -4, -48, -39, 0, 58, 68, 19, 
-48, -29, 19, 39, -34, -4, -48, -39, 0, 58, 68, 19, 
-48, -39, 9, 43, -29, -14, -48, -39, 0, 58, 68, 29, 
-48, -39, 9, 43, -29, -14, -48, -39, 0, 58, 68, 29, 
-48, -39, 9, 43, -29, -14, -48, -39, 0, 58, 68, 29, 
-48, -39, 9, 43, -29, -14, -48, -39, 0, 58, 68, 29, 
-48, -34, 14, 41, -31, -9, -48, -48, 0, 58, 78, 39, 
-48, -29, 19, 39, -34, -4, -48, -48, 0, 58, 78, 39, 
-48, -24, 24, 36, -36, 0, -48, -48, 0, 58, 78, 39, 
-48, -19, 29, 34, -39, 4, -48, -48, 0, 58, 78, 39, 
-48, -29, 19, 39, -34, -4, -39, -48, 0, 58, 73, 29, 
-48, -29, 19, 39, -34, -4, -39, -48, 0, 58, 68, 29, 
-48, -29, 19, 39, -34, -4, -39, -48, 0, 58, 63, 29, 
-48, -29, 19, 39, -34, -4, -39, -48, 0, 58, 58, 29, 
-39, -39, 0, 39, -19, -19, -48, -48, -4, 48, 58, 29, 
-39, -39, 0, 39, -19, -19, -48, -48, -9, 48, 58, 29, 
-39, -39, 0, 39, -19, -19, -48, -48, -14, 48, 58, 29, 
-39, -39, 0, 39, -19, -19, -48, -48, -19, 48, 58, 29, 
-48, -39, 9, 43, -29, -14, -39, -48, -9, 48, 68, 29, 
-48, -39, 9, 43, -29, -14, -39, -48, -9, 48, 68, 29, 
-48, -39, 9, 43, -29, -14, -39, -48, -9, 48, 68, 29, 
-48, -39, 9, 43, -29, -14, -39, -48, -9, 48, 68, 29, 
-48, -39, 9, 43, -29, -14, -39, -48, -9, 48, 68, 19, 
-48, -39, 9, 43, -29, -14, -39, -48, -9, 48, 68, 19, 
-48, -39, 9, 43, -29, -14, -39, -48, -9, 48, 68, 19, 
