I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-58, -97, -39, 78, -9, -68, -9, -87, -73, -48, -53, -63, 
-58, -97, -39, 78, -9, -68, -4, -87, -73, -48, -53, -63, 
-58, -97, -39, 78, -9, -68, -4, -87, -73, -43, -58, -63, 
-58, -97, -39, 78, -9, -68, -4, -82, -73, -43, -58, -63, 
-58, -97, -39, 78, -9, -68, -4, -82, -73, -48, -58, -63, 
-58, -97, -39, 78, -9, -68, -4, -82, -73, -48, -58, -63, 
-58, -97, -39, 78, -9, -68, -4, -82, -68, -48, -58, -68, 
-58, -97, -39, 78, -9, -68, -4, -82, -68, -48, -58, -68, 
-58, -97, -39, 78, -9, -68, -4, -82, -68, -48, -58, -73, 
-58, -97, -39, 78, -9, -68, -4, -82, -73, -43, -58, -73, 
-58, -97, -39, 78, -9, -68, -4, -82, -73, -43, -58, -73, 
-63, -97, -34, 80, -14, -65, -4, -78, -68, -43, -58, -73, 
-63, -92, -29, 78, -17, -61, -4, -78, -68, -43, -58, -73, 
-63, -92, -29, 78, -17, -61, -4, -78, -68, -43, -53, -73, 
-58, -92, -34, 75, -12, -63, -4, -78, -68, -48, -53, -73, 
-58, -92, -34, 75, -12, -63, -4, -78, -68, -48, -53, -73, 
-58, -82, -24, 70, -17, -53, 0, -78, -68, -58, -53, -63, 
-63, -82, -19, 73, -21, -51, 0, -78, -68, -58, -58, -63, 
-68, -87, -19, 78, -24, -53, 9, -78, -68, -58, -58, -73, 
-73, -87, -14, 80, -29, -51, 9, -87, -68, -48, -58, -78, 
-92, -97, -4, 95, -43, -51, 24, -87, -68, -63, -68, -87, 
-112, -112, 0, 112, -56, -56, 43, -87, -58, -68, -82, -102, 
-126, -126, 0, 126, -63, -63, 68, -63, -63, -87, -97, -112, 
-141, -136, 4, 139, -73, -65, 112, -43, -48, -102, -117, -146, 
-165, -151, 14, 158, -90, -68, 161, 9, -29, -92, -117, -151, 
-156, -131, 24, 143, -90, -53, 185, 92, 19, -58, -102, -141, 
-146, -97, 48, 122, -97, -24, 209, 180, 82, -4, -68, -112, 
-122, -63, 58, 92, -90, -2, 229, 307, 175, 73, -14, -82, 
-87, -24, 63, 56, -75, 19, 258, 453, 283, 151, 53, -48, 
-34, 43, 78, -4, -56, 61, 248, 585, 409, 253, 126, 0, 
39, 126, 87, -82, -24, 107, 141, 614, 488, 351, 219, 68, 
141, 219, 78, -180, 31, 148, -102, 507, 502, 444, 307, 151, 
258, 307, 48, -283, 104, 178, -419, 346, 483, 541, 414, 244, 
380, 400, 19, -390, 180, 209, -732, 209, 492, 668, 527, 346, 
512, 507, -4, -509, 258, 251, -1010, 117, 541, 814, 663, 463, 
