I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
29, 48, 19, -39, 4, 34, 58, 156, 185, 87, 39, 39, 
19, 34, 14, -26, 2, 24, 53, 146, 180, 82, 39, 39, 
9, 19, 9, -14, 0, 14, 48, 136, 175, 78, 39, 39, 
24, 29, 4, -26, 9, 17, 43, 136, 175, 78, 39, 39, 
39, 39, 0, -39, 19, 19, 39, 136, 175, 78, 39, 39, 
39, 39, 0, -39, 19, 19, 39, 136, 170, 73, 34, 34, 
39, 39, 0, -39, 19, 19, 39, 136, 165, 68, 29, 29, 
34, 34, 0, -34, 17, 17, 34, 136, 165, 68, 29, 29, 
29, 29, 0, -29, 14, 14, 29, 136, 165, 68, 29, 29, 
14, 29, 14, -21, 0, 21, 29, 136, 165, 68, 29, 29, 
0, 29, 29, -14, -14, 29, 29, 136, 165, 68, 29, 29, 
9, 29, 19, -19, -4, 24, 34, 136, 161, 68, 29, 29, 
19, 29, 9, -24, 4, 19, 39, 136, 156, 68, 29, 29, 
19, 29, 9, -24, 4, 19, 39, 131, 156, 68, 29, 29, 
19, 29, 9, -24, 4, 19, 39, 126, 156, 68, 29, 29, 
14, 19, 4, -17, 4, 12, 39, 126, 156, 63, 24, 24, 
9, 9, 0, -9, 4, 4, 39, 126, 156, 58, 19, 19, 
4, 9, 4, -7, 0, 7, 39, 122, 151, 58, 9, 19, 
0, 9, 9, -4, -4, 9, 39, 117, 146, 58, 0, 19, 
0, 19, 19, -9, -9, 19, 43, 117, 146, 58, 9, 19, 
0, 29, 29, -14, -14, 29, 48, 117, 146, 58, 19, 19, 
0, 29, 29, -14, -14, 29, 48, 117, 146, 58, 19, 19, 
0, 29, 29, -14, -14, 29, 48, 117, 146, 58, 19, 19, 
0, 9, 9, -4, -4, 9, 48, 112, 141, 53, 9, 14, 
0, -9, -9, 4, 4, -9, 48, 107, 136, 48, 0, 9, 
4, 4, 0, -4, 2, 2, 48, 107, 136, 48, 0, 9, 
9, 19, 9, -14, 0, 14, 48, 107, 136, 48, 0, 9, 
9, 9, 0, -9, 4, 4, 48, 107, 136, 43, 0, 9, 
9, 0, -9, -4, 9, -4, 48, 107, 136, 39, 0, 9, 
4, -4, -9, 0, 7, -7, 48, 107, 131, 39, -4, 4, 
0, -9, -9, 4, 4, -9, 48, 107, 126, 39, -9, 0, 
0, -9, -9, 4, 4, -9, 48, 102, 126, 39, -9, 0, 
0, -9, -9, 4, 4, -9, 48, 97, 126, 39, -9, 0, 
0, -14, -14, 7, 7, -14, 48, 97, 122, 34, -14, -4, 
0, -19, -19, 9, 9, -19, 48, 97, 117, 29, -19, -9, 
9, -19, -29, 4, 19, -24, 48, 102, 117, 29, -19, -9, 
19, -19, -39, 0, 29, -29, 48, 107, 117, 29, -19, -9, 
-4, -24, -19, 14, 7, -21, 53, 107, 122, 29, -19, -9, 
-29, -29, 0, 29, -14, -14, 58, 107, 126, 29, -19, -9, 
-29, -29, 0, 29, -14, -14, 58, 107, 126, 29, -19, -9, 
-29, -29, 0, 29, -14, -14, 58, 107, 126, 29, -19, -9, 
-9, -19, -9, 14, 0, -14, 58, 107, 126, 29, -19, -9, 
9, -9, -19, 0, 14, -14, 58, 107, 126, 29, -19, -9, 
-4, -9, -4, 7, 0, -7, 58, 107, 126, 29, -19, -9, 
-19, -9, 9, 14, -14, 0, 58, 107, 126, 29, -19, -9, 
-9, -14, -4, 12, -2, -9, 53, 107, 126, 29, -19, -14, 
0, -19, -19, 9, 9, -19, 48, 107, 126, 29, -19, -19, 
4, -19, -24, 7, 14, -21, 48, 107, 126, 29, -19, -19, 
