I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
97, 146, 48, -122, 24, 97, -1015, -136, -156, -156, -117, -78, 
68, 92, 24, -80, 21, 58, -1024, -136, -185, -180, -151, -107, 
39, 39, 0, -39, 19, 19, -1034, -136, -214, -204, -185, -136, 
39, 39, 0, -39, 19, 19, -1044, -136, -224, -219, -190, -146, 
39, 39, 0, -39, 19, 19, -1054, -136, -234, -234, -195, -156, 
39, 29, -9, -34, 24, 9, -1058, -131, -239, -239, -204, -165, 
39, 19, -19, -29, 29, 0, -1063, -126, -244, -244, -214, -175, 
39, 19, -19, -29, 29, 0, -1073, -126, -244, -244, -214, -175, 
39, 19, -19, -29, 29, 0, -1083, -126, -244, -244, -214, -175, 
39, 19, -19, -29, 29, 0, -1093, -126, -253, -248, -219, -180, 
39, 19, -19, -29, 29, 0, -1102, -126, -263, -253, -224, -185, 
34, 9, -24, -21, 29, -7, -1112, -122, -263, -253, -229, -185, 
29, 0, -29, -14, 29, -14, -1122, -117, -263, -253, -234, -185, 
19, -4, -24, -7, 21, -14, -1127, -97, -248, -253, -234, -190, 
9, -9, -19, 0, 14, -14, -1132, -78, -234, -253, -234, -195, 
-9, -48, -39, 29, 14, -43, -1141, -112, -244, -253, -253, -229, 
-29, -87, -58, 58, 14, -73, -1151, -146, -253, -253, -273, -263, 
0, -78, -78, 39, 39, -78, -1161, -248, -263, -229, -200, -170, 
29, -68, -97, 19, 63, -82, -1171, -351, -273, -204, -126, -78, 
151, 82, -68, -117, 109, 7, -1180, -556, -244, -48, 161, 253, 
273, 234, -39, -253, 156, 97, -1190, -761, -214, 107, 448, 585, 
429, 492, 63, -461, 183, 278, -1200, -1015, -248, 224, 756, 976, 
585, 751, 165, -668, 209, 458, -1210, -1268, -283, 341, 1063, 1366, 
775, 956, 180, -866, 297, 568, -1220, -1454, -463, 283, 1161, 1551, 
966, 1161, 195, -1063, 385, 678, -1229, -1639, -644, 224, 1259, 1737, 
1044, 1098, 53, -1071, 495, 575, -1239, -1717, -1107, -302, 702, 1234, 
1122, 1034, -87, -1078, 605, 473, -1249, -1795, -1571, -829, 146, 732, 
941, 707, -234, -824, 588, 236, -1259, -1673, -1830, -1322, -575, -29, 
761, 380, -380, -570, 570, 0, -1268, -1551, -2088, -1815, -1298, -790, 
458, 307, -151, -383, 305, 78, -1278, -1224, -1556, -1381, -1029, -673, 
156, 234, 78, -195, 39, 156, -1288, -897, -1024, -946, -761, -556, 
102, 185, 82, -143, 9, 134, -1298, -639, -712, -663, -556, -429, 
48, 136, 87, -92, -19, 112, -1307, -380, -400, -380, -351, -302, 
29, 82, 53, -56, -12, 68, -1317, -234, -302, -302, -287, -258, 
9, 29, 19, -19, -4, 24, -1327, -87, -204, -224, -224, -214, 
4, 4, 0, -4, 2, 2, -1337, -53, -161, -185, -204, -204, 
0, -19, -19, 9, 9, -19, -1346, -19, -117, -146, -185, -195, 
0, -29, -29, 14, 14, -29, -1356, 4, -112, -146, -180, -195, 
0, -39, -39, 19, 19, -39, -1366, 29, -107, -146, -175, -195, 
-4, -43, -39, 24, 17, -41, -1376, 43, -87, -131, -170, -185, 
-9, -48, -39, 29, 14, -43, -1385, 58, -68, -117, -165, -175, 
-9, -53, -43, 31, 17, -48, -1400, 68, -58, -107, -161, -170, 
-9, -58, -48, 34, 19, -53, -1415, 78, -48, -97, -156, -165, 
-14, -58, -43, 36, 14, -51, -1424, 82, -48, -97, -156, -165, 
-19, -58, -39, 39, 9, -48, -1434, 87, -48, -97, -156, -165, 
-19, -58, -39, 39, 9, -48, -1444, 92, -43, -92, -151, -165, 
