I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
39, 29, -9, -34, 24, 9, 234, 419, 400, 214, 58, 58, 
39, 29, -9, -34, 24, 9, 234, 419, 400, 214, 58, 58, 
39, 29, -9, -34, 24, 9, 234, 419, 400, 214, 58, 58, 
39, 29, -9, -34, 24, 9, 234, 419, 400, 214, 58, 58, 
48, 43, -4, -46, 26, 19, 239, 434, 424, 234, 78, 63, 
48, 48, 0, -48, 24, 24, 244, 448, 439, 244, 87, 68, 
48, 53, 4, -51, 21, 29, 248, 463, 453, 253, 97, 73, 
48, 58, 9, -53, 19, 34, 253, 478, 468, 263, 107, 78, 
53, 68, 14, -61, 19, 41, 263, 488, 478, 283, 126, 87, 
58, 78, 19, -68, 19, 48, 263, 497, 488, 292, 136, 87, 
63, 87, 24, -75, 19, 56, 263, 507, 497, 302, 146, 87, 
68, 97, 29, -82, 19, 63, 263, 517, 507, 312, 156, 87, 
73, 112, 39, -92, 17, 75, 273, 531, 522, 322, 175, 92, 
78, 117, 39, -97, 19, 78, 273, 536, 536, 331, 185, 97, 
82, 122, 39, -102, 21, 80, 273, 541, 551, 341, 195, 102, 
87, 126, 39, -107, 24, 82, 273, 546, 566, 351, 204, 107, 
87, 141, 53, -114, 17, 97, 263, 551, 580, 361, 209, 117, 
87, 146, 58, -117, 14, 102, 263, 556, 585, 370, 214, 117, 
87, 151, 63, -119, 12, 107, 263, 561, 590, 380, 219, 117, 
87, 156, 68, -122, 9, 112, 263, 566, 595, 390, 224, 117, 
87, 161, 73, -124, 7, 117, 273, 566, 610, 400, 234, 131, 
87, 165, 78, -126, 4, 122, 273, 566, 614, 409, 244, 136, 
87, 170, 82, -129, 2, 126, 273, 566, 619, 419, 253, 141, 
87, 175, 87, -131, 0, 131, 273, 566, 624, 429, 263, 146, 
87, 185, 97, -136, -4, 141, 268, 561, 624, 429, 268, 161, 
87, 185, 97, -136, -4, 141, 263, 556, 624, 429, 273, 165, 
87, 185, 97, -136, -4, 141, 258, 551, 624, 429, 278, 170, 
87, 185, 97, -136, -4, 141, 253, 546, 624, 429, 283, 175, 
78, 195, 117, -136, -19, 156, 234, 531, 614, 419, 283, 185, 
78, 195, 117, -136, -19, 156, 224, 517, 605, 419, 283, 185, 
78, 195, 117, -136, -19, 156, 214, 502, 595, 419, 283, 185, 
78, 195, 117, -136, -19, 156, 204, 488, 585, 419, 283, 185, 
68, 185, 117, -126, -24, 151, 195, 463, 566, 405, 278, 185, 
68, 185, 117, -126, -24, 151, 185, 448, 556, 400, 273, 185, 
68, 185, 117, -126, -24, 151, 175, 434, 546, 395, 268, 185, 
68, 185, 117, -126, -24, 151, 165, 419, 536, 390, 263, 185, 
58, 180, 122, -119, -31, 151, 151, 395, 507, 370, 258, 185, 
48, 175, 126, -112, -39, 151, 146, 370, 488, 361, 253, 185, 
39, 170, 131, -104, -46, 151, 141, 346, 468, 351, 248, 185, 
29, 165, 136, -97, -53, 151, 136, 322, 448, 341, 244, 185, 
