I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
14, 14, 0, -14, 7, 7, -24, 14, 4, -14, 39, 14, 
9, 9, 0, -9, 4, 4, -19, 14, -4, -24, 24, -4, 
0, -9, -9, 4, 4, -9, -14, 0, -9, -29, 19, -9, 
-19, -24, -4, 21, -7, -14, -4, -9, -24, -39, 4, -19, 
-29, -39, -9, 34, -9, -24, 0, -9, -24, -48, 0, -29, 
-39, -43, -4, 41, -17, -24, 4, -14, -24, -53, -9, -34, 
-39, -43, -4, 41, -17, -24, 4, -14, -24, -48, -9, -34, 
-39, -48, -9, 43, -14, -29, 4, -19, -24, -48, -9, -34, 
-39, -48, -9, 43, -14, -29, 4, -19, -19, -48, -4, -29, 
-34, -48, -14, 41, -9, -31, 4, -19, -19, -48, -4, -29, 
-29, -48, -19, 39, -4, -34, 4, -14, -14, -43, -4, -24, 
-29, -43, -14, 36, -7, -29, 0, -14, -9, -43, -4, -24, 
-29, -39, -9, 34, -9, -24, -4, -14, -4, -39, -4, -24, 
-29, -39, -9, 34, -9, -24, -4, -14, -4, -39, -4, -24, 
-24, -39, -14, 31, -4, -26, -4, -14, 0, -34, 0, -19, 
-24, -39, -14, 31, -4, -26, -9, -9, 0, -34, 0, -19, 
-24, -34, -9, 29, -7, -21, -9, -9, 4, -24, 4, -14, 
-24, -39, -14, 31, -4, -26, -9, -9, 4, -24, 4, -14, 
-24, -39, -14, 31, -4, -26, -9, -9, 9, -24, 9, -14, 
-24, -39, -14, 31, -4, -26, -9, -9, 9, -19, 9, -14, 
-24, -34, -9, 29, -7, -21, -9, -9, 14, -14, 14, -9, 
-19, -34, -14, 26, -2, -24, -14, -9, 14, -9, 14, -9, 
-14, -24, -9, 19, -2, -17, -19, -9, 29, 0, 19, -4, 
-9, -19, -9, 14, 0, -14, -34, 4, 34, 9, 29, 4, 
9, -4, -14, -2, 12, -9, -48, 29, 53, 34, 48, 14, 
24, 24, 0, -24, 12, 12, -73, 68, 82, 68, 63, 34, 
73, 68, -4, -70, 39, 31, -102, 161, 141, 112, 92, 53, 
161, 136, -24, -148, 92, 56, -175, 331, 248, 195, 141, 82, 
292, 278, -14, -285, 153, 131, -234, 551, 458, 351, 248, 170, 
395, 463, 68, -429, 163, 265, -336, 692, 707, 556, 405, 297, 
478, 653, 175, -566, 151, 414, -463, 756, 927, 766, 561, 439, 
527, 795, 268, -661, 129, 531, -566, 771, 1034, 951, 712, 566, 
556, 888, 331, -722, 112, 610, -649, 790, 1132, 1093, 839, 673, 
561, 922, 361, -741, 100, 641, -688, 761, 1166, 1215, 941, 761, 
541, 936, 395, -739, 73, 666, -697, 673, 1176, 1317, 1024, 839, 
507, 956, 448, -732, 29, 702, -756, 517, 1176, 1390, 1098, 907, 
458, 1000, 541, -729, -41, 771, -844, 336, 1190, 1512, 1220, 1010, 
414, 1088, 673, -751, -129, 880, -932, 161, 1229, 1644, 1342, 1127, 
395, 1205, 810, -800, -207, 1007, -995, 9, 1346, 1786, 1464, 1244, 
341, 1298, 956, -819, -307, 1127, -976, -200, 1439, 1908, 1576, 1346, 
214, 1332, 1117, -773, -451, 1224, -932, -468, 1439, 1991, 1649, 1424, 
87, 1351, 1263, -719, -588, 1307, -873, -780, 1400, 2030, 1708, 1478, 
29, 1322, 1293, -675, -631, 1307, -810, -1015, 1307, 2030, 1708, 1488, 
0, 1224, 1224, -612, -612, 1224, -751, -1137, 1190, 2015, 1693, 1459, 
-58, 1122, 1180, -531, -619, 1151, -702, -1239, 1073, 1976, 1668, 1439, 
-97, 1029, 1127, -466, -612, 1078, -644, -1239, 1024, 1927, 1605, 1371, 
-73, 966, 1039, -446, -556, 1002, -600, -1083, 1039, 1903, 1546, 1302, 
-48, 883, 932, -417, -490, 907, -556, -922, 1039, 1883, 1512, 1239, 
-39, 771, 810, -366, -424, 790, -492, -785, 971, 1795, 1429, 1161, 
-14, 653, 668, -319, -341, 661, -444, -624, 834, 1664, 1302, 1058, 
9, 585, 575, -297, -283, 580, -400, -444, 653, 1537, 1195, 956, 
34, 541, 507, -287, -236, 524, -380, -258, 522, 1424, 1117, 897, 
87, 458, 370, -273, -141, 414, -346, -102, 390, 1273, 1010, 814, 
126, 356, 229, -241, -51, 292, -297, -14, 253, 1068, 844, 663, 
126, 287, 161, -207, -17, 224, -239, 39, 126, 824, 658, 512, 
122, 204, 82, -163, 19, 143, -180, 63, 0, 575, 483, 366, 
102, 107, 4, -104, 48, 56, -117, 63, -63, 351, 326, 258, 
48, -24, -73, -12, 61, -48, -34, 58, -131, 78, 107, 82, 
0, -87, -87, 43, 43, -87, 24, 58, -200, -97, -43, -53, 
-24, -122, -97, 73, 36, -109, 48, 53, -263, -204, -126, -97, 
-24, -180, -156, 102, 65, -168, 73, 53, -307, -278, -175, -141, 
-34, -204, -170, 119, 68, -187, 82, 53, -307, -326, -224, -170, 
-39, -204, -165, 122, 63, -185, 82, 53, -336, -351, -244, -200, 
-39, -204, -165, 122, 63, -185, 82, 53, -346, -346, -244, -200, 
-39, -214, -175, 126, 68, -195, 87, 53, -346, -351, -244, -200, 
-39, -229, -190, 134, 75, -209, 92, 48, -356, -370, -258, -209, 
-39, -234, -195, 136, 78, -214, 97, 48, -370, -380, -263, -219, 
-39, -239, -200, 139, 80, -219, 97, 48, -380, -385, -273, -219, 
-43, -244, -200, 143, 78, -222, 102, 48, -390, -395, -273, -224, 
-43, -248, -204, 146, 80, -226, 102, 43, -400, -405, -287, -234, 
-43, -253, -209, 148, 82, -231, 102, 43, -414, -414, -287, -234, 
-39, -258, -219, 148, 90, -239, 97, 39, -429, -424, -302, -239, 
-34, -263, -229, 148, 97, -246, 97, 39, -439, -434, -302, -244, 
-34, -263, -229, 148, 97, -246, 107, 34, -453, -444, -317, -248, 
