I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
9, -78, -87, 34, 48, -82, -9, 29, -78, -97, -87, -19, 
9, -78, -87, 34, 48, -82, -9, 34, -78, -97, -87, -19, 
9, -78, -87, 34, 48, -82, -9, 39, -78, -97, -87, -19, 
9, -78, -87, 34, 48, -82, -9, 39, -73, -92, -87, -14, 
9, -78, -87, 34, 48, -82, -9, 39, -68, -87, -87, -9, 
4, -73, -78, 34, 41, -75, -9, 39, -68, -82, -82, -9, 
0, -68, -68, 34, 34, -68, -9, 39, -68, -78, -78, -9, 
0, -68, -68, 34, 34, -68, -4, 39, -68, -78, -78, -9, 
0, -68, -68, 34, 34, -68, 0, 39, -68, -78, -78, -9, 
0, -58, -58, 29, 29, -58, 0, 34, -68, -78, -73, -9, 
0, -48, -48, 24, 24, -48, 0, 29, -68, -78, -68, -9, 
0, -43, -43, 21, 21, -43, 0, 29, -68, -78, -68, -4, 
0, -39, -39, 19, 19, -39, 0, 29, -68, -78, -68, 0, 
0, -39, -39, 19, 19, -39, 0, 24, -68, -78, -68, 0, 
0, -39, -39, 19, 19, -39, 0, 19, -68, -78, -68, 0, 
0, -34, -34, 17, 17, -34, 0, 19, -68, -78, -68, 0, 
0, -29, -29, 14, 14, -29, 0, 19, -68, -78, -68, 0, 
-9, -29, -19, 19, 4, -24, 0, 19, -68, -68, -63, 4, 
-19, -29, -9, 24, -4, -19, 0, 19, -68, -58, -58, 9, 
-24, -19, 4, 21, -14, -7, 0, 14, -68, -58, -58, 9, 
-29, -9, 19, 19, -24, 4, 0, 9, -68, -58, -58, 9, 
-29, -4, 24, 17, -26, 9, 0, 0, -68, -58, -53, 9, 
-29, 0, 29, 14, -29, 14, 0, -9, -68, -58, -48, 9, 
-29, 9, 39, 9, -34, 24, 0, -14, -68, -53, -43, 14, 
-29, 19, 48, 4, -39, 34, 0, -19, -68, -48, -39, 19, 
-29, 24, 53, 2, -41, 39, -4, -24, -73, -48, -39, 19, 
-29, 29, 58, 0, -43, 43, -9, -29, -78, -48, -39, 19, 
