I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6
0,29,29,-14,-14,29,-97,-63,-34,-4,-19,-39
29,58,29,-43,0,43,-97,-48,-9,0,-14,-39
58,87,29,-73,14,58,-107,-29,19,0,-29,-43
102,53,-48,-78,75,2,-87,0,39,24,0,-14
112,19,-92,-65,102,-36,-87,14,43,43,29,14
97,-14,-112,-41,104,-63,-87,9,24,53,24,9
82,-39,-122,-21,102,-80,-102,-9,-4,48,19,4
73,0,-73,-36,73,-36,-131,-63,-29,14,0,-4
73,24,-48,-48,61,-12,-156,-102,-48,-24,-19,-14
87,53,-34,-70,61,9,-156,-102,-53,-14,-19,-14
102,78,-24,-90,63,26,-146,-102,-43,-4,-14,-14
87,39,-48,-63,68,-4,-136,-92,-39,0,9,0
87,0,-87,-43,87,-43,-126,-82,-34,4,34,14
97,39,-58,-68,78,-9,-126,-68,-19,24,34,24
117,78,-39,-97,78,19,-122,-68,-14,29,34,24
87,58,-29,-73,58,14,-112,-78,-29,4,14,4
48,39,-9,-43,29,14,-102,-82,-34,0,-4,-4
43,48,4,-46,19,26,-112,-82,-34,0,0,-4
19,53,34,-36,-7,43,-107,-82,-29,4,-4,-14
-9,39,48,-14,-29,43,-92,-87,-43,-29,-39,-53
-19,29,48,-4,-34,39,-92,-92,-58,-58,-58,-78
-34,0,34,17,-34,17,-92,-97,-58,-58,-58,-68
-48,-24,24,36,-36,0,-87,-97,-58,-53,-53,-53
-29,-14,14,21,-21,0,-82,-97,-58,-53,-53,-53
-19,-9,9,14,-14,0,-82,-97,-63,-53,-53,-58
-43,-9,34,26,-39,12,-82,-112,-78,-58,-58,-58
-63,-9,53,36,-58,21,-73,-126,-87,-63,-58,-58
-63,0,63,31,-63,31,-82,-122,-87,-63,-63,-73
-63,4,68,29,-65,36,-92,-117,-87,-53,-73,-87
-34,4,39,14,-36,21,-107,-146,-82,-53,-53,-68
-19,4,24,7,-21,14,-107,-131,-68,-39,-39,-58
-14,19,34,-2,-24,26,-73,-43,9,19,-14,-53
-29,24,53,2,-41,39,-39,73,102,63,-9,-58
-53,-4,48,29,-51,21,68,263,180,34,-78,-131
-63,24,87,19,-75,56,107,346,263,63,-63,-136
-229,63,292,82,-261,178,185,219,200,-19,-141,-185
-278,141,419,68,-348,280,180,92,209,14,-112,-151
-151,248,400,-48,-275,324,131,58,512,419,258,102
-24,434,458,-204,-241,446,-9,-24,756,785,566,346
434,1083,649,-758,-107,866,-556,146,1522,1795,1439,1063
766,1254,488,-1010,139,871,-1015,97,1712,2196,1786,1366
619,531,-87,-575,353,222,-1302,-1234,-522,-24,287,395
614,-122,-736,-246,675,-429,-1278,-1693,-1644,-1146,-536,-204
741,-566,-1307,-87,1024,-936,-1239,-2005,-2181,-1542,-814,-385
697,-741,-1439,21,1068,-1090,-1058,-1952,-2303,-1629,-888,-434
444,-395,-839,-24,641,-617,-712,-1395,-1551,-1068,-531,-204
224,-185,-409,-19,317,-297,-453,-976,-985,-688,-336,-126
-14,-117,-102,65,43,-109,-185,-527,-517,-375,-224,-117
-112,-48,63,80,-87,7,-39,-239,-234,-170,-122,-107
-92,-19,73,56,-82,26,-4,-117,-122,-68,-73,-92
-87,0,87,43,-87,43,14,-39,-29,-9,-39,-78
-87,-9,78,48,-82,34,24,0,-19,-9,-39,-82
-92,-19,73,56,-82,26,34,24,-14,-4,-48,-87
-92,-4,87,48,-90,41,43,39,0,-19,-58,-92
-92,9,102,41,-97,56,53,53,14,-9,-58,-92
-92,-14,78,53,-85,31,63,63,24,-9,-53,-92
-97,-39,58,68,-78,9,68,78,24,-14,-53,-92
-92,-43,48,68,-70,2,73,97,34,-14,-53,-102
-82,-43,39,63,-61,-2,78,107,48,-9,-53,-102
-73,-39,34,56,-53,-2,78,117,53,9,-43,-97
-73,-39,34,56,-53,-2,78,126,58,24,-34,-97
-92,-43,48,68,-70,2,78,126,48,0,-53,-107
-107,-43,63,75,-85,9,78,117,48,-9,-68,-122
-82,-34,48,58,-65,7,87,122,58,-9,-68,-112
-63,-24,39,43,-51,7,87,136,58,-9,-63,-102
-58,-34,24,46,-41,-4,92,156,63,4,-53,-102
-58,-43,14,51,-36,-14,97,170,78,19,-43,-102
-58,-43,14,51,-36,-14,97,170,82,34,-43,-102
-63,-43,19,53,-41,-12,102,180,92,43,-43,-102
-68,-53,14,61,-41,-19,102,185,97,43,-43,-102
-68,-53,14,61,-41,-19,102,185,97,43,-39,-97
-68,-48,19,58,-43,-14,112,200,107,48,-39,-92
-58,-43,14,51,-36,-14,112,204,112,48,-39,-92
-63,-43,19,53,-41,-12,117,224,122,58,-24,-92
-73,-43,29,58,-51,-7,131,244,146,78,-14,-92
-73,-58,14,65,-43,-21,131,239,141,82,-14,-92
-63,-68,-4,65,-29,-36,131,239,141,82,-14,-92
-63,-48,14,56,-39,-17,136,244,141,68,-24,-97
-63,-29,34,46,-48,2,136,253,146,58,-43,-102
-53,-39,14,46,-34,-12,141,244,151,63,-43,-102
-48,-48,0,48,-24,-24,146,244,165,68,-39,-102
-53,-53,0,53,-26,-26,151,263,165,82,-24,-87
-53,-53,0,53,-26,-26,156,283,170,102,-4,-68
-82,-63,19,73,-51,-21,161,292,180,102,0,-73
-112,-73,39,92,-75,-17,161,302,190,117,4,-82
-92,-58,34,75,-63,-12,170,297,195,117,-9,-87
-73,-39,34,56,-53,-2,175,297,195,107,-19,-97
-73,-29,43,51,-58,7,185,307,204,102,-19,-92
-68,-19,48,43,-58,14,200,302,204,102,-19,-92
-73,-19,53,46,-63,17,204,307,209,112,-9,-92
-73,-4,68,39,-70,31,209,322,224,122,4,-82
-78,-9,68,43,-73,29,219,322,229,141,14,-63
-82,0,82,41,-82,41,229,331,229,161,24,-53
-87,4,92,41,-90,48,234,322,224,141,14,-73
-97,9,107,43,-102,58,244,312,214,117,0,-87
-102,9,112,46,-107,61,248,302,209,131,4,-82
-102,24,126,39,-114,75,253,292,214,136,9,-82
-117,29,146,43,-131,87,258,287,219,141,19,-68
-131,39,170,46,-151,104,263,283,214,146,29,-68
-136,48,185,43,-161,117,263,278,219,151,34,-68
-136,58,195,39,-165,126,263,258,219,151,39,-53
-146,68,214,39,-180,141,253,248,214,161,43,-39
-161,68,229,46,-195,148,244,224,204,161,48,-39
-175,87,263,43,-219,175,239,185,190,156,58,-29
-185,97,283,43,-234,190,224,151,180,146,63,-19
-165,117,283,24,-224,200,200,117,165,136,63,-19
-151,136,287,7,-219,212,180,87,146,131,63,-19
-151,146,297,2,-224,222,156,48,122,126,53,-14
-156,161,317,-2,-236,239,126,4,102,112,39,-14
-165,170,336,-2,-251,253,107,-19,78,107,53,-4
-175,175,351,0,-263,263,73,-53,53,112,68,4
-161,185,346,-12,-253,265,48,-73,48,117,68,4
-156,185,341,-14,-248,263,29,-102,39,102,68,9
-146,185,331,-19,-239,258,9,-141,14,87,68,24
-136,185,322,-24,-229,253,-9,-156,-4,73,58,19
-126,185,312,-29,-219,248,-39,-165,-19,48,48,24
-117,180,297,-31,-207,239,-63,-180,-34,39,48,34
-107,161,268,-26,-187,214,-68,-185,-43,29,39,14
-107,151,258,-21,-183,204,-78,-180,-48,14,29,-4
-82,141,224,-29,-153,183,-78,-165,-39,24,39,9
-63,136,200,-36,-131,168,-82,-151,-24,29,43,24
-68,126,195,-29,-131,161,-82,-151,-48,9,14,0
-73,117,190,-21,-131,153,-82,-151,-48,4,4,-14
-78,112,190,-17,-134,151,-92,-151,-53,0,-4,-34
-82,107,190,-12,-136,148,-92,-146,-53,-9,-14,-48
-58,87,146,-14,-102,117,-82,-131,-43,-19,-24,-29
-34,78,112,-21,-73,95,-78,-117,-43,-19,-29,-19
-48,78,126,-14,-87,102,-78,-112,-53,-43,-48,-48
-63,68,131,-2,-97,100,-78,-112,-63,-58,-63,-68
-78,48,126,14,-102,87,-78,-102,-63,-68,-68,-68
-82,34,117,24,-100,75,-73,-97,-63,-78,-78,-68
-63,48,112,7,-87,80,-73,-92,-58,-68,-73,-68
-48,73,122,-12,-85,97,-73,-87,-58,-58,-68,-68
-48,58,107,-4,-78,82,-73,-82,-58,-63,-63,-63
-48,53,102,-2,-75,78,-68,-82,-58,-58,-58,-58
-53,39,92,7,-73,65,-68,-68,-48,-48,-48,-48
-53,29,82,12,-68,56,-73,-58,-39,-43,-39,-34
-53,19,73,17,-63,46,-73,-58,-39,-24,-34,-39
-53,14,68,19,-61,41,-73,-58,-39,-9,-24,-39
-53,14,68,19,-61,41,-73,-58,-39,-9,-24,-39
-53,14,68,19,-61,41,-73,-58,-34,-9,-24,-39
-53,24,78,14,-65,51,-73,-63,-34,-19,-34,-48
-53,39,92,7,-73,65,-68,-63,-34,-29,-43,-58
-48,39,87,4,-68,63,-63,-63,-39,-29,-48,-63
-43,39,82,2,-63,61,-58,-63,-43,-29,-53,-63
-53,24,78,14,-65,51,-58,-63,-43,-34,-53,-63
-53,9,63,21,-58,36,-58,-63,-43,-43,-58,-63
-78,9,87,34,-82,48,-58,-63,-43,-43,-63,-63
-97,-4,92,51,-95,43,-58,-63,-43,-48,-68,-63
-63,19,82,21,-73,51,-58,-63,-43,-39,-58,-63
-43,39,82,2,-63,61,-53,-58,-43,-29,-43,-63
-43,34,78,4,-61,56,-53,-58,-43,-43,-53,-63
-43,24,68,9,-56,46,-53,-63,-43,-63,-68,-63
-63,24,87,19,-75,56,-53,-63,-39,-58,-73,-63
-78,14,92,31,-85,53,-58,-58,-43,-48,-73,-68
-43,29,73,7,-58,51,-58,-58,-43,-39,-63,-58
-14,34,48,-9,-31,41,-58,-63,-39,-48,-53,-48
-29,34,63,-2,-46,48,-58,-63,-43,-48,-48,-48
-43,29,73,7,-58,51,-58,-68,-48,-53,-53,-48
