I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6
-165,-87,78,126,-122,-4,126,107,9,-68,-126,-156
-165,-78,87,122,-126,4,117,107,4,-68,-136,-170
-165,-68,97,117,-131,14,107,107,0,-68,-146,-185
-175,-68,107,122,-141,19,131,92,-9,-78,-156,-190
-185,-68,117,126,-151,24,156,78,-19,-87,-165,-195
-204,-78,126,141,-165,24,165,78,-29,-102,-185,-214
-224,-87,136,156,-180,24,175,78,-39,-117,-204,-234
-239,-78,161,158,-200,41,165,73,-43,-126,-224,-253
-253,-68,185,161,-219,58,156,68,-48,-136,-244,-273
-268,-68,200,168,-234,65,156,63,-63,-141,-258,-283
-283,-68,214,175,-248,73,156,58,-78,-146,-273,-292
-307,-68,239,187,-273,85,161,39,-102,-170,-302,-326
-331,-68,263,200,-297,97,165,19,-126,-195,-331,-361
-361,-68,292,214,-326,112,175,-24,-161,-229,-375,-400
-390,-68,322,229,-356,126,185,-68,-195,-263,-419,-439
-424,-78,346,251,-385,134,185,-87,-224,-292,-463,-478
-458,-87,370,273,-414,141,185,-107,-253,-322,-507,-517
-492,-102,390,297,-441,143,175,-141,-292,-356,-551,-556
-527,-117,409,322,-468,146,165,-175,-331,-390,-595,-595
-551,-122,429,336,-490,153,180,-214,-370,-434,-644,-639
-575,-126,448,351,-512,161,195,-253,-409,-478,-692,-683
-575,-126,448,351,-512,161,185,-273,-429,-488,-702,-692
-575,-126,448,351,-512,161,175,-292,-448,-497,-712,-702
-575,-126,448,351,-512,161,161,-307,-468,-507,-712,-702
-575,-126,448,351,-512,161,146,-322,-488,-517,-712,-702
-561,-122,439,341,-500,158,126,-322,-478,-502,-702,-697
-546,-117,429,331,-488,156,107,-322,-468,-488,-692,-692
-507,-112,395,309,-451,141,107,-307,-444,-463,-663,-658
-468,-107,361,287,-414,126,107,-292,-419,-439,-634,-624
-434,-107,326,270,-380,109,107,-273,-395,-409,-595,-580
-400,-107,292,253,-346,92,107,-253,-370,-380,-556,-536
-356,-87,268,222,-312,90,97,-224,-322,-322,-473,-468
-312,-68,244,190,-278,87,87,-195,-273,-263,-390,-400
-268,-68,200,168,-234,65,73,-156,-229,-229,-351,-356
-224,-68,156,146,-190,43,58,-117,-185,-195,-312,-312
-175,-63,112,119,-143,24,34,-97,-141,-151,-239,-244
-126,-58,68,92,-97,4,9,-78,-97,-107,-165,-175
-92,-43,48,68,-70,2,9,-43,-68,-78,-131,-136
-58,-29,29,43,-43,0,9,-9,-39,-48,-97,-97
-29,-19,9,24,-19,-4,19,-9,-24,-24,-48,-63
0,-9,-9,4,4,-9,29,-9,-9,0,0,-29
24,0,-24,-12,24,-12,29,14,14,24,14,-4
48,9,-39,-29,43,-14,29,39,39,48,29,19
58,9,-48,-34,53,-19,9,48,48,58,48,34
68,9,-58,-39,63,-24,-9,58,58,68,68,48
68,0,-68,-34,68,-34,-14,63,68,68,68,58
68,-9,-78,-29,73,-43,-19,68,78,68,68,68
73,-9,-82,-31,78,-46,-19,68,78,68,68,68
78,-9,-87,-34,82,-48,-19,68,78,68,68,68
78,4,-73,-41,75,-34,-4,68,73,68,73,68
78,19,-58,-48,68,-19,9,68,68,68,78,68
87,24,-63,-56,75,-19,9,58,68,73,87,82
97,29,-68,-63,82,-19,9,48,68,78,97,97
107,39,-68,-73,87,-14,0,48,68,92,107,97
117,48,-68,-82,92,-9,-9,48,68,107,117,97
92,24,-68,-58,80,-21,-19,48,68,87,102,92
68,0,-68,-34,68,-34,-29,48,68,68,87,87
58,0,-58,-29,58,-29,-29,53,68,68,87,87
48,0,-48,-24,48,-24,-29,58,68,68,87,87
58,4,-53,-31,56,-24,-29,58,68,68,82,78
68,9,-58,-39,63,-24,-29,58,68,68,78,68
68,9,-58,-39,63,-24,-29,48,53,68,78,68
68,9,-58,-39,63,-24,-29,39,39,68,78,68
63,9,-53,-36,58,-21,0,39,39,58,68,58
58,9,-48,-34,53,-19,29,39,39,48,58,48
58,9,-48,-34,53,-19,14,39,39,48,53,39
58,9,-48,-34,53,-19,0,39,39,48,48,29
48,4,-43,-26,46,-19,0,34,19,39,43,29
39,0,-39,-19,39,-19,0,29,0,29,39,29
34,-4,-39,-14,36,-21,0,14,-9,19,29,24
29,-9,-39,-9,34,-24,0,0,-19,9,19,19
29,-9,-39,-9,34,-24,-4,0,-19,-4,0,4
29,-9,-39,-9,34,-24,-9,0,-19,-19,-19,-9
19,-19,-39,0,29,-29,-9,-4,-24,-19,-19,-14
9,-29,-39,9,24,-34,-9,-9,-29,-19,-19,-19
9,-29,-39,9,24,-34,-9,-9,-29,-19,-19,-19
9,-29,-39,9,24,-34,-9,-9,-29,-19,-19,-19
14,-24,-39,4,26,-31,-14,-9,-29,-19,-19,-24
19,-19,-39,0,29,-29,-19,-9,-29,-19,-19,-29
19,-14,-34,-2,26,-24,-19,-9,-29,-19,-19,-29
19,-9,-29,-4,24,-19,-19,-9,-29,-19,-19,-29
19,-9,-29,-4,24,-19,-24,-9,-29,-19,-24,-29
19,-9,-29,-4,24,-19,-29,-9,-29,-19,-29,-29
19,-9,-29,-4,24,-19,-29,0,-29,-19,-29,-29
19,-9,-29,-4,24,-19,-29,9,-29,-19,-29,-29
19,-9,-29,-4,24,-19,-29,-14,-34,-19,-29,-29
19,-9,-29,-4,24,-19,-29,-39,-39,-19,-29,-29
9,-19,-29,4,19,-24,-24,-48,-53,-24,-29,-29
0,-29,-29,14,14,-29,-19,-58,-68,-29,-29,-29
9,-29,-39,9,24,-34,-9,-48,-58,-29,-29,-29
14,-24,-39,4,26,-31,-4,-39,-48,-24,-24,-24
19,-24,-43,2,31,-34,-4,-29,-43,-24,-24,-24
19,-24,-43,2,31,-34,-14,-19,-43,-19,-14,-19
19,-24,-43,2,31,-34,-19,-19,-43,-19,-14,-19
24,-24,-48,0,36,-36,-24,-14,-39,-19,-14,-14
9,-29,-39,9,24,-34,-24,-9,-34,-19,-19,-19
-4,-39,-34,21,14,-36,-29,-14,-34,-24,-24,-24
0,-24,-24,12,12,-24,-29,-14,-34,-19,-19,-19
14,-9,-24,-2,19,-17,-24,-14,-39,-19,-14,-19
43,9,-34,-26,39,-12,-19,-9,-24,0,0,4
58,34,-24,-46,41,4,-19,0,-9,14,14,29
43,19,-24,-31,34,-2,-34,9,-9,19,19,19
34,4,-29,-19,31,-12,-39,24,0,24,24,14
39,29,-9,-34,24,9,-29,19,9,39,34,29
39,39,0,-39,19,19,-24,19,24,48,43,34
48,58,9,-53,19,34,9,34,39,63,58,43
68,73,4,-70,31,39,19,53,58,78,78,63
78,73,-4,-75,41,34,14,58,58,78,78,63
