I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6
-97,-165,-68,131,-14,-117,68,19,-39,-107,-126,-97
-53,-151,-97,102,21,-124,68,9,-43,-112,-131,-102
-9,-136,-126,73,58,-131,68,0,-48,-117,-136,-107
-24,-165,-141,95,58,-153,53,-4,-53,-122,-146,-117
-39,-195,-156,117,58,-175,39,-9,-58,-126,-156,-126
-48,-195,-146,122,48,-170,39,-9,-58,-126,-156,-126
-58,-195,-136,126,39,-165,39,-9,-58,-126,-156,-126
-58,-175,-117,117,29,-146,53,9,-43,-107,-136,-107
-58,-156,-97,107,19,-126,68,29,-29,-87,-117,-87
-58,-156,-97,107,19,-126,68,29,-29,-87,-112,-82
-58,-156,-97,107,19,-126,68,29,-29,-87,-107,-78
-14,-126,-112,70,48,-119,68,34,-19,-82,-107,-78
29,-97,-126,34,78,-112,68,39,-9,-78,-107,-78
14,-107,-122,46,68,-114,68,39,-9,-78,-107,-82
0,-117,-117,58,58,-117,68,39,-9,-78,-107,-87
-34,-141,-107,87,36,-124,68,43,0,-68,-107,-87
-68,-165,-97,117,14,-131,68,48,9,-58,-107,-87
-68,-151,-82,109,7,-117,73,53,24,-53,-97,-78
-68,-136,-68,102,0,-102,78,58,39,-48,-87,-68
-39,-126,-87,82,24,-107,78,68,43,-39,-82,-68
-9,-117,-107,63,48,-112,78,78,48,-29,-78,-68
-9,-117,-107,63,48,-112,73,82,63,-24,-78,-68
-9,-117,-107,63,48,-112,68,87,78,-19,-78,-68
-14,-117,-102,65,43,-109,68,87,78,-19,-68,-58
-19,-117,-97,68,39,-107,68,87,78,-19,-58,-48
-48,-107,-58,78,4,-82,73,102,102,4,-43,-39
-78,-97,-19,87,-29,-58,78,117,126,29,-29,-29
-63,-78,-14,70,-24,-46,87,151,161,63,0,-4
-48,-58,-9,53,-19,-34,97,185,195,97,29,19
-4,-58,-53,31,24,-56,78,165,195,97,29,19
39,-58,-97,9,68,-78,58,146,195,97,29,19
73,-34,-107,-19,90,-70,53,161,214,117,43,24
107,-9,-117,-48,112,-63,48,175,234,136,58,29
107,4,-102,-56,104,-48,48,200,268,170,78,53
107,19,-87,-63,97,-34,48,224,302,204,97,78
102,24,-78,-63,90,-26,48,229,331,224,117,87
97,29,-68,-63,82,-19,48,234,361,244,136,97
97,29,-68,-63,82,-19,43,239,370,258,156,122
97,29,-68,-63,82,-19,39,244,380,273,175,146
97,29,-68,-63,82,-19,34,263,409,312,209,170
97,29,-68,-63,82,-19,29,283,439,351,244,195
112,73,-39,-92,75,17,29,292,473,380,258,209
126,117,-9,-122,68,53,29,302,507,409,273,224
92,102,9,-97,41,56,29,302,512,414,283,239
58,87,29,-73,14,58,29,302,517,419,292,253
82,122,39,-102,21,80,43,302,531,434,302,253
107,156,48,-131,29,102,58,302,546,448,312,253
126,141,14,-134,56,78,24,268,502,409,283,229
146,126,-19,-136,82,53,-9,234,458,370,253,204
146,117,-29,-131,87,43,-19,204,419,341,229,185
146,107,-39,-126,92,34,-29,175,380,312,204,165
117,97,-19,-107,68,39,-19,151,351,287,180,151
87,87,0,-87,43,43,-9,126,322,263,156,136
87,87,0,-87,43,43,-9,107,278,224,131,112
87,87,0,-87,43,43,-9,87,234,185,107,87
82,78,-4,-80,43,36,4,68,200,151,92,82
78,68,-9,-73,43,29,19,48,165,117,78,78
29,53,24,-41,2,39,19,43,136,102,58,63
-19,39,58,-9,-39,48,19,39,107,87,39,48
-24,39,63,-7,-43,51,19,14,82,63,14,19
-29,39,68,-4,-48,53,19,-9,58,39,-9,-9
-78,29,107,24,-92,68,43,14,48,34,4,19
-126,19,146,53,-136,82,68,39,39,29,19,48
-107,0,107,53,-107,53,58,19,19,14,0,19
-87,-19,68,53,-78,24,48,0,0,0,-19,-9
-87,-48,39,68,-63,-4,24,-19,-19,-34,-58,-39
