I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6
-29,-78,-48,53,9,-63,19,-68,-117,-175,-126,-53
-29,-78,-48,53,9,-63,14,-68,-117,-175,-131,-53
-29,-82,-53,56,12,-68,14,-68,-117,-175,-131,-53
-29,-82,-53,56,12,-68,19,-68,-117,-175,-131,-58
-34,-82,-48,58,7,-65,9,-68,-107,-175,-122,-58
-34,-82,-48,58,7,-65,9,-63,-107,-175,-122,-58
-34,-82,-48,58,7,-65,9,-63,-107,-175,-122,-58
-29,-82,-53,56,12,-68,9,-63,-107,-175,-117,-58
-39,-82,-43,61,2,-63,19,-63,-102,-165,-117,-53
-39,-82,-43,61,2,-63,24,-63,-102,-161,-117,-53
-43,-78,-34,61,-4,-56,24,-63,-102,-161,-117,-53
-43,-78,-34,61,-4,-56,24,-63,-97,-161,-112,-53
-29,-78,-48,53,9,-63,29,-58,-97,-161,-112,-43
-29,-68,-39,48,4,-53,19,-58,-92,-156,-112,-43
-39,-68,-29,53,-4,-48,19,-58,-92,-151,-107,-43
-24,-63,-39,43,7,-51,19,-58,-82,-146,-102,-43
-14,-53,-39,34,12,-46,19,-48,-82,-131,-87,-34
-14,-63,-48,39,17,-56,29,-24,-48,-97,-78,-43
-19,-73,-53,46,17,-63,39,34,9,-43,-68,-53
-9,-63,-53,36,21,-58,43,87,112,53,-58,-63
0,-24,-24,12,12,-24,43,141,273,214,9,-43
0,9,9,-4,-4,9,53,200,448,419,107,-9
-4,48,53,-21,-29,51,63,234,561,575,190,24
0,92,92,-46,-46,92,29,175,463,610,273,78
29,146,117,-87,-43,131,-58,-39,175,531,380,170
53,204,151,-129,-48,178,-204,-409,-307,375,522,317
58,263,204,-161,-73,234,-390,-873,-951,117,634,473
102,287,185,-195,-41,236,-585,-1327,-1615,-204,741,624
165,331,165,-248,0,248,-785,-1722,-2166,-414,932,824
239,414,175,-326,31,295,-990,-2093,-2581,-483,1254,1107
331,483,151,-407,90,317,-1190,-2405,-2923,-507,1673,1444
444,536,92,-490,175,314,-1376,-2640,-3186,-473,2142,1786
570,619,48,-595,261,334,-1595,-2859,-3425,-439,2601,2127
683,736,53,-710,314,395,-1815,-3084,-3655,-414,3030,2483
785,800,14,-793,385,407,-1981,-3245,-3782,-375,3416,2796
863,829,-34,-846,448,397,-2093,-3352,-3884,-473,3533,2962
888,810,-78,-849,483,366,-2127,-3440,-3986,-800,3201,2908
883,692,-190,-788,536,251,-2064,-3401,-3996,-1195,2601,2659
819,492,-326,-656,573,82,-1898,-3250,-3904,-1581,1825,2264
644,302,-341,-473,492,-19,-1683,-3103,-3821,-2113,751,1688
453,185,-268,-319,361,-41,-1473,-2971,-3703,-2693,-390,1122
370,24,-346,-197,358,-161,-1317,-2742,-3479,-2976,-1049,756
361,-185,-546,-87,453,-366,-1161,-2381,-3084,-2810,-1180,551
341,-268,-610,-36,475,-439,-990,-1976,-2576,-2381,-1068,439
346,-239,-585,-53,466,-412,-868,-1654,-2103,-1956,-897,429
