I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6
29,-9,-39,-9,34,-24,9,68,87,97,-19,-29
14,-19,-34,2,24,-26,14,68,63,97,-19,-34
0,-29,-29,14,14,-29,19,68,39,97,-19,-39
0,-39,-39,19,19,-39,24,68,48,97,-19,-39
0,-48,-48,24,24,-48,29,68,58,97,-19,-39
-4,-58,-53,31,24,-56,29,63,58,97,-24,-39
-9,-68,-58,39,24,-63,29,58,58,97,-29,-39
-9,-68,-58,39,24,-63,29,58,58,92,-29,-39
-9,-68,-58,39,24,-63,29,58,58,87,-29,-39
-9,-73,-63,41,26,-68,34,58,43,82,-29,-39
-9,-78,-68,43,29,-73,39,58,29,78,-29,-39
-9,-78,-68,43,29,-73,39,58,39,78,-34,-39
-9,-78,-68,43,29,-73,39,58,48,78,-39,-39
-9,-78,-68,43,29,-73,39,58,48,78,-39,-39
-9,-78,-68,43,29,-73,39,58,48,78,-39,-39
-9,-78,-68,43,29,-73,39,58,53,78,-39,-43
-9,-78,-68,43,29,-73,39,58,58,78,-39,-48
-9,-78,-68,43,29,-73,43,58,58,78,-39,-48
-9,-78,-68,43,29,-73,48,58,58,78,-39,-48
-9,-78,-68,43,29,-73,53,58,58,78,-39,-48
-9,-78,-68,43,29,-73,58,58,58,78,-39,-48
-9,-78,-68,43,29,-73,58,58,63,78,-39,-43
-9,-78,-68,43,29,-73,58,58,68,78,-39,-39
-9,-78,-68,43,29,-73,58,63,73,78,-39,-34
-9,-78,-68,43,29,-73,58,68,78,78,-39,-29
-9,-78,-68,43,29,-73,58,68,78,73,-43,-29
-9,-78,-68,43,29,-73,58,68,78,68,-48,-29
-14,-82,-68,48,26,-75,58,63,78,68,-53,-29
-19,-87,-68,53,24,-78,58,58,78,68,-58,-29
-19,-87,-68,53,24,-78,58,58,82,68,-58,-29
-19,-87,-68,53,24,-78,58,58,87,68,-58,-29
-24,-87,-63,56,19,-75,58,53,87,63,-58,-29
-29,-87,-58,58,14,-73,58,48,87,58,-58,-29
-29,-92,-63,61,17,-78,58,48,87,58,-63,-34
-29,-97,-68,63,19,-82,58,48,87,58,-68,-39
-29,-97,-68,63,19,-82,58,48,92,58,-73,-39
-29,-97,-68,63,19,-82,58,48,97,58,-78,-39
-29,-97,-68,63,19,-82,58,48,97,58,-82,-39
-29,-97,-68,63,19,-82,58,48,97,58,-87,-39
-29,-102,-73,65,21,-87,58,43,97,58,-87,-39
-29,-107,-78,68,24,-92,58,39,97,58,-87,-39
-29,-107,-78,68,24,-92,58,39,92,58,-87,-39
-29,-107,-78,68,24,-92,58,39,87,58,-87,-39
-29,-107,-78,68,24,-92,58,39,87,58,-87,-34
-29,-107,-78,68,24,-92,58,39,87,58,-87,-29
-29,-102,-73,65,21,-87,58,39,87,63,-87,-29
-29,-97,-68,63,19,-82,58,39,87,68,-87,-29
-24,-97,-73,61,24,-85,63,39,87,68,-87,-29
-19,-97,-78,58,29,-87,68,39,87,68,-87,-29
-19,-92,-73,56,26,-82,68,39,92,73,-78,-24
-19,-87,-68,53,24,-78,68,39,97,78,-68,-19
-14,-87,-73,51,29,-80,63,43,102,82,-58,-9
-9,-87,-78,48,34,-82,58,48,107,87,-48,0
-4,-78,-73,41,34,-75,53,48,112,92,-48,0
0,-68,-68,34,34,-68,48,48,117,97,-48,0
0,-53,-53,26,26,-53,39,43,117,107,-39,9
0,-39,-39,19,19,-39,29,39,117,117,-29,19
0,-39,-39,19,19,-39,24,29,117,117,-29,24
0,-39,-39,19,19,-39,19,19,117,117,-29,29
4,-29,-34,12,19,-31,14,19,117,117,-24,29
9,-19,-29,4,19,-24,9,19,117,117,-19,29
14,-19,-34,2,24,-26,0,24,117,117,-14,34
19,-19,-39,0,29,-29,-9,29,117,117,-9,39
24,-19,-43,-2,34,-31,-24,29,126,117,-4,43
29,-19,-48,-4,39,-34,-39,29,136,117,0,48
63,9,-53,-36,58,-21,-53,24,136,131,9,58
97,39,-58,-68,78,-9,-68,19,136,146,19,68
102,39,-63,-70,82,-12,-73,14,131,146,24,73
107,39,-68,-73,87,-14,-73,14,131,146,24,78
112,39,-73,-75,92,-17,-78,14,131,151,29,82
112,34,-78,-73,95,-21,-63,19,131,151,29,82
112,19,-92,-65,102,-36,-48,19,117,131,24,73
107,0,-107,-53,107,-53,-39,19,97,107,9,58
107,-24,-131,-41,119,-78,-39,19,87,97,0,48
107,-48,-156,-29,131,-102,-34,14,78,87,-4,48
102,-48,-151,-26,126,-100,-34,4,78,87,-4,48
82,-48,-131,-17,107,-90,-19,4,78,87,0,48
53,-48,-102,-2,78,-75,4,4,78,82,-4,43
24,-68,-92,21,58,-80,14,4,68,63,-29,24
14,-92,-107,39,61,-100,39,14,63,43,-53,9
-9,-126,-117,68,53,-122,58,19,53,24,-73,-9
-34,-151,-117,92,41,-134,73,19,39,4,-82,-24
-53,-165,-112,109,29,-139,73,9,34,-9,-92,-34
-53,-165,-112,109,29,-139,78,4,29,-9,-102,-39
-53,-170,-117,112,31,-143,78,4,29,-9,-102,-43
-58,-180,-122,119,31,-151,78,9,29,-19,-112,-48
-68,-185,-117,126,24,-151,82,9,24,-29,-122,-58
-68,-185,-117,126,24,-151,82,4,24,-34,-122,-58
-68,-185,-117,126,24,-151,78,0,24,-39,-122,-53
-68,-185,-117,126,24,-151,78,0,24,-43,-122,-48
-68,-185,-117,126,24,-151,78,4,24,-48,-122,-48
-78,-195,-117,136,19,-156,82,4,24,-48,-122,-48
-82,-204,-122,143,19,-163,92,4,24,-48,-122,-43
-82,-204,-122,143,19,-163,92,4,24,-58,-126,-48
-82,-200,-117,141,17,-158,92,4,24,-68,-131,-53
-82,-200,-117,141,17,-158,92,0,19,-68,-131,-53
-82,-200,-117,141,17,-158,92,-4,14,-68,-131,-53
-82,-195,-112,139,14,-153,92,-9,14,-68,-131,-58
-82,-190,-107,136,12,-148,92,-9,14,-68,-136,-63
-82,-190,-107,136,12,-148,92,-4,19,-73,-136,-63
-82,-190,-107,136,12,-148,92,-4,24,-82,-136,-63
-87,-190,-102,139,7,-146,92,-4,24,-82,-136,-63
-102,-190,-87,146,-7,-139,92,-9,24,-82,-141,-63
-122,-170,-48,146,-36,-109,102,-19,24,-73,-141,-58
-170,-131,39,151,-104,-46,126,-39,24,-63,-131,-48
-219,-102,117,161,-168,7,156,-43,39,-48,-107,-29
-248,-68,180,158,-214,56,200,-34,82,-4,-73,-4
-253,-48,204,151,-229,78,239,29,151,53,-29,19
-253,-29,224,141,-239,97,283,102,214,102,19,53
-200,-19,180,109,-190,80,287,170,278,180,92,107
-92,-14,78,53,-85,31,258,239,317,253,161,170
97,-34,-131,-31,114,-82,180,302,346,317,209,200
385,-34,-419,-175,402,-226,-29,326,366,414,287,258
702,-219,-922,-241,812,-570,-146,551,546,444,195,161
893,-795,-1688,-48,1290,-1241,-9,976,746,-4,-370,-336
922,-1229,-2152,153,1537,-1690,117,1107,531,-649,-961,-819
697,-1434,-2132,368,1415,-1783,136,600,-370,-1332,-1385,-1093
336,-1517,-1854,590,1095,-1686,136,-112,-1468,-1893,-1629,-1234
161,-1561,-1722,700,941,-1642,200,-287,-1761,-1995,-1654,-1249
126,-1454,-1581,663,854,-1517,180,-283,-1581,-1766,-1478,-1112
141,-1307,-1449,583,795,-1378,185,-219,-1356,-1532,-1312,-990
161,-1132,-1293,485,727,-1212,200,-43,-1039,-1263,-1107,-834
136,-834,-971,348,553,-902,204,102,-639,-888,-810,-590
73,-575,-649,251,361,-612,229,200,-307,-570,-566,-395
24,-409,-434,192,229,-422,248,268,-68,-341,-385,-263
-19,-287,-268,153,124,-278,263,273,73,-219,-287,-180
-34,-209,-175,122,70,-192,219,229,112,-151,-219,-122
-53,-180,-126,117,36,-153,175,165,107,-126,-195,-92
-68,-185,-117,126,24,-151,146,97,102,-122,-190,-97
-68,-180,-112,124,21,-146,141,63,102,-122,-185,-97
-78,-161,-82,119,2,-122,131,53,102,-112,-175,-87
-87,-146,-58,117,-14,-102,122,39,102,-102,-165,-78
-87,-146,-58,117,-14,-102,122,24,107,-102,-165,-78
-87,-146,-58,117,-14,-102,117,19,102,-97,-165,-78
-87,-146,-58,117,-14,-102,117,19,97,-97,-165,-78
-87,-146,-58,117,-14,-102,117,19,102,-97,-165,-73
-92,-141,-48,117,-21,-95,107,14,102,-102,-161,-73
-92,-136,-43,114,-24,-90,107,9,107,-102,-165,-73
-92,-136,-43,114,-24,-90,107,9,107,-107,-170,-73
-92,-136,-43,114,-24,-90,102,9,107,-107,-170,-73
-92,-136,-43,114,-24,-90,102,9,107,-107,-170,-73
-92,-136,-43,114,-24,-90,102,9,112,-107,-170,-73
-92,-141,-48,117,-21,-95,102,4,112,-112,-175,-78
-92,-141,-48,117,-21,-95,92,0,112,-112,-175,-78
-87,-136,-48,112,-19,-92,87,0,112,-107,-180,-78
-82,-136,-53,109,-14,-95,87,4,112,-107,-180,-78
-78,-131,-53,104,-12,-92,87,4,117,-107,-180,-78
-78,-131,-53,104,-12,-92,87,4,117,-107,-180,-78
-78,-131,-53,104,-12,-92,87,4,117,-107,-180,-78
-82,-131,-48,107,-17,-90,82,0,122,-112,-180,-78
-87,-131,-43,109,-21,-87,82,0,122,-117,-180,-78
-87,-122,-34,104,-26,-78,82,0,126,-122,-180,-73
-87,-117,-29,102,-29,-73,78,-4,131,-122,-180,-68
-87,-112,-24,100,-31,-68,78,-4,131,-117,-175,-68
-87,-112,-24,100,-31,-68,78,-4,136,-117,-175,-68
-92,-112,-19,102,-36,-65,73,-4,136,-112,-175,-68
-92,-112,-19,102,-36,-65,73,-4,141,-107,-175,-68
-92,-112,-19,102,-36,-65,73,0,146,-107,-175,-63
-87,-107,-19,97,-34,-63,73,0,156,-102,-175,-63
-87,-102,-14,95,-36,-58,73,0,161,-92,-175,-58
-92,-102,-9,97,-41,-56,73,4,161,-92,-170,-53
-92,-107,-14,100,-39,-61,68,4,170,-87,-165,-53
-87,-102,-14,95,-36,-58,63,4,170,-87,-161,-48
-87,-102,-14,95,-36,-58,58,4,175,-87,-161,-48
-82,-97,-14,90,-34,-56,58,4,180,-82,-156,-43
-82,-97,-14,90,-34,-56,58,4,195,-73,-156,-43
-82,-92,-9,87,-36,-51,58,4,200,-73,-151,-43
-73,-87,-14,80,-29,-51,53,4,204,-58,-141,-43
-68,-78,-9,73,-29,-43,48,4,209,-43,-136,-34
-68,-63,4,65,-36,-29,48,4,214,-39,-126,-29
